section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/4		1/4	1		1	55	2	2	
0	1	0	1	0	1/2		1/2	1		2	62	2	1	
0	2	0	1	0	1/8		1/8	1		5	71	1	1	
0	3	0	1	1/8	3/32		1/16	3/2		0	72	1	1	
0	4	0	1	1/8	0	grace32	1/32	1		2	74	1	1	
0	5	0	1	7/32	1/32		1/32	1		5	71	1	1	
0	6	0	1	1/4	1/8		1/8	1		6	54	2	2	
0	7	0	1	1/4	1/8		1/8	1		3	69	1	1	
0	8	0	1	3/8	1/8		1/8	1		1	55	2	2	
0	9	0	1	3/8	1/8		1/8	1		5	71	1	1	
0	10	1	2	0	1/8		1/8	1		3	57	2	2	
0	11	1	2	0	1/2		1/2	1		2	62	2	1	
0	12	1	2	0	1/8		1/8	1		0	72	1	1	
0	13	1	2	1/8	1/8		1/8	1		6	54	2	2	
0	14	1	2	1/8	1/8		1/8	1		2	74	1	1	
0	15	1	2	1/4	1/4		1/4	1		1	55	2	2	
0	16	1	2	1/4	1/16		1/16	1		0	72	1	1	
0	17	1	2	5/16	1/16		1/16	1		5	71	1	1	
0	18	1	2	3/8	1/16		1/16	1		3	69	1	1	
0	19	1	2	7/16	1/16		1/16	1		1	67	1	1	
0	20	2	3	0	1/8		1/8	1		4	52	2	1	
0	21	2	3	0	1/8		1/8	1		4	64	2	1	
0	22	2	3	0	1/8		1/8	1		1	67	1	1	
0	23	2	3	0	1/8		1/8	1		0	72	1	1	
0	24	2	3	1/8	1/8		1/8	1		2	50	2	1	
0	25	2	3	1/8	1/8		1/8	1		2	62	2	1	
0	26	2	3	1/8	1/8		1/8	1		1	67	1	1	
0	27	2	3	1/8	1/8		1/8	1		5	71	1	1	
0	28	2	3	1/4	1/8		1/8	1		0	48	2	1	
0	29	2	3	1/4	1/8		1/8	1		0	60	2	1	
0	30	2	3	1/4	1/8		1/8	1		1	67	1	1	
0	31	2	3	1/4	1/8		1/8	1		4	76	1	1	
0	32	2	3	7/16	1/16		1/16	1		5	59	2	1	
0	33	2	3	7/16	1/16		1/16	1		1	67	1	1	
0	34	2	3	7/16	1/16		1/16	1		2	74	1	1	
0	35	3	4	0	1/8		1/8	1		6	54	2	1	
0	36	3	4	0	1/16		1/16	1		0	72	1	1	
0	37	3	4	1/16	1/16		1/16	1		3	69	1	1	
0	38	3	4	1/8	1/8		1/8	1		1	55	2	1	
0	39	3	4	1/8	1/16		1/16	1		5	71	1	1	
0	40	3	4	3/16	1/16		1/16	1		1	67	1	1	
0	41	3	4	1/4	1/4		1/4	1		2	50	2	1	
0	42	3	4	1/4	1/8		1/8	1		1	67	1	1	
0	43	3	4	1/4	1/8		1/8	1		5	71	1	1	
0	44	3	4	3/8	1/8		1/8	1		6	66	1	1	
0	45	3	4	3/8	1/8		1/8	1		3	69	1	1	
0	46	4	5	0	1/4		1/4	1		1	55	2	2	
0	47	4	5	0	1/2		1/2	1		2	62	2	1	
0	48	4	5	0	1/8		1/8	1		5	71	1	1	
0	49	4	5	1/8	3/32		1/16	3/2		0	72	1	1	
0	50	4	5	1/8	0	grace32	1/32	1		2	74	1	1	
0	51	4	5	7/32	1/32		1/32	1		5	71	1	1	
0	52	4	5	1/4	1/8		1/8	1		6	54	2	2	
0	53	4	5	1/4	1/8		1/8	1		3	69	1	1	
0	54	4	5	3/8	1/8		1/8	1		1	55	2	2	
0	55	4	5	3/8	1/8		1/8	1		5	71	1	1	
0	56	5	6	0	1/8		1/8	1		3	57	2	2	
0	57	5	6	0	1/2		1/2	1		2	62	2	1	
0	58	5	6	0	1/8		1/8	1		0	72	1	1	
0	59	5	6	1/8	1/8		1/8	1		6	54	2	2	
0	60	5	6	1/8	1/16		1/16	1		4	76	1	1	
0	61	5	6	3/16	1/16		1/16	1		2	74	1	1	
0	62	5	6	1/4	1/4		1/4	1		1	55	2	2	
0	63	5	6	1/4	1/16		1/16	1		0	72	1	1	
0	64	5	6	5/16	1/16		1/16	1		5	71	1	1	
0	65	5	6	3/8	1/16		1/16	1		3	69	1	1	
0	66	5	6	7/16	1/16		1/16	1		1	67	1	1	
0	67	6	7	0	1/8		1/8	1		4	52	2	1	
0	68	6	7	0	1/8		1/8	1		4	64	2	1	
0	69	6	7	0	1/8		1/8	1		1	67	1	1	
0	70	6	7	0	1/8		1/8	1		0	72	1	1	
0	71	6	7	1/8	1/8		1/8	1		2	50	2	1	
0	72	6	7	1/8	1/8		1/8	1		2	62	2	1	
0	73	6	7	1/8	1/8		1/8	1		1	67	1	1	
0	74	6	7	1/8	1/8		1/8	1		5	71	1	1	
0	75	6	7	1/4	1/8		1/8	1		0	48	2	1	
0	76	6	7	1/4	1/8		1/8	1		0	60	2	1	
0	77	6	7	1/4	1/8		1/8	1		1	67	1	2	
0	78	6	7	1/4	1/16		1/16	1		4	76	1	1	
0	79	6	7	5/16	1/16		1/16	1		6	78	1	1	
0	80	6	7	3/8	1/16		1/16	1		1	79	1	1	
0	81	6	7	7/16	1/16		1/16	1		4	64	2	1	
0	82	6	7	7/16	1/16		1/16	1		1	67	2	1	
0	83	6	7	7/16	1/16		1/16	1		0	72	1	1	
0	84	7	8	0	1/4		1/4	1		2	62	2	2	
0	85	7	8	0	1/8		1/8	1		1	67	2	1	
0	86	7	8	0	1/8		1/8	1		5	71	1	1	
0	87	7	8	1/8	1/8		1/8	1		6	66	2	1	
0	88	7	8	1/8	1/8		1/8	1		3	69	1	1	
0	89	7	8	1/4	1/16		1/16	1		1	55	2	1	
0	90	7	8	1/4	1/4		1/4	1		1	55	2	2	
0	91	7	8	1/4	1/4		1/4	1		1	67	1	1	
0	92	7	8	5/16	1/16		1/16	1		5	59	2	1	
0	93	7	8	3/8	1/16		1/16	1		2	62	2	1	
0	94	7	8	7/16	1/16		1/16	1		5	59	2	1	
0	95	8	9	0	1/16		1/16	1		0	48	2	1	
0	96	8	9	0	1/4		1/4	1		0	48	2	2	
0	97	8	9	0	1/4		1/4	1		3	69	1	1	
0	98	8	9	1/16	1/16		1/16	1		4	52	2	1	
0	99	8	9	1/8	1/16		1/16	1		3	57	2	1	
0	100	8	9	3/16	1/16		1/16	1		4	52	2	1	
0	101	8	9	1/4	1/16		1/16	1		2	50	2	1	
0	102	8	9	1/4	1/4		1/4	1		2	50	2	2	
0	103	8	9	1/4	1/8		1/8	1		6	66	1	1	
0	104	8	9	1/4	0	grace16	1/16	1		1	67	1	1	
0	105	8	9	5/16	1/16		1/16	1		0	60	2	1	
0	106	8	9	3/8	1/16		1/16	1		3	57	2	1	
0	107	8	9	3/8	1/16		1/16	1		6	66	1	1	
0	108	8	9	7/16	1/16		1/16	1		0	60	2	1	
0	109	8	9	7/16	1/16		1/16	1		2	62	1	1	
0	110	9	10	0	1/16		1/16	1		1	55	2	1	
0	111	9	10	0	1/4		1/4	1		1	55	2	2	
0	112	9	10	0	1/4		1/4	1		2	74	1	1	
0	113	9	10	1/16	1/16		1/16	1		5	59	2	1	
0	114	9	10	1/8	1/16		1/16	1		2	62	2	1	
0	115	9	10	3/16	1/16		1/16	1		5	59	2	1	
0	116	9	10	1/4	1/16		1/16	1		4	52	2	1	
0	117	9	10	1/4	1/4		1/4	1		4	52	2	2	
0	118	9	10	1/4	1/8		1/8	1		1	67	1	1	
0	119	9	10	5/16	1/16		1/16	1		1	55	2	1	
0	120	9	10	3/8	1/16		1/16	1		5	59	2	1	
0	121	9	10	3/8	1/8		1/8	1		1	67	1	1	
0	122	9	10	7/16	1/16		1/16	1		1	55	2	1	
0	123	10	11	0	1/16		1/16	1		0	48	2	1	
0	124	10	11	0	1/4		1/4	1		0	48	2	2	
0	125	10	11	0	1/8		1/8	1		3	69	1	1	
0	126	10	11	1/16	1/16		1/16	1		4	52	2	1	
0	127	10	11	1/8	1/16		1/16	1		3	57	2	1	
0	128	10	11	1/8	1/8		1/8	1		3	69	1	1	
0	129	10	11	3/16	1/16		1/16	1		4	52	2	1	
