section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/4		1/4	1		2	38	2	1	
0	1	0	1	0	1/4		1/4	1		2	50	2	1	
0	2	0	1	0	1/4		1/4	1		2	62	1	1	
0	3	0	1	0	1/4		1/4	1		6	66	1	1	
0	4	0	1	0	1/4		1/4	1		3	69	1	1	
0	5	0	1	0	1/4		1/4	1		2	74	1	1	
0	6	0	1	1/2	1/8		1/8	1		6	54	2	1	
0	7	0	1	1/2	0	grace32	1/32	1		1	55	2	1	
0	8	0	1	1/2	1/8		1/8	1		6	66	1	1	
0	9	0	1	1/2	0	grace32	1/32	1		1	67	1	1	
0	10	0	1	5/8	1/16		1/16	1		4	52	2	1	
0	11	0	1	5/8	1/16		1/16	1		4	64	1	1	
0	12	0	1	11/16	1/16		1/16	1		2	50	2	1	
0	13	0	1	11/16	1/16		1/16	1		2	62	1	1	
0	14	0	1	3/4	1/8		1/8	1		6	54	2	1	
0	15	0	1	3/4	0	grace32	1/32	1		1	55	2	1	
0	16	0	1	3/4	1/8		1/8	1		6	66	1	1	
0	17	0	1	3/4	0	grace32	1/32	1		1	67	1	1	
0	18	0	1	7/8	1/16		1/16	1		4	52	2	1	
0	19	0	1	7/8	1/16		1/16	1		4	64	1	1	
0	20	0	1	15/16	1/16		1/16	1		2	50	2	1	
0	21	0	1	15/16	1/16		1/16	1		2	62	1	1	
0	22	1	2	0	1/4		1/4	1		3	57	2	1	
0	23	1	2	0	1/4		1/4	1		3	69	1	1	
0	24	1	2	1/4	1/4		1/4	1		6	54	2	1	
0	25	1	2	1/4	1/4		1/4	1		6	66	1	1	
0	26	1	2	1/2	1/4		1/4	1		5	59	2	1	
0	27	1	2	1/2	1/4		1/4	1		5	71	1	1	
0	28	1	2	7/8	1/8		1/8	1		6	54	2	1	
0	29	1	2	7/8	1/8		1/8	1		6	66	1	1	
0	30	2	3	0	1/8		1/8	1		1	55	2	1	
0	31	2	3	0	1/8		1/8	1		1	67	1	1	
0	32	2	3	1/8	1/8		1/8	1		4	52	2	1	
0	33	2	3	1/8	1/8		1/8	1		4	64	1	1	
0	34	2	3	1/4	1/8		1/8	1		3	57	2	1	
0	35	2	3	1/4	1/8		1/8	1		3	69	1	1	
0	36	2	3	3/8	1/8		1/8	1		6	54	2	1	
0	37	2	3	3/8	1/8		1/8	1		6	66	1	1	
0	38	2	3	1/2	1/8		1/8	1		2	50	2	1	
0	39	2	3	1/2	1/8		1/8	1		2	62	1	1	
0	40	2	3	5/8	1/8		1/8	1		5	47	2	1	
