section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/4		1/4	1		3	57	2	2	
0	1	0	1	0	3/4		1/2	3/2	1	4	64	2	1	
0	2	0	1	0	3/16		1/8	3/2		7	73	1	1	
0	3	0	1	3/16	1/64		1/64	1		2	74	1	1	
0	4	0	1	13/64	1/64		1/64	1		7	73	1	1	
0	5	0	1	7/32	1/64		1/64	1		5	71	1	1	
0	6	0	1	15/64	1/64		1/64	1		7	73	1	1	
0	7	0	1	1/4	1/4		1/4	1		5	59	2	2	
0	8	0	1	1/4	1/8		1/8	1		4	76	1	1	
0	9	0	1	3/8	1/8		1/8	1		2	74	1	1	
0	10	0	1	1/2	1/4		1/4	1		2	62	2	2	
0	11	0	1	1/2	1/8		1/8	1		5	71	1	1	
0	12	0	1	5/8	1/8		1/8	1		8	68	1	1	
0	13	1	2	0	1/4		1/4	1		7	61	2	1	
0	14	1	2	0	1/4		1/4	1	-1	4	64	2	1	
0	15	1	2	0	3/16		1/8	3/2		3	69	1	1	
0	16	1	2	3/16	1/32		1/32	1		7	73	1	1	
0	17	1	2	7/32	1/32		1/32	1		3	69	1	1	
0	18	1	2	1/4	1/2		1/2	1	1	4	76	1	1	
0	19	1	2	3/8	1/8		1/8	1		8	68	2	1	
0	20	1	2	3/8	1/8		1/8	1		2	74	2	1	
0	21	1	2	1/2	1/8		1/8	1		8	68	2	1	
0	22	1	2	1/2	1/8		1/8	1		2	74	2	1	
0	23	1	2	5/8	1/8		1/8	1		8	68	2	1	
0	24	1	2	5/8	1/8		1/8	1		2	74	2	1	
0	25	2	3	0	1/4		1/4	1		3	69	2	1	
0	26	2	3	0	1/4		1/4	1		7	73	2	1	
0	27	2	3	0	1/16		1/16	1	-1	4	76	1	1	
0	28	2	3	1/16	1/16		1/16	1		3	81	1	1	
0	29	2	3	1/8	1/16		1/16	1		8	80	1	1	
0	30	2	3	3/16	1/16		1/16	1		1	79	1	1	
0	31	2	3	1/4	1/4		1/4	1		2	62	2	1	
0	32	2	3	1/4	1/4		1/4	1		2	74	2	1	
0	33	2	3	1/4	1/16		1/16	1		11	77	1	1	
0	34	2	3	5/16	1/16		1/16	1		6	78	1	1	
0	35	2	3	3/8	1/16		1/16	1		4	76	1	1	
0	36	2	3	7/16	1/16		1/16	1		2	74	1	1	
0	37	2	3	1/2	1/16		1/16	1		7	73	1	1	
0	38	2	3	9/16	1/16		1/16	1		5	71	1	1	
0	39	2	3	5/8	1/16		1/16	1		2	74	1	1	
0	40	2	3	11/16	1/16		1/16	1		6	78	1	1	
0	41	3	4	0	1/2		1/2	1		4	52	2	2	
0	42	3	4	0	1/4		1/4	1		7	61	2	1	
