mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	1	0	1/2		1/2	1		-3	51	2	1	
0	1	0	1/4		1/4	1		1	67	1	1	
0	1	0	1/4		1/4	1		-2	70	1	1	
0	1	1/4	1/8		1/8	1		-1	65	1	1	
0	1	1/4	1/8		1/8	1		-4	68	1	1	
0	1	3/8	1/8		1/8	1		-3	63	1	1	
0	1	3/8	1/8		1/8	1		1	67	1	1	
0	1	1/2	1/8		1/8	1		-4	68	1	1	
0	1	1/2	1/8		1/8	1		0	72	1	1	
0	1	5/8	1/8		1/8	1		1	67	1	1	
0	1	5/8	1/8		1/8	1		-2	70	1	1	
1	2	0	1/4		1/4	1		-3	51	2	1	
1	2	0	1/4		1/4	1		1	67	1	1	
1	2	0	1/4		1/4	1		-2	70	1	1	
1	2	1/4	1/4		1/4	1		-1	53	2	1	
1	2	1/4	1/4		1/4	1		-1	65	1	1	
1	2	1/4	1/4		1/4	1		-4	68	1	1	
1	2	1/2	1/4		1/4	1		1	55	2	1	
1	2	1/2	1/4		1/4	1		-3	63	1	1	
1	2	1/2	1/4		1/4	1		1	67	1	1	
2	3	0	1/4		1/4	1		-2	58	2	1	
2	3	0	1/4		1/4	1		-5	61	2	1	
2	3	0	1/4		1/4	1		4	64	1	1	
2	3	1/4	1/4		1/4	1		-4	56	2	1	
2	3	1/4	1/4		1/4	1		0	60	2	1	
2	3	1/4	1/8		1/8	1		-1	65	1	1	
2	3	3/8	1/8		1/8	1		0	72	1	1	
2	3	1/2	1/8		1/8	1		-4	68	1	1	
2	3	1/2	0	grace16	1/16	1		-2	70	1	1	
2	3	5/8	1/16		1/16	1		1	67	1	1	
2	3	11/16	1/16		1/16	1		-1	65	1	1	
3	4	0	1/16		1/16	1		3	45	2	1	
3	4	0	1/4		1/4	1		1	55	1	1	
3	4	0	1/4		1/4	1		-3	63	1	1	
3	4	1/16	1/16		1/16	1		-2	46	2	1	
3	4	1/8	1/16		1/16	1		0	48	2	1	
3	4	3/16	1/16		1/16	1		-2	46	2	1	
3	4	1/4	1/4		1/4	1		-2	46	2	1	
3	4	1/4	1/16		1/16	1		-1	53	1	1	
3	4	1/4	1/16		1/16	1		2	62	1	1	
3	4	11/32	1/32		1/32	1		-2	58	1	1	
3	4	3/8	1/32		1/32	1		2	62	1	1	
3	4	13/32	1/32		1/32	1		0	60	1	1	
3	4	7/16	1/32		1/32	1		-3	63	1	1	
3	4	15/32	1/32		1/32	1		2	62	1	1	
3	4	1/2	1/32		1/32	1		-1	65	1	1	
3	4	17/32	1/32		1/32	1		-3	63	1	1	
3	4	9/16	1/32		1/32	1		1	67	1	1	
3	4	19/32	1/32		1/32	1		-1	65	1	1	
3	4	5/8	1/32		1/32	1		-4	68	1	1	
3	4	21/32	1/32		1/32	1		1	67	1	1	
3	4	11/16	1/32		1/32	1		-2	70	1	1	
3	4	23/32	1/32		1/32	1		-4	68	1	1	
4	5	0	1/4		1/4	1		-3	39	2	1	
4	5	0	1/4		1/4	1		-3	51	2	1	
4	5	0	1/4		1/4	1		1	67	1	2	
4	5	0	3/16		1/8	3/2		-2	70	1	1	
4	5	0	0	grace16	1/16	1		0	72	1	1	
4	5	3/16	1/32		1/32	1		0	72	1	1	
4	5	7/32	1/32		1/32	1		-2	70	1	1	
