mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1/4		1/4	1		0	72	1	1	
1	1	0	1/8		1/8	1		-2	70	1	1	
1	1	1/8	1/8		1/8	1		3	69	1	1	
1	1	1/4	1/8		1/8	1		1	67	1	1	
1	1	3/8	1/8		1/8	1		-1	65	1	1	
1	1	1/2	1/8		1/8	1		3	69	1	1	
1	1	5/8	1/8		1/8	1		1	67	1	1	
1	1	3/4	1/8		1/8	1		-2	70	1	1	
1	1	7/8	1/8		1/8	1		4	64	1	1	
2	2	0	1/4		1/4	1		-1	65	1	1	
2	2	1/4	1/4		1/4	1		0	60	1	1	
2	2	1/2	1/2		1/2	1		0	72	1	1	
3	3	0	1/8		1/8	1		-2	70	1	1	
3	3	1/8	1/8		1/8	1		3	69	1	1	
3	3	1/4	1/8		1/8	1		1	67	1	1	
3	3	3/8	1/8		1/8	1		-1	65	1	1	
3	3	1/2	1/8		1/8	1		3	69	1	1	
3	3	5/8	1/8		1/8	1		1	67	1	1	
3	3	3/4	1/8		1/8	1		-2	70	1	1	
3	3	7/8	1/8		1/8	1		4	64	1	1	
4	4	0	1.0		1.0	1		-1	53	2	2	
4	4	0	1/8		1/8	1		3	57	2	1	
4	4	0	1.0		1.0	1		-1	65	1	1	
4	4	1/8	1/8		1/8	1		0	60	2	1	
4	4	1/4	1/8		1/8	1		3	57	2	1	
4	4	3/8	1/8		1/8	1		0	60	2	1	
4	4	1/2	1/8		1/8	1		3	57	2	1	
4	4	5/8	1/8		1/8	1		0	60	2	1	
4	4	3/4	1/8		1/8	1		3	57	2	1	
4	4	7/8	1/8		1/8	1		0	60	2	1	
5	5	0	1.0		1.0	1		-1	53	2	2	
5	5	0	1/8		1/8	1		-2	58	2	1	
5	5	0	1/8		1/8	1		6	66	1	1	
5	5	1/8	1/8		1/8	1		0	60	2	1	
5	5	1/8	1/8		1/8	1		1	67	1	1	
5	5	1/4	1/8		1/8	1		-2	58	2	1	
5	5	1/4	1/8		1/8	1		3	69	1	1	
