mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	1	0	3/32		1/16	3/2		3	69	1	1	
0	1	3/32	1/32		1/32	1		-1	65	1	1	
0	1	1/8	3/32		1/16	3/2		-2	70	1	1	
0	1	7/32	1/32		1/32	1		1	67	1	1	
0	1	1/4	1/4		1/4	1	1	-1	53	2	2	
0	1	1/4	3/16		1/8	3/2		3	57	2	1	
0	1	1/4	3/16		1/8	3/2		0	72	1	1	
0	1	7/16	1/16		1/16	1		0	60	2	1	
0	1	7/16	1/16		1/16	1		3	69	1	1	
0	1	1/2	1/8		1/8	1	-1	-1	53	2	2	
0	1	1/2	1/8		1/8	1		3	57	2	1	
0	1	1/2	1/8		1/8	1		-1	65	1	1	
1	2	0	3/32		1/16	3/2		2	74	1	1	
1	2	3/32	1/32		1/32	1		-2	70	1	1	
1	2	1/8	3/32		1/16	3/2		4	76	1	1	
1	2	7/32	1/32		1/32	1		0	72	1	1	
1	2	1/4	1/4		1/4	1	1	3	57	2	2	
1	2	1/4	3/16		1/8	3/2		0	60	2	1	
1	2	1/4	3/16		1/8	3/2		-1	77	1	1	
1	2	7/16	1/16		1/16	1		-1	65	2	1	
1	2	7/16	1/16		1/16	1		0	72	1	1	
1	2	1/2	1/8		1/8	1	-1	3	57	2	2	
1	2	1/2	1/8		1/8	1		0	60	2	1	
1	2	1/2	1/8		1/8	1		3	69	1	1	
2	3	0	3/32		1/16	3/2		-1	77	1	1	
2	3	3/32	1/32		1/32	1		0	72	1	1	
2	3	1/8	3/32		1/16	3/2		1	79	1	1	
2	3	7/32	1/32		1/32	1		4	76	1	1	
2	3	1/4	3/32		1/16	3/2		3	81	1	1	
2	3	11/32	1/32		1/32	1		1	79	1	1	
2	3	3/8	3/32		1/16	3/2		-1	77	1	1	
2	3	15/32	1/32		1/32	1		4	76	1	1	
2	3	1/2	3/32		1/16	3/2		-1	77	1	1	
2	3	19/32	1/32		1/32	1		0	72	1	1	
2	3	5/8	1/8		1/8	1		-1	53	2	1	
2	3	5/8	1/8		1/8	1		3	57	2	1	
2	3	5/8	3/32		1/16	3/2		2	74	1	1	
2	3	23/32	1/32		1/32	1		3	69	1	1	
3	4	0	1/8		1/8	1		1	55	2	1	
3	4	0	1/8		1/8	1		2	62	1	1	
3	4	0	1/8		1/8	1		0	72	1	1	
3	4	1/8	1/8		1/8	1		0	48	2	1	
3	4	1/8	1/8		1/8	1		4	64	1	1	
3	4	1/8	1/8		1/8	1		-2	70	1	1	
3	4	1/4	1/8		1/8	1		-1	53	2	1	
3	4	1/4	1/8		1/8	1		-1	65	1	1	
3	4	1/4	1/8		1/8	1		3	69	1	1	
3	4	1/2	1/16		1/16	1		3	69	1	1	
3	4	9/16	1/16		1/16	1		-2	70	1	1	
3	4	5/8	1/16		1/16	1		5	71	1	1	
3	4	11/16	1/16		1/16	1		0	72	1	1	
4	5	0	3/8		1/4	3/2		0	48	2	2	
4	5	0	1/4		1/4	1		3	57	2	1	
4	5	0	3/16		1/8	3/2		-1	65	1	1	
4	5	3/16	1/32		1/32	1		1	67	1	1	
4	5	7/32	1/32		1/32	1		-1	65	1	1	
4	5	1/4	1/8		1/8	1		1	55	2	1	
4	5	1/4	1/8		1/8	1		4	64	1	1	
4	5	3/8	1/8		1/8	1		-2	58	2	2	
4	5	7/16	1/16		1/16	1		4	76	1	1	
4	5	1/2	1/8		1/8	1		3	57	2	2	
4	5	1/2	1/16		1/16	1		1	79	1	1	
4	5	9/16	1/16		1/16	1		-1	77	1	1	
4	5	5/8	1/8		1/8	1		-1	53	2	2	
4	5	5/8	1/8		1/8	1		3	57	2	1	
4	5	5/8	1/16		1/16	1		4	76	1	1	
4	5	11/16	1/16		1/16	1		2	74	1	1	
5	6	0	3/8		1/4	3/2		1	55	2	2	
5	6	0	3/8		1/4	3/2		2	62	2	1	
5	6	0	3/16		1/8	3/2		0	72	1	1	
5	6	3/16	1/32		1/32	1		2	74	1	1	
