section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/2		1/2	1		-2	58	2	1	
0	1	0	1	0	1/2		1/2	1		-2	70	1	1	
0	2	0	1	1/2	1/4		1/4	1		-1	53	2	1	
0	3	0	1	1/2	1/4		1/4	1		-1	65	1	1	
0	4	1	2	0	1/2		1/2	1		2	50	2	1	
0	5	1	2	0	1/2		1/2	1		2	62	1	1	
0	6	1	2	1/2	1/4		1/4	1		-1	53	2	1	
0	7	1	2	1/2	1/4		1/4	1		-1	65	1	1	
0	8	2	3	0	1/2		1/2	1		-2	58	2	1	
0	9	2	3	0	1/2		1/2	1		-2	70	1	1	
0	10	2	3	1/2	1/4		1/4	1		2	62	2	1	
0	11	2	3	1/2	1/4		1/4	1		2	74	1	1	
0	12	3	4	0	1/2		1/2	1		-1	65	2	1	
0	13	3	4	0	1/2		1/2	1		-1	77	1	1	
0	14	3	4	1/2	1/8		1/8	1		-2	82	1	1	
0	15	3	4	5/8	1/8		1/8	1		2	74	1	1	
0	16	4	5	0	3/4		1/2	3/2	1	-1	53	2	1	
0	17	4	5	0	3/4		1/2	3/2	1	0	60	2	1	
0	18	4	5	0	3/4		1/2	3/2	1	-3	63	2	1	
0	19	4	5	0	1/8		1/8	1		-1	77	1	1	
0	20	4	5	1/8	1/8		1/8	1		-3	75	1	1	
0	21	4	5	1/4	1/8		1/8	1		2	74	1	1	
0	22	4	5	3/8	1/8		1/8	1		0	72	1	1	
0	23	4	5	1/2	1/8		1/8	1		-2	70	1	1	
0	24	4	5	5/8	1/8		1/8	1		3	69	1	1	
0	25	5	6	0	3/4		1/2	3/2	-1	-1	53	2	1	
0	26	5	6	0	3/4		1/2	3/2	-1	0	60	2	1	
0	27	5	6	0	3/4		1/2	3/2	-1	-3	63	2	1	
0	28	5	6	0	1/8		1/8	1		1	67	1	1	
0	29	5	6	1/8	1/8		1/8	1		-1	65	1	1	
0	30	5	6	1/4	1/8		1/8	1		4	64	1	1	
0	31	5	6	3/8	1/8		1/8	1		-1	65	1	1	
0	32	5	6	1/2	1/8		1/8	1		1	67	1	1	
0	33	5	6	5/8	1/8		1/8	1		3	69	1	1	
0	34	6	7	0	1/4		1/4	1		-2	58	2	1	
0	35	6	7	0	1/4		1/4	1		2	62	2	1	
0	36	6	7	0	1/8		1/8	1		-2	70	1	1	
0	37	6	7	1/8	1/16		1/16	1		-2	70	1	1	
0	38	6	7	1/8	0	grace16	1/16	1		0	72	1	1	
0	39	6	7	3/16	1/16		1/16	1		3	69	1	1	
0	40	6	7	1/4	1/8		1/8	1		-2	70	1	1	
0	41	6	7	3/8	1/8		1/8	1		0	72	1	1	
0	42	6	7	1/2	1/8		1/8	1		2	74	1	1	
0	43	6	7	5/8	1/8		1/8	1		-3	75	1	1	
0	44	7	8	0	1/8		1/8	1		4	76	1	1	
0	45	7	8	1/8	1/8		1/8	1		-1	77	1	1	
0	46	7	8	1/4	1/8		1/8	1		1	79	1	1	
0	47	7	8	3/8	1/8		1/8	1		-1	77	1	1	
0	48	7	8	1/2	1/8		1/8	1		-2	82	1	1	
0	49	7	8	5/8	1/8		1/8	1		2	74	1	1	
0	50	8	9	0	3/4		1/2	3/2	1	-1	53	2	1	
0	51	8	9	0	3/4		1/2	3/2	1	0	60	2	1	
0	52	8	9	0	3/4		1/2	3/2	1	-3	63	2	1	
0	53	8	9	0	1/8		1/8	1		-1	77	1	1	
0	54	8	9	1/8	1/8		1/8	1		-3	75	1	1	
0	55	8	9	1/4	1/8		1/8	1		2	74	1	1	
0	56	8	9	3/8	1/8		1/8	1		0	72	1	1	
0	57	8	9	1/2	1/8		1/8	1		-2	70	1	1	
0	58	8	9	5/8	1/8		1/8	1		3	69	1	1	
0	59	9	10	0	3/4		1/2	3/2	-1	-1	53	2	1	
0	60	9	10	0	3/4		1/2	3/2	-1	0	60	2	1	
0	61	9	10	0	3/4		1/2	3/2	-1	-3	63	2	1	
