section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/8		1/8	1		-3	39	2	1	
0	1	0	1	0	1/8		1/8	1		-3	51	2	1	
0	2	0	1	1/8	1/8		1/8	1		1	79	1	1	
0	3	0	1	1/8	1/8		1/8	1		-2	82	1	1	
0	4	0	1	1/4	1/8		1/8	1		-1	77	1	1	
0	5	0	1	1/4	1/8		1/8	1		-4	80	1	1	
0	6	1	2	0	1/8		1/8	1		-3	75	1	1	
0	7	1	2	0	1/8		1/8	1		1	79	1	1	
0	8	1	2	1/8	1/8		1/8	1		2	74	1	1	
0	9	1	2	1/8	1/8		1/8	1		-1	77	1	1	
0	10	1	2	1/4	1/8		1/8	1		0	72	1	1	
0	11	1	2	1/4	1/8		1/8	1		-3	75	1	1	
0	12	2	3	0	1/8		1/8	1		-2	70	1	1	
0	13	2	3	0	1/8		1/8	1		2	74	1	1	
0	14	2	3	1/8	1/8		1/8	1		-4	68	1	1	
0	15	2	3	1/8	1/8		1/8	1		0	72	1	1	
0	16	2	3	1/4	1/8		1/8	1		-3	51	2	1	
0	17	2	3	1/4	1/8		1/8	1		-3	63	2	1	
0	18	2	3	1/4	1/8		1/8	1		1	67	1	1	
0	19	2	3	1/4	1/8		1/8	1		-2	70	1	1	
0	20	3	4	0	1/8		1/8	1		2	50	2	1	
0	21	3	4	0	1/8		1/8	1		2	62	2	1	
0	22	3	4	0	1/8		1/8	1		-1	65	1	2	
0	23	3	4	0	3/8		1/4	3/2	1	-2	70	1	1	
0	24	3	4	1/8	1/8		1/8	1		0	48	2	1	
0	25	3	4	1/8	1/8		1/8	1		0	60	2	1	
0	26	3	4	1/8	1/8		1/8	1		-3	63	1	2	
0	27	3	4	1/4	1/8		1/8	1		-2	46	2	1	
0	28	3	4	1/4	1/8		1/8	1		-2	58	2	1	
0	29	3	4	1/4	1/8		1/8	1	1	2	62	1	2	
0	30	4	5	0	1/8		1/8	1		-4	44	2	1	
0	31	4	5	0	1/8		1/8	1		-4	56	2	1	
0	32	4	5	0	1/8		1/8	1	-1	2	62	1	2	
0	33	4	5	0	1/8		1/8	1	-1	-2	70	1	1	
0	34	4	5	1/8	1/8		1/8	1		1	43	2	1	
0	35	4	5	1/8	1/8		1/8	1		1	55	2	1	
0	36	4	5	1/8	1/8		1/8	1		-3	63	1	2	
0	37	4	5	1/8	1/8		1/8	1		0	72	1	1	
0	38	4	5	1/4	1/8		1/8	1		-1	41	2	1	
0	39	4	5	1/4	1/8		1/8	1		-1	53	2	1	
0	40	4	5	1/4	1/8		1/8	1		-1	65	1	2	
0	41	4	5	1/4	1/8		1/8	1		2	74	1	1	
0	42	5	6	0	1/8		1/8	1		-3	39	2	1	
0	43	5	6	0	1/8		1/8	1		-3	51	2	1	
0	44	5	6	0	1/4		1/4	1		1	67	1	2	
0	45	5	6	0	1/4		1/4	1		-3	75	1	1	
0	46	5	6	1/8	1/8		1/8	1		0	60	2	1	
0	47	5	6	1/4	1/8		1/8	1		-4	56	2	1	
0	48	5	6	1/4	1/8		1/8	1		-4	68	1	2	
0	49	5	6	1/4	1/8		1/8	1		0	72	1	1	
0	50	6	7	0	1/8		1/8	1		-2	58	2	1	
0	51	6	7	0	3/8		1/4	3/2		-2	58	2	2	
0	52	6	7	0	1/4		1/4	1		1	67	1	2	
0	53	6	7	0	1/4		1/4	1		-2	70	1	1	
0	54	6	7	1/8	1/8		1/8	1		0	60	2	1	
0	55	6	7	1/4	1/8		1/8	1		2	62	2	1	
0	56	6	7	1/4	1/8		1/8	1		-1	65	1	2	
0	57	6	7	1/4	1/16		1/16	1		-4	68	1	1	
0	58	6	7	5/16	1/32		1/32	1		1	67	1	1	
0	59	6	7	11/32	1/32		1/32	1		-4	68	1	1	
0	60	7	8	0	1/8		1/8	1		-3	63	2	1	
0	61	7	8	0	1/8		1/8	1		1	67	1	1	
0	62	7	8	1/8	1/8		1/8	1		2	74	1	1	
0	63	7	8	1/4	1/8		1/8	1		-3	75	1	1	
0	64	8	9	0	1/8		1/8	1		1	55	2	1	
0	65	8	9	0	1/8		1/8	1		-2	58	2	1	
0	66	8	9	0	1/8		1/8	1		-3	63	2	1	
0	67	8	9	1/8	1/8		1/8	1		-2	82	1	1	
0	68	8	9	1/4	1/8		1/8	1		1	79	1	1	
0	69	9	10	0	1/8		1/8	1		-4	56	2	1	
0	70	9	10	0	1/8		1/8	1		0	60	2	1	
0	71	9	10	0	1/8		1/8	1		-1	65	2	1	
0	72	9	10	1/16	1/16		1/16	1		-1	77	1	1	
0	73	9	10	1/8	1/16		1/16	1		1	79	1	1	
0	74	9	10	3/16	1/16		1/16	1		-4	80	1	1	
0	75	9	10	1/4	1/16		1/16	1		-2	82	1	1	
0	76	9	10	5/16	1/16		1/16	1		0	84	1	1	
0	77	10	11	0	1/8		1/8	1		-2	58	2	1	
0	78	10	11	0	1/8		1/8	1		2	62	2	1	
0	79	10	11	0	1/8		1/8	1		-1	65	2	1	
0	80	10	11	0	1/8		1/8	1		-4	68	2	1	
0	81	10	11	0	1/16		1/16	1		0	84	1	1	
0	82	10	11	1/16	1/16		1/16	1		-2	82	1	1	
0	83	10	11	1/8	1/16		1/16	1		-4	80	1	1	
0	84	10	11	3/16	1/16		1/16	1		1	79	1	1	
0	85	10	11	1/4	1/16		1/16	1		-1	77	1	1	
0	86	10	11	5/16	1/16		1/16	1		2	74	1	1	
0	87	11	12	0	1/8		1/8	1		-3	51	2	1	
0	88	11	12	0	1/8		1/8	1		-3	63	2	1	
0	89	11	12	0	1/24		1/16	2/3		-3	75	1	1	
0	90	11	12	1/24	1/24		1/16	2/3		-2	70	1	1	
0	91	11	12	1/12	1/24		1/16	2/3		1	67	1	1	
0	92	11	12	1/8	1/24		1/16	2/3		-2	70	1	1	
0	93	11	12	1/6	1/24		1/16	2/3		1	67	1	1	
0	94	11	12	5/24	1/24		1/16	2/3		-3	63	1	1	
0	95	11	12	1/4	1/8		1/8	1		-2	46	2	1	
0	96	11	12	1/4	1/8		1/8	1		-2	58	2	1	
0	97	11	12	1/4	1/24		1/16	2/3		2	62	1	1	
0	98	11	12	7/24	1/24		1/16	2/3		-1	65	1	1	
0	99	11	12	1/3	1/24		1/16	2/3		-4	68	1	1	
0	100	12	13	0	1/8		1/8	1		-3	39	2	1	
