section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/8		1/8	1		-1	53	2	1	
0	1	0	1	0	1/2		1/2	1		-1	65	1	1	
0	2	0	1	1/8	1/8		1/8	1		3	57	2	1	
0	3	0	1	1/4	1/8		1/8	1		0	60	2	1	
0	4	0	1	3/8	1/8		1/8	1		3	57	2	1	
0	5	0	1	1/2	1/8		1/8	1		0	60	2	1	
0	6	0	1	1/2	1/4		1/4	1		3	69	1	1	
0	7	0	1	5/8	1/8		1/8	1		3	57	2	1	
0	8	1	2	0	1/8		1/8	1		-1	53	2	1	
0	9	1	2	0	1/2		1/2	1		0	72	1	1	
0	10	1	2	1/8	1/8		1/8	1		0	60	2	1	
0	11	1	2	1/4	1/8		1/8	1		-3	63	2	1	
0	12	1	2	3/8	1/8		1/8	1		0	60	2	1	
0	13	1	2	1/2	1/8		1/8	1		-3	63	2	1	
0	14	1	2	1/2	1/4		1/4	1		3	69	1	1	
0	15	1	2	5/8	1/8		1/8	1		0	60	2	1	
0	16	2	3	0	1/8		1/8	1		-1	53	2	1	
0	17	2	3	0	1/2		1/2	1		-2	70	1	1	
0	18	2	3	1/8	1/8		1/8	1		-2	58	2	1	
0	19	2	3	1/4	1/8		1/8	1		2	62	2	1	
0	20	2	3	3/8	1/8		1/8	1		-2	58	2	1	
0	21	2	3	1/2	1/8		1/8	1		2	62	2	1	
0	22	2	3	1/2	1/4		1/4	1		1	79	1	1	
0	23	2	3	5/8	1/8		1/8	1		-2	58	2	1	
0	24	3	4	0	1/8		1/8	1		-1	53	2	1	
0	25	3	4	0	1/8		1/8	1		-1	77	1	1	
0	26	3	4	1/8	1/8		1/8	1		1	55	2	1	
0	27	3	4	1/8	1/8		1/8	1		4	76	1	1	
0	28	3	4	1/4	1/8		1/8	1		-2	58	2	1	
0	29	3	4	1/4	1/4		1/4	1		4	76	1	1	
0	30	3	4	3/8	1/8		1/8	1		1	55	2	1	
0	31	3	4	1/2	1/8		1/8	1		-2	58	2	1	
0	32	3	4	5/8	1/8		1/8	1		1	55	2	1	
0	33	4	5	0	1/4		1/4	1		-1	53	2	1	
0	34	4	5	0	1/4		1/4	1		3	57	2	1	
0	35	4	5	0	1/4		1/4	1		-1	77	1	1	
0	36	4	5	1/4	1/4		1/4	1		3	69	1	1	
0	37	4	5	1/2	1/4		1/4	1		2	74	1	1	
0	38	5	6	0	1/4		1/4	1		1	67	1	1	
0	39	5	6	1/4	3/8		1/4	3/2		0	72	1	1	
0	40	5	6	5/8	1/8		1/8	1		3	69	1	1	
0	41	6	7	0	1/4		1/4	1		-1	53	2	1	
0	42	6	7	0	3/4		1/2	3/2	1	-1	65	1	2	
0	43	6	7	1/4	1/4		1/4	1		3	45	2	1	
0	44	6	7	1/2	1/4		1/4	1		2	50	2	1	
0	45	7	8	0	1/4		1/4	1		1	43	2	1	
0	46	7	8	0	1/4		1/4	1	-1	-1	65	1	2	
0	47	7	8	0	3/4		1/2	3/2		1	67	1	1	
0	48	7	8	1/4	3/8		1/4	3/2		0	48	2	1	
0	49	7	8	1/4	1/8		1/8	1		4	64	1	3	
0	50	7	8	3/8	1/8		1/8	1		2	62	1	3	
0	51	7	8	1/2	1/4		1/4	1		4	64	1	3	
0	52	7	8	5/8	1/8		1/8	1		3	45	2	1	
0	53	8	9	0	1/4		1/4	1		-1	41	2	1	
0	54	8	9	0	3/4		1/2	3/2	1	-1	65	1	2	
0	55	8	9	0	1/4		1/4	1		3	69	1	1	
0	56	8	9	1/4	1/4		1/4	1		2	50	2	1	
0	57	8	9	1/4	1/4		1/4	1		-2	70	1	1	
0	58	8	9	1/2	1/4		1/4	1		-2	46	2	1	
0	59	8	9	1/2	1/4		1/4	1		2	74	1	1	
0	60	9	10	0	1/4		1/4	1		3	45	2	1	
0	61	9	10	0	1/4		1/4	1	-1	-1	65	1	2	
0	62	9	10	0	1/8		1/8	1		2	74	1	1	
0	63	9	10	1/8	1/8		1/8	1		0	72	1	1	
0	64	9	10	1/4	1/8		1/8	1		-2	70	1	1	
0	65	9	10	3/8	1/8		1/8	1		3	69	1	1	
0	66	9	10	1/2	1/4		1/4	1		2	50	2	1	
0	67	9	10	1/2	1/8		1/8	1		1	67	1	1	
0	68	9	10	5/8	1/8		1/8	1		-1	65	1	1	
0	69	10	11	0	1/4		1/4	1		-2	46	2	1	
0	70	10	11	0	1/4		1/4	1		1	67	1	1	
0	71	10	11	1/4	1/4		1/4	1		-2	70	1	1	
0	72	10	11	1/2	1/4		1/4	1		0	48	2	1	
0	73	10	11	1/2	1/4		1/4	1		-2	58	1	1	
0	74	10	11	1/2	1/4		1/4	1		4	64	1	1	
0	75	11	12	0	1/4		1/4	1		-1	41	2	1	
0	76	11	12	0	1/4		1/4	1		3	57	1	1	
0	77	11	12	0	1/4		1/4	1		-1	65	1	1	
0	78	11	12	1/2	3/16		1/8	3/2		3	69	2	1	
0	79	11	12	1/2	3/16		1/8	3/2		0	72	2	1	
0	80	11	12	1/2	3/16		1/8	3/2		0	84	1	1	
0	81	11	12	11/16	1/16		1/16	1		1	67	2	1	
0	82	11	12	11/16	1/16		1/16	1		-2	70	2	1	
0	83	11	12	11/16	1/16		1/16	1		-2	82	1	1	
0	84	12	13	0	1/4		1/4	1		-1	65	2	1	
0	85	12	13	0	1/4		1/4	1		3	69	2	1	
0	86	12	13	0	1/4		1/4	1		3	81	1	1	
0	87	12	13	1/4	1/4		1/4	1		-1	65	2	1	
0	88	12	13	1/4	1/4		1/4	1		3	69	2	1	
0	89	12	13	1/4	1/4		1/4	1		3	81	1	1	
0	90	12	13	1/2	3/16		1/8	3/2		-1	65	2	1	
0	91	12	13	1/2	3/16		1/8	3/2		3	69	2	1	
0	92	12	13	1/2	3/16		1/8	3/2		3	81	1	1	
0	93	12	13	11/16	1/16		1/16	1		0	60	2	1	
0	94	12	13	11/16	1/16		1/16	1		1	67	2	1	
0	95	12	13	11/16	1/16		1/16	1		1	79	1	1	
0	96	13	14	0	1/4		1/4	1		3	57	2	1	
0	97	13	14	0	1/4		1/4	1		-1	65	2	1	
0	98	13	14	0	1/4		1/4	1		-1	77	1	1	
0	99	13	14	1/4	1/4		1/4	1		3	57	2	1	
0	100	13	14	1/4	1/4		1/4	1		-1	65	2	1	
0	101	13	14	1/4	1/4		1/4	1		-1	77	1	1	
0	102	13	14	1/2	1/4		1/4	1		3	57	2	1	
0	103	13	14	1/2	1/4		1/4	1		-1	65	2	1	
0	104	13	14	1/2	1/4		1/4	1		-1	77	1	1	
0	105	14	15	0	1/4		1/4	1		0	60	2	1	
0	106	14	15	0	1/4		1/4	1		1	67	2	1	
0	107	14	15	0	1/4		1/4	1		4	76	1	1	
0	108	14	15	0	1/4		1/4	1		1	79	1	1	
0	109	14	15	1/4	1/4		1/4	1		0	60	2	1	
0	110	14	15	1/4	1/4		1/4	1		1	67	2	1	
0	111	14	15	1/4	1/4		1/4	1		4	76	1	1	
0	112	14	15	1/4	1/4		1/4	1		1	79	1	1	
0	113	14	15	1/2	1/4		1/4	1		0	60	2	1	
0	114	14	15	1/2	1/4		1/4	1		1	67	2	1	
0	115	14	15	1/2	1/4		1/4	1		4	76	1	1	
0	116	14	15	1/2	1/4		1/4	1		1	79	1	1	
0	117	15	16	0	1/4		1/4	1		0	60	2	1	
0	118	15	16	0	1/4		1/4	1		1	67	2	1	
0	119	15	16	0	1/4		1/4	1		4	76	1	1	
0	120	15	16	0	1/4		1/4	1		1	79	1	1	
0	121	15	16	1/4	1/4		1/4	1		-1	65	2	1	
0	122	15	16	1/4	1/4		1/4	1		3	69	2	1	
0	123	15	16	1/4	1/4		1/4	1		-1	77	1	1	
0	124	15	16	1/4	1/4		1/4	1		3	81	1	1	
0	125	15	16	1/2	3/16		1/8	3/2		3	69	2	1	
0	126	15	16	1/2	3/16		1/8	3/2		0	72	2	1	
0	127	15	16	1/2	1/16		1/16	1		0	84	1	1	
0	128	15	16	9/16	1/16		1/16	1		2	86	1	1	
0	129	15	16	5/8	1/16		1/16	1		0	84	1	1	
0	130	15	16	11/16	1/16		1/16	1		1	67	2	1	
0	131	15	16	11/16	1/16		1/16	1		-2	70	2	1	
0	132	15	16	11/16	1/16		1/16	1		-2	82	1	1	
0	133	16	17	0	1/4		1/4	1		-1	65	2	1	
0	134	16	17	0	1/4		1/4	1		3	69	2	1	
0	135	16	17	0	1/4		1/4	1		3	81	1	1	
0	136	16	17	1/4	1/4		1/4	1		-1	65	2	1	
0	137	16	17	1/4	1/4		1/4	1		3	69	2	1	
0	138	16	17	1/4	1/4		1/4	1		3	81	1	1	
0	139	16	17	1/2	3/16		1/8	3/2		-1	65	2	1	
0	140	16	17	1/2	3/16		1/8	3/2		3	69	2	1	
0	141	16	17	1/2	1/16		1/16	1		3	81	1	1	
0	142	16	17	9/16	1/16		1/16	1		-2	82	1	1	
0	143	16	17	5/8	1/16		1/16	1		3	81	1	1	
0	144	16	17	11/16	1/16		1/16	1		0	60	2	1	
0	145	16	17	11/16	1/16		1/16	1		1	67	2	1	
0	146	16	17	11/16	1/16		1/16	1		1	79	1	1	
0	147	17	18	0	1/4		1/4	1		3	57	2	1	
0	148	17	18	0	1/4		1/4	1		-1	65	2	1	
0	149	17	18	0	1/4		1/4	1		-1	77	1	1	
0	150	17	18	1/4	1/4		1/4	1		3	57	2	1	
0	151	17	18	1/4	1/4		1/4	1		-1	65	2	1	
0	152	17	18	1/4	1/4		1/4	1		-1	77	1	1	
0	153	17	18	1/2	1/4		1/4	1		3	57	2	1	
0	154	17	18	1/2	1/4		1/4	1		-1	65	2	1	
0	155	17	18	1/2	1/4		1/4	1		-1	77	1	1	
0	156	18	19	0	1/4		1/4	1		0	60	2	1	
0	157	18	19	0	1/4		1/4	1		1	67	2	1	
0	158	18	19	0	1/4		1/4	1		1	79	1	1	
0	159	18	19	1/4	1/4		1/4	1		-2	82	1	1	
0	160	18	19	1/2	1/4		1/4	1		0	60	2	1	
0	161	18	19	1/2	1/4		1/4	1		1	67	2	1	
0	162	18	19	1/2	1/4		1/4	1		-2	70	1	1	
0	163	18	19	1/2	1/4		1/4	1		4	76	1	1	
0	164	19	20	0	1/4		1/4	1		-1	65	2	1	
0	165	19	20	0	1/4		1/4	1		3	69	1	1	
0	166	19	20	0	1/4		1/4	1		-1	77	1	1	
0	167	19	20	1/2	1/4		1/4	1		0	60	2	1	
0	168	19	20	1/2	1/4		1/4	1		4	64	2	1	
0	169	19	20	1/2	1/4		1/4	1		-2	70	2	1	
0	170	19	20	1/2	1/4		1/4	1		0	84	1	1	
0	171	20	21	0	1/4		1/4	1		-1	65	2	1	
0	172	20	21	0	1/4		1/4	1		3	69	2	1	
0	173	20	21	0	1/4		1/4	1		-1	77	1	1	
0	174	20	21	1/2	1/4		1/4	1		0	48	2	1	
0	175	20	21	1/2	1/4		1/4	1		4	52	2	1	
0	176	20	21	1/2	1/4		1/4	1		-2	58	2	1	
0	177	20	21	1/2	1/4		1/4	1		0	72	1	1	
