mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1/16		1/16	1		-1	65	1	1	
1	1	0	1/12		1/8	2/3		-1	53	2	1	
1	1	0	1/4		1/4	1		0	72	1	1	
1	1	1/12	1/12		1/8	2/3		3	57	2	1	
1	1	1/6	1/12		1/8	2/3		0	60	2	1	
1	1	1/4	1/12		1/8	2/3		1	55	2	1	
1	1	1/4	0	grace16	1/16	1		5	71	1	1	
1	1	1/4	1/4		1/4	1		0	72	1	1	
1	1	1/3	1/12		1/8	2/3		-2	58	2	1	
1	1	5/12	1/12		1/8	2/3		0	60	2	1	
1	1	1/2	1/12		1/8	2/3		-1	53	2	1	
1	1	1/2	0	grace32	1/32	1		5	71	1	1	
1	1	1/2	0	grace32	1/32	1		0	72	1	1	
1	1	1/2	1/4		1/4	1		0	72	1	1	
1	1	1/2	0	grace32	1/32	1		2	74	1	1	
1	1	7/12	1/12		1/8	2/3		3	57	2	1	
1	1	2/3	1/12		1/8	2/3		0	60	2	1	
2	2	0	1/12		1/8	2/3		4	52	2	1	
2	2	0	1/4		1/4	1		-2	82	1	1	
2	2	1/12	1/12		1/8	2/3		1	55	2	1	
2	2	1/6	1/12		1/8	2/3		0	60	2	1	
2	2	1/4	1/12		1/8	2/3		0	48	2	1	
2	2	1/4	1/4		1/4	1		-2	70	1	1	
2	2	1/3	1/12		1/8	2/3		4	52	2	1	
2	2	5/12	1/12		1/8	2/3		1	55	2	1	
2	2	1/2	1/12		1/8	2/3		-1	53	2	1	
2	2	7/12	1/12		1/8	2/3		3	57	2	1	
2	2	5/8	1/8		1/8	1		3	69	1	1	
2	2	2/3	1/12		1/8	2/3		0	60	2	1	
3	3	0	1/12		1/8	2/3		-2	46	2	1	
3	3	0	1/12		1/8	2/3		1	67	1	1	
3	3	1/12	1/12		1/8	2/3		2	50	2	1	
3	3	1/12	1/12		1/8	2/3		-2	70	1	1	
3	3	1/6	1/12		1/8	2/3		1	55	2	1	
3	3	1/6	1/12		1/8	2/3		1	67	1	1	
3	3	1/4	1/12		1/8	2/3		0	48	2	1	
3	3	1/4	1/12		1/8	2/3		-1	65	1	1	
3	3	1/3	1/12		1/8	2/3		-1	53	2	1	
3	3	1/3	1/12		1/8	2/3		3	69	1	1	
3	3	5/12	1/12		1/8	2/3		3	57	2	1	
3	3	5/12	1/12		1/8	2/3		-1	65	1	1	
3	3	1/2	1/12		1/8	2/3		0	48	2	1	
3	3	1/2	1/12		1/8	2/3		4	64	1	1	
3	3	7/12	1/12		1/8	2/3		1	55	2	1	
3	3	7/12	1/12		1/8	2/3		1	67	1	1	
3	3	2/3	1/12		1/8	2/3		-2	58	2	1	
3	3	2/3	1/12		1/8	2/3		4	64	1	1	
4	4	0	1/12		1/8	2/3		2	50	2	1	
4	4	0	1/4		1/4	1		-2	82	1	1	
4	4	1/12	1/12		1/8	2/3		-1	53	2	1	
4	4	1/6	1/12		1/8	2/3		-2	58	2	1	
4	4	1/4	1/12		1/8	2/3		4	52	2	1	
4	4	1/4	1/4		1/4	1		-2	70	1	1	
4	4	1/3	1/12		1/8	2/3		1	55	2	1	
4	4	5/12	1/12		1/8	2/3		0	60	2	1	
4	4	1/2	1/12		1/8	2/3		-1	53	2	1	
4	4	7/12	1/12		1/8	2/3		3	57	2	1	
4	4	5/8	1/8		1/8	1		3	69	1	1	
4	4	2/3	1/12		1/8	2/3		0	60	2	1	
5	5	0	1/12		1/8	2/3		-2	46	2	1	
5	5	0	1/12		1/8	2/3		1	67	1	1	
5	5	1/12	1/12		1/8	2/3		2	50	2	1	
5	5	1/12	1/12		1/8	2/3		-2	70	1	1	
5	5	1/6	1/12		1/8	2/3		1	55	2	1	
5	5	1/6	1/12		1/8	2/3		1	67	1	1	
5	5	1/4	1/12		1/8	2/3		0	48	2	1	
5	5	1/4	1/12		1/8	2/3		-1	65	1	1	
5	5	1/3	1/12		1/8	2/3		-1	53	2	1	
5	5	1/3	1/12		1/8	2/3		3	69	1	1	
5	5	5/12	1/12		1/8	2/3		3	57	2	1	
5	5	5/12	1/12		1/8	2/3		-1	65	1	1	
5	5	1/2	1/12		1/8	2/3		0	48	2	1	
5	5	1/2	1/12		1/8	2/3		4	64	1	1	
5	5	7/12	1/12		1/8	2/3		1	55	2	1	
5	5	7/12	1/12		1/8	2/3		1	67	1	1	
5	5	2/3	1/12		1/8	2/3		-2	58	2	1	
5	5	2/3	1/12		1/8	2/3		4	64	1	1	
6	6	0	1/12		1/8	2/3		3	57	2	1	
6	6	0	1/4		1/4	1		-1	65	1	1	
6	6	1/12	1/12		1/8	2/3		0	60	2	1	
6	6	1/6	1/12		1/8	2/3		3	57	2	1	
6	6	1/4	1/4		1/4	1		-1	53	2	1	
6	6	1/3	1/12		1/8	2/3		4	64	1	1	
6	6	5/12	1/12		1/8	2/3		-1	65	1	1	
6	6	1/2	1/12		1/8	2/3		1	67	1	1	
6	6	7/12	1/12		1/8	2/3		-1	65	1	1	
6	6	2/3	1/12		1/8	2/3		1	67	1	2	
6	6	2/3	1/12		1/8	2/3		-2	70	1	1	
7	7	0	1/4		1/4	1		0	36	2	1	
7	7	0	1/4		1/4	1		0	48	2	1	
7	7	0	1/12		1/8	2/3		-1	65	1	2	
7	7	0	1/12		1/8	2/3		3	69	1	1	
7	7	1/12	1/12		1/8	2/3		4	64	1	2	
7	7	1/12	1/12		1/8	2/3		1	67	1	1	
7	7	1/6	1/12		1/8	2/3		9	63	1	2	
7	7	1/6	1/12		1/8	2/3		6	66	1	1	
7	7	1/4	1/8		1/8	1		4	64	1	2	
7	7	1/4	1/12		1/8	2/3		1	67	1	1	
7	7	1/3	1/12		1/8	2/3		6	66	1	1	
7	7	5/12	1/12		1/8	2/3		1	67	1	1	
7	7	1/2	1/12		1/8	2/3		3	69	1	1	
7	7	7/12	1/12		1/8	2/3		1	67	1	1	
7	7	2/3	1/12		1/8	2/3		3	69	1	2	
7	7	2/3	1/12		1/8	2/3		0	72	1	1	
8	8	0	1/4		1/4	1		-1	41	2	1	
8	8	0	1/4		1/4	1		-1	53	2	1	
8	8	0	1/12		1/8	2/3		1	67	1	2	
8	8	0	1/12		1/8	2/3		-2	70	1	1	
8	8	1/12	1/12		1/8	2/3		-1	65	1	2	
8	8	1/12	1/12		1/8	2/3		3	69	1	1	
8	8	1/6	1/12		1/8	2/3		4	64	1	2	
8	8	1/6	1/12		1/8	2/3		8	68	1	1	
8	8	1/4	1/4		1/4	1		-1	65	1	2	
8	8	1/4	1/4		1/4	1		3	69	1	1	
8	8	1/3	1/12		1/8	2/3		-3	51	2	1	
8	8	1/3	1/12		1/8	2/3		-3	63	2	1	
8	8	5/12	1/12		1/8	2/3		2	50	2	1	
8	8	5/12	1/12		1/8	2/3		2	62	2	1	
8	8	1/2	1/12		1/8	2/3		0	48	2	1	
8	8	1/2	1/12		1/8	2/3		0	60	2	1	
8	8	1/2	1/4		1/4	1		-3	75	1	2	
8	8	1/2	1/4		1/4	1	1	0	84	1	1	
8	8	7/12	1/12		1/8	2/3		-2	46	2	1	
8	8	7/12	1/12		1/8	2/3		-2	58	2	1	
8	8	2/3	1/12		1/8	2/3		3	45	2	1	
8	8	2/3	1/12		1/8	2/3		3	57	2	1	
9	9	0	1/4		1/4	1		-2	46	2	1	
9	9	0	1/4		1/4	1		-2	58	2	1	
9	9	0	3/4		1/2	3/2		2	74	1	2	
9	9	0	1/12		1/8	2/3	-1	0	84	1	1	
9	9	1/12	1/12		1/8	2/3		7	85	1	1	
9	9	1/6	1/12		1/8	2/3		2	86	1	1	
9	9	1/4	1/4		1/4	1		-2	46	2	1	
9	9	1/4	1/12		1/8	2/3		0	84	1	1	
9	9	1/3	1/12		1/8	2/3		-2	82	1	1	
9	9	5/12	1/12		1/8	2/3		3	81	1	1	
9	9	1/2	1/4		1/4	1		5	47	2	1	
9	9	1/2	1/12		1/8	2/3		3	81	1	1	
9	9	7/12	1/12		1/8	2/3		1	79	1	1	
9	9	2/3	1/12		1/8	2/3		-1	77	1	1	
10	10	0	1/4		1/4	1		0	48	2	1	
10	10	0	1/12		1/8	2/3		0	72	1	2	
10	10	0	1/12		1/8	2/3		4	76	1	1	
10	10	1/12	1/12		1/8	2/3		1	79	1	2	
10	10	1/6	1/12		1/8	2/3		1	79	1	2	
10	10	1/4	1/12		1/8	2/3		1	79	1	2	
10	10	1/3	1/12		1/8	2/3		1	79	1	2	
10	10	5/12	1/12		1/8	2/3		1	79	1	2	
10	10	1/2	1/12		1/8	2/3		1	79	1	2	
10	10	7/12	1/12		1/8	2/3		1	79	1	2	
10	10	2/3	1/12		1/8	2/3		1	79	1	2	
11	11	0	0	grace32	1/32	1		6	78	1	1	
11	11	0	0	grace32	1/32	1		1	79	1	1	
11	11	0	3/4		1/2	3/2		1	79	1	1	
11	11	0	0	grace32	1/32	1		3	81	1	1	
11	11	1/12	1/12		1/8	2/3		2	62	2	1	
