section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/16		1/16	1		1	55	2	1	
0	1	0	1	0	1/2		1/2	1		5	71	1	1	
0	2	0	1	1/16	1/16		1/16	1		2	62	2	1	
0	3	0	1	1/8	1/16		1/16	1		5	59	2	1	
0	4	0	1	3/16	1/16		1/16	1		2	62	2	1	
0	5	0	1	1/4	1/16		1/16	1		1	55	2	1	
0	6	0	1	5/16	1/16		1/16	1		2	62	2	1	
0	7	0	1	3/8	1/16		1/16	1		5	59	2	1	
0	8	0	1	7/16	1/16		1/16	1		2	62	2	1	
0	9	0	1	1/2	1/16		1/16	1		3	57	2	1	
0	10	0	1	1/2	1/16		1/16	1		2	74	1	1	
0	11	0	1	9/16	1/16		1/16	1		2	62	2	1	
0	12	0	1	9/16	1/16		1/16	1		0	72	1	1	
0	13	0	1	5/8	1/16		1/16	1		0	60	2	1	
0	14	0	1	5/8	1/16		1/16	1		5	71	1	1	
0	15	0	1	11/16	1/16		1/16	1		2	62	2	1	
0	16	0	1	11/16	1/16		1/16	1		0	72	1	1	
0	17	1	2	0	1/16		1/16	1		1	55	2	1	
0	18	1	2	0	3/16		1/8	3/2		2	74	1	1	
0	19	1	2	1/16	1/16		1/16	1		2	62	2	1	
0	20	1	2	1/8	1/16		1/16	1		5	59	2	1	
0	21	1	2	3/16	1/16		1/16	1		2	62	2	1	
0	22	1	2	3/16	1/16		1/16	1		5	71	1	1	
0	23	1	2	1/4	1/16		1/16	1		1	55	2	1	
0	24	1	2	1/4	1/4		1/4	1		1	67	1	1	
0	25	1	2	5/16	1/16		1/16	1		2	62	2	1	
0	26	1	2	3/8	1/16		1/16	1		5	59	2	1	
0	27	1	2	7/16	1/16		1/16	1		2	62	2	1	
0	28	1	2	1/2	1/16		1/16	1		1	55	2	1	
0	29	1	2	9/16	1/16		1/16	1		2	62	2	1	
0	30	1	2	5/8	1/16		1/16	1		5	59	2	1	
0	31	1	2	11/16	1/16		1/16	1		2	62	2	1	
0	32	2	3	0	1/16		1/16	1		1	55	2	1	
0	33	2	3	0	3/8		1/4	3/2		1	79	1	1	
0	34	2	3	1/16	1/16		1/16	1		4	64	2	1	
0	35	2	3	1/8	1/16		1/16	1		0	60	2	1	
0	36	2	3	3/16	1/16		1/16	1		4	64	2	1	
0	37	2	3	1/4	1/16		1/16	1		1	55	2	1	
0	38	2	3	5/16	1/16		1/16	1		4	64	2	1	
0	39	2	3	3/8	1/16		1/16	1		0	60	2	1	
0	40	2	3	3/8	1/16		1/16	1		3	81	1	1	
0	41	2	3	7/16	1/16		1/16	1		4	64	2	1	
0	42	2	3	7/16	1/16		1/16	1		1	79	1	1	
0	43	2	3	1/2	1/16		1/16	1		1	55	2	1	
0	44	2	3	1/2	1/16		1/16	1		6	78	1	1	
0	45	2	3	9/16	1/16		1/16	1		7	61	2	1	
0	46	2	3	9/16	1/16		1/16	1		4	76	1	1	
0	47	2	3	5/8	1/16		1/16	1		10	58	2	1	
0	48	2	3	5/8	1/16		1/16	1		2	74	1	1	
0	49	2	3	11/16	1/16		1/16	1		7	61	2	1	
0	50	2	3	11/16	1/16		1/16	1		7	73	1	1	
0	51	3	4	0	1/16		1/16	1		1	55	2	1	
0	52	3	4	0	3/16		1/8	3/2		2	74	1	1	
0	53	3	4	1/16	1/16		1/16	1		2	62	2	1	
0	54	3	4	1/8	1/16		1/16	1		5	59	2	1	
0	55	3	4	3/16	1/16		1/16	1		2	62	2	1	
0	56	3	4	3/16	1/16		1/16	1		5	71	1	1	
0	57	3	4	1/4	1/16		1/16	1		1	55	2	1	
0	58	3	4	1/4	1/4		1/4	1		1	67	1	1	
0	59	3	4	5/16	1/16		1/16	1		2	62	2	1	
0	60	3	4	3/8	1/16		1/16	1		5	59	2	1	
0	61	3	4	7/16	1/16		1/16	1		2	62	2	1	
0	62	3	4	1/2	1/16		1/16	1		1	55	2	1	
0	63	3	4	9/16	1/16		1/16	1		2	62	2	1	
0	64	3	4	5/8	1/16		1/16	1		5	59	2	1	
0	65	3	4	11/16	1/16		1/16	1		2	62	2	1	
0	66	4	5	0	1/16		1/16	1		3	57	2	1	
0	67	4	5	0	3/16		1/8	3/2		0	72	1	1	
0	68	4	5	1/16	1/16		1/16	1		2	62	2	1	
0	69	4	5	1/8	1/16		1/16	1		0	60	2	1	
0	70	4	5	3/16	1/16		1/16	1		2	62	2	1	
0	71	4	5	3/16	1/16		1/16	1		3	69	1	1	
