mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	1	0	3/16		1/8	3/2		3	57	2	2	
0	1	0	1/4		1/4	1		4	64	2	1	
0	1	0	3/16		1/8	3/2		7	73	1	1	
0	1	3/16	1/16		1/16	1		5	59	2	2	
0	1	3/16	1/16		1/16	1		2	74	1	1	
0	1	1/4	1/8		1/8	1		3	57	2	2	
0	1	1/4	1/8		1/8	1		4	64	2	1	
0	1	1/4	1/8		1/8	1		7	73	1	1	
0	1	3/8	1/4		1/4	1		7	61	2	2	
0	1	3/8	1/4		1/4	1		4	64	2	1	
0	1	3/8	1/4		1/4	1		4	76	1	1	
0	1	5/8	1/8		1/8	1		7	61	2	2	
0	1	5/8	1/8		1/8	1		4	64	2	1	
0	1	5/8	1/8		1/8	1		4	76	1	1	
1	2	0	3/16		1/8	3/2		8	56	2	2	
1	2	0	1/4		1/4	1		4	64	2	1	
1	2	0	3/16		1/8	3/2		5	71	1	1	
1	2	3/16	1/16		1/16	1		3	57	2	2	
1	2	3/16	1/16		1/16	1		7	73	1	1	
1	2	1/4	1/8		1/8	1		8	56	2	2	
1	2	1/4	1/8		1/8	1		4	64	2	1	
1	2	1/4	1/8		1/8	1		5	71	1	1	
1	2	3/8	1/4		1/4	1		5	59	2	2	
1	2	3/8	1/4		1/4	1		4	64	2	1	
1	2	3/8	1/4		1/4	1		2	74	1	1	
1	2	5/8	1/8		1/8	1		5	59	2	2	
1	2	5/8	1/8		1/8	1		4	64	2	1	
1	2	5/8	1/8		1/8	1		2	74	1	1	
2	3	0	1/4		1/4	1		6	54	2	2	
2	3	0	1/4		1/4	1		4	64	2	1	
2	3	0	1/4		1/4	1		3	69	1	1	
2	3	1/4	1/8		1/8	1		6	54	2	2	
2	3	1/4	1/8		1/8	1		4	64	2	1	
2	3	1/4	1/8		1/8	1		3	69	1	1	
2	3	3/8	1/4		1/4	1		8	56	2	2	
2	3	3/8	1/4		1/4	1		4	64	2	1	
2	3	3/8	1/4		1/4	1		5	71	1	1	
2	3	5/8	1/8		1/8	1		8	56	2	2	
2	3	5/8	1/8		1/8	1		4	64	2	1	
2	3	5/8	1/8		1/8	1		5	71	1	1	
3	4	0	1/4		1/4	1		3	57	2	2	
3	4	0	1/4		1/4	1		4	64	2	1	
3	4	0	1/4		1/4	1		7	73	1	1	
3	4	1/4	1/8		1/8	1		2	50	2	1	
3	4	1/4	1/8		1/8	1		5	71	1	2	
3	4	1/4	1/16		1/16	1		4	76	1	1	
3	4	5/16	1/16		1/16	1		2	74	1	1	
3	4	3/8	3/8		1/4	3/2		4	52	2	1	
3	4	3/8	1/4		1/4	1		3	69	1	1	
3	4	3/8	1/4		1/4	1		7	73	1	1	
3	4	5/8	1/8		1/8	1		8	68	1	1	
3	4	5/8	1/8		1/8	1		5	71	1	1	
4	5	0	3/16		1/8	3/2		3	57	2	2	
4	5	0	1/4		1/4	1		4	64	2	1	
4	5	0	3/16		1/8	3/2		7	73	1	1	
4	5	3/16	1/16		1/16	1		5	59	2	2	
4	5	3/16	1/16		1/16	1		2	74	1	1	
4	5	1/4	1/8		1/8	1		3	57	2	2	
4	5	1/4	1/8		1/8	1		4	64	2	1	
4	5	1/4	1/8		1/8	1		7	73	1	1	
4	5	3/8	1/4		1/4	1		7	61	2	2	
4	5	3/8	1/4		1/4	1		4	64	2	1	
4	5	3/8	1/4		1/4	1		4	76	1	1	
4	5	5/8	1/8		1/8	1		7	61	2	2	
4	5	5/8	1/8		1/8	1		4	64	2	1	
4	5	5/8	1/8		1/8	1		4	76	1	1	
5	6	0	3/16		1/8	3/2		8	56	2	2	
5	6	0	1/4		1/4	1		4	64	2	1	
5	6	0	3/16		1/8	3/2		5	71	1	1	
5	6	3/16	1/16		1/16	1		3	57	2	2	
5	6	3/16	1/16		1/16	1		7	73	1	1	
5	6	1/4	1/8		1/8	1		8	56	2	2	
5	6	1/4	1/8		1/8	1		4	64	2	1	
5	6	1/4	1/8		1/8	1		5	71	1	1	
5	6	3/8	1/4		1/4	1		5	59	2	2	
5	6	3/8	1/4		1/4	1		4	64	2	1	
5	6	3/8	1/4		1/4	1		2	74	1	1	
5	6	5/8	1/8		1/8	1		5	59	2	2	
5	6	5/8	1/8		1/8	1		4	64	2	1	
5	6	5/8	1/8		1/8	1		2	74	1	1	
6	7	0	1/4		1/4	1		6	54	2	2	
6	7	0	1/4		1/4	1		4	64	2	1	
6	7	0	1/4		1/4	1		3	69	1	1	
6	7	1/4	1/8		1/8	1		8	56	2	2	
6	7	1/4	1/8		1/8	1		4	64	2	1	
6	7	1/4	1/8		1/8	1		5	71	1	1	
6	7	3/8	1/4		1/4	1		3	57	2	2	
6	7	3/8	1/4		1/4	1		4	64	2	1	
6	7	3/8	1/4		1/4	1		7	73	1	1	
6	7	5/8	1/8		1/8	1		2	50	2	1	
6	7	5/8	1/8		1/8	1		6	66	1	1	
6	7	5/8	1/8		1/8	1		5	71	1	1	
6	7	5/8	1/8		1/8	1		2	74	1	1	
