section	ix	mc	mn	onset	duration	gracenote	nominal_duration	scalar	tied	tpc	midi	staff	voice	volta
0	0	0	1	0	1/16		1/16	1		-3	51	2	1	
0	1	0	1	0	1/4		1/4	1		-2	70	1	1	
0	2	0	1	1/16	1/16		1/16	1		1	55	2	1	
0	3	0	1	1/8	1/16		1/16	1		-2	58	2	1	
0	4	0	1	3/16	1/16		1/16	1		1	55	2	1	
0	5	0	1	1/4	1/16		1/16	1		-3	51	2	1	
0	6	0	1	1/4	1/8		1/8	1		1	67	1	1	
0	7	0	1	5/16	1/16		1/16	1		1	55	2	1	
0	8	0	1	3/8	1/16		1/16	1		-2	58	2	1	
0	9	0	1	3/8	1/8		1/8	1		1	67	1	1	
0	10	0	1	7/16	1/16		1/16	1		1	55	2	1	
0	11	0	1	1/2	1/16		1/16	1		-2	46	2	1	
0	12	0	1	1/2	1/4		1/4	1		-3	63	1	2	
0	13	0	1	1/2	7/32		1/8	7/4		1	67	1	1	
0	14	0	1	9/16	1/16		1/16	1		-3	51	2	1	
0	15	0	1	5/8	1/16		1/16	1		1	55	2	1	
0	16	0	1	11/16	1/16		1/16	1		-3	51	2	1	
0	17	0	1	23/32	1/32		1/32	1		-4	68	1	1	
0	18	0	1	3/4	1/16		1/16	1		-2	46	2	1	
0	19	0	1	3/4	1/8		1/8	1		2	62	1	2	
0	20	0	1	3/4	1/8		1/8	1		-1	65	1	1	
0	21	0	1	13/16	1/16		1/16	1		2	50	2	1	
0	22	0	1	7/8	1/16		1/16	1		-1	53	2	1	
0	23	0	1	15/16	1/16		1/16	1		2	50	2	1	
0	24	1	2	0	1/4		1/4	1		-3	51	2	1	
0	25	1	2	0	1/16		1/16	1		1	55	1	2	
0	26	1	2	0	1/4		1/4	1		-3	63	1	1	
0	27	1	2	1/16	1/16		1/16	1		-2	58	1	2	
0	28	1	2	1/8	1/16		1/16	1		1	55	1	2	
0	29	1	2	3/16	1/16		1/16	1		-2	58	1	2	
0	30	1	2	1/4	1/4		1/4	1		-2	46	2	1	
0	31	1	2	1/4	1/16		1/16	1		2	62	1	2	
0	32	1	2	1/4	1/4		1/4	1		-1	65	1	1	
0	33	1	2	5/16	1/16		1/16	1		-2	58	1	2	
0	34	1	2	3/8	1/16		1/16	1		2	62	1	2	
0	35	1	2	7/16	1/16		1/16	1		-2	58	1	2	
0	36	1	2	1/2	1/4		1/4	1		-3	39	2	1	
0	37	1	2	1/2	1/8		1/8	1		-3	63	1	2	
0	38	1	2	1/2	3/32		1/16	3/2		1	67	1	1	
0	39	1	2	19/32	1/32		1/32	1		-4	68	1	1	
0	40	1	2	5/8	1/32		1/32	1		-2	70	1	1	
0	41	1	2	21/32	1/32		1/32	1		0	72	1	1	
0	42	1	2	11/16	1/32		1/32	1		2	74	1	1	
0	43	1	2	23/32	1/32		1/32	1		-3	75	1	1	
0	44	1	2	3/4	1/16		1/16	1		-2	70	1	1	
0	45	1	2	7/8	1/16		1/16	1		-3	75	1	1	
0	46	1	2	7/8	1/16		1/16	1		1	79	1	1	
0	47	1	2	15/16	1/16		1/16	1		2	74	1	1	
0	48	1	2	15/16	1/16		1/16	1		-1	77	1	1	
0	49	2	3	0	1/16		1/16	1		0	72	1	1	
0	50	2	3	0	1/16		1/16	1		-3	75	1	1	
0	51	2	3	1/16	1/16		1/16	1		-2	70	1	1	
0	52	2	3	1/16	1/16		1/16	1		2	74	1	1	
0	53	2	3	1/8	1/16		1/16	1		2	50	2	1	
0	54	2	3	1/8	1/16		1/16	1		-4	68	1	1	
0	55	2	3	1/8	1/16		1/16	1		0	72	1	1	
