mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	nominal_duration	scalar	chord_id	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
4	3	23/4	23/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	19								0
4	3	6	6	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	20								0
4	3	25/4	25/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	21								0
4	3	13/2	13/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	22								0
4	3	27/4	27/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	23								
4	3	5	5	1.5	0	0	Chord	2/4	2	1	3/8	1/4	3/2	24								
4	3	13/2	13/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	25								
5	4	7	7	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	26								1
5	4	29/4	29/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	27								1
5	4	15/2	15/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	28								1
5	4	31/4	31/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	29								
5	4	8	8	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	30	articStaccatissimoAbove							
5	4	17/2	17/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	31	articStaccatissimoAbove							
5	4	7	7	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	32	articStaccatoAbove							
6	5	9	9	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	33								
6	5	10	10	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	34	articStaccatissimoAbove							
6	5	21/2	21/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	35	articStaccatissimoAbove							
6	5	9	9	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	36	articStaccatissimoAbove							
6	5	19/2	19/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	37	articStaccatissimoAbove							
6	5	10	10	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	38								
7	6	11	11	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	39								
7	6	12	12	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	40								2
7	6	49/4	49/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	41								2
7	6	25/2	25/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	42								2
7	6	51/4	51/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	43								
7	6	11	11	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	44	articStaccatissimoAbove							
7	6	23/2	23/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	45	articStaccatissimoAbove							
7	6	12	12	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	46								
8	7	13	13	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	47								3
8	7	53/4	53/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	48								3
8	7	27/2	27/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	49								3
8	7	55/4	55/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	50								
8	7	14	14	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	51								4
8	7	57/4	57/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	52								4
8	7	29/2	29/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	53								4
8	7	59/4	59/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	54								
8	7	13	13	1.5	0	0	Chord	2/4	2	1	3/8	1/4	3/2	55								5
8	7	29/2	29/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	56								
9	8	15	15	1.0	0	0	Chord	2/4	1	1	1/4	1/4	1	57								
9	8	16	16	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	58								6
9	8	65/4	65/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	59								6
9	8	33/2	33/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	60								
9	8	67/4	67/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	61	articStaccatissimoAbove							
9	8	15	15	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	62								
9	8	31/2	31/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	63								
9	8	16	16	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	64								
9	8	65/4	65/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	65								
9	8	33/2	33/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	66								
9	8	67/4	67/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	67								
10	9	17	17	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	68								7
10	9	69/4	69/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	69								7
10	9	35/2	35/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	70								7
10	9	71/4	71/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	71								
10	9	18	18	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	72	articStaccatoAbove							
10	9	73/4	73/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	73	articStaccatoAbove							
10	9	37/2	37/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	74	articStaccatoAbove							
10	9	75/4	75/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	75	articStaccatoAbove							
10	9	17	17	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	76								
10	9	69/4	69/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	77								
10	9	35/2	35/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	78								
10	9	71/4	71/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	79								
10	9	18	18	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	80								
10	9	73/4	73/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	81								
10	9	37/2	37/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	82								
10	9	75/4	75/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	83								
11	10	19	19	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	84								8
11	10	77/4	77/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	85								8
11	10	39/2	39/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	86								8
11	10	79/4	79/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	87								
11	10	20	20	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	88								9
11	10	81/4	81/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	89								9
11	10	41/2	41/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	90								9
11	10	83/4	83/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	91								
11	10	19	19	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	92								
11	10	77/4	77/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	93								
11	10	39/2	39/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	94								
11	10	79/4	79/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	95								
11	10	20	20	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	96								
11	10	81/4	81/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	97								
11	10	41/2	41/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	98								
11	10	83/4	83/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	99								
12	11	21	21	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	100								10
12	11	85/4	85/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	101								10
12	11	43/2	43/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	102								10
12	11	87/4	87/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	103								
12	11	22	22	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	104								11
12	11	89/4	89/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	105								11
12	11	45/2	45/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	106								11
12	11	91/4	91/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	107								
12	11	21	21	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	108								
12	11	85/4	85/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	109								
12	11	43/2	43/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	110								
12	11	87/4	87/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	111								
12	11	22	22	0.25	1/4	1/4	Chord	2/4	2	1	1/16	1/16	1	112								
12	11	89/4	89/4	0.25	5/16	5/16	Chord	2/4	2	1	1/16	1/16	1	113								
12	11	45/2	45/2	0.25	3/8	3/8	Chord	2/4	2	1	1/16	1/16	1	114								
12	11	91/4	91/4	0.25	7/16	7/16	Chord	2/4	2	1	1/16	1/16	1	115								
13	12	23	23	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	116								12
13	12	93/4	93/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	117								12
13	12	47/2	47/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	118								12
13	12	95/4	95/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	119								
13	12	24	24	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	120	articStaccatissimoAbove							
13	12	49/2	49/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	121	articStaccatissimoAbove							
13	12	23	23	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	122	articStaccatoAbove							
14	13	25	25	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	123								
14	13	26	26	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	124	articStaccatissimoAbove							
14	13	53/2	53/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	125	articStaccatissimoAbove							
14	13	25	25	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	126	articStaccatissimoBelow							
14	13	51/2	51/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	127	articStaccatissimoBelow							
14	13	26	26	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	128								
15	14	27	27	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	129								
15	14	28	28	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	130								13
15	14	113/4	113/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	131								13
15	14	57/2	57/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	132								13
15	14	115/4	115/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	133								
15	14	27	27	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	134	articStaccatissimoBelow							
15	14	55/2	55/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	135	articStaccatissimoBelow							
15	14	28	28	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	136								
16	15	29	29	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	137								14
16	15	117/4	117/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	138								14
16	15	59/2	59/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	139								14
16	15	119/4	119/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	140								14
16	15	30	30	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	141								14
16	15	121/4	121/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	142								14
16	15	61/2	61/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	143								14
16	15	123/4	123/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	144								
16	15	29	29	1.5	0	0	Chord	2/4	2	1	3/8	1/4	3/2	145								
16	15	61/2	61/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	146								
16	15	29	29	1.0	0	0	Chord	2/4	2	2	1/4	1/4	1	147								
16	15	30	30	1.0	1/4	1/4	Chord	2/4	2	2	1/4	1/4	1	148								
17	16	31	31	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	149								
17	16	32	32	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	150								15
17	16	129/4	129/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	151								15
17	16	65/2	65/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	152								15
17	16	131/4	131/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	153								15
17	16	31	31	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	154								
17	16	63/2	63/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	155								
18	17	33	33	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	156								
18	17	34	34	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	157								16
18	17	137/4	137/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	158								16
18	17	69/2	69/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	159								16
18	17	139/4	139/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	160								16
18	17	33	33	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	161								
18	17	67/2	67/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	162								
19	18	35	35	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	163								
19	18	36	36	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	164								17
19	18	145/4	145/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	165								17
19	18	73/2	73/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	166								17
19	18	147/4	147/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	167								17
19	18	35	35	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	168								
19	18	71/2	71/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	169								
20	19	37	37	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	170								
20	19	75/2	75/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8	1/8	1	171	articStaccatissimoAbove							
20	19	38	38	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	172	articStaccatissimoAbove							
20	19	77/2	77/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	173	articStaccatissimoAbove							
21	20	39	39	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	174								
21	20	40	40	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	175	articStaccatissimoAbove							
21	20	81/2	81/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	176	articStaccatissimoAbove							
22	21	41	41	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	177								
22	21	42	42	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	178	articStaccatissimoAbove							
22	21	85/2	85/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	179	articStaccatissimoAbove							
22	21	41	41	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	180	articStaccatissimoAbove							
22	21	83/2	83/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	181	articStaccatissimoAbove							
22	21	42	42	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	182								
23	22	43	43	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	183								
23	22	44	44	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	184								18
23	22	177/4	177/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	185								18
23	22	89/2	89/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	186								18
23	22	179/4	179/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	187								18
23	22	43	43	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	188	articStaccatissimoAbove							
23	22	87/2	87/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	189	articStaccatissimoAbove							
23	22	44	44	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	190								
24	23	45	45	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	191								18
24	23	181/4	181/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	192								18
24	23	91/2	91/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	193								18
24	23	183/4	183/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	194								18
24	23	46	46	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	195								18
24	23	185/4	185/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	196								18
24	23	93/2	93/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	197								18
24	23	187/4	187/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	198								
24	23	45	45	1.5	0	0	Chord	2/4	2	1	3/8	1/4	3/2	199								
24	23	93/2	93/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	200								
25	24	47	47	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	201								19
25	24	189/4	189/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	202								19
25	24	95/2	95/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	203								19
25	24	191/4	191/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	204								
25	24	48	48	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	205	articStaccatissimoAbove							
25	24	97/2	97/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	206	articStaccatissimoAbove							
25	24	47	47	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	207								
26	25	49	49	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	208								
26	25	50	50	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	209	articStaccatissimoAbove							
26	25	101/2	101/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	210	articStaccatissimoAbove							
26	25	49	49	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	211	articStaccatissimoAbove							
26	25	99/2	99/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	212	articStaccatissimoAbove							
26	25	50	50	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	213								
27	26	51	51	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	214								
27	26	52	52	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	215								20
27	26	209/4	209/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	216								20
27	26	105/2	105/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	217								20
27	26	211/4	211/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	218								
27	26	51	51	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	219	articStaccatissimoAbove							
27	26	103/2	103/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	220	articStaccatissimoAbove							
27	26	52	52	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	221								
28	27	53	53	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	222								21
28	27	213/4	213/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	223								21
28	27	107/2	107/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	224								21
28	27	215/4	215/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	225								
28	27	54	54	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	226								22
28	27	217/4	217/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	227								22
28	27	109/2	109/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	228								22
28	27	219/4	219/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	229								
28	27	53	53	1.5	0	0	Chord	2/4	2	1	3/8	1/4	3/2	230								23
28	27	109/2	109/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	231								
29	28	55	55	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	232								
29	28	55	55	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	233								
29	28	111/2	111/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8	1/8	1	234								
29	28	56	56	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	235	articStaccatissimoAbove							
29	28	113/2	113/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	236	articStaccatissimoAbove							
30	29	57	57	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	237								24
30	29	229/4	229/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	238								24
30	29	115/2	115/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	239								24
30	29	231/4	231/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	240								
30	29	57	57	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	241								
30	29	58	58	0.5	1/4	1/4	Chord	2/4	2	1	1/8	1/8	1	242	articStaccatissimoAbove							
30	29	117/2	117/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8	1/8	1	243	articStaccatissimoAbove							
31	30	59	59	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	244								25
31	30	237/4	237/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	245								25
31	30	119/2	119/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	246								25
31	30	239/4	239/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	247								
31	30	60	60	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	248	articStaccatissimoAbove							
31	30	121/2	121/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	249	articStaccatissimoAbove							
31	30	59	59	0.5	0	0	Chord	2/4	2	1	1/8	1/8	1	250								
32	31	61	61	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	251								
32	31	62	62	0.5	1/4	1/4	Chord	2/4	1	1	1/8	1/8	1	252	articStaccatissimoAbove							
32	31	125/2	125/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8	1/8	1	253	articStaccatissimoAbove							
32	31	61	61	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	254								26
32	31	245/4	245/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	255								26
32	31	123/2	123/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	256								26
32	31	247/4	247/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	257								
33	32	63	63	0.5	0	0	Chord	2/4	1	1	1/8	1/8	1	258								
33	32	64	64	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	259								27
33	32	257/4	257/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	260								27
33	32	129/2	129/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	261								27
33	32	259/4	259/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	262								
33	32	63	63	0.25	0	0	Chord	2/4	2	1	1/16	1/16	1	263								28
33	32	253/4	253/4	0.25	1/16	1/16	Chord	2/4	2	1	1/16	1/16	1	264								28
33	32	127/2	127/2	0.25	1/8	1/8	Chord	2/4	2	1	1/16	1/16	1	265								28
33	32	255/4	255/4	0.25	3/16	3/16	Chord	2/4	2	1	1/16	1/16	1	266								
33	32	64	64	1.0	1/4	1/4	Chord	2/4	2	1	1/4	1/4	1	267								
34	33	65	65	0.25	0	0	Chord	2/4	1	1	1/16	1/16	1	268								29
34	33	261/4	261/4	0.25	1/16	1/16	Chord	2/4	1	1	1/16	1/16	1	269								
34	33	131/2	131/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16	1/16	1	270								
34	33	263/4	263/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16	1/16	1	271								
34	33	66	66	0.25	1/4	1/4	Chord	2/4	1	1	1/16	1/16	1	272								30
34	33	265/4	265/4	0.25	5/16	5/16	Chord	2/4	1	1	1/16	1/16	1	273								
34	33	133/2	133/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16	1/16	1	274								
34	33	267/4	267/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16	1/16	1	275								
34	33	65	65	1.0	0	0	Chord	2/4	2	1	1/4	1/4	1	276								
