mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	slur
4	4	39/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16			1/16	1	30						
4	4	10	0.5	1/4	1/4	Chord	6/8	1	2	1/8			1/8	1	31						
4	4	21/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	32						
4	4	9	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	33						
4	4	21/2	0.75	3/8	3/8	Chord	6/8	2	1	3/16			1/8	3/2	34						
4	4	45/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	35						
4	4	23/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	36						
4	4	9	3.0	0	0	Chord	6/8	2	2	3/4			1/2	3/2	37						
5	5	12	0.75	0	0	Chord	6/8	1	1	3/16			1/8	3/2	38						
5	5	51/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	39						
5	5	13	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	40						
5	5	27/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	41						
5	5	14	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	42						
5	5	29/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	43						
5	5	12	0.0	0	0	Dynamic	6/8	1	2	0						p					
5	5	12	0.75	0	0	Chord	6/8	1	2	3/16			1/8	3/2	44						
5	5	51/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16			1/16	1	45						
5	5	13	0.5	1/4	1/4	Chord	6/8	1	2	1/8			1/8	1	46						
5	5	27/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8			1/8	1	47						
5	5	14	0.5	1/2	1/2	Chord	6/8	1	2	1/8			1/8	1	48						
5	5	29/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8			1/8	1	49						
5	5	12	3.0	0	0	Chord	6/8	2	1	3/4			1/2	3/2	50						
5	5	12	3.0	0	0	Chord	6/8	2	2	3/4			1/2	3/2	51						
6	6	15	0.75	0	0	Chord	6/8	1	1	3/16			1/8	3/2	52						
6	6	63/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	53						
6	6	16	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	54						
6	6	33/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	55						
6	6	15	0.0	0	0	Dynamic	6/8	1	2	0						f					
6	6	15	0.75	0	0	Chord	6/8	1	2	3/16			1/8	3/2	56						
6	6	63/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16			1/16	1	57						
6	6	16	0.5	1/4	1/4	Chord	6/8	1	2	1/8			1/8	1	58						
6	6	33/2	1.5	3/8	3/8	Chord	6/8	1	2	3/8			1/4	3/2	59						
6	6	15	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	60						
6	6	33/2	0.75	3/8	3/8	Chord	6/8	2	1	3/16			1/8	3/2	61						
6	6	69/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	62						
6	6	35/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	63						
6	6	15	3.0	0	0	Chord	6/8	2	2	3/4			1/2	3/2	64						
7	7	18	0.75	0	0	Chord	6/8	1	1	3/16			1/8	3/2	65						
7	7	75/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	66						
7	7	19	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	67						
7	7	39/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	68						
7	7	20	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	69						
7	7	41/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	70						
7	7	18	0.0	0	0	Dynamic	6/8	1	2	0						p					
7	7	18	0.75	0	0	Chord	6/8	1	2	3/16			1/8	3/2	71						
7	7	75/4	0.25	3/16	3/16	Chord	6/8	1	2	1/16			1/16	1	72						
7	7	19	0.5	1/4	1/4	Chord	6/8	1	2	1/8			1/8	1	73						
7	7	39/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8			1/8	1	74						
7	7	20	0.5	1/2	1/2	Chord	6/8	1	2	1/8			1/8	1	75						
7	7	41/2	0.5	5/8	5/8	Chord	6/8	1	2	1/8			1/8	1	76						
7	7	18	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	77						
7	7	39/2	1.0	3/8	3/8	Chord	6/8	2	1	1/4			1/4	1	78						
7	7	41/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	79						
7	7	18	3.0	0	0	Chord	6/8	2	2	3/4			1/2	3/2	80						
8	8	21	0.0	0	0	Dynamic	6/8	1	1	0						f					
8	8	21	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	81						2
8	8	45/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	82						
8	8	21	1.5	0	0	Chord	6/8	1	2	3/8			1/4	3/2	83						3
8	8	45/2	0.5	3/8	3/8	Chord	6/8	1	2	1/8			1/8	1	84						
8	8	21	1.5	0	0	Chord	6/8	2	1	3/8			1/4	3/2	85						4
8	8	45/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	86						
8	8	21	1.5	0	0	Chord	6/8	2	2	3/8			1/4	3/2	87						
8	8	45/2	0.5	3/8	3/8	Chord	6/8	2	2	1/8			1/8	1	88						
9	9	24	0.0	0	0	Dynamic	6/8	1	1	0						p					
9	9	24	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	89						
9	9	25	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	90						
9	9	51/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	91						
9	9	53/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	92						
9	9	24	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	93						5
9	9	97/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	94						5
9	9	49/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	95						5
9	9	99/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	96						5
9	9	25	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	97						5
9	9	101/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	98						
9	9	51/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	99						6
9	9	103/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	100						6
9	9	26	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	101						6
9	9	105/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	102						6
9	9	53/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	103						6
9	9	107/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	104						
10	10	27	0.0	0	0	Dynamic	6/8	1	1	0						f					
10	10	27	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	105						7
10	10	57/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	106						
10	10	59/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	107						
10	10	27	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	108						8
10	10	109/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	109						8
10	10	55/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	110						8
10	10	111/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	111						8
10	10	28	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	112						8
10	10	113/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	113						
10	10	57/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	114						9
10	10	115/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	115						9
10	10	29	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	116						9
10	10	117/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	117						9
10	10	59/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	118						9
10	10	119/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	119						
11	11	30	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	120						
11	11	31	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	121						
11	11	63/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	122						
11	11	65/2	0.0	5/8	5/8	Dynamic	6/8	1	1	0						p					
11	11	65/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	123						
11	11	30	0.0	0	0	StaffText	6/8	2	1	0								(simile)			
11	11	30	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	124						
11	11	121/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	125						
11	11	61/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	126						
11	11	123/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	127						
11	11	31	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	128						
11	11	125/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	129						
11	11	63/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	130						
11	11	127/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	131						
11	11	32	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	132						
11	11	129/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	133						
11	11	65/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	134						
11	11	131/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	135						
12	12	33	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	136						10
12	12	69/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	137						
12	12	71/2	0.0	5/8	5/8	Dynamic	6/8	1	1	0						f					
12	12	71/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	138						
12	12	33	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	139						
12	12	133/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	140						
12	12	67/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	141						
12	12	135/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	142						
12	12	34	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	143						
12	12	137/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	144						
12	12	69/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	145						
12	12	139/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	146						
12	12	35	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	147						
12	12	141/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	148						
12	12	71/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	149						
12	12	143/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	150						
13	13	36	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	151						11
13	13	75/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	152						
13	13	36	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	153						
13	13	145/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	154						
13	13	73/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	155						
13	13	147/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	156						
13	13	37	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	157						
13	13	149/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	158						
13	13	75/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	159						
13	13	151/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	160						
13	13	38	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	161						
13	13	153/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	162						
13	13	77/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	163						
13	13	155/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	164						
14	14	39	0.0	0	0	Dynamic	6/8	1	1	0						p					
14	14	39	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	165						12
14	14	81/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	166						
14	14	39	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	167						
14	14	157/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	168						
14	14	79/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	169						
14	14	159/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	170						
14	14	40	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	171						
14	14	161/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	172						
14	14	81/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	173						
14	14	163/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	174						
14	14	41	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	175						
14	14	165/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	176						
14	14	83/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	177						
14	14	167/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	178						
15	15	42	0.0	0	0	Dynamic	6/8	1	1	0						f					
15	15	42	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	179						13
15	15	87/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	180						
15	15	42	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	181						
15	15	169/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	182						
15	15	85/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	183						
15	15	171/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	184						
15	15	43	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	185						
15	15	173/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	186						
15	15	87/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	187						
15	15	175/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	188						
15	15	44	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	189						
15	15	177/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	190						
15	15	89/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	191						
15	15	179/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	192						
16	16	45	0.0	0	0	Dynamic	6/8	1	1	0						p					
16	16	45	1.5	0	0	Chord	6/8	1	1	3/8			1/4	3/2	193						14
16	16	93/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	194						
16	16	45	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	195						
16	16	181/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	196						
16	16	91/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	197						
16	16	183/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	198						
16	16	46	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	199						
16	16	185/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	200						
16	16	93/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	201						
16	16	187/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	202						
16	16	47	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	203						
16	16	189/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	204						
16	16	95/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	205						
16	16	191/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	206						
17	17	97/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	207		articStaccatoAbove				
17	17	49	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	208		articStaccatoAbove				
17	17	50	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	209		articStaccatoAbove				
17	17	101/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	210		articStaccatoAbove				
17	17	48	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	211						
17	17	193/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	212						
17	17	97/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	213						
17	17	195/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	214						
17	17	49	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	215						
17	17	197/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	216						
17	17	99/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	217						
17	17	199/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	218						
17	17	50	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	219						
17	17	201/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	220						
17	17	101/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	221						
17	17	203/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	222						
18	18	103/2	0.5	1/8	1/8	Chord	6/8	1	1	1/8			1/8	1	223		articStaccatoAbove				
18	18	52	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	224		articStaccatoAbove				
18	18	53	0.5	1/2	1/2	Chord	6/8	1	1	1/8			1/8	1	225		articStaccatoAbove				
18	18	107/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	226		articStaccatoAbove				
18	18	51	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	227						
18	18	205/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	228						
18	18	103/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	229						
18	18	207/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	230						
18	18	52	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	231						
18	18	209/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	232						
18	18	105/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	233						
18	18	211/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	234						
18	18	53	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	235						
18	18	213/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	236						
18	18	107/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	237						
18	18	215/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	238						
19	19	54	0.0	0	0	Dynamic	6/8	1	1	0						f					
19	19	54	1.0	0	0	Chord	6/8	1	1	1/4			1/4	1	239						
19	19	55	0.25	1/4	1/4	Chord	6/8	1	1	1/16			1/16	1	240						
19	19	221/4	0.25	5/16	5/16	Chord	6/8	1	1	1/16			1/16	1	241						
19	19	111/2	0.0	3/8	3/8	Chord	6/8	1	1	0	acciaccatura		1/8	1	242						
19	19	111/2	0.75	3/8	3/8	Chord	6/8	1	1	3/16			1/8	3/2	243						
19	19	225/4	0.25	9/16	9/16	Chord	6/8	1	1	1/16			1/16	1	244						
19	19	113/2	0.25	5/8	5/8	Chord	6/8	1	1	1/16			1/16	1	245						
19	19	227/4	0.25	11/16	11/16	Chord	6/8	1	1	1/16			1/16	1	246						
19	19	54	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	247						
19	19	217/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	248						
19	19	109/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	249						
19	19	219/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	250						
19	19	55	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	251						
19	19	221/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	252						
19	19	111/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	253						
19	19	223/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	254						
19	19	56	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	255						
19	19	225/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	256						
19	19	113/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	257						
19	19	227/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	258						
20	20	57	0.0	0	0	Chord	6/8	1	1	0	acciaccatura		1/8	1	259						
20	20	57	0.75	0	0	Chord	6/8	1	1	3/16			1/8	3/2	260						
20	20	231/4	0.125	3/16	3/16	Chord	6/8	1	1	1/32			1/32	1	261						
20	20	463/8	0.125	7/32	7/32	Chord	6/8	1	1	1/32			1/32	1	262						
20	20	58	0.125	1/4	1/4	Chord	6/8	1	1	1/32			1/32	1	263						
20	20	465/8	0.125	9/32	9/32	Chord	6/8	1	1	1/32			1/32	1	264						
20	20	233/4	0.125	5/16	5/16	Chord	6/8	1	1	1/32			1/32	1	265						
20	20	467/8	0.125	11/32	11/32	Chord	6/8	1	1	1/32			1/32	1	266						
20	20	117/2	1.5	3/8	3/8	Chord	6/8	1	1	3/8			1/4	3/2	267		ornamentTrill				
20	20	57	0.25	0	0	Chord	6/8	2	1	1/16			1/16	1	268						
20	20	229/4	0.25	1/16	1/16	Chord	6/8	2	1	1/16			1/16	1	269						
20	20	115/2	0.25	1/8	1/8	Chord	6/8	2	1	1/16			1/16	1	270						
20	20	231/4	0.25	3/16	3/16	Chord	6/8	2	1	1/16			1/16	1	271						
20	20	58	0.25	1/4	1/4	Chord	6/8	2	1	1/16			1/16	1	272						
20	20	233/4	0.25	5/16	5/16	Chord	6/8	2	1	1/16			1/16	1	273						
20	20	117/2	0.25	3/8	3/8	Chord	6/8	2	1	1/16			1/16	1	274						
20	20	235/4	0.25	7/16	7/16	Chord	6/8	2	1	1/16			1/16	1	275						
20	20	59	0.25	1/2	1/2	Chord	6/8	2	1	1/16			1/16	1	276						
20	20	237/4	0.25	9/16	9/16	Chord	6/8	2	1	1/16			1/16	1	277						
20	20	119/2	0.25	5/8	5/8	Chord	6/8	2	1	1/16			1/16	1	278						
20	20	239/4	0.25	11/16	11/16	Chord	6/8	2	1	1/16			1/16	1	279						
21	21	60	0.5	0	0	Chord	6/8	1	1	1/8			1/8	1	280						
21	21	61	0.0	1/4	1/4	Dynamic	6/8	1	1	0						p					
21	21	61	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	281						
21	21	123/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	282						
21	21	125/2	0.0	5/8	5/8	Dynamic	6/8	1	1	0						f					
21	21	125/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	283						
21	21	60	0.5	0	0	Chord	6/8	2	1	1/8			1/8	1	284						
21	21	61	0.5	1/4	1/4	Chord	6/8	2	1	1/8			1/8	1	285						15
21	21	123/2	0.5	3/8	3/8	Chord	6/8	2	1	1/8			1/8	1	286						
21	21	125/2	0.5	5/8	5/8	Chord	6/8	2	1	1/8			1/8	1	287						
22	22	63	0.75	0	0	Chord	6/8	1	1	3/16			1/8	3/2	288						
22	22	255/4	0.25	3/16	3/16	Chord	6/8	1	1	1/16			1/16	1	289						
22	22	64	0.5	1/4	1/4	Chord	6/8	1	1	1/8			1/8	1	290						
22	22	129/2	0.5	3/8	3/8	Chord	6/8	1	1	1/8			1/8	1	291						
22	22	131/2	0.0	5/8	5/8	Dynamic	6/8	1	1	0						p					
22	22	131/2	0.5	5/8	5/8	Chord	6/8	1	1	1/8			1/8	1	292						
22	22	63	1.0	0	0	Chord	6/8	1	2	1/4			1/4	1	293						
22	22	64	0.5	1/4	1/4	Chord	6/8	1	2	1/8			1/8	1	294						
