mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	tremolo	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	slur
22	22	43	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	280					
22	22	259/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	281					
22	22	130/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	282					
22	22	87/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	283					
22	22	131/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	284					
22	22	263/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	285					
22	22	42	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	286					
22	22	85/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	287					
22	22	43	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	288					
22	22	87/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	289					
23	23	44	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	290					
23	23	45	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	291					
23	23	44	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	292					
23	23	265/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	293					
23	23	133/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	294					
23	23	89/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	295					
23	23	134/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	296					
23	23	269/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	297					
23	23	45	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	298					
23	23	271/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	299					
23	23	136/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	300					
23	23	91/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	301					
23	23	137/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	302					
23	23	275/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	303					
24	24	46	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	304					
24	24	277/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	305					
24	24	139/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	306					
24	24	93/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	307					
24	24	140/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	308					
24	24	281/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	309					
24	24	47	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	310					
24	24	283/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	311					
24	24	142/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	312					
24	24	95/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	313					
24	24	143/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	314					
24	24	287/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	315					
24	24	46	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	316					
24	24	47	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	317					
25	25	48	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	318		articStaccatoAbove			
25	25	97/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	319		articStaccatoAbove			
25	25	48	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	320					
26	26	50	0.0	0	0	Dynamic	2/4	2	1	0						p				
26	26	50	0.75	0	0	Chord	2/4	2	1	3/16			1/8	3/2	321					18
26	26	203/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	322					
26	26	407/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	323					
26	26	51	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	324					
26	26	103/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	325					
27	27	105/2	0.0	1/8	1/8	Dynamic	2/4	1	1	0						p				
27	27	105/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	326					19
27	27	211/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	327					
27	27	53	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	328					20
27	27	107/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	329					
27	27	52	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	330					21
27	27	105/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	331					
27	27	53	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	332		articStaccatoAbove			
28	28	54	0.75	0	0	Chord	2/4	2	1	3/16			1/8	3/2	333					22
28	28	219/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	334					
28	28	439/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	335					
28	28	55	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	336					
28	28	111/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	337		articStaccatoAbove			
29	29	113/2	0.25	1/8	1/8	Chord	2/4	1	1	1/16			1/16	1	338					23
29	29	227/4	0.25	3/16	3/16	Chord	2/4	1	1	1/16			1/16	1	339					
29	29	57	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	340					24
29	29	115/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	341					
29	29	56	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	342					25
29	29	113/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	343					
29	29	57	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	344		articStaccatoAbove			
30	30	58	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	345					26
30	30	235/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	346					26
30	30	471/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	347					26
30	30	59	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	348					
30	30	119/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	349		articStaccatoAbove			
30	30	117/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	350					27
30	30	59	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	351					27
30	30	119/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	352					
30	30	117/2	0.5	1/8	1/8	Chord	2/4	2	2	1/8			1/8	1	353					28
30	30	59	0.5	1/4	1/4	Chord	2/4	2	2	1/8			1/8	1	354					28
30	30	119/2	0.5	3/8	3/8	Chord	2/4	2	2	1/8			1/8	1	355					
31	31	60	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	356					29
31	31	121/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	357					
31	31	123/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	358		articStaccatoAbove			
31	31	60	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	359					30
31	31	61	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	360					30
31	31	60	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	361					
31	31	61	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	362					
32	32	62	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	363					31
32	32	125/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	364					
32	32	127/2	0.25	3/8	3/8	Chord	2/4	1	1	1/16			1/16	1	365					32
32	32	255/4	0.25	7/16	7/16	Chord	2/4	1	1	1/16			1/16	1	366					
32	32	62	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	367					30
32	32	63	1.0	1/4	1/4	Chord	2/4	2	1	1/4			1/4	1	368					
32	32	62	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	369					
32	32	63	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	370					
33	33	64	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	371					33
33	33	129/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	372					33
33	33	131/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	373					
33	33	64	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	374					
33	33	129/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	375					
33	33	65	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	376					
33	33	131/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	377					
33	33	64	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	378					
33	33	65	1.0	1/4	1/4	Chord	2/4	2	2	1/4			1/4	1	379					
34	34	66	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	380					34
34	34	267/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	381					34
34	34	535/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	382					34
34	34	67	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	383					
34	34	135/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	384		articStaccatoAbove			
34	34	66	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	385					
34	34	66	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	386					
35	35	68	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	387					35
35	35	137/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	388					
35	35	69	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	389		articStaccatoAbove			
35	35	68	2.0	0	0	Chord	2/4	1	2	1/2			1/2	1	390					
35	35	68	0.75	0	0	Chord	2/4	2	1	3/16			1/8	3/2	391					36
35	35	275/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	392					36
35	35	551/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	393					36
35	35	69	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	394					
35	35	139/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	395		articStaccatoAbove			
35	35	68	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	396					
36	36	70	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	397					37
36	36	283/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	398					37
36	36	567/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	399					37
36	36	71	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	400					
36	36	143/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	401		articStaccatoAbove			
36	36	70	2.0	0	0	Chord	2/4	1	2	1/2			1/2	1	402					
36	36	70	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	403					38
36	36	141/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	404					
36	36	71	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	405		articStaccatoAbove			
36	36	70	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	406					
37	37	72	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	407					39
37	37	145/2	0.5	1/8	1/8	Chord	2/4	1	1	1/8			1/8	1	408					
37	37	73	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	409		articStaccatoAbove			
37	37	72	2.0	0	0	Chord	2/4	1	2	1/2			1/2	1	410					
37	37	72	0.75	0	0	Chord	2/4	2	1	3/16			1/8	3/2	411					40
37	37	291/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	412					40
37	37	583/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	413					40
37	37	73	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	414					
37	37	147/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	415		articStaccatoAbove			
37	37	72	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	416					
38	38	74	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	417					41
38	38	299/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	418					41
38	38	599/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	419					41
38	38	75	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	420					
38	38	151/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	421		articStaccatoAbove			
38	38	74	2.0	0	0	Chord	2/4	1	2	1/2			1/2	1	422					
38	38	74	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	423					42
38	38	149/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	424					
38	38	75	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	425		articStaccatoAbove			
38	38	74	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	426					
39	39	76	0.75	0	0	Chord	2/4	1	1	3/16			1/8	3/2	427					43
39	39	307/4	0.125	3/16	3/16	Chord	2/4	1	1	1/32			1/32	1	428					43
39	39	615/8	0.125	7/32	7/32	Chord	2/4	1	1	1/32			1/32	1	429					43
39	39	77	0.5	1/4	1/4	Chord	2/4	1	1	1/8			1/8	1	430					
39	39	155/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	431		articStaccatoAbove			
39	39	76	2.0	0	0	Chord	2/4	1	2	1/2			1/2	1	432					
39	39	76	0.75	0	0	Chord	2/4	2	1	3/16			1/8	3/2	433					44
39	39	307/4	0.125	3/16	3/16	Chord	2/4	2	1	1/32			1/32	1	434					44
39	39	615/8	0.125	7/32	7/32	Chord	2/4	2	1	1/32			1/32	1	435					44
39	39	77	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	436					
39	39	155/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	437		articStaccatoAbove			
39	39	76	2.0	0	0	Chord	2/4	2	2	1/2			1/2	1	438					
40	40	78	0.0	0	0	Dynamic	2/4	1	1	0						f				
40	40	78	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	439					
40	40	469/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	440					
40	40	235/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	441					
40	40	157/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	442					
40	40	236/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	443					
40	40	473/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	444					
40	40	79	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	445					
40	40	475/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	446					
40	40	238/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	447					
40	40	159/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	448					
40	40	239/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	449					
40	40	479/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	450					
40	40	78	1.0	0	0	Chord	2/4	2	1	1/4			1/4	1	451					
40	40	78	1.0	0	0	Chord	2/4	2	2	1/4			1/4	1	452					
41	41	80	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	453					
41	41	481/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	454					
41	41	241/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	455					
41	41	161/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	456					
41	41	242/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	457					
41	41	485/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	458					
41	41	81	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	459					
41	41	487/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	460					
41	41	244/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	461					
41	41	163/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	462					
41	41	245/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	463					
41	41	491/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	464					
42	42	82	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	465					
42	42	493/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	466					
42	42	247/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	467					
42	42	165/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	468					
42	42	248/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	469					
42	42	497/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	470					
42	42	83	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	471					
42	42	499/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	472					
42	42	250/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	473					
42	42	167/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	474					
42	42	251/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	475					
42	42	503/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	476					
42	42	82	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	477		articStaccatoBelow			
42	42	165/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	478		articStaccatoBelow			
42	42	83	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	479		articStaccatoBelow			
42	42	167/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	480		articStaccatoBelow			
43	43	84	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	481					
43	43	505/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	482					
43	43	253/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	483					
43	43	169/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	484					
43	43	254/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	485					
43	43	509/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	486					
43	43	85	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	487					
43	43	511/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	488					
43	43	256/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	489					
43	43	171/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	490					
43	43	257/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	491					
43	43	515/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	492					
43	43	84	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	493		articStaccatoBelow			
43	43	169/2	0.5	1/8	1/8	Chord	2/4	2	1	1/8			1/8	1	494		articStaccatoBelow			
43	43	85	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	495		articStaccatoBelow			
43	43	171/2	0.5	3/8	3/8	Chord	2/4	2	1	1/8			1/8	1	496		articStaccatoBelow			
44	44	86	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	497					
44	44	173/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	498					
44	44	260/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	499					
44	44	521/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	500					
44	44	87	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	501					
44	44	523/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	502					
44	44	262/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	503					
44	44	175/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	504					
44	44	263/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	505					
44	44	527/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	506					
44	44	86	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	507					
44	44	87	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	508					
45	45	88	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	509					
45	45	529/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	510					
45	45	265/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	511					
45	45	177/2	0.16666666666666666	1/8	1/8	Chord	2/4	1	1	1/24			1/16	2/3	512					
45	45	266/3	0.16666666666666666	1/6	1/6	Chord	2/4	1	1	1/24			1/16	2/3	513					
45	45	533/6	0.16666666666666666	5/24	5/24	Chord	2/4	1	1	1/24			1/16	2/3	514					
45	45	89	0.16666666666666666	1/4	1/4	Chord	2/4	1	1	1/24			1/16	2/3	515					
45	45	535/6	0.16666666666666666	7/24	7/24	Chord	2/4	1	1	1/24			1/16	2/3	516					
45	45	268/3	0.16666666666666666	1/3	1/3	Chord	2/4	1	1	1/24			1/16	2/3	517					
45	45	179/2	0.16666666666666666	3/8	3/8	Chord	2/4	1	1	1/24			1/16	2/3	518					
45	45	269/3	0.16666666666666666	5/12	5/12	Chord	2/4	1	1	1/24			1/16	2/3	519					
45	45	539/6	0.16666666666666666	11/24	11/24	Chord	2/4	1	1	1/24			1/16	2/3	520					
45	45	88	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	521					
45	45	89	0.5	1/4	1/4	Chord	2/4	2	1	1/8			1/8	1	522					
46	46	90	0.16666666666666666	0	0	Chord	2/4	1	1	1/24			1/16	2/3	523					
46	46	541/6	0.16666666666666666	1/24	1/24	Chord	2/4	1	1	1/24			1/16	2/3	524					
46	46	271/3	0.16666666666666666	1/12	1/12	Chord	2/4	1	1	1/24			1/16	2/3	525					
46	46	181/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	526					
46	46	183/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	527					
46	46	181/2	0.5	1/8	1/8	Chord	2/4	1	2	1/8			1/8	1	528					
46	46	91	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	529					
46	46	90	0.5	0	0	Chord	2/4	2	1	1/8			1/8	1	530					
46	46	181/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	531					
46	46	272/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	532					
46	46	545/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	533					
46	46	91	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	534					
46	46	547/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	535					
46	46	274/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	536					
46	46	183/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	537					
46	46	275/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	538					
46	46	551/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	539					
47	47	92	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	540					
47	47	185/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	541					
47	47	187/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	542					
47	47	92	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	543					
47	47	93	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	544					
47	47	92	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	545					
47	47	553/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	546					
47	47	277/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	547					
47	47	185/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	548					
47	47	278/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	549					
47	47	557/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	550					
47	47	93	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	551					
47	47	559/6	0.16666666666666666	7/24	7/24	Chord	2/4	2	1	1/24			1/16	2/3	552					
47	47	280/3	0.16666666666666666	1/3	1/3	Chord	2/4	2	1	1/24			1/16	2/3	553					
47	47	187/2	0.16666666666666666	3/8	3/8	Chord	2/4	2	1	1/24			1/16	2/3	554					
47	47	281/3	0.16666666666666666	5/12	5/12	Chord	2/4	2	1	1/24			1/16	2/3	555					
47	47	563/6	0.16666666666666666	11/24	11/24	Chord	2/4	2	1	1/24			1/16	2/3	556					
48	48	94	0.5	0	0	Chord	2/4	1	1	1/8			1/8	1	557					
48	48	189/2	1.0	1/8	1/8	Chord	2/4	1	1	1/4			1/4	1	558					
48	48	191/2	0.5	3/8	3/8	Chord	2/4	1	1	1/8			1/8	1	559					
48	48	94	1.0	0	0	Chord	2/4	1	2	1/4			1/4	1	560					
48	48	95	1.0	1/4	1/4	Chord	2/4	1	2	1/4			1/4	1	561					
48	48	94	0.16666666666666666	0	0	Chord	2/4	2	1	1/24			1/16	2/3	562					
48	48	565/6	0.16666666666666666	1/24	1/24	Chord	2/4	2	1	1/24			1/16	2/3	563					
48	48	283/3	0.16666666666666666	1/12	1/12	Chord	2/4	2	1	1/24			1/16	2/3	564					
48	48	189/2	0.16666666666666666	1/8	1/8	Chord	2/4	2	1	1/24			1/16	2/3	565					
48	48	284/3	0.16666666666666666	1/6	1/6	Chord	2/4	2	1	1/24			1/16	2/3	566					
48	48	569/6	0.16666666666666666	5/24	5/24	Chord	2/4	2	1	1/24			1/16	2/3	567					
48	48	95	0.16666666666666666	1/4	1/4	Chord	2/4	2	1	1/24			1/16	2/3	568					
