mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
6	5	41/2	41/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	37								
6	5	17	17	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	38								
6	5	35/2	35/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	39								
6	5	18	18	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	40								
6	5	37/2	37/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	41								
6	5	19	19	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	42								
6	5	39/2	39/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	43								
6	5	20	20	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	44								
6	5	41/2	41/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	45								
6	5	17	17	4.0	0	0	Chord	2/2	2	2	1		1	1	46								
7	6	21	21	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	47								3
7	6	43/2	43/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	48								3
7	6	22	22	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	49								3
7	6	45/2	45/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	50								3
7	6	23	23	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	51								3
7	6	47/2	47/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	52								3
7	6	24	24	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	53								3
7	6	49/2	49/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	54								
7	6	21	21	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	55								
7	6	43/2	43/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	56								
7	6	22	22	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	57								
7	6	45/2	45/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	58								
7	6	23	23	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	59								
7	6	47/2	47/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	60								
7	6	24	24	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	61								
7	6	49/2	49/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	62								
7	6	21	21	4.0	0	0	Chord	2/2	2	2	1		1	1	63								
8	7	25	25	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	64								
8	7	26	26	0.0	1/4	1/4	Chord	2/2	1	1	0	grace16	1/16	1	65								
8	7	26	26	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	66								4
8	7	53/2	53/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	67								
8	7	27	27	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	68								
8	7	28	28	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	69								
8	7	25	25	4.0	0	0	Chord	2/2	1	2	1		1	1	70								
8	7	25	25	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	71								
8	7	51/2	51/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	72								
8	7	26	26	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	73								
8	7	53/2	53/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	74								
8	7	27	27	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	75								
8	7	55/2	55/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	76								
8	7	28	28	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	77								
8	7	57/2	57/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	78								
8	7	25	25	4.0	0	0	Chord	2/2	2	2	1		1	1	79								
9	8	29	29	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	80								
9	8	29	29	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	81								
9	8	32	32	1.0	3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	82								
9	8	29	29	2.0	0	0	Chord	2/2	2	2	1/2		1/2	1	83								
10	9	33	33	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	84								5
10	9	67/2	67/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	85								5
10	9	34	34	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	86								5
10	9	69/2	69/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	87								5
10	9	35	35	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	88								5
10	9	71/2	71/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	89								5
10	9	36	36	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	90								5
10	9	73/2	73/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	91								
11	10	37	37	1.0	0	0	Chord	2/2	2	1	1/4		1/4	1	92		articStaccatissimoAbove						
11	10	38	38	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	93		articStaccatissimoBelow						
11	10	39	39	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	94		articStaccatissimoAbove						
12	11	41	41	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	95								6
12	11	83/2	83/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	96								6
12	11	42	42	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	97								6
12	11	85/2	85/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	98								6
12	11	43	43	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	99								6
12	11	87/2	87/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	100								6
12	11	44	44	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	101								6
12	11	89/2	89/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	102								
13	12	45	45	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	103								7
13	12	91/2	91/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	104								7
13	12	46	46	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	105								7
13	12	93/2	93/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	106								7
13	12	47	47	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	107								7
13	12	95/2	95/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	108								7
13	12	48	48	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	109								7
13	12	97/2	97/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	110								
13	12	45	45	4.0	0	0	Chord	2/2	2	1	1		1	1	111								
14	13	49	49	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	112								8
14	13	99/2	99/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	113								8
14	13	50	50	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	114								8
14	13	101/2	101/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	115								8
14	13	51	51	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	116								8
14	13	103/2	103/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	117								8
14	13	52	52	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	118								8
14	13	105/2	105/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	119								
14	13	49	49	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	120								9
14	13	99/2	99/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	121								9
14	13	50	50	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	122								9
14	13	101/2	101/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	123								9
14	13	51	51	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	124								9
14	13	103/2	103/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	125								9
14	13	52	52	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	126								9
14	13	105/2	105/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	127								
15	14	53	53	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	128								10
15	14	107/2	107/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	129								10
15	14	54	54	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	130								10
15	14	109/2	109/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	131								10
15	14	55	55	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	132								10
15	14	111/2	111/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	133								10
15	14	56	56	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	134								10
15	14	113/2	113/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	135								
15	14	53	53	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	136								11
15	14	107/2	107/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	137								11
15	14	54	54	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	138								11
15	14	109/2	109/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	139								11
15	14	55	55	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	140								11
15	14	111/2	111/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	141								11
15	14	56	56	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	142								11
15	14	113/2	113/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	143								
16	15	57	57	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	144								12
16	15	115/2	115/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	145								12
16	15	58	58	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	146								12
16	15	117/2	117/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	147								12
16	15	59	59	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	148								12
16	15	119/2	119/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	149								12
16	15	60	60	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	150								12
16	15	121/2	121/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	151								
16	15	57	57	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	152								13
16	15	115/2	115/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	153								13
16	15	58	58	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	154								13
16	15	117/2	117/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	155								13
16	15	59	59	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	156								13
16	15	119/2	119/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	157								13
16	15	60	60	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	158								13
16	15	121/2	121/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	159								
17	16	61	61	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	160		articStaccatissimoAbove						
17	16	123/2	123/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	161		articStaccatissimoAbove						
17	16	62	62	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	162								14
17	16	125/2	125/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	163								14
17	16	63	63	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	164								
17	16	127/2	127/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	165		articStaccatissimoAbove						
17	16	64	64	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	166								15
17	16	129/2	129/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	167								15
17	16	61	61	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	168								
17	16	62	62	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	169								16
17	16	125/2	125/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	170								16
17	16	63	63	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	171								
17	16	64	64	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	172								17
17	16	129/2	129/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	173								17
18	17	65	65	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	174								
18	17	131/2	131/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	175		articStaccatissimoAbove						
18	17	66	66	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	176								18
18	17	133/2	133/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	177								18
18	17	67	67	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	178								
18	17	135/2	135/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	179		articStaccatissimoAbove						
18	17	68	68	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	180								19
18	17	137/2	137/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	181								
18	17	65	65	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	182								
18	17	66	66	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	183								20
18	17	133/2	133/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	184								20
18	17	67	67	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	185								
18	17	68	68	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	186								21
18	17	137/2	137/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	187								
19	18	69	69	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	188								
19	18	71	71	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	189								
19	18	69	69	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	190								
19	18	71	71	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	191								
20	19	74	74	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	192								22
20	19	149/2	149/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	193								22
20	19	75	75	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	194								22
20	19	151/2	151/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	195								22
20	19	76	76	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	196								22
20	19	153/2	153/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	197								
20	19	73	73	4.0	0	0	Chord	2/2	2	1	1		1	1	198								
21	20	77	77	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	199								23
21	20	155/2	155/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	200								23
21	20	78	78	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	201								23
21	20	157/2	157/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	202								23
21	20	79	79	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	203								23
21	20	159/2	159/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	204								23
21	20	80	80	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	205								23
21	20	161/2	161/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	206								
21	20	77	77	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	207								
21	20	79	79	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	208								
22	21	81	81	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	209		ornamentTurn						
22	21	84	84	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	210								
22	21	169/2	169/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	211								
22	21	81	81	3.0	0	0	Chord	2/2	1	2	3/4		1/2	3/2	212								24
22	21	84	84	1.0	3/4	3/4	Chord	2/2	1	2	1/4		1/4	1	213								24
22	21	82	82	1.0	1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	214								
22	21	83	83	2.0	1/2	1/2	Chord	2/2	2	1	1/2		1/2	1	215								
22	21	82	82	3.0	1/4	1/4	Chord	2/2	2	2	3/4		1/2	3/2	216								
23	22	85	85	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	217								
23	22	171/2	171/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	218								25
23	22	86	86	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	219								25
23	22	173/2	173/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	220								25
23	22	87	87	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	221								25
23	22	175/2	175/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	222								25
23	22	88	88	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	223								25
23	22	177/2	177/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	224								
23	22	85	85	4.0	0	0	Chord	2/2	2	1	1		1	1	225								
24	23	89	89	0.5	0	0	Chord	2/2	1	1	1/8		1/8	1	226								26
24	23	179/2	179/2	0.5	1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	227								26
24	23	90	90	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	228								26
24	23	181/2	181/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	229								26
24	23	91	91	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	230								26
24	23	183/2	183/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	231								26
24	23	92	92	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	232								26
24	23	185/2	185/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	233								
24	23	89	89	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	234								27
24	23	179/2	179/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	235								27
24	23	90	90	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	236								27
24	23	181/2	181/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	237								27
24	23	91	91	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	238								27
24	23	183/2	183/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	239								27
24	23	92	92	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	240								27
24	23	185/2	185/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	241								
25	24	93	93	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	242								
25	24	94	94	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	243								
25	24	96	96	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	244								
25	24	93	93	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	245		articStaccatissimoAbove						
25	24	187/2	187/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	246		articStaccatissimoAbove						
25	24	94	94	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	247								28
25	24	189/2	189/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	248								28
25	24	95	95	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	249								
25	24	191/2	191/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	250		articStaccatissimoAbove						
25	24	96	96	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	251								29
25	24	193/2	193/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	252								29
26	25	98	98	1.0	1/4	1/4	Chord	2/2	1	1	1/4		1/4	1	253								
26	25	100	100	1.0	3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	254								
26	25	97	97	0.5	0	0	Chord	2/2	2	1	1/8		1/8	1	255								
26	25	195/2	195/2	0.5	1/8	1/8	Chord	2/2	2	1	1/8		1/8	1	256		articStaccatissimoAbove						
26	25	98	98	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	257								30
26	25	197/2	197/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	258								30
26	25	99	99	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	259								
26	25	199/2	199/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	260		articStaccatissimoBelow						
26	25	100	100	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	261								31
26	25	201/2	201/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	262								
27	26	101	101	2.0	0	0	Chord	2/2	1	1	1/2		1/2	1	263								32
27	26	103	103	1.0	1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	264								
27	26	101	101	2.0	0	0	Chord	2/2	2	1	1/2		1/2	1	265								
27	26	103	103	1.0	1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	266								
28	27	105	105	4.0	0	0	Chord	2/2	1	1	1		1	1	267								
28	27	106	106	0.5	1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	268								33
28	27	213/2	213/2	0.5	3/8	3/8	Chord	2/2	2	1	1/8		1/8	1	269								33
28	27	107	107	0.5	1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	270								33
28	27	215/2	215/2	0.5	5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	271								33
28	27	108	108	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	272								33
28	27	217/2	217/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	273								
29	28	109	109	1.0	0	0	Chord	2/2	1	1	1/4		1/4	1	274								
29	28	110	110	0.5	1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	275								34
29	28	221/2	221/2	0.5	3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	276								34
29	28	111	111	0.5	1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	277								34
29	28	223/2	223/2	0.5	5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	278								34
29	28	112	112	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	279								34
29	28	225/2	225/2	0.5	7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	280								
29	28	109	109	1.0	0	0	Chord	2/2	1	2	1/4		1/4	1	281								
29	28	110	110	3.0	1/4	1/4	Chord	2/2	1	2	3/4		1/2	3/2	282								
29	28	109	109	3.0	0	0	Chord	2/2	2	1	3/4		1/2	3/2	283								35
29	28	112	112	0.5	3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	284								35
29	28	225/2	225/2	0.5	7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	285								
30	29	113	113	3.0	0	0	Chord	2/2	1	1	3/4		1/2	3/2	286								36
30	29	116	116	0.5	3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	287								36
