mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	volta	mc_onset	mn_onset	event	timesig	staff	voice	duration	gracenote	nominal_duration	scalar	chord_id	dynamics	articulation	staff_text	tempo	qpm	metronome_base	metronome_number	tempo_visible	slur
30	30	119	119	0.25		3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	288									70
30	30	477/4	477/4	0.25		13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	289									70
30	30	239/2	239/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	290									70
30	30	479/4	479/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	291									70
30	30	116	116	4.0		0	0	Chord	2/2	2	1	1		1	1	292									
30	30	116	116	1.0		0	0	Chord	2/2	2	2	1/4		1/4	1	293									71
30	30	117	117	1.0		1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	294									71
30	30	118	118	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	295									71
30	30	119	119	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	296									
31	31	120	120	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	297									
31	31	241/2	241/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	298		articStaccatissimoAbove							
31	31	121	121	1.5		1/4	1/4	Chord	2/2	1	1	3/8		1/4	3/2	299									72
31	31	245/2	245/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	300									72
31	31	123	123	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	301									72
31	31	247/2	247/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	302									
31	31	120	120	4.0		0	0	Chord	2/2	2	1	1		1	1	303									
31	31	120	120	1.0		0	0	Chord	2/2	2	2	1/4		1/4	1	304									73
31	31	121	121	1.0		1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	305									73
31	31	122	122	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	306									73
31	31	123	123	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	307									
32	32	124	124	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	308									74
32	32	249/2	249/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	309									
32	32	251/2	251/2	0.25		3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	310									75
32	32	503/4	503/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	311									75
32	32	126	126	0.25		1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	312									75
32	32	505/4	505/4	0.25		9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	313									75
32	32	253/2	253/2	0.25		5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	314									75
32	32	507/4	507/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	315									75
32	32	127	127	0.25		3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	316									75
32	32	509/4	509/4	0.25		13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	317									75
32	32	255/2	255/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	318									75
32	32	511/4	511/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	319									75
32	32	124	124	4.0		0	0	Chord	2/2	2	1	1		1	1	320									
32	32	124	124	1.0		0	0	Chord	2/2	2	2	1/4		1/4	1	321									76
32	32	125	125	1.0		1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	322									76
32	32	126	126	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	323									76
32	32	127	127	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	324									
33	33	128	128	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	325									
33	33	257/2	257/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	326		articStaccatissimoAbove							
33	33	129	129	1.5		1/4	1/4	Chord	2/2	1	1	3/8		1/4	3/2	327									77
33	33	261/2	261/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	328									77
33	33	131	131	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	329									77
33	33	263/2	263/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	330									
33	33	128	128	4.0		0	0	Chord	2/2	2	1	1		1	1	331									
33	33	128	128	1.0		0	0	Chord	2/2	2	2	1/4		1/4	1	332									78
33	33	129	129	1.0		1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	333									78
33	33	130	130	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	334									78
33	33	131	131	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	335									
34	34	132	132	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	336									79
34	34	265/2	265/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	337									
34	34	267/2	267/2	0.25		3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	338									80
34	34	535/4	535/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	339									80
34	34	134	134	0.25		1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	340									80
34	34	537/4	537/4	0.25		9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	341									80
34	34	269/2	269/2	0.25		5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	342									80
34	34	539/4	539/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	343									80
34	34	135	135	0.25		3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	344									80
34	34	541/4	541/4	0.25		13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	345									80
34	34	271/2	271/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	346									80
34	34	543/4	543/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	347									80
34	34	132	132	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	348									
34	34	133	133	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	349									
35	35	136	136	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	350									80
35	35	273/2	273/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	351									
35	35	275/2	275/2	0.25		3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	352									81
35	35	551/4	551/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	353									81
35	35	138	138	0.25		1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	354									81
35	35	553/4	553/4	0.25		9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	355									81
35	35	277/2	277/2	0.25		5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	356									81
35	35	555/4	555/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	357									81
35	35	139	139	0.25		3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	358									81
35	35	557/4	557/4	0.25		13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	359									81
35	35	279/2	279/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	360									81
35	35	559/4	559/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	361									
35	35	137	137	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	362									
36	36	140	140	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	363									82
36	36	281/2	281/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	364									
36	36	283/2	283/2	0.25		3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	365									83
36	36	567/4	567/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	366									83
36	36	142	142	0.25		1/2	1/2	Chord	2/2	1	1	1/16		1/16	1	367									83
36	36	569/4	569/4	0.25		9/16	9/16	Chord	2/2	1	1	1/16		1/16	1	368									83
36	36	285/2	285/2	0.25		5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	369									83
36	36	571/4	571/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	370									83
36	36	143	143	0.25		3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	371									83
36	36	573/4	573/4	0.25		13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	372									83
36	36	287/2	287/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	373									83
36	36	575/4	575/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	374									83
36	36	141	141	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	375									
37	37	144	144	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	376									83
37	37	289/2	289/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	377		articStaccatoAbove							84
37	37	145	145	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	378		articStaccatoAbove							84
37	37	291/2	291/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	379		articStaccatoAbove							84
37	37	146	146	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	380		articStaccatoAbove							84
37	37	293/2	293/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	381		articStaccatoAbove							84
37	37	147	147	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	382		articStaccatoAbove							84
37	37	295/2	295/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	383		articStaccatoAbove							
38	38	148	148	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	384		articStaccatissimoAbove							
38	38	297/2	297/2	0.16666666666666666		1/8	1/8	Chord	2/2	1	1	1/24		1/16	2/3	385									85
38	38	446/3	446/3	0.16666666666666666		1/6	1/6	Chord	2/2	1	1	1/24		1/16	2/3	386									85
38	38	893/6	893/6	0.16666666666666666		5/24	5/24	Chord	2/2	1	1	1/24		1/16	2/3	387									85
38	38	149	149	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	388									
38	38	299/2	299/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	389		articStaccatissimoAbove							
38	38	150	150	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	390									86
38	38	301/2	301/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	391									86
38	38	151	151	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	392									86
38	38	303/2	303/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	393									
38	38	148	148	4.0		0	0	Chord	2/2	2	1	1		1	1	394									
39	39	152	152	0.0		0	0	Dynamic	2/2	1	1	0					p								
39	39	152	152	1.5		0	0	Chord	2/2	1	1	3/8		1/4	3/2	395									87
39	39	307/2	307/2	0.125		3/8	3/8	Chord	2/2	1	1	1/32		1/32	1	396									87
39	39	1229/8	1229/8	0.125		13/32	13/32	Chord	2/2	1	1	1/32		1/32	1	397									87
39	39	615/4	615/4	0.125		7/16	7/16	Chord	2/2	1	1	1/32		1/32	1	398									87
39	39	1231/8	1231/8	0.125		15/32	15/32	Chord	2/2	1	1	1/32		1/32	1	399									
39	39	154	154	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	400									
39	39	152	152	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	401									88
39	39	153	153	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	402									88
39	39	154	154	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	403									88
39	39	155	155	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	404									88
40	40	156	156	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	405									89
40	40	313/2	313/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	406									
40	40	157	157	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	407									90
40	40	315/2	315/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	408									
40	40	158	158	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	409									91
40	40	319/2	319/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	410									
40	40	156	156	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	411									88
40	40	157	157	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	412									88
40	40	158	158	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	413									88
40	40	159	159	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	414									
41	41	160	160	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	415									92
41	41	321/2	321/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	416									92
41	41	161	161	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	417									92
41	41	323/2	323/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	418									
41	41	162	162	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	419									93
41	41	325/2	325/2	1.0		5/8	5/8	Chord	2/2	1	1	1/4		1/4	1	420									93
41	41	327/2	327/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	421									
41	41	160	160	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	422									94
41	41	161	161	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	423									94
41	41	162	162	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	424									94
41	41	163	163	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	425									
42	42	164	164	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	426									95
42	42	329/2	329/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	427									95
42	42	165	165	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	428									95
42	42	331/2	331/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	429									95
42	42	166	166	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	430									95
42	42	333/2	333/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	431									95
42	42	167	167	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	432									95
42	42	335/2	335/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	433									
42	42	164	164	4.0		0	0	Chord	2/2	2	1	1		1	1	434									
42	42	164	164	1.0		0	0	Chord	2/2	2	2	1/4		1/4	1	435									96
42	42	165	165	1.0		1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	436									96
42	42	166	166	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	437									96
42	42	167	167	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	438									
43	43	168	168	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	439		articStaccatissimoAbove							
43	43	337/2	337/2	0.16666666666666666		1/8	1/8	Chord	2/2	1	1	1/24		1/16	2/3	440									97
43	43	506/3	506/3	0.16666666666666666		1/6	1/6	Chord	2/2	1	1	1/24		1/16	2/3	441									97
43	43	1013/6	1013/6	0.16666666666666666		5/24	5/24	Chord	2/2	1	1	1/24		1/16	2/3	442									97
43	43	169	169	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	443									97
43	43	339/2	339/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	444									97
43	43	170	170	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	445									97
43	43	341/2	341/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	446									97
43	43	171	171	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	447									97
43	43	343/2	343/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	448									
43	43	168	168	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	449									
43	43	169	169	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	450									
43	43	170	170	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	451									
43	43	171	171	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	452									
43	43	171	171	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	453									
44	44	172	172	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	454									
44	44	174	174	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	455									
44	44	349/2	349/2	0.25		5/8	5/8	Chord	2/2	1	1	1/16		1/16	1	456									98
44	44	699/4	699/4	0.25		11/16	11/16	Chord	2/2	1	1	1/16		1/16	1	457									98
44	44	175	175	0.25		3/4	3/4	Chord	2/2	1	1	1/16		1/16	1	458									98
44	44	701/4	701/4	0.25		13/16	13/16	Chord	2/2	1	1	1/16		1/16	1	459									98
44	44	351/2	351/2	0.25		7/8	7/8	Chord	2/2	1	1	1/16		1/16	1	460									98
44	44	703/4	703/4	0.25		15/16	15/16	Chord	2/2	1	1	1/16		1/16	1	461									
44	44	172	172	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	462									
44	44	173	173	0.75		1/4	1/4	Chord	2/2	2	1	3/16		1/8	3/2	463									
44	44	695/4	695/4	0.25		7/16	7/16	Chord	2/2	2	1	1/16		1/16	1	464									
44	44	174	174	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	465									
44	44	172	172	2.0		0	0	Chord	2/2	2	2	1/2		1/2	1	466									
44	44	174	174	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	467									
45	45	176	176	0.0		0	0	Chord	2/2	1	1	0	grace16	1/16	1	468									
45	45	176	176	1.5		0	0	Chord	2/2	1	1	3/8		1/4	3/2	469									99
45	45	355/2	355/2	0.125		3/8	3/8	Chord	2/2	1	1	1/32		1/32	1	470									99
45	45	1421/8	1421/8	0.125		13/32	13/32	Chord	2/2	1	1	1/32		1/32	1	471									99
45	45	711/4	711/4	0.125		7/16	7/16	Chord	2/2	1	1	1/32		1/32	1	472									99
45	45	1423/8	1423/8	0.125		15/32	15/32	Chord	2/2	1	1	1/32		1/32	1	473									
45	45	178	178	2.0		1/2	1/2	Chord	2/2	1	1	1/2		1/2	1	474									
45	45	176	176	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	475									100
45	45	177	177	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	476									100
45	45	178	178	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	477									100
45	45	179	179	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	478									100
46	46	180	180	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	479									101
46	46	361/2	361/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	480									
46	46	181	181	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	481									102
46	46	363/2	363/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	482									
46	46	182	182	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	483									103
46	46	367/2	367/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	484									
46	46	180	180	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	485									100
46	46	181	181	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	486									100
46	46	182	182	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	487									100
46	46	183	183	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	488									
47	47	184	184	0.25		0	0	Chord	2/2	1	1	1/16		1/16	1	489									104
47	47	737/4	737/4	0.25		1/16	1/16	Chord	2/2	1	1	1/16		1/16	1	490									104
47	47	369/2	369/2	0.25		1/8	1/8	Chord	2/2	1	1	1/16		1/16	1	491									104
47	47	739/4	739/4	0.25		3/16	3/16	Chord	2/2	1	1	1/16		1/16	1	492									104
47	47	185	185	0.25		1/4	1/4	Chord	2/2	1	1	1/16		1/16	1	493									104
47	47	741/4	741/4	0.25		5/16	5/16	Chord	2/2	1	1	1/16		1/16	1	494									104
47	47	371/2	371/2	0.25		3/8	3/8	Chord	2/2	1	1	1/16		1/16	1	495									104
47	47	743/4	743/4	0.25		7/16	7/16	Chord	2/2	1	1	1/16		1/16	1	496									
47	47	186	186	1.5		1/2	1/2	Chord	2/2	1	1	3/8		1/4	3/2	497									105
47	47	375/2	375/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	498									
47	47	184	184	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	499									106
47	47	185	185	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	500									106
47	47	186	186	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	501									106
47	47	187	187	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	502									
48	48	188	188	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	503									107
48	48	377/2	377/2	0.5		1/8	1/8	Chord	2/2	1	1	1/8		1/8	1	504									107
48	48	189	189	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	505									107
48	48	379/2	379/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	506									107
48	48	190	190	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	507									107
48	48	381/2	381/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	508									107
48	48	191	191	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	509									107
48	48	383/2	383/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	510									
48	48	188	188	2.0		0	0	Chord	2/2	2	1	1/2		1/2	1	511									
48	48	190	190	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	512									
48	48	188	188	1.0		0	0	Chord	2/2	2	2	1/4		1/4	1	513									108
48	48	189	189	1.0		1/4	1/4	Chord	2/2	2	2	1/4		1/4	1	514									108
48	48	190	190	1.0		1/2	1/2	Chord	2/2	2	2	1/4		1/4	1	515									108
48	48	191	191	1.0		3/4	3/4	Chord	2/2	2	2	1/4		1/4	1	516									
49	49	192	192	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	517									109
49	49	385/2	385/2	0.16666666666666666		1/8	1/8	Chord	2/2	1	1	1/24		1/16	2/3	518									109
49	49	578/3	578/3	0.16666666666666666		1/6	1/6	Chord	2/2	1	1	1/24		1/16	2/3	519									109
49	49	1157/6	1157/6	0.16666666666666666		5/24	5/24	Chord	2/2	1	1	1/24		1/16	2/3	520									109
49	49	193	193	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	521									
49	49	387/2	387/2	0.5		3/8	3/8	Chord	2/2	1	1	1/8		1/8	1	522		articStaccatissimoAbove							
49	49	194	194	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	523		articStaccatissimoAbove							
49	49	195	195	1.0		3/4	3/4	Chord	2/2	1	1	1/4		1/4	1	524		articStaccatissimoAbove							
49	49	193	193	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	525									
49	49	194	194	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	526									
49	49	195	195	1.0		3/4	3/4	Chord	2/2	2	1	1/4		1/4	1	527									
49	49	192	192	2.0		0	0	Chord	2/2	2	2	1/2		1/2	1	528									
49	49	194	194	2.0		1/2	1/2	Chord	2/2	2	2	1/2		1/2	1	529									
50	50	196	196	2.0		0	0	Chord	2/2	1	1	1/2		1/2	1	530									110
50	50	198	198	1.0		1/2	1/2	Chord	2/2	1	1	1/4		1/4	1	531									
50	50	196	196	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	532									
50	50	197	197	1.0		1/4	1/4	Chord	2/2	2	1	1/4		1/4	1	533									
50	50	198	198	1.0		1/2	1/2	Chord	2/2	2	1	1/4		1/4	1	534									
51	51	200	200	0.0		0	0	Dynamic	2/2	1	1	0					f								
51	51	200	200	0.0		0	0	Chord	2/2	1	1	0	grace32	1/32	1	535									
51	51	200	200	0.0		0	0	Chord	2/2	1	1	0	grace32	1/32	1	536									
51	51	200	200	0.0		0	0	Chord	2/2	1	1	0	grace32	1/32	1	537									
51	51	200	200	1.5		0	0	Chord	2/2	1	1	3/8		1/4	3/2	538									111
51	51	403/2	403/2	0.16666666666666666		3/8	3/8	Chord	2/2	1	1	1/24		1/16	2/3	539									111
51	51	605/3	605/3	0.16666666666666666		5/12	5/12	Chord	2/2	1	1	1/24		1/16	2/3	540									111
51	51	1211/6	1211/6	0.16666666666666666		11/24	11/24	Chord	2/2	1	1	1/24		1/16	2/3	541									111
51	51	202	202	0.0		1/2	1/2	Dynamic	2/2	1	1	0					p								
51	51	202	202	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	542									
51	51	405/2	405/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	543									
51	51	203	203	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	544									
51	51	407/2	407/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	545									
51	51	200	200	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	546									
51	51	405/2	405/2	0.0		5/8	5/8	Dynamic	2/2	2	1	0					p								
51	51	405/2	405/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	547									
51	51	203	203	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	548									
51	51	407/2	407/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	549									
51	51	200	200	2.0		0	0	Chord	2/2	2	2	1/2		1/2	1	550									
52	52	204	204	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	551									
52	52	205	205	0.5		1/4	1/4	Chord	2/2	1	1	1/8		1/8	1	552									
52	52	206	206	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	553									
52	52	204	204	0.5		0	0	Chord	2/2	2	1	1/8		1/8	1	554									
52	52	205	205	0.5		1/4	1/4	Chord	2/2	2	1	1/8		1/8	1	555									
52	52	206	206	0.5		1/2	1/2	Chord	2/2	2	1	1/8		1/8	1	556									
53	53	208	208	0.0		0	0	Dynamic	2/2	1	1	0					f								
53	53	208	208	0.0		0	0	Chord	2/2	1	1	0	grace32	1/32	1	557									
53	53	208	208	0.0		0	0	Chord	2/2	1	1	0	grace32	1/32	1	558									
53	53	208	208	0.0		0	0	Chord	2/2	1	1	0	grace32	1/32	1	559									
53	53	208	208	1.5		0	0	Chord	2/2	1	1	3/8		1/4	3/2	560									112
53	53	419/2	419/2	0.16666666666666666		3/8	3/8	Chord	2/2	1	1	1/24		1/16	2/3	561									112
53	53	629/3	629/3	0.16666666666666666		5/12	5/12	Chord	2/2	1	1	1/24		1/16	2/3	562									112
53	53	1259/6	1259/6	0.16666666666666666		11/24	11/24	Chord	2/2	1	1	1/24		1/16	2/3	563									112
53	53	210	210	0.0		1/2	1/2	Dynamic	2/2	1	1	0					p								
53	53	210	210	0.5		1/2	1/2	Chord	2/2	1	1	1/8		1/8	1	564									
53	53	421/2	421/2	0.5		5/8	5/8	Chord	2/2	1	1	1/8		1/8	1	565									
53	53	211	211	0.5		3/4	3/4	Chord	2/2	1	1	1/8		1/8	1	566									
53	53	423/2	423/2	0.5		7/8	7/8	Chord	2/2	1	1	1/8		1/8	1	567									
53	53	208	208	1.0		0	0	Chord	2/2	2	1	1/4		1/4	1	568									
53	53	421/2	421/2	0.0		5/8	5/8	Dynamic	2/2	2	1	0					p								
53	53	421/2	421/2	0.5		5/8	5/8	Chord	2/2	2	1	1/8		1/8	1	569									
53	53	211	211	0.5		3/4	3/4	Chord	2/2	2	1	1/8		1/8	1	570									
53	53	423/2	423/2	0.5		7/8	7/8	Chord	2/2	2	1	1/8		1/8	1	571									
53	53	208	208	2.0		0	0	Chord	2/2	2	2	1/2		1/2	1	572									
54	54	212	212	0.5		0	0	Chord	2/2	1	1	1/8		1/8	1	573									
