mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	1.0	0	0	2/4	2	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	1	1.0	1/4	1/4	2/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
2	2	2	2.0	0	0	2/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	4	0.5	0	0	2/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	9/2	1.5	1/8	1/8	2/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	6	0.5	0	0	2/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	13/2	2.5	1/8	1/8	2/4	2	1	I}	Bb	I		I	I						}	M	0	0	0, 4, 1		0	0
5	5	8	0.0	0	0	2/4	2	1	{	Bb	I									{		0	0				
5	5	9	1.0	1/4	1/4	2/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
6	6	10	2.0	0	0	2/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	12	1.0	0	0	2/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
7	7	13	0.5	1/4	1/4	2/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
7	7	27/2	0.5	3/8	3/8	2/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	14	1.75	0	0	2/4	2	1	I[I}{	Bb	I	I	I	I						}{	M	0	0	0, 4, 1		0	0
8	8	63/4	0.25	7/16	7/16	2/4	2	1	V7/IV	Bb	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
9	9	16	2.0	0	0	2/4	2	1	IV	Bb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	18	1.75	0	0	2/4	2	1	I	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
10	10	79/4	0.25	7/16	7/16	2/4	2	1	V7/IV	Bb	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
11	11	20	2.0	0	0	2/4	2	1	IV	Bb	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
12	12	22	2.0	0	0	2/4	2	1	I]	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
13	13	24	2.0	0	0	2/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	26	1.0	0	0	2/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
14	14	27	0.75	1/4	1/4	2/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	14	111/4	0.25	7/16	7/16	2/4	2	1	#viio6/ii	Bb	I		#viio6/ii	#vii	o	6		ii			o	0	0	4, 1, 7		7	4
15	15	28	1.75	0	0	2/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
15	15	119/4	0.25	7/16	7/16	2/4	2	1	V.viio	Bb	V		viio	vii	o						o	0	0	5, 2, -1		5	5
16	16	30	1.0	0	0	2/4	2	1	I}	Bb	V		I	I						}	M	0	0	0, 4, 1		0	0
16	16	31	0.5	1/4	1/4	2/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
16	16	63/2	3.5	3/8	3/8	2/4	2	1	I	Bb	V		I	I							M	0	0	0, 4, 1		0	0
