mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	4.0	0	1/2	3/4	2	1	c.i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
3	2	4	4	3.0	0	0	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
4	3	7	7	3.0	0	0	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
5	4	10	10	3.0	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
6	5	13	13	2.0	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
6	5	15	15	1.0	1/2	1/2	3/4	2	1	#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
7	6	16	16	2.0	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
7	6	18	18	1.0	1/2	1/2	3/4	2	1	#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1
8	7	19	19	2.0	0	0	3/4	2	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
8	7	21	21	1.0	1/2	1/2	3/4	2	1	viio6/V	c	i		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
9	8	22	22	1.0	0	0	3/4	2	1	V(#74)}	c	i		V(#74)		V			#74			}	M	1	1	1, 0, 2	6	1	1
9	8	23	23	1.0	1/4	1/4	3/4	2	1	V|HC	c	i		V		V					HC		M	1	1	1, 5, 2		1	1
9	8	24	24	4.0	1/2	1/2	3/4	2	1	i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0
11	10	28	28	3.0	0	0	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
12	11	31	31	3.0	0	0	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
13	12	34	34	3.0	0	0	3/4	2	1	#viio43/iv	c	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2
14	13	37	37	3.0	0	0	3/4	2	1	V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
15	14	40	40	1.0	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
15	14	41	41	1.0	1/4	1/4	3/4	2	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1
15	14	42	42	1.0	1/2	1/2	3/4	2	1	It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
16	15	43	43	2.0	0	0	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
16	15	45	45	1.0	1/2	1/2	3/4	2	1	V7	c	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
17	16	46	46	3.0	0	0	3/4	2	1	i|PAC}	c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
17	16	48	48	0.0	1/2	1/2	3/4	2	1	{	c	i										{		1	1				
18	17	49	49	3.0	0	0	3/4	2	1	V[V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
19	18	52	52	3.0	0	0	3/4	2	1	i	c	i	V	i		i							m	1	1	0, -3, 1		0	0
20	19	55	55	3.0	0	0	3/4	2	1	V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
21	20	58	58	3.0	0	0	3/4	2	1	i]	c	i	V	i		i							m	1	1	0, -3, 1		0	0
22	21	61	61	3.0	0	0	3/4	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
23	22	64	64	3.0	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
24	23	67	67	3.0	0	0	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
25	24	70	70	6.0	0	0	3/4	2	1	V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
27	26	76	76	3.0	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
28	27	79	79	3.0	0	0	3/4	2	1	viio43/V	c	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
29	28	82	82	2.0	0	0	3/4	2	1	V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
29	28	84	84	1.0	1/2	1/2	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
30	29	85	85	1.0	0	0	3/4	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
30	29	86	86	1.0	1/4	1/4	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
30	29	87	87	1.0	1/2	1/2	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
31	30	88	88	3.0	0	0	3/4	2	1	i|PAC}	c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
31	30	90	90	0.0	1/2	1/2	3/4	2	1	{	c	i										{		1	1				
32	31	91	91	3.0	0	0	3/4	2	1	V[V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
33	32	94	94	3.0	0	0	3/4	2	1	i	c	i	V	i		i							m	1	1	0, -3, 1		0	0
34	33	97	97	3.0	0	0	3/4	2	1	V7	c	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
35	34	100	100	3.0	0	0	3/4	2	1	i]	c	i	V	i		i							m	1	1	0, -3, 1		0	0
36	35	103	103	3.0	0	0	3/4	2	1	#viio43	c	i		#viio43		#vii	o	43					o7	1	1	-1, -4, 5, 2		5	-1
37	36	106	106	3.0	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
38	37	109	109	3.0	0	0	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
39	38	112	112	6.0	0	0	3/4	2	1	V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
41	40	118	118	3.0	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
42	41	121	121	3.0	0	0	3/4	2	1	viio43/V	c	i		viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
43	42	124	124	2.0	0	0	3/4	2	1	V65	c	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
43	42	126	126	1.0	1/2	1/2	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0
44	43	127	127	1.0	0	0	3/4	2	1	iio6	c	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
44	43	128	128	1.0	1/4	1/4	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
44	43	129	129	1.0	1/2	1/2	3/4	2	1	V	c	i		V		V							M	1	1	1, 5, 2		1	1
45	44	130	130	3.0	0	0	3/4	2	1	i|PAC}	c	i		i		i					PAC	}	m	1	1	0, -3, 1		0	0
46	45	133	133	3.0	0	0	3/4	2	1	III.V7	c	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
47	46	136	136	6.0	0	0	3/4	2	1	I[I{	c	III	I	I		I						{	M	1	0	0, 4, 1		0	0
49	48	142	142	3.0	0	0	3/4	2	1	V43	c	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
50	49	145	145	3.0	0	0	3/4	2	1	viio6	c	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
51	50	148	148	2.0	0	0	3/4	2	1	I(9)	c	III	I	I(9)		I			9				M	1	0	0, 4, 1	2	0	0
51	50	150	150	4.0	1/2	1/2	3/4	2	1	I	c	III	I	I		I							M	1	0	0, 4, 1		0	0
53	52	154	154	3.0	0	0	3/4	2	1	V43	c	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
54	53	157	157	3.0	0	0	3/4	2	1	viio6	c	III	I	viio6		vii	o	6					o	1	0	2, -1, 5		5	2
55	54	160	160	2.0	0	0	3/4	2	1	I(9)	c	III	I	I(9)		I			9				M	1	0	0, 4, 1	2	0	0
