mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	32	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	33	1.0	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
12	12	34	1.0	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	12	35	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
13	13	36	2.0	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	38	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
14	14	39	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
14	14	40	1.0	1/4	1/4	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
14	14	41	1.0	1/2	1/2	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
15	15	42	2.0	0	0	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	44	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
16	16	45	1.0	0	0	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
16	16	46	1.0	1/4	1/4	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
16	16	47	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	17	48	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
17	17	49	1.0	1/4	1/4	3/4	2	1	vi6		F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
17	17	50	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
18	18	51	1.0	0	0	3/4	2	1	viio43/V		F	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
18	18	52	1.0	1/4	1/4	3/4	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
18	18	53	1.0	1/2	1/2	3/4	2	1	v6		F	I		v6		v		6					m	0	0	-2, 2, 1		1	-2
19	19	54	1.0	0	0	3/4	2	1	viio43/IV		F	I		viio43/IV		vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
19	19	55	1.0	1/4	1/4	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
19	19	56	1.0	1/2	1/2	3/4	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
20	20	57	1.0	0	0	3/4	2	1	#viio43/iii		F	I		#viio43/iii		#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
20	20	58	1.0	1/4	1/4	3/4	2	1	III6		F	I		III6		III		6					M	0	0	8, 5, 4		4	8
20	20	59	1.0	1/2	1/2	3/4	2	1	iii		F	I		iii		iii							m	0	0	4, 1, 5		4	4
21	21	60	1.0	0	0	3/4	2	1	#viio43/ii		F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
21	21	61	1.0	1/4	1/4	3/4	2	1	II6		F	I		II6		II		6					M	0	0	6, 3, 2		2	6
21	21	62	1.0	1/2	1/2	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
22	22	63	1.0	0	0	3/4	2	1	viio43		F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
22	22	64	2.0	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	23	66	9.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	26	75	1.0	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
26	26	76	2.0	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	1, 5, 2		1	1
27	27	78	3.0	0	0	3/4	2	1	V.I{		F	V		I		I						{	M	0	0	0, 4, 1		0	0
28	28	81	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
28	28	83	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	29	84	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	29	86	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	30	87	2.0	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
30	30	89	4.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
32	32	93	2.0	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	32	95	1.0	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
33	33	96	2.0	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
33	33	98	1.0	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
34	34	99	2.0	0	0	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	101	1.0	1/2	1/2	3/4	2	1	I}		F	V		I		I						}	M	0	0	0, 4, 1		0	0
35	35	102	3.0	0	0	3/4	2	1	V65/IV{		F	V		V65/IV		V		65		IV		{	Mm7	0	0	4, 1, -2, 0		0	4
36	36	105	3.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	37	108	3.0	0	0	3/4	2	1	V65/V		F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
38	38	111	3.0	0	0	3/4	2	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
39	39	114	3.0	0	0	3/4	2	1	V65/vi		F	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
40	40	117	1.0	0	0	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3
40	40	118	1.0	1/4	1/4	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
40	40	119	1.0	1/2	1/2	3/4	2	1	I64		F	V		I64		I		64					M	0	0	1, 0, 4		0	1
41	41	120	2.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	41	122	1.0	1/2	1/2	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
42	42	123	1.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	42	124	1.0	1/4	1/4	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
42	42	125	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	43	126	3.0	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
44	44	129	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
45	45	132	3.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	135	3.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
47	47	138	1.0	0	0	3/4	2	1	ii65		F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
47	47	139	1.0	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
47	47	140	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
48	48	141	3.0	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
49	49	144	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
50	50	147	3.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
51	51	150	7.0	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
53	53	157	1.0	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
53	53	158	1.0	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1
54	54	159	2.0	0	0	3/4	2	1	I|PAC}		F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
54	54	161	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	55	162	2.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
55	55	164	1.0	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	165	6.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
57	57	168	0.0	0	0	3/4	2	1	{		F	V										{		0	0				
58	58	171	3.0	0	0	3/4	2	1	#viio64/ii		F	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
59	59	174	3.0	0	0	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
60	60	177	3.0	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
61	61	180	2.0	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0
61	61	182	1.0	1/2	1/2	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3
62	62	183	1.0	0	0	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
62	62	184	1.0	1/4	1/4	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
62	62	185	1.0	1/2	1/2	3/4	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	63	186	2.0	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
63	63	188	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	64	189	1.0	0	0	3/4	2	1	#viio7/ii		F	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
64	64	190	3.0	1/4	1/4	3/4	2	1	V65/ii		F	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
65	65	193	1.0	1/4	1/4	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4
65	65	194	1.0	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
66	66	195	1.0	0	0	3/4	2	1	#viio7/ii}		F	V		#viio7/ii		#vii	o	7		ii		}	o7	0	0	7, 4, 1, -2		7	7
66	66	196	2.0	1/4	1/4	3/4	2	1	V65/ii		F	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
67	67	198	6.0	0	0	3/4	2	1	vi.i{		F	vi		i		i						{	m	0	1	0, -3, 1		0	0
69	69	204	6.0	0	0	3/4	2	1	iv		F	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
71	71	210	6.0	0	0	3/4	2	1	VII		F	vi		VII		VII							M	0	1	-2, 2, -1		-2	-2
73	73	216	6.0	0	0	3/4	2	1	III		F	vi		III		III							M	0	1	-3, 1, -2		-3	-3
75	75	222	3.0	0	0	3/4	2	1	Ger6		F	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
76	76	225	3.0	0	0	3/4	2	1	V(64)		F	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
77	77	228	3.0	0	0	3/4	2	1	viio7/V		F	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
78	78	231	1.0	0	0	3/4	2	1	V[V|HC}		F	vi	V	V		V					HC	}	M	0	1	1, 5, 2		1	1
78	78	232	1.0	1/4	1/4	3/4	2	1	VI6		F	vi	V	VI6		VI		6					M	0	1	0, -3, -4		-4	0
78	78	233	1.0	1/2	1/2	3/4	2	1	viio43/V	Ger43	F	vi	V	viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
79	79	234	1.0	0	0	3/4	2	1	V6		F	vi	V	V6		V		6					M	0	1	5, 2, 1		1	5
79	79	235	1.0	1/4	1/4	3/4	2	1	VI6		F	vi	V	VI6		VI		6					M	0	1	0, -3, -4		-4	0
79	79	236	1.0	1/2	1/2	3/4	2	1	viio43/V	Ger43	F	vi	V	viio43/V		vii	o	43		V			o7	0	1	0, -3, 6, 3		6	0
80	80	237	3.0	0	0	3/4	2	1	V]		F	vi	V	V		V							M	0	1	1, 5, 2		1	1
81	81	240	3.0	0	0	3/4	2	1	viio7/V		F	vi		viio7/V		vii	o	7		V			o7	0	1	6, 3, 0, -3		6	6
82	82	243	3.0	0	0	3/4	2	1	I.V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
83	83	246	7.0	0	0	3/4	2	1	I[I{		F	I	I	I		I						{	M	0	0	0, 4, 1		0	0
85	85	253	1.0	1/4	1/4	3/4	2	1	viio6		F	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
85	85	254	1.0	1/2	1/2	3/4	2	1	V7/IV		F	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
86	86	255	3.0	0	0	3/4	2	1	IV		F	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
87	87	258	3.0	0	0	3/4	2	1	V43		F	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
88	88	261	3.0	0	0	3/4	2	1	I]		F	I	I	I		I							M	0	0	0, 4, 1		0	0
89	89	264	3.0	0	0	3/4	2	1	V65		F	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
90	90	267	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
90	90	268	1.0	1/4	1/4	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
90	90	269	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
91	91	270	1.0	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	91	271	1.0	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
91	91	272	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
92	92	273	3.0	0	0	3/4	2	1	V65|EC		F	I		V65		V		65			EC		Mm7	0	0	5, 2, -1, 1		1	5
93	93	276	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
93	93	277	1.0	1/4	1/4	3/4	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
93	93	278	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	94	279	1.0	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
94	94	280	1.0	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
94	94	281	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
95	95	282	2.0	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
95	95	284	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
96	96	285	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
96	96	286	1.0	1/4	1/4	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
96	96	287	1.0	1/2	1/2	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
97	97	288	2.0	0	0	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
97	97	290	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
98	98	291	1.0	0	0	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
98	98	292	1.0	1/4	1/4	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
98	98	293	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
99	99	294	1.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
99	99	295	1.0	1/4	1/4	3/4	2	1	vi6		F	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
99	99	296	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
100	100	297	1.0	0	0	3/4	2	1	viio43/V		F	I		viio43/V		vii	o	43		V			o7	0	0	0, -3, 6, 3		6	0
100	100	298	2.0	1/4	1/4	3/4	2	1	V6		F	I		V6		V		6					M	0	0	5, 2, 1		1	5
101	101	300	1.0	0	0	3/4	2	1	#viio43/vi		F	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
101	101	301	2.0	1/4	1/4	3/4	2	1	VI6		F	I		VI6		VI		6					M	0	0	7, 4, 3		3	7
102	102	303	1.0	0	0	3/4	2	1	#viio43/iii		F	I		#viio43/iii		#vii	o	43		iii			o7	0	0	3, 0, 9, 6		9	3
102	102	304	2.0	1/4	1/4	3/4	2	1	iii6		F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
103	103	306	1.0	0	0	3/4	2	1	viio43/IV		F	I		viio43/IV		vii	o	43		IV			o7	0	0	-2, -5, 4, 1		4	-2
103	103	307	2.0	1/4	1/4	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
104	104	309	1.0	0	0	3/4	2	1	viio43		F	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
104	104	310	2.0	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
105	105	312	9.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
108	108	321	1.0	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
108	108	322	2.0	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	1, 5, 2		1	1
109	109	324	3.0	0	0	3/4	2	1	I{		F	I		I		I						{	M	0	0	0, 4, 1		0	0
110	110	327	2.0	0	0	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
110	110	329	1.0	1/2	1/2	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
111	111	330	2.0	0	0	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
111	111	332	1.0	1/2	1/2	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
112	112	333	2.0	0	0	3/4	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
112	112	335	4.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
113	113	336	0.0	0	0	3/4	2	1	{		F	I										{		0	0				
114	114	339	2.0	0	0	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
114	114	341	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
115	115	342	2.0	0	0	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
115	115	344	1.0	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
116	116	345	2.0	0	0	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
116	116	347	4.0	1/2	1/2	3/4	2	1	I}		F	I		I		I						}	M	0	0	0, 4, 1		0	0
117	117	348	0.0	0	0	3/4	2	1	{		F	I										{		0	0				
118	118	351	3.0	0	0	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
119	119	354	3.0	0	0	3/4	2	1	viio		F	I		viio		vii	o						o	0	0	5, 2, -1		5	5
120	120	357	3.0	0	0	3/4	2	1	iii6		F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
121	121	360	3.0	0	0	3/4	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
122	122	363	2.0	0	0	3/4	2	1	ii		F	I		ii		ii							m	0	0	2, -1, 3		2	2
122	122	365	1.0	1/2	1/2	3/4	2	1	V}		F	I		V		V						}	M	0	0	1, 5, 2		1	1
123	123	366	3.0	0	0	3/4	2	1	V65/IV{		F	I		V65/IV		V		65		IV		{	Mm7	0	0	4, 1, -2, 0		0	4
124	124	369	3.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
125	125	372	3.0	0	0	3/4	2	1	V65/V		F	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
126	126	375	3.0	0	0	3/4	2	1	iii6		F	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
127	127	378	3.0	0	0	3/4	2	1	V65/vi		F	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
128	128	381	1.0	0	0	3/4	2	1	vi		F	I		vi		vi							m	0	0	3, 0, 4		3	3
128	128	382	1.0	1/4	1/4	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
128	128	383	1.0	1/2	1/2	3/4	2	1	I64		F	I		I64		I		64					M	0	0	1, 0, 4		0	1
129	129	384	2.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
129	129	386	1.0	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
130	130	387	1.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
130	130	388	1.0	1/4	1/4	3/4	2	1	V(64)		F	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
130	130	389	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
131	131	390	3.0	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
132	132	393	3.0	0	0	3/4	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
133	133	396	3.0	0	0	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
134	134	399	3.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
135	135	402	1.0	0	0	3/4	2	1	ii65		F	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
135	135	403	1.0	1/4	1/4	3/4	2	1	V(4)		F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
135	135	404	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
136	136	405	3.0	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
137	137	408	3.0	0	0	3/4	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
138	138	411	3.0	0	0	3/4	2	1	I6		F	I		I6		I		6					M	0	0	4, 1, 0		0	4
139	139	414	7.0	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
141	141	421	1.0	1/4	1/4	3/4	2	1	V(4)		F	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
141	141	422	1.0	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	1, 5, 2		1	1
142	142	423	2.0	0	0	3/4	2	1	I|PAC}		F	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
142	142	425	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
143	143	426	2.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
143	143	428	1.0	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
144	144	429	3.0	0	0	3/4	2	1	I		F	I		I		I							M	0	0	0, 4, 1		0	0
