mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
35	35	136	3.0	0	0	4/4	2	1	I}{	a	III		I		I						}{	M	1	0	0, 4, 1		0	0
35	35	139	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	140	3.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
36	36	143	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
37	37	144	2.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
37	37	146	2.0	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
38	38	148	2.0	0	0	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
38	38	150	2.0	1/2	1/2	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	39	152	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	39	153	1.0	1/4	1/4	4/4	2	1	IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
39	39	154	1.0	1/2	1/2	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
39	39	155	1.0	3/4	3/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	156	1.0	0	0	4/4	2	1	I}{	a	III		I		I						}{	M	1	0	0, 4, 1		0	0
40	40	157	2.5	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	319/2	0.5	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
41	41	160	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
41	41	161	2.5	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
41	41	327/2	0.5	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
42	42	164	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
42	42	165	1.0	1/4	1/4	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
42	42	166	1.0	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
42	42	167	1.0	3/4	3/4	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	168	1.0	0	0	4/4	2	1	ii7	a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
43	43	169	1.0	1/4	1/4	4/4	2	1	viio	a	III		viio		vii	o						o	1	0	5, 2, -1		5	5
43	43	170	1.0	1/2	1/2	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	43	171	1.0	3/4	3/4	4/4	2	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
44	44	172	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
44	44	173	1.0	1/4	1/4	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
44	44	174	1.0	1/2	1/2	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
44	44	175	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
45	45	176	2.0	0	0	4/4	2	1	I}{	a	III		I		I						}{	M	1	0	0, 4, 1		0	0
45	45	178	2.0	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
46	46	180	2.0	0	0	4/4	2	1	ii65	a	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
46	46	182	2.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
47	47	184	2.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
47	47	186	2.0	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
48	48	188	2.0	0	0	4/4	2	1	ii65	a	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
48	48	190	2.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
49	49	192	4.0	0	0	4/4	2	1	I}	a	III		I		I						}	M	1	0	0, 4, 1		0	0
50	50	196	4.0	0	0	4/4	2	1	I[I{	a	III	I	I		I						{	M	1	0	0, 4, 1		0	0
51	51	200	4.0	0	0	4/4	2	1	V43	a	III	I	V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
52	52	204	4.0	0	0	4/4	2	1	I]	a	III	I	I		I							M	1	0	0, 4, 1		0	0
53	53	208	4.0	0	0	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5
54	54	212	2.0	0	0	4/4	2	1	V7/IV	a	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
54	54	214	2.0	1/2	1/2	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5
55	55	216	2.0	0	0	4/4	2	1	V7/IV	a	III		V7/IV		V		7		IV			Mm7	1	0	0, 4, 1, -2		0	0
55	55	218	2.0	1/2	1/2	4/4	2	1	viio2/IV	a	III		viio2/IV		vii	o	2		IV			o7	1	0	-5, 4, 1, -2		4	-5
56	56	220	8.0	0	0	4/4	2	1	v.Ger6	a	v		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
58	58	228	4.0	0	0	4/4	2	1	V[V}{	a	v	V	V		V						}{	M	1	1	1, 5, 2		1	1
59	59	232	2.0	0	0	4/4	2	1	VIM65	a	v	V	VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
59	59	234	2.0	1/2	1/2	4/4	2	1	ii%7	a	v	V	ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
60	60	236	2.0	0	0	4/4	2	1	V65	a	v	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
60	60	238	2.0	1/2	1/2	4/4	2	1	i	a	v	V	i		i							m	1	1	0, -3, 1		0	0
61	61	240	2.0	0	0	4/4	2	1	V65/VII	a	v	V	V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
61	61	242	2.0	1/2	1/2	4/4	2	1	#viio7]	a	v	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
62	62	244	4.0	0	0	4/4	2	1	i.V[V}{	a	i	V	V		V						}{	M	1	1	1, 5, 2		1	1
63	63	248	2.0	0	0	4/4	2	1	VIM65	a	i	V	VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
63	63	250	2.0	1/2	1/2	4/4	2	1	ii%7	a	i	V	ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
64	64	252	2.0	0	0	4/4	2	1	V65	a	i	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
64	64	254	2.0	1/2	1/2	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
65	65	256	2.0	0	0	4/4	2	1	V65/VII	a	i	V	V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
65	65	258	2.0	1/2	1/2	4/4	2	1	#viio7]	a	i	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
66	66	260	4.0	0	0	4/4	2	1	iv.V[V}{	a	iv	V	V		V						}{	M	1	1	1, 5, 2		1	1
67	67	264	2.0	0	0	4/4	2	1	VIM65	a	iv	V	VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
67	67	266	2.0	1/2	1/2	4/4	2	1	ii%7	a	iv	V	ii%7		ii	%	7					%7	1	1	2, -1, -4, 0		2	2
68	68	268	2.0	0	0	4/4	2	1	V65	a	iv	V	V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
68	68	270	2.0	1/2	1/2	4/4	2	1	i	a	iv	V	i		i							m	1	1	0, -3, 1		0	0
69	69	272	2.0	0	0	4/4	2	1	V65/VII	a	iv	V	V65/VII		V		65		VII			Mm7	1	1	3, 0, -3, -1		-1	3
69	69	274	2.0	1/2	1/2	4/4	2	1	#viio7]	a	iv	V	#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
70	70	276	2.0	0	0	4/4	2	1	i}{	a	iv		i		i						}{	m	1	1	0, -3, 1		0	0
70	70	278	2.0	1/2	1/2	4/4	2	1	i.V65/III	a	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
71	71	280	2.0	0	0	4/4	2	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
71	71	282	2.0	1/2	1/2	4/4	2	1	VIM65	a	i		VIM65		VI	M	65					MM7	1	1	0, -3, 1, -4		-4	0
72	72	284	2.0	0	0	4/4	2	1	iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
72	72	286	2.0	1/2	1/2	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
73	73	288	1.0	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
73	73	289	1.0	1/4	1/4	4/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
73	73	290	1.0	1/2	1/2	4/4	2	1	#vi%7	a	i		#vi%7		#vi	%	7					%7	1	1	3, 0, -3, 1		3	3
73	73	291	1.0	3/4	3/4	4/4	2	1	Ger6	a	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-4, 0, -3, 6		6	-4
74	74	292	3.0	0	0	4/4	2	1	V}{	a	i		V		V						}{	M	1	1	1, 5, 2		1	1
74	74	295	1.0	3/4	3/4	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
75	75	296	3.0	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
75	75	299	1.0	3/4	3/4	4/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
76	76	300	3.0	0	0	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
76	76	303	1.0	3/4	3/4	4/4	2	1	V65	a	i		V65		V		65					Mm7	1	1	5, 2, -1, 1		1	5
77	77	304	3.0	0	0	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
77	77	307	1.0	3/4	3/4	4/4	2	1	viio7/V	a	i		viio7/V		vii	o	7		V			o7	1	1	6, 3, 0, -3		6	6
78	78	308	1.0	0	0	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
78	78	309	1.0	1/4	1/4	4/4	2	1	Fr6	a	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
78	78	310	1.0	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
78	78	311	1.0	3/4	3/4	4/4	2	1	Fr6	a	i		Fr6	Fr	V		43	b5	V			Fr	1	1	-4, 0, 2, 6		2	-4
79	79	312	4.0	0	0	4/4	2	1	V}	a	i		V		V						}	M	1	1	1, 5, 2		1	1
80	80	316	4.0	0	0	4/4	2	1	i[i{	a	i	i	i		i						{	m	1	1	0, -3, 1		0	0
81	81	320	4.0	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
82	82	324	4.0	0	0	4/4	2	1	i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
83	83	328	4.0	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
84	84	332	4.0	0	0	4/4	2	1	i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
85	85	336	1.0	0	0	4/4	2	1	iv(9#7)	a	i		iv(9#7)		iv			9#7				m	1	1	-1, -4, 0	1, 4	-1	-1
85	85	337	1.0	1/4	1/4	4/4	2	1	iv65	a	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
85	85	338	2.0	1/2	1/2	4/4	2	1	VII	a	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
86	86	340	1.0	0	0	4/4	2	1	III(7#2)	a	i		III(7#2)		III			7#2				M	1	1	-3, 6, -2	2	-3	-3
86	86	341	1.0	1/4	1/4	4/4	2	1	IIIM65	a	i		IIIM65		III	M	65					MM7	1	1	1, -2, 2, -3		-3	1
86	86	342	3.0	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
87	87	345	1.0	1/4	1/4	4/4	2	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
87	87	346	1.0	1/2	1/2	4/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
87	87	347	1.0	3/4	3/4	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
88	88	348	3.0	0	0	4/4	2	1	i}{	a	i		i		i						}{	m	1	1	0, -3, 1		0	0
88	88	351	1.0	3/4	3/4	4/4	2	1	Ger7	a	i		Ger7	Ger	vii	o	7	b3	V			Ger	1	1	6, -4, 0, -3		6	6
89	89	352	2.0	0	0	4/4	2	1	v(4)	a	i		v(4)		v			4				m	1	1	1, 0, 2		1	1
89	89	354	1.0	1/2	1/2	4/4	2	1	v	a	i		v		v							m	1	1	1, -2, 2		1	1
89	89	355	1.0	3/4	3/4	4/4	2	1	viio/VI	a	i		viio/VI		vii	o			VI			o	1	1	1, -2, -5		1	1
90	90	356	2.0	0	0	4/4	2	1	VI(9)	a	i		VI(9)		VI			9				M	1	1	-4, 0, -3	-2	-4	-4
90	90	358	1.0	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
90	90	359	1.0	3/4	3/4	4/4	2	1	vii%7/III	a	i		vii%7/III		vii	%	7		III			%7	1	1	2, -1, -4, 0		2	2
91	91	360	2.0	0	0	4/4	2	1	III(4)	a	i		III(4)		III			4				M	1	1	-3, -4, -2		-3	-3
91	91	362	1.0	1/2	1/2	4/4	2	1	III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
91	91	363	1.0	3/4	3/4	4/4	2	1	#viio/iv	a	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4
92	92	364	2.0	0	0	4/4	2	1	iv(9)	a	i		iv(9)		iv			9				m	1	1	-1, -4, 0	1	-1	-1
92	92	366	1.0	1/2	1/2	4/4	2	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
92	92	367	1.0	3/4	3/4	4/4	2	1	#viio7	a	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5
93	93	368	1.0	0	0	4/4	2	1	i(4)	a	i		i(4)		i			4				m	1	1	0, -1, 1		0	0
93	93	369	1.0	1/4	1/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
93	93	370	2.0	1/2	1/2	4/4	2	1	v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
94	94	372	1.0	0	0	4/4	2	1	viio6/V	a	i		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3
94	94	373	1.0	1/4	1/4	4/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
94	94	374	1.0	1/2	1/2	4/4	2	1	I64	a	i		I64		I		64					M	1	1	1, 0, 4		0	1
94	94	375	1.0	3/4	3/4	4/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
95	95	376	1.0	0	0	4/4	2	1	ii%65	a	i		ii%65		ii	%	65					%7	1	1	-1, -4, 0, 2		2	-1
95	95	377	1.0	1/4	1/4	4/4	2	1	V64/iv	a	i		V64/iv		V		64		iv			M	1	1	1, 0, 4		0	1
95	95	378	1.0	1/2	1/2	4/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
95	95	379	1.0	3/4	3/4	4/4	2	1	V6/iv	a	i		V6/iv		V		6		iv			M	1	1	4, 1, 0		0	4
96	96	380	1.0	0	0	4/4	2	1	iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
96	96	381	1.0	1/4	1/4	4/4	2	1	i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
96	96	382	1.0	1/2	1/2	4/4	2	1	iv65	a	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
96	96	383	1.0	3/4	3/4	4/4	2	1	V65/V	a	i		V65/V		V		65		V			Mm7	1	1	6, 3, 0, 2		2	6
97	97	384	2.0	0	0	4/4	2	1	V[V}{	a	i	V	V		V						}{	M	1	1	1, 5, 2		1	1
97	97	386	1.0	1/2	1/2	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
97	97	387	1.0	3/4	3/4	4/4	2	1	V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
98	98	388	3.0	0	0	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
98	98	391	1.0	3/4	3/4	4/4	2	1	viio43/V	a	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
99	99	392	2.0	0	0	4/4	2	1	V	a	i	V	V		V							M	1	1	1, 5, 2		1	1
99	99	394	1.0	1/2	1/2	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
99	99	395	1.0	3/4	3/4	4/4	2	1	V7	a	i	V	V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
100	100	396	3.0	0	0	4/4	2	1	i	a	i	V	i		i							m	1	1	0, -3, 1		0	0
100	100	399	1.0	3/4	3/4	4/4	2	1	viio43/V	a	i	V	viio43/V		vii	o	43		V			o7	1	1	0, -3, 6, 3		6	0
101	101	400	1.0	0	0	4/4	2	1	V]	a	i	V	V		V							M	1	1	1, 5, 2		1	1
101	101	401	1.0	1/4	1/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
101	101	402	1.0	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
101	101	403	1.0	3/4	3/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
102	102	404	1.0	0	0	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	405	1.0	1/4	1/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
102	102	406	0.5	1/2	1/2	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	813/2	0.5	5/8	5/8	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
102	102	407	0.5	3/4	3/4	4/4	2	1	V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	815/2	0.5	7/8	7/8	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
