mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	2	1	Eb.I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	2	2	1.0	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
1	1	3	3	1.0	3/4	3/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
2	2	4	4	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
2	2	5	5	1.0	1/4	1/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
2	2	6	6	3.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
3	3	9	9	1.0	1/4	1/4	4/4	2	1	ii	Eb	I		ii		ii							m	0	0	2, -1, 3		2	2
3	3	10	10	1.0	1/2	1/2	4/4	2	1	V(64)}	Eb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
3	3	11	11	1.0	3/4	3/4	4/4	2	1	V|HC	Eb	I		V		V					HC		M	0	0	1, 5, 2		1	1
4	4	12	12	2.0	0	0	4/4	2	1	I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
4	4	14	14	1.0	1/2	1/2	4/4	2	1	V(64)	Eb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
4	4	15	15	1.0	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	5	16	16	1.0	0	0	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
5	5	17	17	1.0	1/4	1/4	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
5	5	18	18	2.0	1/2	1/2	4/4	2	1	I	Eb	I		I		I							M	0	0	0, 4, 1		0	0
6	6	20	20	3.0	0	0	4/4	2	1	V+6/IV	Eb	I		V+6/IV		V	+	6		IV			+	0	0	4, 8, 0		0	4
6	6	23	23	1.0	3/4	3/4	4/4	2	1	IV	Eb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
