mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
12	12	91/2	91/2	0.5	3/8	3/8	4/4	2	1		viio64	C	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
12	12	46	46	1.5	1/2	1/2	4/4	2	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	95/2	95/2	0.5	7/8	7/8	4/4	2	1		V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
13	13	48	48	0.5	0	0	4/4	2	1		IV(#2)	C	V		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1
13	13	97/2	97/2	1.5	1/8	1/8	4/4	2	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
13	13	50	50	0.5	1/2	1/2	4/4	2	1		I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
13	13	101/2	101/2	0.5	5/8	5/8	4/4	2	1		IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
13	13	51	51	0.5	3/4	3/4	4/4	2	1		V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
13	13	103/2	103/2	0.5	7/8	7/8	4/4	2	1		V	C	V		V		V							M	0	0	1, 5, 2		1	1
14	14		52		0	0	4/4	2	1	1	I|PAC}	C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
14	14		55		3/4	3/4	4/4	2	1	1	I.vii%7	C	I		vii%7		vii	%	7					%7	0	0	5, 2, -1, 3		5	5
15	14	52	56	3.0	0	0	4/4	2	1	2	I|PAC}	C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
15	14	55	59	7.0	3/4	3/4	4/4	2	1	2	ii.#viio7	C	ii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
17	16	62	66	2.0	1/2	1/2	4/4	2	1		i{	C	ii		i		i						{	m	0	1	0, -3, 1		0	0
18	17	64	68	1.0	0	0	4/4	2	1		V43	C	ii		V43		V		43					Mm7	0	1	2, -1, 1, 5		1	2
18	17	65	69	0.5	1/4	1/4	4/4	2	1		V65	C	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
18	17	131/2	139/2	0.5	3/8	3/8	4/4	2	1		V7	C	ii		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
18	17	66	70	1.0	1/2	1/2	4/4	2	1		i	C	ii		i		i							m	0	1	0, -3, 1		0	0
18	17	67	71	0.5	3/4	3/4	4/4	2	1		V65	C	ii		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
18	17	135/2	143/2	0.5	7/8	7/8	4/4	2	1		I.IV64	C	I		IV64		IV		64					M	0	0	0, -1, 3		-1	0
19	18	68	72	0.5	0	0	4/4	2	1		V6(2)	C	I		V6(2)		V		6	2				M	0	0	5, 2, 3		1	5
19	18	137/2	145/2	0.5	1/8	1/8	4/4	2	1		V6(b2)	C	I		V6(b2)		V		6	b2				M	0	0	5, 2, -4		1	5
19	18	69	73	1.0	1/4	1/4	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
19	18	70	74	2.0	1/2	1/2	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
20	19	72	76	1.0	0	0	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	19	73	77	1.0	1/4	1/4	4/4	2	1		#viio65/vi	C	I		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
20	19	74	78	2.0	1/2	1/2	4/4	2	1		vi.i	C	vi		i		i							m	0	1	0, -3, 1		0	0
21	20	76	80	2.0	0	0	4/4	2	1		#viio	C	vi		#viio		#vii	o						o	0	1	5, 2, -1		5	5
21	20	78	82	2.0	1/2	1/2	4/4	2	1		It6	C	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
22	21	80	84	2.0	0	0	4/4	2	1		V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
22	21	82	86	2.0	1/2	1/2	4/4	2	1		Ger7	C	vi		Ger7	Ger	vii	o	7	b3	V			Ger	0	1	6, -4, 0, -3		6	6
23	22	84	88	1.0	0	0	4/4	2	1		V|HC	C	vi		V		V					HC		M	0	1	1, 5, 2		1	1
23	22	85	89	1.0	1/4	1/4	4/4	2	1		Ger6	C	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
23	22	86	90	1.0	1/2	1/2	4/4	2	1		V	C	vi		V		V							M	0	1	1, 5, 2		1	1
23	22	87	91	1.0	3/4	3/4	4/4	2	1		Ger6	C	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
24	23	88	92	4.0	0	0	4/4	2	1		V}	C	vi		V		V						}	M	0	1	1, 5, 2		1	1
25	24	92	96	2.0	0	0	4/4	2	1		I.I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
25	24	94	98	1.0	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
25	24	95	99	0.5	3/4	3/4	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
25	24	191/2	199/2	0.5	7/8	7/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	25	96	100	0.5	0	0	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
26	25	193/2	201/2	0.5	1/8	1/8	4/4	2	1		iii6	C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
26	25	97	101	0.5	1/4	1/4	4/4	2	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
26	25	195/2	203/2	0.5	3/8	3/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	25	98	102	1.0	1/2	1/2	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
26	25	99	103	0.5	3/4	3/4	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
26	25	199/2	207/2	0.5	7/8	7/8	4/4	2	1		viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
27	26	100	104	1.5	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
27	26	203/2	211/2	0.5	3/8	3/8	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
27	26	102	106	1.0	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	26	103	107	0.5	3/4	3/4	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
27	26	207/2	215/2	0.5	7/8	7/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	27	104	108	0.5	0	0	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
28	27	209/2	217/2	0.5	1/8	1/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	27	105	109	0.5	1/4	1/4	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	27	211/2	219/2	0.5	3/8	3/8	4/4	2	1		viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
28	27	106	110	0.5	1/2	1/2	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
28	27	213/2	221/2	1.5	5/8	5/8	4/4	2	1		V7/IV}	C	I		V7/IV		V		7		IV		}	Mm7	0	0	0, 4, 1, -2		0	0
29	28	108	112	1.0	0	0	4/4	2	1		IV{	C	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
29	28	109	113	1.0	1/4	1/4	4/4	2	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
29	28	110	114	0.875	1/2	1/2	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
29	28	887/8	919/8	0.125	23/32	23/32	4/4	2	1		V64/IV	C	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1
29	28	111	115	0.5	3/4	3/4	4/4	2	1		IV6	C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
29	28	223/2	231/2	0.5	7/8	7/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
30	29	112	116	0.5	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	225/2	233/2	0.5	1/8	1/8	4/4	2	1		viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
30	29	113	117	0.5	1/4	1/4	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	227/2	235/2	0.5	3/8	3/8	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
30	29	114	118	0.5	1/2	1/2	4/4	2	1		V64	C	I		V64		V		64					M	0	0	2, 1, 5		1	2
30	29	229/2	237/2	0.5	5/8	5/8	4/4	2	1		V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	29	115	119	1.0	3/4	3/4	4/4	2	1		I}	C	I		I		I						}	M	0	0	0, 4, 1		0	0
31	30	116	120	2.0	0	0	4/4	2	1		ii6{	C	I		ii6		ii		6				{	m	0	0	-1, 3, 2		2	-1
31	30	118	122	2.0	1/2	1/2	4/4	2	1		viio6	C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	31	120	124	0.25	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	481/4	497/4	0.75	1/16	1/16	4/4	2	1		viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
32	31	121	125	0.5	1/4	1/4	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	243/2	251/2	0.5	3/8	3/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
32	31	122	126	0.75	1/2	1/2	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
32	31	491/4	507/4	0.25	11/16	11/16	4/4	2	1		vii%7/V	C	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
32	31	123	127	1.0	3/4	3/4	4/4	2	1		V|HC}	C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
33	32	124	128	2.0	0	0	4/4	2	1		I{	C	I		I		I						{	M	0	0	0, 4, 1		0	0
33	32	126	130	2.0	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
34	33	128	132	2.0	0	0	4/4	2	1		I	C	I		I		I							M	0	0	0, 4, 1		0	0
34	33	130	134	2.0	1/2	1/2	4/4	2	1		V43	C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
35	34	132	136	1.5	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
35	34	267/2	275/2	0.5	3/8	3/8	4/4	2	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
35	34	134	138	0.5	1/2	1/2	4/4	2	1		IV(#2)	C	I		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1
35	34	269/2	277/2	1.5	5/8	5/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
36	35	136	140	0.5	0	0	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	273/2	281/2	0.5	1/8	1/8	4/4	2	1		ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	137	141	0.5	1/4	1/4	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
36	35	275/2	283/2	0.5	3/8	3/8	4/4	2	1		viio64	C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
36	35	138	142	1.5	1/2	1/2	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	279/2	287/2	0.5	7/8	7/8	4/4	2	1		V65/IV	C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
37	36	140	144	0.5	0	0	4/4	2	1		IV(#2)	C	I		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1
37	36	281/2	289/2	1.5	1/8	1/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	36	142	146	0.5	1/2	1/2	4/4	2	1		I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
37	36	285/2	293/2	0.5	5/8	5/8	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
37	36	143	147	0.5	3/4	3/4	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
37	36	287/2	295/2	0.5	7/8	7/8	4/4	2	1		V	C	I		V		V							M	0	0	1, 5, 2		1	1
38	37		148		0	0	4/4	2	1	1	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
38	37		151		3/4	3/4	4/4	2	1	1	ii.#viio7	C	ii		#viio7		#vii	o	7					o7	0	1	5, 2, -1, -4		5	5
39	37	144	152	4.0	0	0	4/4	2	1	2	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
40	38	148	156	2.0	0	0	4/4	2	1		V43/V{	C	I		V43/V		V		43		V		{	Mm7	0	0	3, 0, 2, 6		2	3
40	38	150	158	1.5	1/2	1/2	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	38	303/2	319/2	0.5	7/8	7/8	4/4	2	1		#viio7/vi	C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
41	39	152	160	0.5	0	0	4/4	2	1		vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
41	39	305/2	321/2	0.5	1/8	1/8	4/4	2	1		V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	39	153	161	0.5	1/4	1/4	4/4	2	1		IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	39	307/2	323/2	0.5	3/8	3/8	4/4	2	1		V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
41	39	154	162	1.0	1/2	1/2	4/4	2	1		I(974)}	C	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0
41	39	155	163	1.0	3/4	3/4	4/4	2	1		I|PAC	C	I		I		I					PAC		M	0	0	0, 4, 1		0	0
