mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.25	0	11/16	3/4	2	1	F.I{	F	I		I	I						{	M	0	0	0, 4, 1		0	0
2	1	5/4	5/4	1.0	1/4	1/4	3/4	2	1	V43	F	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
2	1	9/4	9/4	1.0	1/2	1/2	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
3	2	13/4	13/4	1.0	0	0	3/4	2	1	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
3	2	17/4	17/4	1.0	1/4	1/4	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	2	21/4	21/4	1.0	1/2	1/2	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
4	3	25/4	25/4	1.0	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	3	29/4	29/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
4	3	33/4	33/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
5	4	37/4	37/4	1.0	0	0	3/4	2	1	IV6|EC	F	I		IV6	IV		6			EC		M	0	0	3, 0, -1		-1	3
5	4	41/4	41/4	1.0	1/4	1/4	3/4	2	1	V65	F	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	45/4	45/4	1.0	1/2	1/2	3/4	2	1	I	F	I		I	I							M	0	0	0, 4, 1		0	0
6	5	49/4	49/4	1.0	0	0	3/4	2	1	ii6	F	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
6	5	53/4	53/4	1.0	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
6	5	57/4	57/4	1.0	1/2	1/2	3/4	2	1	V7	F	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	6	61/4	61/4	3.0	0	0	3/4	2	1	I}	F	I		I	I						}	M	0	0	0, 4, 1		0	0
7	6	65/4	65/4	0.0	1/4	1/4	3/4	2	1	|PAC	F	I								PAC			0	0				
7	6	199/12	199/12	0.0	1/3	1/3	3/4	2	1	{	F	I									{		0	0				
8	7	73/4	73/4	1.0	0	0	3/4	2	1	V(64)	F	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
8	7	77/4	77/4	2.0	1/4	1/4	3/4	2	1	V	F	I		V	V							M	0	0	1, 5, 2		1	1
9	8	85/4	85/4	1.0	0	0	3/4	2	1	I(94)	F	I		I(94)	I			94				M	0	0	0, -1, 1	2	0	0
9	8	89/4	89/4	1.0	1/4	1/4	3/4	2	1	V2/IV	F	I		V2/IV	V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
9	8	93/4	93/4	1.0	1/2	1/2	3/4	2	1	viio/IV	F	I		viio/IV	vii	o			IV			o	0	0	4, 1, -2		4	4
10	9	97/4	97/4	1.0	0	0	3/4	2	1	IV(9)	F	I		IV(9)	IV			9				M	0	0	-1, 3, 0	1	-1	-1
10	9	101/4	101/4	1.0	1/4	1/4	3/4	2	1	IV	F	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	9	105/4	105/4	1.0	1/2	1/2	3/4	2	1	V65/V	F	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
11	10	109/4	109/4	3.0	0	0	3/4	2	1	V|HC}	F	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
12	11	121/4	121/4	3.0	0	0	3/4	2	1	V.V43{	F	V		V43	V		43				{	Mm7	0	0	2, -1, 1, 5		1	2
