mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
11	11	21	21	1.0	1/4	1/4	2/4	2	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	1		22		0	0	2/4	2	1	1	I|EC}{	G	I		I		I					EC	}{	M	0	0	0, 4, 1		0	0
12	1		23		1/4	1/4	2/4	2	1	1	V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
12	1		47/2		3/8	3/8	2/4	2	1	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
13	12	22	24	1.0	0	0	2/4	2	1	2	I|PAC}	G	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
13	12	23	25	1.0	1/4	1/4	2/4	2	1	2	V.V7/ii{	G	V		V7/ii		V		7		ii		{	Mm7	0	0	3, 7, 4, 1		3	3
14	13	24	26	1.0	0	0	2/4	2	1		ii	G	V		ii		ii							m	0	0	2, -1, 3		2	2
14	13	25	27	1.0	1/4	1/4	2/4	2	1		V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	14	26	28	1.0	0	0	2/4	2	1		I	G	V		I		I							M	0	0	0, 4, 1		0	0
15	14	27	29	2.0	1/4	1/4	2/4	2	1		viio6/V	G	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
16	15	29	31	2.5	1/4	1/4	2/4	2	1		V}	G	V		V		V						}	M	0	0	1, 5, 2		1	1
17	16	30	32	0.0	0	0	2/4	2	1		|HC	G	V									HC			0	0				
17	16	63/2	67/2	0.5	3/8	3/8	2/4	2	1		I6{	G	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
18	17	32	34	2.0	0	0	2/4	2	1		I	G	V		I		I							M	0	0	0, 4, 1		0	0
19	18	34	36	2.0	0	0	2/4	2	1		ii2	G	V		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
20	19	36	38	1.0	0	0	2/4	2	1		V6	G	V		V6		V		6					M	0	0	5, 2, 1		1	5
20	19	37	39	1.0	1/4	1/4	2/4	2	1		IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
21	20	38	40	1.0	0	0	2/4	2	1		V65/vi	G	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
21	20	39	41	0.5	1/4	1/4	2/4	2	1		vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
21	20	79/2	83/2	0.5	3/8	3/8	2/4	2	1		I64	G	V		I64		I		64					M	0	0	1, 0, 4		0	1
22	21	40	42	2.0	0	0	2/4	2	1		V65/V	G	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
23	22	42	44	1.0	0	0	2/4	2	1		V2	G	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	22	43	45	1.0	1/4	1/4	2/4	2	1		I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	23	44	46	1.5	0	0	2/4	2	1		ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
24	23	91/2	95/2	0.5	3/8	3/8	2/4	2	1		V6/V	G	V		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
25	24	46	48	2.0	0	0	2/4	2	1		V[V|HC}	G	V	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
26	25	48	50	1.0	0	0	2/4	2	1		I{	G	V	V	I		I						{	M	0	0	0, 4, 1		0	0
26	25	49	51	0.5	1/4	1/4	2/4	2	1		V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
26	25	99/2	103/2	0.5	3/8	3/8	2/4	2	1		I	G	V	V	I		I							M	0	0	0, 4, 1		0	0
27	26	50	52	0.5	0	0	2/4	2	1		V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	26	101/2	105/2	0.5	1/8	1/8	2/4	2	1		V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
27	26	51	53	0.5	1/4	1/4	2/4	2	1		I(4)	G	V	V	I(4)		I			4				M	0	0	0, -1, 1		0	0
27	26	103/2	107/2	0.5	3/8	3/8	2/4	2	1		I]	G	V	V	I		I							M	0	0	0, 4, 1		0	0
28	27	52	54	0.5	0	0	2/4	2	1		I	G	V		I		I							M	0	0	0, 4, 1		0	0
28	27	105/2	109/2	0.5	1/8	1/8	2/4	2	1		V43	G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
28	27	53	55	0.5	1/4	1/4	2/4	2	1		V6	G	V		V6		V		6					M	0	0	5, 2, 1		1	5
28	27	107/2	111/2	0.5	3/8	3/8	2/4	2	1		I	G	V		I		I							M	0	0	0, 4, 1		0	0
29	28	54	56	0.5	0	0	2/4	2	1		V43	G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	28	109/2	113/2	0.5	1/8	1/8	2/4	2	1		I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	28	55	57	0.5	1/4	1/4	2/4	2	1		V43	G	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
29	28	111/2	115/2	0.5	3/8	3/8	2/4	2	1		I	G	V		I		I							M	0	0	0, 4, 1		0	0
30	29	56	58	0.5	0	0	2/4	2	1		I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	113/2	117/2	0.5	1/8	1/8	2/4	2	1		#viio43/vi	G	V		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
30	29	57	59	1.5	1/4	1/4	2/4	2	1		vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
31	30	117/2	121/2	0.5	1/8	1/8	2/4	2	1		V2/IV	G	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
31	30	59	61	1.5	1/4	1/4	2/4	2	1		IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
32	31	121/2	125/2	0.5	1/8	1/8	2/4	2	1		#viio43/ii	G	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
32	31	61	63	1.0	1/4	1/4	2/4	2	1		ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
33	32	62	64	0.5	0	0	2/4	2	1		V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
33	32	125/2	129/2	0.5	1/8	1/8	2/4	2	1		V	G	V		V		V							M	0	0	1, 5, 2		1	1
33	32	63	65	0.5	1/4	1/4	2/4	2	1		I(7#2)}	G	V		I(7#2)		I			7#2			}	M	0	0	0, 9, 1	5	0	0
33	32	127/2	131/2	0.5	3/8	3/8	2/4	2	1		I|IAC	G	V		I		I					IAC		M	0	0	0, 4, 1		0	0
34	33	64	66	0.5	0	0	2/4	2	1		I6{	G	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
34	33	129/2	133/2	0.5	1/8	1/8	2/4	2	1		#viio43/vi	G	V		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
34	33	65	67	1.5	1/4	1/4	2/4	2	1		vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
35	34	133/2	137/2	0.5	1/8	1/8	2/4	2	1		V2/IV	G	V		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
35	34	67	69	1.5	1/4	1/4	2/4	2	1		IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	35	137/2	141/2	0.5	1/8	1/8	2/4	2	1		#viio43/ii	G	V		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
36	35	69	71	1.0	1/4	1/4	2/4	2	1		ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	36	70	72	2.0	0	0	2/4	2	1		V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	37	72	74	1.0	0	0	2/4	2	1		V(4)	G	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
38	37	73	75	1.0	1/4	1/4	2/4	2	1		V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	38	74	76	1.0	0	0	2/4	2	1		I|PAC}	G	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
39	38	75	77	1.0	1/4	1/4	2/4	2	1		I.V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	39	76	78	0.5	0	0	2/4	2	1		I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
40	39	153/2	157/2	0.5	1/8	1/8	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
40	39	77	79	0.5	1/4	1/4	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
40	39	155/2	159/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
41	40	78	80	0.5	0	0	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	40	157/2	161/2	0.5	1/8	1/8	2/4	2	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
41	40	79	81	0.5	1/4	1/4	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
41	40	159/2	163/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
42	41	80	82	0.5	0	0	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	41	161/2	165/2	0.5	1/8	1/8	2/4	2	1		I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
42	41	81	83	0.75	1/4	1/4	2/4	2	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
42	41	327/4	335/4	0.25	7/16	7/16	2/4	2	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
43	42	82	84	0.5	0	0	2/4	2	1		viio	G	I		viio		vii	o						o	0	0	5, 2, -1		5	5
43	42	165/2	169/2	0.5	1/8	1/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
43	42	83	85	0.5	1/4	1/4	2/4	2	1		V(64)}	G	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
43	42	167/2	171/2	0.5	3/8	3/8	2/4	2	1		V|HC	G	I		V		V					HC		M	0	0	1, 5, 2		1	1
44	43	84	86	0.5	0	0	2/4	2	1		I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
44	43	169/2	173/2	0.5	1/8	1/8	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	43	85	87	0.5	1/4	1/4	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
44	43	171/2	175/2	0.5	3/8	3/8	2/4	2	1		#viio/ii	G	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
45	44	86	88	0.5	0	0	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
45	44	173/2	177/2	0.5	1/8	1/8	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
45	44	87	89	0.5	1/4	1/4	2/4	2	1		I(4)	G	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
45	44	175/2	179/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
46	45	88	90	0.5	0	0	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
46	45	177/2	181/2	0.5	1/8	1/8	2/4	2	1		I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
46	45	89	91	0.75	1/4	1/4	2/4	2	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
46	45	359/4	367/4	0.25	7/16	7/16	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
47	46	90	92	0.5	0	0	2/4	2	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
47	46	181/2	185/2	0.5	1/8	1/8	2/4	2	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
47	46	91	93	1.0	1/4	1/4	2/4	2	1		I|PAC}{	G	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
48	47	92	94	1.0	0	0	2/4	2	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
48	47	93	95	1.0	1/4	1/4	2/4	2	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
49	48	94	96	1.0	0	0	2/4	2	1		I|EC	G	I		I		I					EC		M	0	0	0, 4, 1		0	0
49	48	95	97	1.0	1/4	1/4	2/4	2	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
50	49	96	98	1.0	0	0	2/4	2	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
50	49	97	99	1.0	1/4	1/4	2/4	2	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	50	98	100	1.0	0	0	2/4	2	1		I|PAC}	G	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
51	50	99	101	2.0	1/4	1/4	2/4	2	1		It6{	G	I		It6	It	vii	o	6	b3	V		{	It	0	0	-4, 0, 6		6	-4
52	51	101	103	2.5	1/4	1/4	2/4	2	1		V}	G	I		V		V						}	M	0	0	1, 5, 2		1	1
53	52	102	104	0.0	0	0	2/4	2	1		|HC	G	I									HC			0	0				
53	52	207/2	211/2	0.5	3/8	3/8	2/4	2	1		I6{	G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
54	53	104	106	2.0	0	0	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
55	54	106	108	2.0	0	0	2/4	2	1		ii2	G	I		ii2		ii		2					mm7	0	0	0, 2, -1, 3		2	0
56	55	108	110	1.0	0	0	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
56	55	109	111	1.0	1/4	1/4	2/4	2	1		ii64	G	I		ii64		ii		64					m	0	0	3, 2, -1		2	3
57	56	110	112	1.0	0	0	2/4	2	1		V65/vi	G	I		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
57	56	111	113	0.5	1/4	1/4	2/4	2	1		vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
57	56	223/2	227/2	0.5	3/8	3/8	2/4	2	1		I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
58	57	112	114	2.0	0	0	2/4	2	1		V65/V	G	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
59	58	114	116	1.0	0	0	2/4	2	1		V2	G	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	58	115	117	1.0	1/4	1/4	2/4	2	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
60	59	116	118	1.5	0	0	2/4	2	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	59	235/2	239/2	0.5	3/8	3/8	2/4	2	1		V6/V	G	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
61	60	118	120	2.0	0	0	2/4	2	1		V[V|HC}	G	I	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
62	61	120	122	1.0	0	0	2/4	2	1		I{	G	I	V	I		I						{	M	0	0	0, 4, 1		0	0
62	61	121	123	0.5	1/4	1/4	2/4	2	1		V	G	I	V	V		V							M	0	0	1, 5, 2		1	1
62	61	243/2	247/2	0.5	3/8	3/8	2/4	2	1		I	G	I	V	I		I							M	0	0	0, 4, 1		0	0
63	62	122	124	0.5	0	0	2/4	2	1		V7	G	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	62	245/2	249/2	0.5	1/8	1/8	2/4	2	1		V	G	I	V	V		V							M	0	0	1, 5, 2		1	1
63	62	123	125	0.5	1/4	1/4	2/4	2	1		I(4)	G	I	V	I(4)		I			4				M	0	0	0, -1, 1		0	0
63	62	247/2	251/2	0.5	3/8	3/8	2/4	2	1		I]	G	I	V	I		I							M	0	0	0, 4, 1		0	0
64	63	124	126	0.5	0	0	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
64	63	249/2	253/2	0.5	1/8	1/8	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
64	63	125	127	0.5	1/4	1/4	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
64	63	251/2	255/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
65	64	126	128	0.5	0	0	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
65	64	253/2	257/2	0.5	1/8	1/8	2/4	2	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
65	64	127	129	0.5	1/4	1/4	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
65	64	255/2	259/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
66	65	128	130	0.5	0	0	2/4	2	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	65	257/2	261/2	0.5	1/8	1/8	2/4	2	1		#viio43/vi	G	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
66	65	129	131	1.5	1/4	1/4	2/4	2	1		vi6	G	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
67	66	261/2	265/2	0.5	1/8	1/8	2/4	2	1		V2/IV	G	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
67	66	131	133	1.5	1/4	1/4	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
68	67	265/2	269/2	0.5	1/8	1/8	2/4	2	1		#viio43/ii	G	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
68	67	133	135	1.0	1/4	1/4	2/4	2	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
69	68	134	136	0.5	0	0	2/4	2	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
69	68	269/2	273/2	0.5	1/8	1/8	2/4	2	1		V	G	I		V		V							M	0	0	1, 5, 2		1	1
69	68	135	137	0.5	1/4	1/4	2/4	2	1		I(7#2)}	G	I		I(7#2)		I			7#2			}	M	0	0	0, 9, 1	5	0	0
69	68	271/2	275/2	0.5	3/8	3/8	2/4	2	1		I|IAC	G	I		I		I					IAC		M	0	0	0, 4, 1		0	0
70	69	136	138	0.5	0	0	2/4	2	1		I6{	G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
70	69	273/2	277/2	0.5	1/8	1/8	2/4	2	1		#viio43/vi	G	I		#viio43/vi		#vii	o	43		vi			o7	0	0	2, -1, 8, 5		8	2
70	69	137	139	1.5	1/4	1/4	2/4	2	1		vi6	G	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
71	70	277/2	281/2	0.5	1/8	1/8	2/4	2	1		V2/IV	G	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
71	70	139	141	1.5	1/4	1/4	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
72	71	281/2	285/2	0.5	1/8	1/8	2/4	2	1		#viio43/ii	G	I		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
72	71	141	143	1.0	1/4	1/4	2/4	2	1		ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
73	72	142	144	2.0	0	0	2/4	2	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
74	73	144	146	1.0	0	0	2/4	2	1		V7(4)	G	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
74	73	145	147	1.0	1/4	1/4	2/4	2	1		V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
75	74	146	148	2.5	0	0	2/4	2	1		I|PAC}	G	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
76	75	148	150	0.0	0	0	2/4	2	1		{	G	I										{		0	0				
76	75	297/2	301/2	0.5	1/8	1/8	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
76	75	149	151	0.75	1/4	1/4	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
76	75	599/4	607/4	0.25	7/16	7/16	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
77	76	150	152	0.5	0	0	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
77	76	301/2	305/2	0.5	1/8	1/8	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
77	76	151	153	0.5	1/4	1/4	2/4	2	1		I(4)	G	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
77	76	303/2	307/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
78	77	152	154	0.5	0	0	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
78	77	305/2	309/2	0.5	1/8	1/8	2/4	2	1		I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
78	77	153	155	0.75	1/4	1/4	2/4	2	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
78	77	615/4	623/4	0.25	7/16	7/16	2/4	2	1		I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	78	154	156	0.5	0	0	2/4	2	1		V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
79	78	309/2	313/2	0.5	1/8	1/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
79	78	155	157	0.5	1/4	1/4	2/4	2	1		V(64)}	G	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
79	78	311/2	315/2	0.5	3/8	3/8	2/4	2	1		V|HC	G	I		V		V					HC		M	0	0	1, 5, 2		1	1
80	79	156	158	1.0	0	0	2/4	2	1		I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
80	79	157	159	0.5	1/4	1/4	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
80	79	315/2	319/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
81	80	158	160	0.5	0	0	2/4	2	1		V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
81	80	317/2	321/2	0.5	1/8	1/8	2/4	2	1		V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
81	80	159	161	0.5	1/4	1/4	2/4	2	1		I(4)	G	I		I(4)		I			4				M	0	0	0, -1, 1		0	0
81	80	319/2	323/2	0.5	3/8	3/8	2/4	2	1		I	G	I		I		I							M	0	0	0, 4, 1		0	0
82	81	160	162	0.5	0	0	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
82	81	321/2	325/2	0.5	1/8	1/8	2/4	2	1		I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
82	81	161	163	0.75	1/4	1/4	2/4	2	1		IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
82	81	647/4	655/4	0.25	7/16	7/16	2/4	2	1		IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
83	82	162	164	0.5	0	0	2/4	2	1		V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
