mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	4/4	2	1	Bb.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
1	1	2	2	0.75	1/2	1/2	4/4	2	1	V6(#14)	Bb	I		V6(#14)	V		6	#14				M	0	0	5, 2, 1	6	1	5
1	1	11/4	11/4	1.25	11/16	11/16	4/4	2	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
2	2	4	4	1.0	0	0	4/4	2	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
2	2	5	5	1.0	1/4	1/4	4/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
2	2	6	6	0.75	1/2	1/2	4/4	2	1	I6(14)	Bb	I		I6(14)	I		6	14				M	0	0	4, 1, 0	5	0	4
2	2	27/4	27/4	1.25	11/16	11/16	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	8	8	0.5	0	0	4/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
3	3	17/2	17/2	0.5	1/8	1/8	4/4	2	1	ii6(#7)	Bb	I		ii6(#7)	ii		6	#7				m	0	0	-1, 3, 7		2	-1
3	3	9	9	1.0	1/4	1/4	4/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
3	3	10	10	1.0	1/2	1/2	4/4	2	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
3	3	11	11	1.0	3/4	3/4	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	4	12	12	1.0	0	0	4/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	4	13	13	1.0	1/4	1/4	4/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	4	14	14	1.0	1/2	1/2	4/4	2	1	V(64)}	Bb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
4	4	15	15	1.0	3/4	3/4	4/4	2	1	V|HC	Bb	I		V	V					HC		M	0	0	1, 5, 2		1	1
