mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	4.0	0	1/2	3/4	2	1	G.I{	G	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	4	4	3.0	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	3	7	7	2.0	0	0	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	3	9	9	1.0	1/2	1/2	3/4	2	1	V65	G	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	10	10	3.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
6	5	13	13	0.5	0	0	3/4	2	1	IV(4)	G	I		IV(4)	IV			4				M	0	0	-1, 5, 0		-1	-1
6	5	27/2	27/2	2.5	1/8	1/8	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
7	6	16	16	0.5	0	0	3/4	2	1	I6(6)	G	I		I6(6)	I		6	6				M	0	0	4, 3, 0		0	4
7	6	33/2	33/2	2.5	1/8	1/8	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	19	19	1.0	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	7	20	20	1.0	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
8	7	21	21	1.0	1/2	1/2	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
9	8	22	22	2.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
9	8	24	24	2.0	1/2	1/2	3/4	2	1	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
10	9	26	26	1.0	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
10	9	27	27	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	10	28	28	3.0	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
11	10	30	30	0.0	1/2	1/2	3/4	2	1	{	G	I									{		0	0				
12	11	31	31	0.5	0	0	3/4	2	1	IV(4)	G	I		IV(4)	IV			4				M	0	0	-1, 5, 0		-1	-1
12	11	63/2	63/2	2.5	1/8	1/8	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
13	12	34	34	0.5	0	0	3/4	2	1	I6(6)	G	I		I6(6)	I		6	6				M	0	0	4, 3, 0		0	4
13	12	69/2	69/2	2.5	1/8	1/8	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
14	13	37	37	1.0	0	0	3/4	2	1	V43	G	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
14	13	38	38	1.0	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
14	13	39	39	1.0	1/2	1/2	3/4	2	1	V6	G	I		V6	V		6					M	0	0	5, 2, 1		1	5
15	14	40	40	2.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
15	14	42	42	2.0	1/2	1/2	3/4	2	1	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
16	15	44	44	1.0	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	15	45	45	1.0	1/2	1/2	3/4	2	1	V7	G	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	46	46	3.0	0	0	3/4	2	1	I|PAC}	G	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
17	16	95/2	95/2	0.0	3/8	3/8	3/4	2	1	{	G	I									{		0	0				
18	17	49	49	1.5	0	0	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
18	17	101/2	101/2	1.5	3/8	3/8	3/4	2	1	ii	G	I		ii	ii							m	0	0	2, -1, 3		2	2
19	18	52	52	1.5	0	0	3/4	2	1	V	G	I		V	V							M	0	0	1, 5, 2		1	1
19	18	107/2	107/2	1.0	3/8	3/8	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
19	18	109/2	109/2	0.5	5/8	5/8	3/4	2	1	viio6/IV	G	I		viio6/IV	vii	o	6		IV			o	0	0	1, -2, 4		4	1
20	19	55	55	1.0	0	0	3/4	2	1	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
20	19	56	56	1.0	1/4	1/4	3/4	2	1	IV	G	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
20	19	57	57	0.5	1/2	1/2	3/4	2	1	IV6	G	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
20	19	115/2	115/2	0.5	5/8	5/8	3/4	2	1	viio	G	I		viio	vii	o						o	0	0	5, 2, -1		5	5
21	20	58	58	1.0	0	0	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
21	20	59	59	1.0	1/4	1/4	3/4	2	1	vi	G	I		vi	vi							m	0	0	3, 0, 4		3	3
21	20	60	60	1.0	1/2	1/2	3/4	2	1	vi6	G	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
22	21	61	61	1.0	0	0	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	21	62	62	1.0	1/4	1/4	3/4	2	1	I	G	I		I	I							M	0	0	0, 4, 1		0	0
22	21	63	63	0.5	1/2	1/2	3/4	2	1	I6	G	I		I6	I		6					M	0	0	4, 1, 0		0	4
22	21	127/2	127/2	0.5	5/8	5/8	3/4	2	1	viio/V	G	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
23	22	64	64	3.0	0	0	3/4	2	1	V|HC}	G	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
24	23	67	67	1.0	0	0	3/4	2	1	V.I6{	G	V		I6	I		6				{	M	0	0	4, 1, 0		0	4
24	23	68	68	1.0	1/4	1/4	3/4	2	1	V43	G	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	23	69	69	0.5	1/2	1/2	3/4	2	1	I(4)	G	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
24	23	139/2	139/2	0.5	5/8	5/8	3/4	2	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
25	24	70	70	0.5	0	0	3/4	2	1	V6(6)	G	V		V6(6)	V		6	6				M	0	0	5, 4, 1		1	5
25	24	141/2	141/2	0.5	1/8	1/8	3/4	2	1	V6	G	V		V6	V		6					M	0	0	5, 2, 1		1	5
25	24	71	71	0.5	1/4	1/4	3/4	2	1	vi7(4)	G	V		vi7(4)	vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
25	24	143/2	143/2	0.5	3/8	3/8	3/4	2	1	vi7	G	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
25	24	72	72	0.5	1/2	1/2	3/4	2	1	V(4)	G	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
25	24	145/2	145/2	0.5	5/8	5/8	3/4	2	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
26	25	73	73	0.25	0	0	3/4	2	1	vi7(4)	G	V		vi7(4)	vi		7	4				mm7	0	0	3, 2, 4, 1		3	3
26	25	293/4	293/4	0.75	1/16	1/16	3/4	2	1	vi7	G	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
26	25	74	74	0.25	1/4	1/4	3/4	2	1	V6(6)	G	V		V6(6)	V		6	6				M	0	0	5, 4, 1		1	5
26	25	297/4	297/4	0.75	5/16	5/16	3/4	2	1	V6	G	V		V6	V		6					M	0	0	5, 2, 1		1	5
26	25	75	75	0.25	1/2	1/2	3/4	2	1	I(4)	G	V		I(4)	I			4				M	0	0	0, -1, 1		0	0
26	25	301/4	301/4	0.75	9/16	9/16	3/4	2	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
27	26	76	76	1.0	0	0	3/4	2	1	V43	G	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
27	26	77	77	1.0	1/4	1/4	3/4	2	1	V6	G	V		V6	V		6					M	0	0	5, 2, 1		1	5
27	26	78	78	1.0	1/2	1/2	3/4	2	1	V|HC	G	V		V	V					HC		M	0	0	1, 5, 2		1	1
28	27	79	79	1.0	0	0	3/4	2	1	I6	G	V		I6	I		6					M	0	0	4, 1, 0		0	4
28	27	80	80	1.0	1/4	1/4	3/4	2	1	V43	G	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
28	27	81	81	1.0	1/2	1/2	3/4	2	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
29	28	82	82	1.0	0	0	3/4	2	1	V6	G	V		V6	V		6					M	0	0	5, 2, 1		1	5
29	28	83	83	1.0	1/4	1/4	3/4	2	1	vi7	G	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
29	28	84	84	1.0	1/2	1/2	3/4	2	1	V	G	V		V	V							M	0	0	1, 5, 2		1	1
30	29	85	85	1.0	0	0	3/4	2	1	vi7	G	V		vi7	vi		7					mm7	0	0	3, 0, 4, 1		3	3
30	29	86	86	1.0	1/4	1/4	3/4	2	1	V65	G	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	29	87	87	1.0	1/2	1/2	3/4	2	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
31	30	88	88	1.0	0	0	3/4	2	1	V43	G	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
31	30	89	89	1.0	1/4	1/4	3/4	2	1	V6	G	V		V6	V		6					M	0	0	5, 2, 1		1	5
31	30	90	90	1.0	1/2	1/2	3/4	2	1	V|HC	G	V		V	V					HC		M	0	0	1, 5, 2		1	1
32	31	91	91	2.0	0	0	3/4	2	1	I}{	G	V		I	I						}{	M	0	0	0, 4, 1		0	0
32	31	93	93	0.5	1/2	1/2	3/4	2	1	viio	G	V		viio	vii	o						o	0	0	5, 2, -1		5	5
32	31	187/2	187/2	2.5	5/8	5/8	3/4	2	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
33	32	96	96	0.5	1/2	1/2	3/4	2	1	vii%7	G	V		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
33	32	193/2	193/2	2.5	5/8	5/8	3/4	2	1	I	G	V		I	I							M	0	0	0, 4, 1		0	0
