mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0.5	0	3/8	2/4	2	1	C.V{	C	I		V		V						{	M	0	0	1, 5, 2		1	1
2	1	1/2	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
2	1	3/2	1.0	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
3	2	5/2	1.0	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
3	2	7/2	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	9/2	1.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
4	3	11/2	0.5	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
4	3	6	0.5	3/8	3/8	2/4	2	1	V65/V	C	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
5	4	13/2	2.0	0	0	2/4	2	1	V|HC}	C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
6	5	17/2	1.0	0	0	2/4	2	1	I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
6	5	19/2	1.0	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
7	6	21/2	1.0	0	0	2/4	2	1	viio	C	I		viio		vii	o						o	0	0	5, 2, -1		5	5
7	6	23/2	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	7	25/2	1.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
8	7	27/2	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
9	8	29/2	1.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
9	8	31/2	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
10	9	33/2	0.5	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
10	9	17	0.5	1/8	1/8	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
10	9	35/2	0.5	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
10	9	18	0.5	3/8	3/8	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
11	10	37/2	2.0	0	0	2/4	2	1	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
11	10	20	0.0	3/8	3/8	2/4	2	1	{	C	I										{		0	0				
12	11	41/2	2.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
13	12	45/2	4.0	0	0	2/4	2	1	V6	C	I		V6		V		6					M	0	0	5, 2, 1		1	5
15	14	53/2	2.0	0	0	2/4	2	1	V.V43	C	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	15	57/2	2.0	0	0	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	61/2	1.0	0	0	2/4	2	1	vi	C	V		vi		vi							m	0	0	3, 0, 4		3	3
17	16	63/2	1.0	1/4	1/4	2/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
18	17	65/2	1.5	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
18	17	34	0.5	3/8	3/8	2/4	2	1	V65/V	C	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
19	18	69/2	1.0	0	0	2/4	2	1	V|HC}	C	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
19	18	71/2	0.5	1/4	1/4	2/4	2	1	V2{	C	V		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
19	18	36	0.5	3/8	3/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
20	19	73/2	0.5	0	0	2/4	2	1	V64	C	V		V64		V		64					M	0	0	2, 1, 5		1	2
20	19	37	0.5	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
20	19	75/2	0.5	1/4	1/4	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
20	19	38	0.5	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
21	20	77/2	1.0	0	0	2/4	2	1	V|HC}	C	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
21	20	79/2	0.5	1/4	1/4	2/4	2	1	V2{	C	V		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
21	20	40	0.5	3/8	3/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
22	21	81/2	0.5	0	0	2/4	2	1	V64	C	V		V64		V		64					M	0	0	2, 1, 5		1	2
22	21	41	0.5	1/8	1/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
22	21	83/2	0.5	1/4	1/4	2/4	2	1	V65	C	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	21	42	0.5	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
23	22	85/2	4.0	0	0	2/4	2	1	V|HC}	C	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
23	22	44	0.0	3/8	3/8	2/4	2	1	{	C	V										{		0	0				
25	24	93/2	1.0	0	0	2/4	2	1	vi	C	V		vi		vi							m	0	0	3, 0, 4		3	3
25	24	95/2	0.5	1/4	1/4	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
25	24	48	0.5	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
26	25	97/2	2.0	0	0	2/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
27	26	101/2	1.0	0	0	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
27	26	103/2	0.5	1/4	1/4	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
27	26	52	2.5	3/8	3/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
29	28	109/2	1.0	0	0	2/4	2	1	ii	C	V		ii		ii							m	0	0	2, -1, 3		2	2
29	28	111/2	0.5	1/4	1/4	2/4	2	1	viio6	C	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
29	28	56	0.5	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
30	29	113/2	1.0	0	0	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
30	29	115/2	1.0	1/4	1/4	2/4	2	1	viio/V	C	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
31	30	117/2	1.5	0	0	2/4	2	1	V|HC}	C	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
31	30	60	0.5	3/8	3/8	2/4	2	1	i	C	V		i		i							m	0	0	0, -3, 1		0	0
32	31	121/2	1.5	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
32	31	62	0.5	3/8	3/8	2/4	2	1	i	C	V		i		i							m	0	0	0, -3, 1		0	0
33	32	125/2	2.0	0	0	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
33	32	63	0.0	1/8	1/8	2/4	2	1	{	C	V										{		0	0				
34	33	129/2	0.5	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
34	33	65	0.5	1/8	1/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	131/2	0.5	1/4	1/4	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
34	33	66	0.5	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
35	34	133/2	0.5	0	0	2/4	2	1	vi|DC	C	V		vi		vi					DC		m	0	0	3, 0, 4		3	3
35	34	67	0.5	1/8	1/8	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
35	34	135/2	0.5	1/4	1/4	2/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
35	34	68	0.5	3/8	3/8	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
36	35	137/2	0.5	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
36	35	69	0.5	1/8	1/8	2/4	2	1	viio6	C	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
36	35	139/2	0.5	1/4	1/4	2/4	2	1	vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
36	35	70	0.5	3/8	3/8	2/4	2	1	V6	C	V		V6		V		6					M	0	0	5, 2, 1		1	5
37	36	141/2	0.5	0	0	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
37	36	71	0.5	1/8	1/8	2/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
37	36	143/2	0.5	1/4	1/4	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	36	72	0.5	3/8	3/8	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
38	37	145/2	1.0	0	0	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	147/2	0.5	1/4	1/4	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
38	37	74	0.5	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
39	38	149/2	1.0	0	0	2/4	2	1	I|PAC}	C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
39	38	151/2	1.0	1/4	1/4	2/4	2	1	IV6{	C	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
40	39	153/2	1.0	0	0	2/4	2	1	I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
40	39	155/2	1.0	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
41	40	157/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
41	40	159/2	1.0	1/4	1/4	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
42	41	161/2	1.0	0	0	2/4	2	1	I64	C	V		I64		I		64					M	0	0	1, 0, 4		0	1
42	41	163/2	1.0	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
43	42	165/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
43	42	167/2	1.0	1/4	1/4	2/4	2	1	IV6	C	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
44	43	169/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
44	43	171/2	1.0	1/4	1/4	2/4	2	1	ii65	C	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
45	44	173/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	44	175/2	1.0	1/4	1/4	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
46	45	177/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
46	45	179/2	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	46	181/2	2.0	0	0	2/4	2	1	I|PAC}{	C	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
48	47	185/2	1.0	0	0	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
48	47	187/2	0.5	1/4	1/4	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	47	94	0.5	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
49	48	189/2	2.0	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
50	49	193/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	49	195/2	1.0	1/4	1/4	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
51	50	197/2	2.0	0	0	2/4	2	1	I|PAC}{	C	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
52	51	201/2	1.0	0	0	2/4	2	1	viio6/V	C	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
52	51	203/2	0.5	1/4	1/4	2/4	2	1	viio	C	V		viio		vii	o						o	0	0	5, 2, -1		5	5
52	51	102	0.5	3/8	3/8	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
53	52	205/2	2.0	0	0	2/4	2	1	ii6	C	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
54	53	209/2	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
54	53	211/2	1.0	1/4	1/4	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
55	54	213/2	1.0	0	0	2/4	2	1	I|PAC}	C	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
55	54	215/2	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	217/2	1.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
56	55	219/2	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	56	221/2	4.0	0	0	2/4	2	1	I	C	V		I		I							M	0	0	0, 4, 1		0	0
58	56	112	0.0	0	3/8	2/4	2	1	{	C	V										{		0	0				
60	58	229/2	1.0	0	0	2/4	2	1	I6	C	V		I6		I		6					M	0	0	4, 1, 0		0	4
60	58	231/2	0.5	1/4	1/4	2/4	2	1	vii%7/V	C	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
60	58	116	0.5	3/8	3/8	2/4	2	1	V	C	V		V		V							M	0	0	1, 5, 2		1	1
61	59	233/2	2.0	0	0	2/4	2	1	iii6	C	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
62	60	237/2	1.0	0	0	2/4	2	1	vi6	C	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
62	60	239/2	0.5	1/4	1/4	2/4	2	1	#viio7/iii	C	V		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
62	60	120	0.5	3/8	3/8	2/4	2	1	iii	C	V		iii		iii							m	0	0	4, 1, 5		4	4
63	61	241/2	1.0	0	0	2/4	2	1	V65/IV	C	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
63	61	243/2	1.0	1/4	1/4	2/4	2	1	IV	C	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
64	62	245/2	1.5	0	0	2/4	2	1	vi.i	C	vi		i		i							m	0	1	0, -3, 1		0	0
