mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	volta	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
88	88	174	174	2.0	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
89	89	176	176	2.0	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
90	90	178	178	2.0	0	0	2/4	2	1		V7/III	a	i		V7/III		V		7		III			Mm7	1	1	-2, 2, -1, -4		-2	-2
91	91	180	180	2.0	0	0	2/4	2	1		III	a	i		III		III							M	1	1	-3, 1, -2		-3	-3
92	92	182	182	2.0	0	0	2/4	2	1		VIM7	a	i		VIM7		VI	M	7					MM7	1	1	-4, 0, -3, 1		-4	-4
93	93	184	184	2.0	0	0	2/4	2	1		iio	a	i		iio		ii	o						o	1	1	2, -1, -4		2	2
94	94	186	186	2.0	0	0	2/4	2	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
95	95	188	188	1.5	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
95	95	379/2	379/2	0.5	3/8	3/8	2/4	2	1		v6	a	i		v6		v		6					m	1	1	-2, 2, 1		1	-2
96	96	190	190	1.0	0	0	2/4	2	1		iv6(2)	a	i		iv6(2)		iv		6	2				m	1	1	-4, 0, 1		-1	-4
96	96	191	191	0.5	1/4	1/4	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
96	96	383/2	383/2	0.5	3/8	3/8	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
97	97	192	192	1.5	0	0	2/4	2	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
97	97	387/2	387/2	0.5	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
98	98	194	194	1.0	0	0	2/4	2	1		ii6(2)	a	i		ii6(2)		ii		6	2				m	1	1	-1, 3, -3		2	-1
98	98	195	195	0.5	1/4	1/4	2/4	2	1		ii6	a	i		ii6		ii		6					m	1	1	-1, 3, 2		2	-1
98	98	391/2	391/2	0.5	3/8	3/8	2/4	2	1		viio/V	a	i		viio/V		vii	o			V			o	1	1	6, 3, 0		6	6
99	99	196	196	2.0	0	0	2/4	2	1		V|HC}	a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
100	100	198	198	1.0	0	0	2/4	2	1		It6(2)	a	i		It6(2)	It	vii	o	6	b32	V			It	1	1	-4, 0, 1		6	-4
100	100	199	199	1.0	1/4	1/4	2/4	2	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
101	101	200	200	2.0	0	0	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
102	102	202	202	1.0	0	0	2/4	2	1		It6(2)	a	i		It6(2)	It	vii	o	6	b32	V			It	1	1	-4, 0, 1		6	-4
102	102	203	203	1.0	1/4	1/4	2/4	2	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
103	103	204	204	2.0	0	0	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
104	104	206	206	1.0	0	0	2/4	2	1		It6(2)	a	i		It6(2)	It	vii	o	6	b32	V			It	1	1	-4, 0, 1		6	-4
104	104	207	207	1.0	1/4	1/4	2/4	2	1		It6	a	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4
105	105	208	208	2.0	0	0	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
106	106	210	210	2.0	0	0	2/4	2	1		V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
107	107	212	212	1.5	0	0	2/4	2	1		i[i{	a	i	i	i		i						{	m	1	1	0, -3, 1		0	0
107	107	427/2	427/2	0.5	3/8	3/8	2/4	2	1		#viio64	a	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
108	108	214	214	1.5	0	0	2/4	2	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
108	108	431/2	431/2	0.5	3/8	3/8	2/4	2	1		V64	a	i	i	V64		V		64					M	1	1	2, 1, 5		1	2
109	109	216	216	1.5	0	0	2/4	2	1		i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
109	109	435/2	435/2	0.5	3/8	3/8	2/4	2	1		V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
110	110	218	218	1.0	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
110	110	219	219	1.0	1/4	1/4	2/4	2	1		V|HC	a	i		V		V					HC		M	1	1	1, 5, 2		1	1
111	111	220	220	1.5	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
111	111	443/2	443/2	0.5	3/8	3/8	2/4	2	1		i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
112	112	222	222	1.5	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
112	112	447/2	447/2	0.5	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
113	113	224	224	1.5	0	0	2/4	2	1		#viio6	a	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2
113	113	451/2	451/2	0.5	3/8	3/8	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
114	114	226	226	2.0	0	0	2/4	2	1		V|HC}	a	i		V		V					HC	}	M	1	1	1, 5, 2		1	1
115	115	228	228	1.5	0	0	2/4	2	1		i[i{	a	i	i	i		i						{	m	1	1	0, -3, 1		0	0
115	115	459/2	459/2	0.5	3/8	3/8	2/4	2	1		#viio64	a	i	i	#viio64		#vii	o	64					o	1	1	-1, 5, 2		5	-1
116	116	230	230	1.5	0	0	2/4	2	1		i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
116	116	463/2	463/2	0.5	3/8	3/8	2/4	2	1		V64	a	i	i	V64		V		64					M	1	1	2, 1, 5		1	2
117	117	232	232	1.5	0	0	2/4	2	1		i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
117	117	467/2	467/2	0.5	3/8	3/8	2/4	2	1		V6	a	i		V6		V		6					M	1	1	5, 2, 1		1	5
118	118	234	234	1.0	0	0	2/4	2	1		i	a	i		i		i							m	1	1	0, -3, 1		0	0
118	118	235	235	1.0	1/4	1/4	2/4	2	1		V|HC	a	i		V		V					HC		M	1	1	1, 5, 2		1	1
119	119	236	236	1.5	0	0	2/4	2	1		iv	a	i		iv		iv							m	1	1	-1, -4, 0		-1	-1
119	119	475/2	475/2	0.5	3/8	3/8	2/4	2	1		i6	a	i		i6		i		6					m	1	1	-3, 1, 0		0	-3
120	120	238	238	1.5	0	0	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
120	120	479/2	479/2	0.5	3/8	3/8	2/4	2	1		i64	a	i		i64		i		64					m	1	1	1, 0, -3		0	1
121	121	240	240	1.0	0	0	2/4	2	1		iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
121	121	241	241	0.5	1/4	1/4	2/4	2	1		V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
121	121	483/2	483/2	0.5	3/8	3/8	2/4	2	1		V	a	i		V		V							M	1	1	1, 5, 2		1	1
122	122	242	242	1.0	0	0	2/4	2	1		VI|DC	a	i		VI		VI					DC		M	1	1	-4, 0, -3		-4	-4
122	122	243	243	1.0	1/4	1/4	2/4	2	1		iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
