mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	0	1.5	0	3/8	6/8	2	1	D.V{		D	I		V		V						{	M	0	0	1, 5, 2		1	1
2	1	3/2	3/2	1.5	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
2	1	3	3	1.5	3/8	3/8	6/8	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
3	2	9/2	9/2	1.0	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
3	2	11/2	11/2	0.5	1/4	1/4	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
3	2	6	6	1.5	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	15/2	15/2	1.5	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
4	3	9	9	1.5	3/8	3/8	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
5	4	21/2	21/2	1.0	0	0	6/8	2	1	I(94)		D	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
5	4	23/2	23/2	1.5	1/4	1/4	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
5	4	13	13	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
6	5	27/2	27/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	5	15	15	1.0	3/8	3/8	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
6	5	16	16	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
7	6	33/2	33/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
7	6	18	18	1.0	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
7	6	19	19	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
8	7	39/2	39/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
8	7	21	21	1.5	3/8	3/8	6/8	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
9	8	45/2	45/2	3.0	0	0	6/8	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
9	8	24	24	0.0	3/8	3/8	6/8	2	1	{		D	I										{		0	0				
10	9	51/2	51/2	1.5	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
10	9	27	27	1.5	3/8	3/8	6/8	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
11	10	57/2	57/2	1.0	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
11	10	59/2	59/2	0.5	1/4	1/4	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
11	10	30	30	1.5	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	11	63/2	63/2	1.5	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
12	11	33	33	1.5	3/8	3/8	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
13	12	69/2	69/2	1.0	0	0	6/8	2	1	I(94)		D	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
13	12	71/2	71/2	1.5	1/4	1/4	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
13	12	37	37	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
14	13	75/2	75/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
14	13	39	39	1.0	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
14	13	40	40	0.5	5/8	5/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
15	14	81/2	81/2	1.5	0	0	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
15	14	42	42	1.5	3/8	3/8	6/8	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
16	15	87/2	87/2	1.5	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
16	15	45	45	1.5	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	93/2	93/2	9.0	0	0	6/8	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
20	19	111/2	111/2	1.5	0	0	6/8	2	1	V(64){		D	I		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
20	19	57	57	1.0	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
20	19	58	58	0.5	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	20	117/2	117/2	4.5	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
22	21	63	63	1.0	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
22	21	64	64	0.5	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	22	129/2	129/2	4.5	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
24	23	69	69	1.0	3/8	3/8	6/8	2	1	V7(4)		D	I		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
24	23	70	70	0.5	5/8	5/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	24	141/2	141/2	1.5	0	0	6/8	2	1	I}		D	I		I		I						}	M	0	0	0, 4, 1		0	0
25	24	72	72	1.5	3/8	3/8	6/8	2	1	vi7		D	I		vi7		vi		7					mm7	0	0	3, 0, 4, 1		3	3
26	25	147/2	147/2	1.5	0	0	6/8	2	1	ii65		D	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
26	25	75	75	1.5	3/8	3/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
27	26	153/2	153/2	6.0	0	0	6/8	2	1	I|IAC		D	I		I		I					IAC		M	0	0	0, 4, 1		0	0
27	26	157/2	157/2	0.0	1/2	1/2	6/8	2	1	{		D	I										{		0	0				
29	28	165/2	165/2	6.0	0	0	6/8	2	1	V.I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	30	177/2	177/2	1.5	0	0	6/8	2	1	ii7(4)		D	V		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
31	30	90	90	0.5	3/8	3/8	6/8	2	1	ii7		D	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
31	30	181/2	181/2	2.5	1/2	1/2	6/8	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
32	31	93	93	1.5	3/8	3/8	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
33	32	189/2	189/2	6.0	0	0	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
