mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	2.0	0	0	2/4	2	1	D.I6{		D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
2	2	2	2	2.0	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
3	3	4	4	2.0	0	0	2/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
4	4	6	6	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
5	5	8	8	0.5	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
5	5	17/2	17/2	0.5	1/8	1/8	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
5	5	9	9	1.0	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
6	6	10	10	0.5	0	0	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
6	6	21/2	21/2	0.5	1/8	1/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	6	11	11	1.0	1/4	1/4	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
7	7	12	12	1.0	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
7	7	13	13	1.0	1/4	1/4	2/4	2	1	V(64)/V		D	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
8	8	14	14	1.0	0	0	2/4	2	1	V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
8	8	15	15	1.0	1/4	1/4	2/4	2	1	I/V|PAC}		D	I		I/V		I				V	PAC	}	M	0	0	1, 5, 2		1	1
9	9	16	16	1.0	0	0	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
9	9	17	17	1.0	1/4	1/4	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
10	10	18	18	1.0	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
10	10	19	19	1.0	1/4	1/4	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
11	11	20	20	1.0	0	0	2/4	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
11	11	21	21	1.0	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
12	12	22	22	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
13	13	24	24	1.0	0	0	2/4	2	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
13	13	25	25	1.0	1/4	1/4	2/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
14	14	26	26	1.0	0	0	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	27	27	1.0	1/4	1/4	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	28	28	1.0	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
15	15	29	29	0.5	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
15	15	59/2	59/2	0.5	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
16	16	30	30	2.0	0	0	2/4	2	1	I[I|PAC}{		D	I	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
17	17	32	32	2.0	0	0	2/4	2	1	V43		D	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
18	18	34	34	2.0	0	0	2/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
19	19	36	36	2.0	0	0	2/4	2	1	V43		D	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	20	38	38	0.5	0	0	2/4	2	1	I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
20	20	77/2	77/2	0.5	1/8	1/8	2/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
20	20	39	39	0.5	1/4	1/4	2/4	2	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
20	20	79/2	79/2	0.5	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	40	40	0.5	0	0	2/4	2	1	I[I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
21	21	81/2	81/2	0.5	1/8	1/8	2/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
21	21	41	41	0.5	1/4	1/4	2/4	2	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
21	21	83/2	83/2	0.5	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	42	42	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
23	23	44	44	1.0	0	0	2/4	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
23	23	45	45	1.0	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
24	24	46	46	1.0	0	0	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
24	24	47	47	1.0	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
25	25	48	48	2.0	0	0	2/4	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
26	26	50	50	2.0	0	0	2/4	2	1	V.I{		D	V		I		I						{	M	0	0	0, 4, 1		0	0
27	27	52	52	1.0	0	0	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
27	27	53	53	3.0	1/4	1/4	2/4	2	1	viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
29	29	56	56	1.0	0	0	2/4	2	1	iii		D	V		iii		iii							m	0	0	4, 1, 5		4	4
29	29	57	57	1.0	1/4	1/4	2/4	2	1	#viio6/ii		D	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
30	30	58	58	1.0	0	0	2/4	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	30	59	59	0.5	1/4	1/4	2/4	2	1	#viio6/ii		D	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
30	30	119/2	119/2	0.5	3/8	3/8	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
31	31	60	60	1.0	0	0	2/4	2	1	V65/ii		D	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
31	31	61	61	1.0	1/4	1/4	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
32	32	62	62	1.0	0	0	2/4	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
32	32	63	63	1.0	1/4	1/4	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
33	33	64	64	0.5	0	0	2/4	2	1	vi(4)		D	V		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
