mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	2.0	0	0	4/4	2	1	Eb.I{	Eb	I		I		I						{	M	0	0	0, 4, 1		0	0
1	1	2	1.0	1/2	1/2	4/4	2	1	V6	Eb	I		V6		V		6					M	0	0	5, 2, 1		1	5
1	1	3	0.5	3/4	3/4	4/4	2	1	vi	Eb	I		vi		vi							m	0	0	3, 0, 4		3	3
1	1	7/2	0.5	7/8	7/8	4/4	2	1	viio6/V	Eb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
2	2	4	2.0	0	0	4/4	2	1	V	Eb	I		V		V							M	0	0	1, 5, 2		1	1
2	2	5	0.0	1/4	1/4	4/4	2	1	|HC	Eb	I									HC			0	0				
2	2	6	1.0	1/2	1/2	4/4	2	1	V2/ii	Eb	I		V2/ii		V		2		ii			Mm7	0	0	1, 3, 7, 4		3	1
2	2	7	1.0	3/4	3/4	4/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
3	3	8	1.0	0	0	4/4	2	1	V2	Eb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
3	3	9	1.0	1/4	1/4	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
3	3	10	1.0	1/2	1/2	4/4	2	1	ii7(4)	Eb	I		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
3	3	11	1.0	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	4	12	4.0	0	0	4/4	2	1	I|IAC}{	Eb	I		I		I					IAC	}{	M	0	0	0, 4, 1		0	0
5	5	16	1.0	0	0	4/4	2	1	viio6(9)	Eb	I		viio6(9)		vii	o	6	9				o	0	0	2, -1, 5	0	5	2
5	5	17	3.0	1/4	1/4	4/4	2	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
6	6	20	1.0	0	0	4/4	2	1	I6(9)	Eb	I		I6(9)		I		6	9				M	0	0	4, 1, 0	2	0	4
6	6	21	1.0	1/4	1/4	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	4, 1, 0		0	4
6	6	22	2.0	1/2	1/2	4/4	2	1	i6	Eb	I		i6		i		6					m	0	0	-3, 1, 0		0	-3
7	7	24	2.0	0	0	4/4	2	1	V.V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	26	2.0	1/2	1/2	4/4	2	1	viio7/V	Eb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
8	8	28	2.0	0	0	4/4	2	1	V|HC}	Eb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
8	8	30	1.0	1/2	1/2	4/4	2	1	V(#7b64)	Eb	V		V(#7b64)		V			#7b64				M	0	0	1, 0, -3	6	1	1
8	8	31	1.0	3/4	3/4	4/4	2	1	V	Eb	V		V		V							M	0	0	1, 5, 2		1	1
9	9	32	2.0	0	0	4/4	2	1	I{	Eb	V		I		I						{	M	0	0	0, 4, 1		0	0
9	9	34	2.0	1/2	1/2	4/4	2	1	V43	Eb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
10	10	36	2.0	0	0	4/4	2	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
10	10	38	2.0	1/2	1/2	4/4	2	1	V43	Eb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
11	11	40	1.5	0	0	4/4	2	1	I	Eb	V		I		I							M	0	0	0, 4, 1		0	0
11	11	83/2	0.5	3/8	3/8	4/4	2	1	V43	Eb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
11	11	42	2.0	1/2	1/2	4/4	2	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
12	12	44	2.0	0	0	4/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
12	12	46	1.0	1/2	1/2	4/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
12	12	47	1.0	3/4	3/4	4/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	48	2.0	0	0	4/4	2	1	vi|DC	Eb	V		vi		vi					DC		m	0	0	3, 0, 4		3	3
13	13	50	2.0	1/2	1/2	4/4	2	1	I6	Eb	V		I6		I		6					M	0	0	4, 1, 0		0	4
14	14	52	1.5	0	0	4/4	2	1	ii65	Eb	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
14	14	107/2	0.5	3/8	3/8	4/4	2	1	V65/V	Eb	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
14	14	54	1.0	1/2	1/2	4/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
14	14	55	1.0	3/4	3/4	4/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
