mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
25	24	3/4	3/4	4/4	2	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.5	0.0
25	24	7/8	7/8	4/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
26	25	0	0	4/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
26	25	1/8	1/8	4/4	2	1	iii6		C	I		iii6		iii		6					m	0	0	1, 5, 4		4	1	0	2	0.0	0.0	0.125	0.0
26	25	1/4	1/4	4/4	2	1	IV6		C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.0	0.25	0.0
26	25	3/8	3/8	4/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	3	0.25	0.0625	0.1875	0.25
26	25	1/2	1/2	4/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	4	5	0.4444444444444444	0.25	0.625	0.2857142857142857
26	25	3/4	3/4	4/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1	2	2	0.5	0.125	0.125	0.5
26	25	7/8	7/8	4/4	2	1	viio64		C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1	2	3	0.4	0.125	0.25	0.3333333333333333
27	26	0	0	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	2	9	0.18181818181818182	0.1875	0.9375	0.16666666666666666
27	26	3/8	3/8	4/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.375	0.0
27	26	1/2	1/2	4/4	2	1	V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0	7	0.0	0.0	0.75	0.0
27	26	3/4	3/4	4/4	2	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	4	0.0	0.0	0.5	0.0
27	26	7/8	7/8	4/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.25	0.0
28	27	0	0	4/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0	0.25	0.0
28	27	1/8	1/8	4/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	5	0.0	0.0	0.375	0.0
28	27	1/4	1/4	4/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.25	0.0
28	27	3/8	3/8	4/4	2	1	viio64		C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1	0	3	0.0	0.0	0.25	0.0
28	27	1/2	1/2	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.375	0.0
28	27	5/8	5/8	4/4	2	1	V7/IV}		C	I		V7/IV		V		7		IV		}	Mm7	0	0	0, 4, 1, -2		0	0	2	5	0.2857142857142857	0.1875	0.5625	0.25
29	28	0	0	4/4	2	1	IV{		C	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
29	28	1/4	1/4	4/4	2	1	V65/IV		C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4	0	6	0.0	0.0	0.5	0.0
29	28	1/2	1/2	4/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.0625	0.3125	0.16666666666666666
29	28	23/32	23/32	4/4	2	1	V64/IV		C	I		V64/IV		V		64		IV			M	0	0	1, 0, 4		0	1	0	1	0.0	0.0	0.03125	0.0
29	28	3/4	3/4	4/4	2	1	IV6		C	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.25	0.0
29	28	7/8	7/8	4/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.15625	0.0
30	29	0	0	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
30	29	1/8	1/8	4/4	2	1	viio6		C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	0	3	0.0	0.0	0.15625	0.0
30	29	1/4	1/4	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.25	0.0
30	29	3/8	3/8	4/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.15625	0.0
30	29	1/2	1/2	4/4	2	1	V64		C	I		V64		V		64					M	0	0	2, 1, 5		1	2	0	3	0.0	0.0	0.25	0.0
30	29	5/8	5/8	4/4	2	1	V65		C	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	3	0.0	0.0	0.25	0.0
30	29	3/4	3/4	4/4	2	1	I}		C	I		I		I						}	M	0	0	0, 4, 1		0	0	2	3	0.4	0.125	0.25	0.3333333333333333
31	30	0	0	4/4	2	1	ii6{		C	I		ii6		ii		6				{	m	0	0	-1, 3, 2		2	-1	4	10	0.2857142857142857	0.25	0.8125	0.23529411764705882
31	30	1/2	1/2	4/4	2	1	viio6		C	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	7	9	0.4375	0.4375	0.5625	0.4375
32	31	0	0	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	2	0.0	0.0	0.125	0.0
32	31	1/16	1/16	4/4	2	1	viio		C	I		viio		vii	o						o	0	0	5, 2, -1		5	5	2	4	0.3333333333333333	0.125	0.25	0.3333333333333333
32	31	1/4	1/4	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.25	0.0
32	31	3/8	3/8	4/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	4	0.0	0.0	0.25	0.0
32	31	1/2	1/2	4/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0	1	4	0.2	0.0625	0.625	0.09090909090909091
32	31	11/16	11/16	4/4	2	1	vii%7/V		C	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	0	1	0.0	0.0	0.0625	0.0
32	31	3/4	3/4	4/4	2	1	V|HC}		C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.125	0.375	0.25
33	32	0	0	4/4	2	1	I{		C	I		I		I						{	M	0	0	0, 4, 1		0	0	4	11	0.26666666666666666	0.1875	0.8125	0.1875
33	32	1/2	1/2	4/4	2	1	V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	2	12	0.14285714285714285	0.1875	0.6875	0.21428571428571427
34	33	0	0	4/4	2	1	I		C	I		I		I							M	0	0	0, 4, 1		0	0	5	14	0.2631578947368421	0.15625	0.84375	0.15625
34	33	1/2	1/2	4/4	2	1	V43		C	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	3	13	0.1875	0.21875	0.71875	0.23333333333333334
35	34	0	0	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	9	0.0	0.0	0.75	0.0
35	34	3/8	3/8	4/4	2	1	V65/IV		C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.25	0.0
35	34	1/2	1/2	4/4	2	1	IV(#2)		C	I		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
35	34	5/8	5/8	4/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	2	9	0.18181818181818182	0.0625	0.6875	0.08333333333333333
36	35	0	0	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.0	0.25	0.0
36	35	1/8	1/8	4/4	2	1	ii6		C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	4	0.0	0.0	0.25	0.0
36	35	1/4	1/4	4/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.25	0.0
36	35	3/8	3/8	4/4	2	1	viio64		C	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1	0	3	0.0	0.0	0.25	0.0
36	35	1/2	1/2	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	0	9	0.0	0.0	0.75	0.0
36	35	7/8	7/8	4/4	2	1	V65/IV		C	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.25	0.0
37	36	0	0	4/4	2	1	IV(#2)		C	I		IV(#2)		IV			#2				M	0	0	-1, 8, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
37	36	1/8	1/8	4/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	2	3	0.4	0.03125	0.21875	0.125
37	36	1/2	1/2	4/4	2	1	I6		C	I		I6		I		6					M	0	0	4, 1, 0		0	4	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
37	36	5/8	5/8	4/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	2	4	0.3333333333333333	0.03125	0.34375	0.08333333333333333
37	36	3/4	3/4	4/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	2	4	0.3333333333333333	0.0625	0.3125	0.16666666666666666
37	36	7/8	7/8	4/4	2	1	V		C	I		V		V							M	0	0	1, 5, 2		1	1	2	4	0.3333333333333333	0.09375	0.28125	0.25
38	37	0	0	4/4	2	1	I|PAC}	1	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0	8	7	0.5333333333333333	0.3125	0.625	0.3333333333333333
38	37	3/4	3/4	4/4	2	1	ii.#viio7	1	C	ii		#viio7		#vii	o	7					o7	0	1	7, 4, 1, -2		7	7	1	3	0.25	0.0625	0.1875	0.25
39	37	0	0	4/4	2	1	I|PAC}	2	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0	16	15	0.5161290322580645	0.5	1.125	0.3076923076923077
40	38	0	0	4/4	2	1	V43/V{		C	I		V43/V		V		43		V		{	Mm7	0	0	3, 0, 2, 6		2	3	0	15	0.0	0.0	1.5	0.0
40	38	1/2	1/2	4/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	11	0.0	0.0	1.25	0.0
40	38	7/8	7/8	4/4	2	1	#viio7/vi		C	I		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8	0	3	0.0	0.0	0.25	0.0
41	39	0	0	4/4	2	1	vi		C	I		vi		vi							m	0	0	3, 0, 4		3	3	0	3	0.0	0.0	0.75	0.0
41	39	1/8	1/8	4/4	2	1	V(64)		C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	2	0.0	0.0	0.25	0.0
41	39	1/4	1/4	4/4	2	1	IV		C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.0	0.375	0.0
41	39	3/8	3/8	4/4	2	1	V7		C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	4	0.2	0.0625	0.4375	0.125
41	39	1/2	1/2	4/4	2	1	I(974)}		C	I		I(974)		I			974			}	M	0	0	0, -1, 1	2, 5	0	0	0	5	0.0	0.0	1.0	0.0
41	39	3/4	3/4	4/4	2	1	I|PAC		C	I		I		I					PAC		M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
