mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/2	3/4	2	1	c.i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	2.5	0.0
3	2	0	0	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	2	3	0.4	0.5	1.75	0.2222222222222222
4	3	0	0	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5	1	4	0.2	0.25	2.0	0.1111111111111111
5	4	0	0	3/4	2	1	i	c	i		i		i							m	1	1	0, -3, 1		0	0	1	4	0.2	0.25	2.0	0.1111111111111111
6	5	0	0	3/4	2	1	i6	c	i		i6		i		6					m	1	1	-3, 1, 0		0	-3	0	4	0.0	0.0	1.75	0.0
6	5	1/2	1/2	3/4	2	1	#viio/iv	c	i		#viio/iv		#vii	o			iv			o	1	1	4, 1, -2		4	4	0	2	0.0	0.0	0.5	0.0
7	6	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	1	3	0.25	0.25	1.25	0.16666666666666666
7	6	1/2	1/2	3/4	2	1	#viio6/iv	c	i		#viio6/iv		#vii	o	6		iv			o	1	1	1, -2, 4		4	1	0	3	0.0	0.0	0.75	0.0
8	7	0	0	3/4	2	1	iv6	c	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4	1	3	0.25	0.25	1.5	0.14285714285714285
8	7	1/2	1/2	3/4	2	1	viio6/V	c	i		viio6/V		vii	o	6		V			o	1	1	3, 0, 6		6	3	0	2	0.0	0.0	0.5	0.0
9	8	0	0	3/4	2	1	V(#74)}	c	i		V(#74)		V			#74			}	M	1	1	1, 0, 2	6	1	1	0	3	0.0	0.0	1.0	0.0
9	8	1/4	1/4	3/4	2	1	V|HC	c	i		V		V					HC		M	1	1	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
9	8	1/2	1/2	3/4	2	1	i{	c	i		i		i						{	m	1	1	0, -3, 1		0	0	0	6	0.0	0.0	2.5	0.0
11	10	0	0	3/4	2	1	#viio6	c	i		#viio6		#vii	o	6					o	1	1	2, -1, 5		5	2	2	3	0.4	0.5	1.75	0.2222222222222222
12	11	0	0	3/4	2	1	#viio7	c	i		#viio7		#vii	o	7					o7	1	1	5, 2, -1, -4		5	5	1	4	0.2	0.25	2.0	0.1111111111111111
13	12	0	0	3/4	2	1	#viio43/iv	c	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-2, -5, 4, 1		4	-2	1	4	0.2	0.25	2.0	0.1111111111111111
14	13	0	0	3/4	2	1	V65/iv	c	i		V65/iv		V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4	1	5	0.16666666666666666	0.25	2.0	0.1111111111111111
15	14	0	0	3/4	2	1	iv	c	i		iv		iv							m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	1.25	0.0
15	14	1/4	1/4	3/4	2	1	i64	c	i		i64		i		64					m	1	1	1, 0, -3		0	1	0	2	0.0	0.0	0.5	0.0
15	14	1/2	1/2	3/4	2	1	It6	c	i		It6	It	vii	o	6	b3	V			It	1	1	-4, 0, 6		6	-4	0	2	0.0	0.0	0.5	0.0
16	15	0	0	3/4	2	1	V(64)	c	i		V(64)		V			64				M	1	1	1, 0, -3		1	1	0	5	0.0	0.0	1.25	0.0
