mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	F.I[I{	F	I	I	I		I						{	M	0	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.5	0.0
2	2	0	0	3/4	2	1	V7/IV	F	I	I	V7/IV		V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	8	0.0	0.0	1.5	0.0
3	3	0	0	3/4	2	1	IV	F	I	I	IV		IV							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.0	0.0
3	3	1/2	1/2	3/4	2	1	ii6	F	I	I	ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.5	0.0
4	4	0	0	3/4	2	1	viio6	F	I	I	viio6		vii	o	6					o	0	0	1, -2, 4		4	1	2	7	0.2222222222222222	0.25	1.0	0.2
5	5	0	0	3/4	2	1	I]	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
5	5	1/2	1/2	3/4	2	1	vi6	F	I		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	0	1	0.0	0.0	0.25	0.0
6	6	0	0	3/4	2	1	ii	F	I		ii		ii							m	0	0	1, -2, 2		1	1	0	1	0.0	0.0	0.25	0.0
6	6	1/4	1/4	3/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	1	1	0.5	0.125	0.375	0.25
7	7	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	1.0	0.0
7	7	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	1	0.0	0.0	0.25	0.0
7	7	1/2	1/2	3/4	2	1	vi	F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	1	0.0	0.0	0.25	0.0
8	8	0	0	3/4	2	1	ii7	F	I		ii7		ii		7					mm7	0	0	1, -2, 2, -1		1	1	0	3	0.0	0.0	1.25	0.0
8	8	1/4	1/4	3/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	2	3	0.4	0.25	0.75	0.25
9	9	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	1.25	0.0
9	9	1/4	1/4	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.5	0.0
9	9	1/2	1/2	3/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
10	10	0	0	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	2	4	0.3333333333333333	0.25	0.75	0.25
10	10	1/2	1/2	3/4	2	1	vi	F	I		vi		vi							m	0	0	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
11	11	0	0	3/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.75	0.0
11	11	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.75	0.0
12	12	0	0	3/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
12	12	1/2	1/2	3/4	2	1	I6{	F	I		I6		I		6				{	M	0	0	3, 0, -1		-1	3	3	3	0.5	0.1875	0.5625	0.25
13	13	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	2.0625	0.0
13	13	11/16	11/16	3/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.1875	0.0
14	14	0	0	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	9	0.0	0.0	2.25	0.0
15	15	0	0	3/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	0	16	0.0	0.0	4.0	0.0
16	16	1/4	1/4	3/4	2	1	I|IAC	F	I		I		I					IAC		M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
16	16	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	4	4	0.5	0.25	0.5	0.3333333333333333
17	17	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	10	0.09090909090909091	0.0625	2.0	0.030303030303030304
17	17	11/16	11/16	3/4	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.1875	0.0
18	18	0	0	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	9	0.0	0.0	2.25	0.0
19	19	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	8	0.0	0.0	2.0	0.0
20	20	0	0	3/4	2	1	I|PAC}	F	I		I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
20	20	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
21	21	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
21	21	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	1.0	0.0
22	22	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
22	22	1/2	1/2	3/4	2	1	V6/vi{	F	I		V6/vi		V		6		vi		{	M	0	0	7, 4, 3		3	7	0	3	0.0	0.0	0.75	0.0
23	23	0	0	3/4	2	1	vi	F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	26	0.0	0.0	3.125	0.0
25	25	0	0	3/4	2	1	#viio65/vi	F	I		#viio65/vi		#vii	o	65		vi			o7	0	0	4, 1, -2, 7		7	4	6	23	0.20689655172413793	0.375	4.125	0.08333333333333333
27	27	0	0	3/4	2	1	vi6	F	I		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	0	25	0.0	0.0	3.0	0.0
29	29	0	0	3/4	2	1	V.viio65	F	V		viio65		vii	o	65					o7	0	0	2, -1, -4, 5		5	2	6	23	0.20689655172413793	0.375	5.25	0.06666666666666667
31	31	0	0	3/4	2	1	i6	F	V		i6		i		6					m	0	0	-3, 1, 0		0	-3	0	26	0.0	0.0	2.75	0.0
33	33	0	0	3/4	2	1	bVI6	F	V		bVI6		bVI		6					M	0	0	0, -3, -4		-4	0	0	26	0.0	0.0	2.75	0.0
35	35	0	0	3/4	2	1	Ger6	F	V		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-4, 0, -3, 6		6	-4	0	27	0.0	0.0	3.0	0.0
37	37	0	0	3/4	2	1	V|HC}	F	V		V		V					HC	}	M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	1.0	0.0
37	37	1/2	1/2	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0	2	4	0.3333333333333333	0.125	0.375	0.25
38	38	0	0	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	0	5	0.0	0.0	1.0	0.0
38	38	1/2	1/2	3/4	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0	2	4	0.3333333333333333	0.125	0.375	0.25
39	39	0	0	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	8	11	0.42105263157894735	0.5	2.375	0.17391304347826086
41	41	0	0	3/4	2	1	I{	F	V		I		I						{	M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	0.625	0.0
42	42	0	0	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	7	0.0	0.0	1.0	0.0
43	43	0	0	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	1	3	0.25	0.125	0.625	0.16666666666666666
43	43	1/4	1/4	3/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	1.0	0.0
43	43	1/2	1/2	3/4	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.5	0.0
