mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
13	12	0	0	2/4	2	1	I|PAC}	2	G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
13	12	1/4	1/4	2/4	2	1	V.V7/ii{	2	G	V		V7/ii		V		7		ii		{	Mm7	0	0	5, 9, 6, 3		5	5	0	8	0.0	0.0	1.0	0.0
14	13	0	0	2/4	2	1	ii		G	V		ii		ii							m	0	0	4, 1, 5		4	4	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
14	13	1/4	1/4	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	1	9	0.1	0.0	1.0	0.0
15	14	0	0	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
15	14	1/4	1/4	2/4	2	1	viio6/V		G	V		viio6/V		vii	o	6		V			o	0	0	5, 2, 8		8	5	0	15	0.0	0.0	2.5	0.0
16	15	1/4	1/4	2/4	2	1	V}		G	V		V		V						}	M	0	0	3, 7, 4		3	3	0	12	0.0	0.0	2.0	0.0
17	16	3/8	3/8	2/4	2	1	I6{		G	V		I6		I		6				{	M	0	0	6, 3, 2		2	6	1	1	0.5	0.03125	0.09375	0.25
18	17	0	0	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	1	13	0.07142857142857142	0.03125	0.96875	0.03125
19	18	0	0	2/4	2	1	ii2		G	V		ii2		ii		2					mm7	0	0	2, 4, 1, 5		4	2	2	12	0.14285714285714285	0.125	0.875	0.125
20	19	0	0	2/4	2	1	V6		G	V		V6		V		6					M	0	0	7, 4, 3		3	7	1	6	0.14285714285714285	0.0625	0.4375	0.125
20	19	1/4	1/4	2/4	2	1	IV6		G	V		IV6		IV		6					M	0	0	5, 2, 1		1	5	4	7	0.36363636363636365	0.125	0.375	0.25
21	20	0	0	2/4	2	1	V65/vi		G	V		V65/vi		V		65		vi			Mm7	0	0	10, 7, 4, 6		6	10	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
21	20	1/4	1/4	2/4	2	1	vi		G	V		vi		vi							m	0	0	5, 2, 6		5	5	2	3	0.4	0.0625	0.125	0.3333333333333333
21	20	3/8	3/8	2/4	2	1	I64		G	V		I64		I		64					M	0	0	3, 2, 6		2	3	1	3	0.25	0.0625	0.1875	0.25
22	21	0	0	2/4	2	1	V65/V		G	V		V65/V		V		65		V			Mm7	0	0	8, 5, 2, 4		4	8	1	13	0.07142857142857142	0.0625	0.9375	0.0625
23	22	0	0	2/4	2	1	V2		G	V		V2		V		2					Mm7	0	0	1, 3, 7, 4		3	1	2	6	0.25	0.0	0.5	0.0
23	22	1/4	1/4	2/4	2	1	I6		G	V		I6		I		6					M	0	0	6, 3, 2		2	6	3	6	0.3333333333333333	0.15625	0.34375	0.3125
24	23	0	0	2/4	2	1	ii6		G	V		ii6		ii		6					m	0	0	1, 5, 4		4	1	3	5	0.375	0.1875	0.9375	0.16666666666666666
24	23	3/8	3/8	2/4	2	1	V6/V		G	V		V6/V		V		6		V			M	0	0	8, 5, 4		4	8	0	4	0.0	0.0	0.375	0.0
25	24	0	0	2/4	2	1	V[V|HC}		G	V	V	V		V					HC	}	M	0	0	3, 7, 4		3	3	4	6	0.4	0.25	0.75	0.25
26	25	0	0	2/4	2	1	I{		G	V	V	I		I						{	M	0	0	2, 6, 3		2	2	1	7	0.125	0.09375	0.40625	0.1875
26	25	1/4	1/4	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
26	25	3/8	3/8	2/4	2	1	I		G	V	V	I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
27	26	0	0	2/4	2	1	V7		G	V	V	V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.25	0.0
27	26	1/8	1/8	2/4	2	1	V		G	V	V	V		V							M	0	0	3, 7, 4		3	3	0	3	0.0	0.0	0.25	0.0
27	26	1/4	1/4	2/4	2	1	I(4)		G	V	V	I(4)		I			4				M	0	0	2, 1, 3		2	2	0	3	0.0	0.0	0.25	0.0
27	26	3/8	3/8	2/4	2	1	I]		G	V	V	I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
28	27	0	0	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.75	0.0
28	27	1/8	1/8	2/4	2	1	V43		G	V		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	2	3	0.4	0.0625	0.1875	0.25
28	27	1/4	1/4	2/4	2	1	V6		G	V		V6		V		6					M	0	0	7, 4, 3		3	7	0	2	0.0	0.0	0.25	0.0
28	27	3/8	3/8	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
29	28	0	0	2/4	2	1	V43		G	V		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	0	3	0.0	0.0	0.75	0.0
29	28	1/8	1/8	2/4	2	1	I6		G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
29	28	1/4	1/4	2/4	2	1	V43		G	V		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	0	2	0.0	0.0	0.25	0.0
29	28	3/8	3/8	2/4	2	1	I		G	V		I		I							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
30	29	0	0	2/4	2	1	I6		G	V		I6		I		6					M	0	0	6, 3, 2		2	6	0	4	0.0	0.0	0.5	0.0
30	29	1/8	1/8	2/4	2	1	#viio43/vi		G	V		#viio43/vi		#vii	o	43		vi			o7	0	0	4, 1, 10, 7		10	4	0	5	0.0	0.0	0.625	0.0
30	29	1/4	1/4	2/4	2	1	vi6		G	V		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	9	0.0	0.0	1.0625	0.0
31	30	1/8	1/8	2/4	2	1	V2/IV		G	V		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2	0	0	5	0.0	0.0	0.625	0.0
31	30	1/4	1/4	2/4	2	1	IV6		G	V		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	9	0.0	0.0	1.0625	0.0
32	31	1/8	1/8	2/4	2	1	#viio43/ii		G	V		#viio43/ii		#vii	o	43		ii			o7	0	0	3, 0, 9, 6		9	3	0	5	0.0	0.0	0.625	0.0
32	31	1/4	1/4	2/4	2	1	ii6		G	V		ii6		ii		6					m	0	0	1, 5, 4		4	1	2	7	0.2222222222222222	0.03125	0.96875	0.03125
33	32	0	0	2/4	2	1	V(64)		G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	0	3	0.0	0.0	0.5	0.0
33	32	1/8	1/8	2/4	2	1	V		G	V		V		V							M	0	0	3, 7, 4		3	3	0	2	0.0	0.0	0.25	0.0
33	32	1/4	1/4	2/4	2	1	I(7#2)}		G	V		I(7#2)		I			7#2			}	M	0	0	2, 11, 3	7	2	2	0	3	0.0	0.0	0.5	0.0
33	32	3/8	3/8	2/4	2	1	I|IAC		G	V		I		I					IAC		M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
34	33	0	0	2/4	2	1	I6{		G	V		I6		I		6				{	M	0	0	6, 3, 2		2	6	0	3	0.0	0.0	0.375	0.0
34	33	1/8	1/8	2/4	2	1	#viio43/vi		G	V		#viio43/vi		#vii	o	43		vi			o7	0	0	4, 1, 10, 7		10	4	0	4	0.0	0.0	0.5	0.0
34	33	1/4	1/4	2/4	2	1	vi6		G	V		vi6		vi		6					m	0	0	2, 6, 5		5	2	0	8	0.0	0.0	0.9375	0.0
35	34	1/8	1/8	2/4	2	1	V2/IV		G	V		V2/IV		V		2		IV			Mm7	0	0	0, 2, 6, 3		2	0	0	4	0.0	0.0	0.5	0.0
35	34	1/4	1/4	2/4	2	1	IV6		G	V		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	8	0.0	0.0	0.9375	0.0
36	35	1/8	1/8	2/4	2	1	#viio43/ii		G	V		#viio43/ii		#vii	o	43		ii			o7	0	0	3, 0, 9, 6		9	3	0	4	0.0	0.0	0.5	0.0
36	35	1/4	1/4	2/4	2	1	ii6		G	V		ii6		ii		6					m	0	0	1, 5, 4		4	1	2	7	0.2222222222222222	0.03125	0.96875	0.03125
37	36	0	0	2/4	2	1	V(64)		G	V		V(64)		V			64				M	0	0	3, 2, 6		3	3	2	11	0.15384615384615385	0.125	1.125	0.1
38	37	0	0	2/4	2	1	V(4)		G	V		V(4)		V			4				M	0	0	3, 2, 4		3	3	2	5	0.2857142857142857	0.08333333333333333	0.7916666666666666	0.09523809523809523
38	37	1/4	1/4	2/4	2	1	V7		G	V		V7		V		7					Mm7	0	0	3, 7, 4, 1		3	3	0	3	0.0	0.0	0.375	0.0
39	38	0	0	2/4	2	1	I|PAC}		G	V		I		I					PAC	}	M	0	0	2, 6, 3		2	2	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
39	38	1/4	1/4	2/4	2	1	I.V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	2	0.5	0.125	0.125	0.5
40	39	0	0	2/4	2	1	I{		G	I		I		I						{	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
40	39	1/8	1/8	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	2	3	0.4	0.0625	0.1875	0.25
40	39	1/4	1/4	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
40	39	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
41	40	0	0	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
41	40	1/8	1/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	4	4	0.5	0.125	0.125	0.5
41	40	1/4	1/4	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	2	0.0	0.0	0.25	0.0
41	40	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
42	41	0	0	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
42	41	1/8	1/8	2/4	2	1	I64		G	I		I64		I		64					M	0	0	2, 1, 5		1	2	0	4	0.0	0.0	0.5	0.0
42	41	1/4	1/4	2/4	2	1	IV		G	I		IV		IV							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
42	41	7/16	7/16	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.1875	0.0
43	42	0	0	2/4	2	1	viio		G	I		viio		vii	o						o	0	0	6, 3, 0		6	6	0	3	0.0	0.0	0.25	0.0
43	42	1/8	1/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
43	42	1/4	1/4	2/4	2	1	V(64)}		G	I		V(64)		V			64			}	M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.5	0.0
43	42	3/8	3/8	2/4	2	1	V|HC		G	I		V		V					HC		M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
44	43	0	0	2/4	2	1	I{		G	I		I		I						{	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
44	43	1/8	1/8	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	5	5	0.5	0.0625	0.1875	0.25
44	43	1/4	1/4	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
44	43	3/8	3/8	2/4	2	1	#viio/ii		G	I		#viio/ii		#vii	o			ii			o	0	0	8, 5, 2		8	8	0	2	0.0	0.0	0.25	0.0
45	44	0	0	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	3	0.25	0.0625	0.6875	0.08333333333333333
45	44	1/8	1/8	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	1	2	0.3333333333333333	0.0625	0.1875	0.25
45	44	1/4	1/4	2/4	2	1	I(4)		G	I		I(4)		I			4				M	0	0	1, 0, 2		1	1	0	4	0.0	0.0	0.375	0.0
45	44	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
46	45	0	0	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	4	0.0	0.0	0.5	0.0
46	45	1/8	1/8	2/4	2	1	I64		G	I		I64		I		64					M	0	0	2, 1, 5		1	2	0	4	0.0	0.0	0.5	0.0
46	45	1/4	1/4	2/4	2	1	IV		G	I		IV		IV							M	0	0	0, 4, 1		0	0	1	5	0.16666666666666666	0.0625	0.4375	0.125
46	45	7/16	7/16	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	3	0.0	0.0	0.1875	0.0
47	46	0	0	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.5	0.0
47	46	1/8	1/8	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
47	46	1/4	1/4	2/4	2	1	I|PAC}{		G	I		I		I					PAC	}{	M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
48	47	0	0	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	1	6	0.14285714285714285	0.0	0.75	0.0
48	47	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	8	0.1111111111111111	0.0	0.75	0.0
49	48	0	0	2/4	2	1	I|EC		G	I		I		I					EC		M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.75	0.0
49	48	1/4	1/4	2/4	2	1	vi		G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	7	0.0	0.0	0.75	0.0
50	49	0	0	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	1	7	0.125	0.0	0.75	0.0
50	49	1/4	1/4	2/4	2	1	V7		G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	1	8	0.1111111111111111	0.0	0.75	0.0
51	50	0	0	2/4	2	1	I|PAC}		G	I		I		I					PAC	}	M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
51	50	1/4	1/4	2/4	2	1	It6{		G	I		It6	It	vii	o	6	b3	V		{	It	0	0	-3, 1, 7		7	-3	0	15	0.0	0.0	2.5	0.0
52	51	1/4	1/4	2/4	2	1	V}		G	I		V		V						}	M	0	0	2, 6, 3		2	2	0	12	0.0	0.0	2.0	0.0
53	52	3/8	3/8	2/4	2	1	I6{		G	I		I6		I		6				{	M	0	0	5, 2, 1		1	5	1	1	0.5	0.03125	0.09375	0.25
54	53	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	1	13	0.07142857142857142	0.03125	0.96875	0.03125
55	54	0	0	2/4	2	1	ii2		G	I		ii2		ii		2					mm7	0	0	1, 3, 0, 4		3	1	2	12	0.14285714285714285	0.125	0.875	0.125
56	55	0	0	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	0.5	0.0
56	55	1/4	1/4	2/4	2	1	ii64		G	I		ii64		ii		64					m	0	0	4, 3, 0		3	4	4	7	0.36363636363636365	0.125	0.375	0.25
57	56	0	0	2/4	2	1	V65/vi		G	I		V65/vi		V		65		vi			Mm7	0	0	9, 6, 3, 5		5	9	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
57	56	1/4	1/4	2/4	2	1	vi		G	I		vi		vi							m	0	0	4, 1, 5		4	4	2	3	0.4	0.0625	0.125	0.3333333333333333
57	56	3/8	3/8	2/4	2	1	I64		G	I		I64		I		64					M	0	0	2, 1, 5		1	2	1	3	0.25	0.0625	0.1875	0.25
58	57	0	0	2/4	2	1	V65/V		G	I		V65/V		V		65		V			Mm7	0	0	7, 4, 1, 3		3	7	1	13	0.07142857142857142	0.0625	0.9375	0.0625
59	58	0	0	2/4	2	1	V2		G	I		V2		V		2					Mm7	0	0	0, 2, 6, 3		2	0	2	6	0.25	0.0	0.5	0.0
59	58	1/4	1/4	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	3	6	0.3333333333333333	0.15625	0.34375	0.3125
60	59	0	0	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	3	5	0.375	0.1875	0.9375	0.16666666666666666
60	59	3/8	3/8	2/4	2	1	V6/V		G	I		V6/V		V		6		V			M	0	0	7, 4, 3		3	7	0	4	0.0	0.0	0.375	0.0
61	60	0	0	2/4	2	1	V[V|HC}		G	I	V	V		V					HC	}	M	0	0	2, 6, 3		2	2	4	6	0.4	0.25	0.75	0.25
62	61	0	0	2/4	2	1	I{		G	I	V	I		I						{	M	0	0	1, 5, 2		1	1	1	7	0.125	0.09375	0.40625	0.1875
62	61	1/4	1/4	2/4	2	1	V		G	I	V	V		V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
62	61	3/8	3/8	2/4	2	1	I		G	I	V	I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
63	62	0	0	2/4	2	1	V7		G	I	V	V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	0	3	0.0	0.0	0.25	0.0
63	62	1/8	1/8	2/4	2	1	V		G	I	V	V		V							M	0	0	2, 6, 3		2	2	0	3	0.0	0.0	0.25	0.0
63	62	1/4	1/4	2/4	2	1	I(4)		G	I	V	I(4)		I			4				M	0	0	1, 0, 2		1	1	0	3	0.0	0.0	0.25	0.0
63	62	3/8	3/8	2/4	2	1	I]		G	I	V	I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
64	63	0	0	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.75	0.0
64	63	1/8	1/8	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	2	3	0.4	0.0625	0.1875	0.25
64	63	1/4	1/4	2/4	2	1	V6		G	I		V6		V		6					M	0	0	6, 3, 2		2	6	0	2	0.0	0.0	0.25	0.0
64	63	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
65	64	0	0	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	3	0.0	0.0	0.75	0.0
65	64	1/8	1/8	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	2	0.0	0.0	0.25	0.0
65	64	1/4	1/4	2/4	2	1	V43		G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	0	2	0.0	0.0	0.25	0.0
65	64	3/8	3/8	2/4	2	1	I		G	I		I		I							M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
66	65	0	0	2/4	2	1	I6		G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.5	0.0
66	65	1/8	1/8	2/4	2	1	#viio43/vi		G	I		#viio43/vi		#vii	o	43		vi			o7	0	0	3, 0, 9, 6		9	3	0	5	0.0	0.0	0.625	0.0
66	65	1/4	1/4	2/4	2	1	vi6		G	I		vi6		vi		6					m	0	0	1, 5, 4		4	1	0	9	0.0	0.0	1.0625	0.0
67	66	1/8	1/8	2/4	2	1	V2/IV		G	I		V2/IV		V		2		IV			Mm7	0	0	-1, 1, 5, 2		1	-1	0	5	0.0	0.0	0.625	0.0
67	66	1/4	1/4	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	9	0.0	0.0	1.0625	0.0
68	67	1/8	1/8	2/4	2	1	#viio43/ii		G	I		#viio43/ii		#vii	o	43		ii			o7	0	0	2, -1, 8, 5		8	2	0	5	0.0	0.0	0.625	0.0
68	67	1/4	1/4	2/4	2	1	ii6		G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	2	7	0.2222222222222222	0.03125	0.96875	0.03125
69	68	0	0	2/4	2	1	V(64)		G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	3	0.0	0.0	0.5	0.0
69	68	1/8	1/8	2/4	2	1	V		G	I		V		V							M	0	0	2, 6, 3		2	2	0	2	0.0	0.0	0.25	0.0
69	68	1/4	1/4	2/4	2	1	I(7#2)}		G	I		I(7#2)		I			7#2			}	M	0	0	1, 10, 2	6	1	1	0	3	0.0	0.0	0.5	0.0
69	68	3/8	3/8	2/4	2	1	I|IAC		G	I		I		I					IAC		M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.25	0.0
70	69	0	0	2/4	2	1	I6{		G	I		I6		I		6				{	M	0	0	5, 2, 1		1	5	0	3	0.0	0.0	0.375	0.0
70	69	1/8	1/8	2/4	2	1	#viio43/vi		G	I		#viio43/vi		#vii	o	43		vi			o7	0	0	3, 0, 9, 6		9	3	0	4	0.0	0.0	0.5	0.0
70	69	1/4	1/4	2/4	2	1	vi6		G	I		vi6		vi		6					m	0	0	1, 5, 4		4	1	0	8	0.0	0.0	0.9375	0.0
71	70	1/8	1/8	2/4	2	1	V2/IV		G	I		V2/IV		V		2		IV			Mm7	0	0	-1, 1, 5, 2		1	-1	0	4	0.0	0.0	0.5	0.0
71	70	1/4	1/4	2/4	2	1	IV6		G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	0	8	0.0	0.0	0.9375	0.0
