mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
13	12	0	0	3/4	2	1	I}	Bb	V		I		I						}	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
14	12	0	1/2	3/4	2	1	I.viio43/ii{	Bb	I		viio43/ii		vii	o	43		ii		{	o7	0	0	-8, -11, -2, -5		-2	-8	5	0	1.0	1.25	0.0	1.0
15	13	0	0	3/4	2	1	II6	Bb	I		II6		II		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	1.25	0.0
15	13	1/4	1/4	3/4	2	1	viio43	Bb	I		viio43		vii	o	43					o7	0	0	-3, -6, 3, 0		3	-3	0	5	0.0	0.0	1.25	0.0
15	13	1/2	1/2	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	1.25	0.0
16	14	0	0	3/4	2	1	viio6/V	Bb	I		viio6/V		vii	o	6		V			o	0	0	1, -2, 4		4	1	0	5	0.0	0.0	1.25	0.0
16	14	1/4	1/4	3/4	2	1	viio7	Bb	I		viio7		vii	o	7					o7	0	0	3, 0, -3, -6		3	3	0	5	0.0	0.0	1.25	0.0
16	14	1/2	1/2	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	5	0.0	0.0	1.25	0.0
17	15	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-3, 1, 0		0	-3	0	2	0.0	0.0	0.75	0.0
17	15	1/2	1/2	3/4	2	1	viio7/V	Bb	I		viio7/V		vii	o	7		V			o7	0	0	4, 1, -2, -5		4	4	0	2	0.0	0.0	0.5	0.0
18	16	0	0	3/4	2	1	V	Bb	I		V		V							M	0	0	-1, 3, 0		-1	-1	1	2	0.3333333333333333	0.0	0.5	0.0
18	16	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	1	2	0.3333333333333333	0.125	0.375	0.25
18	16	1/2	1/2	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.5	0.0
19	17	0	0	3/4	2	1	viio	Bb	I		viio		vii	o						o	0	0	3, 0, -3		3	3	0	3	0.0	0.0	0.75	0.0
19	17	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	2	3	0.4	0.125	0.625	0.16666666666666666
19	17	1/2	1/2	3/4	2	1	vii%7/V	Bb	I		vii%7/V		vii	%	7		V			%7	0	0	4, 1, -2, 2		4	4	2	3	0.4	0.125	0.625	0.16666666666666666
20	18	0	0	3/4	2	1	V(64)}	Bb	I		V(64)		V			64			}	M	0	0	-1, -2, 2		-1	-1	0	3	0.0	0.0	1.0	0.0
20	18	1/4	1/4	3/4	2	1	V|HC	Bb	I		V		V					HC		M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	0.5	0.0
20	18	1/2	1/2	3/4	2	1	I6{	Bb	I		I6		I		6				{	M	0	0	2, -1, -2		-2	2	1	1	0.5	0.0625	0.1875	0.25
21	19	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	1	7	0.125	0.125	1.625	0.07142857142857142
22	20	0	0	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	3, 0, -3, -1		-1	3	0	5	0.0	0.0	1.0	0.0
23	21	0	0	3/4	2	1	viio6	Bb	I		viio6		vii	o	6					o	0	0	0, -3, 3		3	0	1	7	0.125	0.125	1.625	0.07142857142857142
24	22	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.125	1.125	0.1
25	23	0	0	3/4	2	1	V[I6	Bb	I	V	I6		I		6					M	0	0	2, -1, -2		-2	2	2	3	0.4	0.25	1.0	0.2
25	23	1/4	1/4	3/4	2	1	V7	Bb	I	V	V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	0.5	0.0
25	23	1/2	1/2	3/4	2	1	I	Bb	I	V	I		I							M	0	0	-2, 2, -1		-2	-2	2	2	0.5	0.25	0.25	0.5
26	24	0	0	3/4	2	1	I6	Bb	I	V	I6		I		6					M	0	0	2, -1, -2		-2	2	2	3	0.4	0.25	1.0	0.2
26	24	1/4	1/4	3/4	2	1	V7	Bb	I	V	V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	0.5	0.0
26	24	1/2	1/2	3/4	2	1	I	Bb	I	V	I		I							M	0	0	-2, 2, -1		-2	-2	2	2	0.5	0.25	0.25	0.5
27	25	0	0	3/4	2	1	I6]	Bb	I	V	I6		I		6					M	0	0	2, -1, -2		-2	2	7	7	0.5	0.875	1.125	0.4375
29	27	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	1	5	0.16666666666666666	0.0625	1.1875	0.05
29	27	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	1.0	0.0
30	28	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.0	0.0
30	28	1/2	1/2	3/4	2	1	IV{	Bb	I		IV		IV						{	M	0	0	-3, 1, -2		-3	-3	2	2	0.5	0.125	0.375	0.25
31	29	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
31	29	1/2	1/2	3/4	2	1	viio64	Bb	I		viio64		vii	o	64					o	0	0	-3, 3, 0		3	-3	2	2	0.5	0.125	0.375	0.25
32	30	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.75	0.0
32	30	1/2	1/2	3/4	2	1	vi	Bb	I		vi		vi							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.5	0.0
33	31	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	1.25	0.0
33	31	1/4	1/4	3/4	2	1	ii	Bb	I		ii		ii							m	0	0	0, -3, 1		0	0	0	1	0.0	0.0	0.25	0.0
33	31	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	4	0.0	0.0	0.75	0.0
34	32	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	1.0	0.0
35	32	0	1/2	3/4	2	1	IV.V[V{	Bb	IV	V	V		V						{	M	0	0	-2, 2, -1		-2	-2	2	2	0.5	0.125	0.125	0.5
36	33	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	-3, 1, -2		-3	-3	0	13	0.0	0.0	2.0625	0.0
37	34	0	0	3/4	2	1	V7(4)	Bb	IV	V	V7(4)		V		7	4				Mm7	0	0	-2, -3, -1, -4		-2	-2	0	4	0.0	0.0	0.75	0.0
37	34	1/4	1/4	3/4	2	1	V7	Bb	IV	V	V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	9	0.18181818181818182	0.125	1.375	0.08333333333333333
38	35	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	-3, 1, -2		-3	-3	0	13	0.0	0.0	2.0625	0.0
39	36	0	0	3/4	2	1	V7]	Bb	IV	V	V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	15	0.0	0.0	2.25	0.0
40	37	0	0	3/4	2	1	I	Bb	IV		I		I							M	0	0	-3, 1, -2		-3	-3	2	6	0.25	0.14583333333333334	0.6041666666666666	0.19444444444444445
40	37	1/2	1/2	3/4	2	1	V65/IV	Bb	IV		V65/IV		V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
41	38	0	0	3/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-4, 0, -3		-4	-4	2	7	0.2222222222222222	0.14583333333333334	0.8541666666666666	0.14583333333333334
41	38	1/2	1/2	3/4	2	1	#viio43/ii	Bb	IV		#viio43/ii		#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
42	39	0	0	3/4	2	1	ii6	Bb	IV		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	2	7	0.2222222222222222	0.14583333333333334	0.8541666666666666	0.14583333333333334
42	39	1/2	1/2	3/4	2	1	vii%7/V	Bb	IV		vii%7/V		vii	%	7		V			%7	0	0	3, 0, -3, 1		3	3	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
43	40	0	0	3/4	2	1	V(64)}	Bb	IV		V(64)		V			64			}	M	0	0	-2, -3, 1		-2	-2	0	3	0.0	0.0	1.0	0.0
43	40	1/4	1/4	3/4	2	1	V|HC	Bb	IV		V		V					HC		M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
43	40	1/2	1/2	3/4	2	1	I.I{	Bb	I		I		I						{	M	0	0	-2, 2, -1		-2	-2	1	5	0.16666666666666666	0.0625	0.4375	0.125
44	41	0	0	3/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	0, -3, -1, 3		-1	0	0	3	0.0	0.0	0.5	0.0
44	41	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	1	8	0.1111111111111111	0.0625	0.9375	0.0625
45	42	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.5	0.0
45	42	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	1	8	0.1111111111111111	0.0625	0.9375	0.0625
46	43	0	0	3/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	0, -3, -1, 3		-1	0	0	3	0.0	0.0	0.5	0.0
46	43	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-3, -1, 3, 0		-1	-3	1	8	0.1111111111111111	0.0625	0.9375	0.0625
47	44	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	0.5	0.0
47	44	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	-2, 2, -1		-2	-2	4	4	0.5	0.125	0.875	0.125
48	45	1/4	1/4	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	2, -1, -2		-2	2	3	8	0.2727272727272727	0.3125	1.4375	0.17857142857142858
49	46	1/4	1/4	3/4	2	1	ii65	Bb	I		ii65		ii		65					mm7	0	0	-3, 1, -2, 0		0	-3	0	3	0.0	0.0	0.75	0.0
49	46	1/2	1/2	3/4	2	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.75	0.0
50	47	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	2	5	0.2857142857142857	0.0625	0.6875	0.08333333333333333
50	47	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	3	6	0.3333333333333333	0.125	0.625	0.16666666666666666
51	48	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	-2, 2, -1		-2	-2	0	7	0.0	0.0	1.25	0.0
53	49	0	0	3/4	2	1	I[ii6	Bb	I	I	ii6		ii		6					m	0	0	-3, 1, 0		0	-3	3	3	0.5	0.3125	0.4375	0.4166666666666667
53	49	1/2	1/2	3/4	2	1	I	Bb	I	I	I		I							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
54	50	0	0	3/4	2	1	IV6	Bb	I	I	IV6		IV		6					M	0	0	1, -2, -3		-3	1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
54	50	1/2	1/2	3/4	2	1	I	Bb	I	I	I		I							M	0	0	-2, 2, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
55	51	0	0	3/4	2	1	IV	Bb	I	I	IV		IV							M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
55	51	1/2	1/2	3/4	2	1	viio6	Bb	I	I	viio6		vii	o	6					o	0	0	0, -3, 3		3	0	1	3	0.25	0.125	0.375	0.25
56	52	0	0	3/4	2	1	I]}	Bb	I	I	I		I						}	M	0	0	-2, 2, -1		-2	-2	1	8	0.1111111111111111	0.0625	1.1875	0.05
57	53	0	0	3/4	2	1	IV.bVI	Bb	IV		bVI		bVI							M	0	0	-7, -3, -6		-7	-7	6	9	0.4	0.75	3.625	0.17142857142857143
58	54	5/8	5/8	3/4	2	1	It6	Bb	IV		It6	It	vii	o	6	b3	V			It	0	0	-7, -3, 3		3	-7	0	1	0.0	0.0	0.125	0.0
59	55	0	0	3/4	2	1	V[V|HC}	Bb	IV	V	V		V					HC	}	M	0	0	-2, 2, -1		-2	-2	6	11	0.35294117647058826	0.375	1.625	0.1875
61	57	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	-3, 1, -2		-3	-3	0	13	0.0	0.0	2.0625	0.0
62	58	0	0	3/4	2	1	V7(4)	Bb	IV	V	V7(4)		V		7	4				Mm7	0	0	-2, -3, -1, -4		-2	-2	0	4	0.0	0.0	0.75	0.0
62	58	1/4	1/4	3/4	2	1	V7	Bb	IV	V	V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	2	9	0.18181818181818182	0.125	1.375	0.08333333333333333
63	59	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	-3, 1, -2		-3	-3	0	13	0.0	0.0	2.0625	0.0
64	60	0	0	3/4	2	1	V7]	Bb	IV	V	V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	15	0.0	0.0	2.25	0.0
65	61	0	0	3/4	2	1	I	Bb	IV		I		I							M	0	0	-3, 1, -2		-3	-3	2	6	0.25	0.14583333333333334	0.6041666666666666	0.19444444444444445
65	61	1/2	1/2	3/4	2	1	V65/IV	Bb	IV		V65/IV		V		65		IV			Mm7	0	0	1, -2, -5, -3		-3	1	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
66	62	0	0	3/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-4, 0, -3		-4	-4	2	7	0.2222222222222222	0.14583333333333334	0.8541666666666666	0.14583333333333334
66	62	1/2	1/2	3/4	2	1	#viio43/ii	Bb	IV		#viio43/ii		#vii	o	43		ii			o7	0	0	-2, -5, 4, 1		4	-2	1	4	0.2	0.08333333333333333	0.6666666666666666	0.1111111111111111
67	63	0	0	3/4	2	1	ii6	Bb	IV		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	2	7	0.2222222222222222	0.14583333333333334	0.8541666666666666	0.14583333333333334
67	63	1/2	1/2	3/4	2	1	vii%7/V	Bb	IV		vii%7/V		vii	%	7		V			%7	0	0	3, 0, -3, 1		3	3	2	5	0.2857142857142857	0.16666666666666666	0.5833333333333334	0.2222222222222222
68	64	0	0	3/4	2	1	V(64)}	Bb	IV		V(64)		V			64			}	M	0	0	-2, -3, 1		-2	-2	0	3	0.0	0.0	1.0	0.0
68	64	1/4	1/4	3/4	2	1	V|HC	Bb	IV		V		V					HC		M	0	0	-2, 2, -1		-2	-2	0	2	0.0	0.0	0.5	0.0
68	64	1/2	1/2	3/4	2	1	I{	Bb	IV		I		I						{	M	0	0	-3, 1, -2		-3	-3	1	5	0.16666666666666666	0.0625	0.4375	0.125
69	65	0	0	3/4	2	1	V43	Bb	IV		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	3	0.0	0.0	0.5	0.0
69	65	1/4	1/4	3/4	2	1	V2	Bb	IV		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	8	0.1111111111111111	0.0625	0.9375	0.0625
70	66	0	0	3/4	2	1	I6	Bb	IV		I6		I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.5	0.0
70	66	1/4	1/4	3/4	2	1	I	Bb	IV		I		I							M	0	0	-3, 1, -2		-3	-3	1	8	0.1111111111111111	0.0625	0.9375	0.0625
71	67	0	0	3/4	2	1	V43	Bb	IV		V43		V		43					Mm7	0	0	-1, -4, -2, 2		-2	-1	0	3	0.0	0.0	0.5	0.0
71	67	1/4	1/4	3/4	2	1	V2	Bb	IV		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	8	0.1111111111111111	0.0625	0.9375	0.0625
72	68	0	0	3/4	2	1	I6	Bb	IV		I6		I		6					M	0	0	1, -2, -3		-3	1	0	3	0.0	0.0	0.5	0.0
72	68	1/4	1/4	3/4	2	1	I	Bb	IV		I		I							M	0	0	-3, 1, -2		-3	-3	4	4	0.5	0.125	0.875	0.125
73	69	1/4	1/4	3/4	2	1	I6	Bb	IV		I6		I		6					M	0	0	1, -2, -3		-3	1	3	8	0.2727272727272727	0.3125	1.4375	0.17857142857142858
74	70	1/4	1/4	3/4	2	1	ii65	Bb	IV		ii65		ii		65					mm7	0	0	-4, 0, -3, -1		-1	-4	0	3	0.0	0.0	0.75	0.0
74	70	1/2	1/2	3/4	2	1	V65/V	Bb	IV		V65/V		V		65		V			Mm7	0	0	3, 0, -3, -1		-1	3	0	3	0.0	0.0	0.75	0.0
75	71	0	0	3/4	2	1	V(64)	Bb	IV		V(64)		V			64				M	0	0	-2, -3, 1		-2	-2	2	5	0.2857142857142857	0.0625	0.6875	0.08333333333333333
75	71	1/2	1/2	3/4	2	1	V7	Bb	IV		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	3	6	0.3333333333333333	0.125	0.625	0.16666666666666666
76	72	0	0	3/4	2	1	I|PAC}	Bb	IV		I		I					PAC	}	M	0	0	-3, 1, -2		-3	-3	0	3	0.0	0.0	0.75	0.0
