mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
37	37	0	0	6/8	2	1	i{	f	i		i		i						{	m	1	1	-1, -4, 0		-1	-1	1	7	0.125	0.0625	1.375	0.043478260869565216
38	38	0	0	6/8	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-2, -5, -1, 1		1	-2	2	10	0.16666666666666666	0.1875	2.0625	0.08333333333333333
39	39	0	0	6/8	2	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	3	8	0.2727272727272727	0.3125	2.4375	0.11363636363636363
39	39	5/8	5/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	2	0.0	0.0	0.25	0.0
40	40	0	0	6/8	2	1	VI(64)	f	i		VI(64)		VI			64				M	1	1	-5, 1, -2		-5	-5	3	5	0.375	0.25	1.625	0.13333333333333333
40	40	3/8	3/8	6/8	2	1	VI	f	i		VI		VI							M	1	1	-5, -1, -4		-5	-5	1	3	0.25	0.0625	0.9375	0.0625
40	40	5/8	5/8	6/8	2	1	Ger6	f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-5, -1, -4, 5		5	-5	0	1	0.0	0.0	0.125	0.0
41	41	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	2	6	0.25	0.125	1.75	0.06666666666666667
41	41	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	2	6	0.25	0.25	0.875	0.2222222222222222
42	42	0	0	6/8	2	1	i(9#74)}	f	i		i(9#74)		i			9#74			}	m	1	1	-1, -2, 0	1, 4	-1	-1	0	4	0.0	0.0	1.5	0.0
42	42	3/8	3/8	6/8	2	1	i|PAC	f	i		i		i					PAC		m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
43	43	0	0	6/8	2	1	i{	f	i		i		i						{	m	1	1	-1, -4, 0		-1	-1	0	8	0.0	0.0	0.625	0.0
43	43	3/8	3/8	6/8	2	1	#viio43/iv	f	i		#viio43/iv		#vii	o	43		iv			o7	1	1	-3, -6, 3, 0		3	-3	0	8	0.0	0.0	0.625	0.0
44	44	0	0	6/8	2	1	iv6(#72)	f	i		iv6(#72)		iv		6	#72				m	1	1	-5, -1, 0, 3		-2	-5	0	7	0.0	0.0	0.75	0.0
44	44	3/8	3/8	6/8	2	1	iv6	f	i		iv6		iv		6					m	1	1	-5, -1, -2		-2	-5	0	5	0.0	0.0	0.375	0.0
44	44	5/8	5/8	6/8	2	1	i64	f	i		i64		i		64					m	1	1	0, -1, -4		-1	0	0	3	0.0	0.0	0.25	0.0
45	45	0	0	6/8	2	1	bII6	f	i		bII6		bII		6					M	1	1	-2, -5, -6		-6	-2	1	13	0.07142857142857142	0.0	1.0	0.0
45	45	5/8	5/8	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	3	0.0	0.0	0.25	0.0
46	46	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	7	0.0	0.0	0.75	0.0
46	46	3/8	3/8	6/8	2	1	V|HC	f	i		V		V					HC		M	1	1	0, 4, 1		0	0	0	8	0.0	0.0	0.625	0.0
47	47	0	0	6/8	2	1	Ger6	f	i		Ger6	Ger	vii	o	65	b3	V			Ger	1	1	-5, -1, -4, 5		5	-5	0	14	0.0	0.0	1.25	0.0
48	48	0	0	6/8	2	1	V	f	i		V		V							M	1	1	0, 4, 1		0	0	0	14	0.0	0.0	1.25	0.0
49	49	0	0	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	1	14	0.06666666666666667	0.0	1.25	0.0
50	50	0	0	6/8	2	1	#viio43	f	i		#viio43		#vii	o	43					o7	1	1	-2, -5, 4, 1		4	-2	0	14	0.0	0.0	1.25	0.0
51	51	0	0	6/8	2	1	i6	f	i		i6		i		6					m	1	1	-4, 0, -1		-1	-4	0	8	0.0	0.0	0.625	0.0
51	51	3/8	3/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	8	0.0	0.0	0.625	0.0
52	52	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	0	8	0.0	0.0	0.625	0.0
52	52	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	8	0.0	0.0	0.625	0.0
53	53	0	0	6/8	2	1	i6|EC}{	f	i		i6		i		6			EC	}{	m	1	1	-4, 0, -1		-1	-4	0	9	0.0	0.0	0.75	0.0
53	53	3/8	3/8	6/8	2	1	ii%65	f	i		ii%65		ii	%	65					%7	1	1	-2, -5, -1, 1		1	-2	1	11	0.08333333333333333	0.0625	0.6875	0.08333333333333333
54	54	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	1	7	0.125	0.0	0.75	0.0
54	54	3/8	3/8	6/8	2	1	#viio65/iv	f	i		#viio65/iv		#vii	o	65		iv			o7	1	1	0, -3, -6, 3		3	0	0	7	0.0	0.0	0.75	0.0
55	55	0	0	6/8	2	1	Ger6|DC	f	i		Ger6	Ger	vii	o	65	b3	V	DC		Ger	1	1	-5, -1, -4, 5		5	-5	1	8	0.1111111111111111	0.125	0.625	0.16666666666666666
55	55	3/8	3/8	6/8	2	1	viio65/V	f	i		viio65/V		vii	o	65		V			o7	1	1	2, -1, -4, 5		5	2	1	8	0.1111111111111111	0.125	0.625	0.16666666666666666
56	56	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	4	3	0.5714285714285714	0.25	0.25	0.5
56	56	3/8	3/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	2	7	0.2222222222222222	0.0	0.75	0.0
57	57	0	0	6/8	2	1	i|PAC}	f	i		i		i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
57	57	1/4	1/4	6/8	2	1	V65/iv{	f	i		V65/iv		V		65		iv		{	Mm7	1	1	3, 0, -3, -1		-1	3	0	4	0.0	0.0	0.5	0.0
57	57	3/8	3/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
57	57	5/8	5/8	6/8	2	1	iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	3	0.0	0.0	0.375	0.0
58	58	0	0	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	2	4	0.3333333333333333	0.125	0.875	0.125
58	58	1/4	1/4	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
58	58	3/8	3/8	6/8	2	1	i|PAC}	f	i		i		i					PAC	}	m	1	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
58	58	5/8	5/8	6/8	2	1	#viio7/iv{	f	i		#viio7/iv		#vii	o	7		iv		{	o7	1	1	3, 0, -3, -6		3	3	0	4	0.0	0.0	0.5	0.0
59	59	0	0	6/8	2	1	iv	f	i		iv		iv							m	1	1	-2, -5, -1		-2	-2	0	4	0.0	0.0	0.5	0.0
59	59	1/4	1/4	6/8	2	1	viio7/V	f	i		viio7/V		vii	o	7		V			o7	1	1	5, 2, -1, -4		5	5	0	4	0.0	0.0	0.5	0.0
59	59	3/8	3/8	6/8	2	1	V(64)	f	i		V(64)		V			64				M	1	1	0, -1, -4		0	0	2	3	0.4	0.125	0.625	0.16666666666666666
59	59	5/8	5/8	6/8	2	1	V7	f	i		V7		V		7					Mm7	1	1	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.5	0.0
60	60	0	0	6/8	2	1	i(9#74)}	f	i		i(9#74)		i			9#74			}	m	1	1	-1, -2, 0	1, 4	-1	-1	0	4	0.0	0.0	1.5	0.0
60	60	3/8	3/8	6/8	2	1	i|PAC	f	i		i		i					PAC		m	1	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
