mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	4/4	2	1	Eb.I{	Eb	I		I		I						{	M	0	0	-3, 1, -2		-3	-3	1	6	0.14285714285714285	0.0625	1.4375	0.041666666666666664
1	1	1/2	1/2	4/4	2	1	V6	Eb	I		V6		V		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.75	0.0
1	1	3/4	3/4	4/4	2	1	vi	Eb	I		vi		vi							m	0	0	0, -3, 1		0	0	0	3	0.0	0.0	0.5	0.0
1	1	7/8	7/8	4/4	2	1	viio6/V	Eb	I		viio6/V		vii	o	6		V			o	0	0	0, -3, 3		3	0	0	2	0.0	0.0	0.25	0.0
2	2	0	0	4/4	2	1	V	Eb	I		V		V							M	0	0	-2, 2, -1		-2	-2	2	7	0.2222222222222222	0.0625	1.6875	0.03571428571428571
2	2	1/2	1/2	4/4	2	1	V2/ii	Eb	I		V2/ii		V		2		ii			Mm7	0	0	-2, 0, 4, 1		0	-2	1	3	0.25	0.0625	0.5625	0.1
2	2	3/4	3/4	4/4	2	1	ii6	Eb	I		ii6		ii		6					m	0	0	-4, 0, -1		-1	-4	1	3	0.25	0.0625	0.5625	0.1
3	3	0	0	4/4	2	1	V2	Eb	I		V2		V		2					Mm7	0	0	-4, -2, 2, -1		-2	-4	1	4	0.2	0.0625	0.8125	0.07142857142857142
3	3	1/4	1/4	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	4	0.0	0.0	0.875	0.0
3	3	1/2	1/2	4/4	2	1	ii7(4)	Eb	I		ii7(4)		ii		7	4				mm7	0	0	-1, -2, 0, -3		-1	-1	0	2	0.0	0.0	0.625	0.0
3	3	3/4	3/4	4/4	2	1	V7	Eb	I		V7		V		7					Mm7	0	0	-2, 2, -1, -4		-2	-2	0	3	0.0	0.0	0.625	0.0
4	4	0	0	4/4	2	1	I|IAC}{	Eb	I		I		I					IAC	}{	M	0	0	-3, 1, -2		-3	-3	2	21	0.08695652173913043	0.125	1.5	0.07692307692307693
5	5	0	0	4/4	2	1	viio6(9)	Eb	I		viio6(9)		vii	o	6	9				o	0	0	-1, -4, 2	-3	2	-1	0	7	0.0	0.0	0.5	0.0
5	5	1/4	1/4	4/4	2	1	viio6	Eb	I		viio6		vii	o	6					o	0	0	-1, -4, 2		2	-1	2	16	0.1111111111111111	0.125	1.25	0.09090909090909091
6	6	0	0	4/4	2	1	I6(9)	Eb	I		I6(9)		I		6	9				M	0	0	1, -2, -3	-1	-3	1	0	7	0.0	0.0	0.5	0.0
6	6	1/4	1/4	4/4	2	1	I6	Eb	I		I6		I		6					M	0	0	1, -2, -3		-3	1	0	5	0.0	0.0	0.5	0.0
6	6	1/2	1/2	4/4	2	1	i6	Eb	I		i6		i		6					m	0	0	-6, -2, -3		-3	-6	3	11	0.21428571428571427	0.125	0.75	0.14285714285714285
7	7	0	0	4/4	2	1	V.V7	Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	10	0.09090909090909091	0.125	0.75	0.14285714285714285
7	7	1/2	1/2	4/4	2	1	viio7/V	Eb	V		viio7/V		vii	o	7		V			o7	0	0	4, 1, -2, -5		4	4	1	10	0.09090909090909091	0.125	0.75	0.14285714285714285
8	8	0	0	4/4	2	1	V|HC}	Eb	V		V		V					HC	}	M	0	0	-1, 3, 0		-1	-1	10	10	0.5	0.625	1.0625	0.37037037037037035
8	8	1/2	1/2	4/4	2	1	V(#7b64)	Eb	V		V(#7b64)		V			#7b64				M	0	0	-1, -2, -5	4	-1	-1	0	4	0.0	0.0	1.0	0.0
8	8	3/4	3/4	4/4	2	1	V	Eb	V		V		V							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
9	9	0	0	4/4	2	1	I{	Eb	V		I		I						{	M	0	0	-2, 2, -1		-2	-2	0	17	0.0	0.0	1.0625	0.0
9	9	1/2	1/2	4/4	2	1	V43	Eb	V		V43		V		43					Mm7	0	0	0, -3, -1, 3		-1	0	0	21	0.0	0.0	1.3125	0.0
10	10	0	0	4/4	2	1	I	Eb	V		I		I							M	0	0	-2, 2, -1		-2	-2	1	20	0.047619047619047616	0.0625	1.25	0.047619047619047616
10	10	1/2	1/2	4/4	2	1	V43	Eb	V		V43		V		43					Mm7	0	0	0, -3, -1, 3		-1	0	0	21	0.0	0.0	1.3125	0.0
11	11	0	0	4/4	2	1	I	Eb	V		I		I							M	0	0	-2, 2, -1		-2	-2	1	13	0.07142857142857142	0.0625	0.8125	0.07142857142857142
11	11	3/8	3/8	4/4	2	1	V43	Eb	V		V43		V		43					Mm7	0	0	0, -3, -1, 3		-1	0	1	5	0.16666666666666666	0.03125	0.21875	0.125
11	11	1/2	1/2	4/4	2	1	I6	Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	0	17	0.0	0.0	1.0	0.0
12	12	0	0	4/4	2	1	ii6	Eb	V		ii6		ii		6					m	0	0	-3, 1, 0		0	-3	0	17	0.0	0.0	1.0	0.0
12	12	1/2	1/2	4/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	0	10	0.0	0.0	0.5	0.0
12	12	3/4	3/4	4/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	0	10	0.0	0.0	0.5	0.0
13	13	0	0	4/4	2	1	vi|DC	Eb	V		vi		vi					DC		m	0	0	1, -2, 2		1	1	8	7	0.5333333333333333	0.3125	0.4375	0.4166666666666667
13	13	1/2	1/2	4/4	2	1	I6	Eb	V		I6		I		6					M	0	0	2, -1, -2		-2	2	6	14	0.3	0.1875	1.0	0.15789473684210525
14	14	0	0	4/4	2	1	ii65	Eb	V		ii65		ii		65					mm7	0	0	-3, 1, -2, 0		0	-3	4	11	0.26666666666666666	0.125	0.71875	0.14814814814814814
14	14	3/8	3/8	4/4	2	1	V65/V	Eb	V		V65/V		V		65		V			Mm7	0	0	4, 1, -2, 0		0	4	2	3	0.4	0.0625	0.28125	0.18181818181818182
14	14	1/2	1/2	4/4	2	1	V(64)	Eb	V		V(64)		V			64				M	0	0	-1, -2, 2		-1	-1	2	4	0.3333333333333333	0.125	0.625	0.16666666666666666
14	14	3/4	3/4	4/4	2	1	V7	Eb	V		V7		V		7					Mm7	0	0	-1, 3, 0, -3		-1	-1	1	5	0.16666666666666666	0.03125	0.59375	0.05
15	15	0	0	4/4	2	1	I|PAC}	Eb	V		I		I					PAC	}	M	0	0	-2, 2, -1		-2	-2	2	7	0.2222222222222222	0.125	0.5	0.2
