mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	volta	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
86	86	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	4	0.2	0.125	0.75	0.14285714285714285
87	87	0	0	2/2	2	1	IV			F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	3	3	0.5	0.375	0.625	0.375
87	87	1/2	1/2	2/2	2	1	vi		IV6	F	I		vi		vi							m	0	0	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
87	87	3/4	3/4	2/2	2	1	V65/V			F	I		V65/V		V		65		V			Mm7	0	0	5, 2, -1, 1		1	5	1	3	0.25	0.125	0.625	0.16666666666666666
88	88	0	0	2/2	2	1	V(4)}			F	I		V(4)		V			4			}	M	0	0	0, -1, 1		0	0	0	3	0.0	0.0	1.0	0.0
88	88	1/4	1/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	5	8	0.38461538461538464	0.3125	1.1875	0.20833333333333334
89	89	0	0	2/2	2	1	I6{			F	I		I6		I		6				{	M	0	0	3, 0, -1		-1	3	2	5	0.2857142857142857	0.0625	0.9375	0.0625
89	89	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	1.0	0.0
90	90	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.125	0.875	0.125
90	90	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.0	0.0
91	91	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	3	5	0.375	0.1875	0.8125	0.1875
91	91	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	1.0	0.0
92	92	0	0	2/2	2	1	V43			F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	1.125	0.0
92	92	1/4	1/4	2/2	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	2	0.0	0.0	0.5	0.0
92	92	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
92	92	3/4	3/4	2/2	2	1	vi			F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.375	0.0
93	93	0	0	2/2	2	1	IV			F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	2	5	0.2857142857142857	0.08333333333333333	1.0416666666666667	0.07407407407407407
93	93	3/8	3/8	2/2	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	1	0.0	0.0	0.125	0.0
93	93	1/2	1/2	2/2	2	1	V(64)			F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	1	4	0.2	0.125	1.25	0.09090909090909091
93	93	3/4	3/4	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.625	0.0
94	94	0	0	2/2	2	1	I(74)}			F	I		I(74)		I			74			}	M	0	0	-1, -2, 0	4	-1	-1	0	4	0.0	0.0	1.5	0.0
94	94	1/2	1/2	2/2	2	1	I|PAC			F	I		I		I					PAC		M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
95	95	0	0	2/2	2	1	i.i{			F	i		i		i						{	m	0	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	1.75	0.0
95	95	1/2	1/2	2/2	2	1	iv7			F	i		iv7		iv		7					mm7	0	1	-2, -5, -1, -4		-2	-2	0	3	0.0	0.0	1.0	0.0
96	96	0	0	2/2	2	1	V7/III			F	i		V7/III		V		7		III			Mm7	0	1	-3, 1, -2, -5		-3	-3	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
96	96	1/2	1/2	2/2	2	1	IIIM7			F	i		IIIM7		III	M	7					MM7	0	1	-4, 0, -3, 1		-4	-4	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
97	97	0	0	2/2	2	1	VIM7			F	i		VIM7		VI	M	7					MM7	0	1	-5, -1, -4, 0		-5	-5	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
97	97	1/2	1/2	2/2	2	1	ii7			F	i		ii7		ii		7					mm7	0	1	1, -2, 2, -1		1	1	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
98	98	0	0	2/2	2	1	V7			F	i		V7		V		7					Mm7	0	1	0, 4, 1, -2		0	0	1	6	0.14285714285714285	0.125	1.375	0.08333333333333333
98	98	1/2	1/2	2/2	2	1	i|IAC}			F	i		i		i					IAC	}	m	0	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.625	0.0
98	98	5/8	5/8	2/2	2	1	bIII.viio64{			F	bIII		viio64		vii	o	64				{	o	0	0	-5, 1, -2		1	-5	1	3	0.25	0.0625	0.1875	0.25
98	98	3/4	3/4	2/2	2	1	I6			F	bIII		I6		I		6					M	0	0	0, -3, -4		-4	0	0	2	0.0	0.0	0.25	0.0
98	98	7/8	7/8	2/2	2	1	viio6			F	bIII		viio6		vii	o	6					o	0	0	-2, -5, 1		1	-2	0	3	0.0	0.0	0.375	0.0
99	99	0	0	2/2	2	1	I			F	bIII		I		I							M	0	0	-4, 0, -3		-4	-4	4	10	0.2857142857142857	0.3125	1.3125	0.19230769230769232
100	100	1/4	1/4	2/2	2	1	V65			F	bIII		V65		V		65					Mm7	0	0	1, -2, -5, -3		-3	1	0	4	0.0	0.0	2.0	0.0
100	100	3/4	3/4	2/2	2	1	I			F	bIII		I		I							M	0	0	-4, 0, -3		-4	-4	0	4	0.0	0.0	1.0	0.0
101	101	0	0	2/2	2	1	ii6			F	bIII		ii6		ii		6					m	0	0	-5, -1, -2		-2	-5	3	7	0.3	0.14583333333333334	1.8541666666666667	0.07291666666666667
101	101	1/2	1/2	2/2	2	1	V(64)			F	bIII		V(64)		V			64				M	0	0	-3, -4, 0		-3	-3	0	4	0.0	0.0	1.25	0.0
101	101	3/4	3/4	2/2	2	1	V7			F	bIII		V7		V		7					Mm7	0	0	-3, 1, -2, -5		-3	-3	0	3	0.0	0.0	0.75	0.0
102	102	0	0	2/2	2	1	I(94)}			F	bIII		I(94)		I			94			}	M	0	0	-4, -5, -3	-2	-4	-4	0	4	0.0	0.0	1.5	0.0
102	102	1/2	1/2	2/2	2	1	I|PAC			F	bIII		I		I					PAC		M	0	0	-4, 0, -3		-4	-4	0	3	0.0	0.0	0.75	0.0
103	103	0	0	2/2	2	1	V/ii{			F	bIII		V/ii		V				ii		{	M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	1.25	0.0
103	103	1/2	1/2	2/2	2	1	viio7/V/ii			F	bIII		viio7/V/ii		vii	o	7		V/ii			o7	0	0	4, 1, -2, -5		4	4	0	3	0.0	0.0	1.25	0.0
104	104	0	0	2/2	2	1	#viio43/ii			F	bIII		#viio43/ii		#vii	o	43		ii			o7	0	0	-3, -6, 3, 0		3	-3	0	4	0.0	0.0	1.0	0.0
104	104	1/4	1/4	2/2	2	1	V43/ii			F	bIII		V43/ii		V		43		ii			Mm7	0	0	0, -3, -1, 3		-1	0	1	3	0.25	0.125	0.375	0.25
104	104	1/2	1/2	2/2	2	1	ii			F	bIII		ii		ii							m	0	0	-2, -5, -1		-2	-2	2	4	0.3333333333333333	0.25	0.75	0.25
105	105	0	0	2/2	2	1	V			F	bIII		V		V							M	0	0	-3, 1, -2		-3	-3	0	4	0.0	0.0	1.5	0.0
105	105	1/2	1/2	2/2	2	1	viio7/V			F	bIII		viio7/V		vii	o	7		V			o7	0	0	2, -1, -4, -7		2	2	0	3	0.0	0.0	1.25	0.0
106	106	0	0	2/2	2	1	vii%7			F	bIII		vii%7		vii	%	7					%7	0	0	1, -2, -5, -1		1	1	0	4	0.0	0.0	1.0	0.0
106	106	1/4	1/4	2/2	2	1	V43			F	bIII		V43		V		43					Mm7	0	0	-2, -5, -3, 1		-3	-2	1	3	0.25	0.125	0.375	0.25
106	106	1/2	1/2	2/2	2	1	I}			F	bIII		I		I						}	M	0	0	-4, 0, -3		-4	-4	2	3	0.4	0.25	0.5	0.3333333333333333
106	106	3/4	3/4	2/2	2	1	i.i{			F	i		i		i						{	m	0	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
106	106	7/8	7/8	2/2	2	1	v6			F	i		v6		v		6					m	0	1	-3, 1, 0		0	-3	0	3	0.0	0.0	0.375	0.0
107	107	0	0	2/2	2	1	viio6/V			F	i		viio6/V		vii	o	6		V			o	0	1	2, -1, 5		5	2	1	3	0.25	0.125	0.625	0.16666666666666666
107	107	1/4	1/4	2/2	2	1	#viio			F	i		#viio		#vii	o						o	0	1	4, 1, -2		4	4	0	3	0.0	0.0	0.5	0.0
107	107	1/2	1/2	2/2	2	1	I			F	i		I		I							M	0	1	-1, 3, 0		-1	-1	2	3	0.4	0.25	0.5	0.3333333333333333
107	107	3/4	3/4	2/2	2	1	viio7/V			F	i		viio7/V		vii	o	7		V			o7	0	1	5, 2, -1, -4		5	5	0	3	0.0	0.0	0.5	0.0
108	108	0	0	2/2	2	1	V(64)}			F	i		V(64)		V			64			}	M	0	1	0, -1, -4		0	0	2	5	0.2857142857142857	0.25	1.25	0.16666666666666666
108	108	1/2	1/2	2/2	2	1	V|HC			F	i		V		V					HC		M	0	1	0, 4, 1		0	0	2	4	0.3333333333333333	0.25	0.75	0.25
109	109	0	0	2/2	2	1	V7{			F	i		V7		V		7				{	Mm7	0	1	0, 4, 1, -2		0	0	0	3	0.0	0.0	1.5	0.0
109	109	1/2	1/2	2/2	2	1	VI(6#2)			F	i		VI(6#2)		VI			6#2				M	0	1	-5, 4, -2		-5	-5	0	1	0.0	0.0	0.5	0.0
109	109	3/4	3/4	2/2	2	1	VI			F	i		VI		VI							M	0	1	-5, -1, -4		-5	-5	0	2	0.0	0.0	0.5	0.0
110	110	0	0	2/2	2	1	V2/III			F	i		V2/III		V		2		III			Mm7	0	1	-5, -3, 1, -2		-3	-5	2	6	0.25	0.25	1.25	0.16666666666666666
110	110	1/2	1/2	2/2	2	1	IIIM65			F	i		IIIM65		III	M	65					MM7	0	1	0, -3, 1, -4		-4	0	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
111	111	0	0	2/2	2	1	VIM2			F	i		VIM2		VI	M	2					MM7	0	1	0, -5, -1, -4		-5	0	2	6	0.25	0.25	1.25	0.16666666666666666
111	111	1/2	1/2	2/2	2	1	ii%65			F	i		ii%65		ii	%	65					%7	0	1	-2, -5, -1, 1		1	-2	1	5	0.16666666666666666	0.125	1.375	0.08333333333333333
112	112	0	0	2/2	2	1	V2			F	i		V2		V		2					Mm7	0	1	-2, 0, 4, 1		0	-2	3	7	0.3	0.375	1.125	0.25
112	112	1/2	1/2	2/2	2	1	i6			F	i		i6		i		6					m	0	1	-4, 0, -1		-1	-4	0	3	0.0	0.0	0.375	0.0
112	112	5/8	5/8	2/2	2	1	#viio6			F	i		#viio6		#vii	o	6					o	0	1	1, -2, 4		4	1	1	3	0.25	0.0625	0.1875	0.25
112	112	3/4	3/4	2/2	2	1	i			F	i		i		i							m	0	1	-1, -4, 0		-1	-1	0	2	0.0	0.0	0.25	0.0
112	112	7/8	7/8	2/2	2	1	v6			F	i		v6		v		6					m	0	1	-3, 1, 0		0	-3	0	2	0.0	0.0	0.25	0.0
113	113	0	0	2/2	2	1	Ger6			F	i		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-5, -1, -4, 5		5	-5	0	7	0.0	0.0	1.25	0.0
113	113	1/2	1/2	2/2	2	1	viio65/V			F	i		viio65/V		vii	o	65		V			o7	0	1	2, -1, -4, 5		5	2	0	7	0.0	0.0	1.25	0.0
114	114	0	0	2/2	2	1	V			F	i		V		V							M	0	1	0, 4, 1		0	0	1	1	0.5	0.125	0.125	0.5
114	114	1/4	1/4	2/2	2	1	#viio7			F	i		#viio7		#vii	o	7					o7	0	1	4, 1, -2, -5		4	4	0	4	0.0	0.0	2.0	0.0
114	114	3/4	3/4	2/2	2	1	i			F	i		i		i							m	0	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
115	115	0	0	2/2	2	1	iio6			F	i		iio6		ii	o	6					o	0	1	-2, -5, 1		1	-2	2	6	0.25	0.0625	1.1875	0.05
115	115	1/2	1/2	2/2	2	1	V(64)			F	i		V(64)		V			64				M	0	1	0, -1, -4		0	0	0	3	0.0	0.0	1.0	0.0
115	115	3/4	3/4	2/2	2	1	V			F	i		V		V							M	0	1	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
116	116	0	0	2/2	2	1	i(94)|PAC}	1		F	i		i(94)		i			94		PAC	}	m	0	1	-1, -2, 0	1	-1	-1	0	4	0.0	0.0	1.5	0.0
116	116	1/2	1/2	2/2	2	1	i	1		F	i		i		i							m	0	1	-1, -4, 0		-1	-1	0	3	0.0	0.0	0.75	0.0
117	116	0	0	2/2	2	1	I.I[I(74)|PAC}	2		F	I	I	I(74)		I			74		PAC	}	M	0	0	-1, -2, 0	4	-1	-1	2	9	0.18181818181818182	0.15625	3.84375	0.0390625
118	117	0	0	2/2	2	1	I			F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	3	7	0.3	0.1875	0.6875	0.21428571428571427
118	117	1/2	1/2	2/2	2	1	viio			F	I	I	viio		vii	o						o	0	0	4, 1, -2		4	4	5	5	0.5	0.4375	0.4375	0.5
119	118	0	0	2/2	2	1	I]			F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	2	7	0.2222222222222222	0.16666666666666666	0.9583333333333334	0.14814814814814814
119	118	1/2	1/2	2/2	2	1	ii			F	I		ii		ii							m	0	0	1, -2, 2		1	1	2	4	0.3333333333333333	0.16666666666666666	0.3333333333333333	0.3333333333333333
120	119	0	0	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	8	4	0.6666666666666666	0.6666666666666666	0.3333333333333333	0.6666666666666666
121	120	0	0	2/2	2	1	I6{			F	I		I6		I		6				{	M	0	0	3, 0, -1		-1	3	2	5	0.2857142857142857	0.0625	0.9375	0.0625
121	120	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	1.0	0.0
122	121	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.125	0.875	0.125
122	121	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	2	6	0.25	0.08333333333333333	0.9166666666666666	0.08333333333333333
123	122	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	1	5	0.16666666666666666	0.125	0.875	0.125
123	122	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	4	0.2	0.125	0.875	0.125
124	123	0	0	2/2	2	1	V43			F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	0.375	0.0
124	123	1/4	1/4	2/2	2	1	V6			F	I		V6		V		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
124	123	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	1	3	0.25	0.0625	0.3125	0.16666666666666666
124	123	3/4	3/4	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.0625	0.3125	0.16666666666666666
125	124	0	0	2/2	2	1	IV			F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	3	5	0.375	0.20833333333333334	0.7916666666666666	0.20833333333333334
125	124	1/2	1/2	2/2	2	1	vi		IV6	F	I		vi		vi							m	0	0	2, -1, 3		2	2	1	2	0.3333333333333333	0.125	0.375	0.25
125	124	3/4	3/4	2/2	2	1	V65/V			F	I		V65/V		V		65		V			Mm7	0	0	5, 2, -1, 1		1	5	1	3	0.25	0.125	0.625	0.16666666666666666
126	125	0	0	2/2	2	1	V(4)}			F	I		V(4)		V			4			}	M	0	0	0, -1, 1		0	0	0	3	0.0	0.0	1.0	0.0
126	125	1/4	1/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	5	8	0.38461538461538464	0.375	1.125	0.25
127	126	0	0	2/2	2	1	I6{			F	I		I6		I		6				{	M	0	0	3, 0, -1		-1	3	4	5	0.4444444444444444	0.25	0.75	0.25
127	126	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	2	6	0.25	0.125	0.875	0.125
128	127	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	2	8	0.2	0.125	0.875	0.125
128	127	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	3	7	0.3	0.125	0.875	0.125
129	128	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	2	8	0.2	0.125	0.875	0.125
129	128	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.875	0.0
129	128	3/4	3/4	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.75	0.0
130	129	0	0	2/2	2	1	V64			F	I		V64		V		64					M	0	0	1, 0, 4		0	1	2	4	0.3333333333333333	0.5	1.25	0.2857142857142857
130	129	1/4	1/4	2/2	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	3	0.0	0.0	0.75	0.0
130	129	1/2	1/2	2/2	2	1	I(4)			F	I		I(4)		I			4				M	0	0	-1, -2, 0		-1	-1	2	1	0.6666666666666666	0.5	0.25	0.6666666666666666
130	129	3/4	3/4	2/2	2	1	vi			F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	4	0.0	0.0	0.75	0.0
131	130	0	0	2/2	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	6	9	0.4	0.375	1.1875	0.24
131	130	7/8	7/8	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.375	0.0
132	131	0	0	2/2	2	1	I(94)}			F	I		I(94)		I			94			}	M	0	0	-1, -2, 0	1	-1	-1	1	4	0.2	0.0625	1.4375	0.041666666666666664
132	131	1/2	1/2	2/2	2	1	I|PAC			F	I		I		I					PAC		M	0	0	-1, 3, 0		-1	-1	4	4	0.5	0.3333333333333333	0.6666666666666666	0.3333333333333333
133	132	0	0	2/2	2	1	IV6{			F	I		IV6		IV		6				{	M	0	0	2, -1, -2		-2	2	0	3	0.0	0.0	1.0	0.0
133	132	1/2	1/2	2/2	2	1	I64			F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	0	3	0.0	0.0	1.0	0.0
134	133	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	2	7	0.2222222222222222	0.16666666666666666	1.3333333333333333	0.1111111111111111
134	133	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	1.375	0.0
135	134	0	0	2/2	2	1	viio6/V			F	I		viio6/V		vii	o	6		V			o	0	0	2, -1, 5		5	2	2	3	0.4	0.25	0.625	0.2857142857142857
135	134	1/2	1/2	2/2	2	1	I64			F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	1	4	0.2	0.125	0.75	0.14285714285714285
136	135	0	0	2/2	2	1	V2			F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	4	7	0.36363636363636365	0.25	1.25	0.16666666666666666
136	135	1/2	1/2	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	1.25	0.0
137	136	0	0	2/2	2	1	viio6/V			F	I		viio6/V		vii	o	6		V			o	0	0	2, -1, 5		5	2	0	7	0.0	0.0	1.75	0.0
137	136	3/4	3/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.75	0.0
138	137	0	0	2/2	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	1	8	0.1111111111111111	0.1875	2.0625	0.08333333333333333
138	137	3/4	3/4	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
139	138	0	0	2/2	2	1	IV6			F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	4	6	0.4	0.25	1.75	0.125
139	138	1/2	1/2	2/2	2	1	V(64)			F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	5	0.0	0.0	1.25	0.0
139	138	3/4	3/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.5	0.0
140	139	0	0	2/2	2	1	I(974)}			F	I		I(974)		I			974			}	M	0	0	-1, -2, 0	1, 4	-1	-1	0	5	0.0	0.0	2.0	0.0
140	139	1/2	1/2	2/2	2	1	I|IAC			F	I		I		I					IAC		M	0	0	-1, 3, 0		-1	-1	4	6	0.4	0.25	0.5625	0.3076923076923077
141	140	0	0	2/2	2	1	V7/V{			F	I		V7/V		V		7		V		{	Mm7	0	0	1, 5, 2, -1		1	1	1	10	0.09090909090909091	0.0625	2.1875	0.027777777777777776
141	140	3/4	3/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	1	3	0.25	0.125	0.625	0.16666666666666666
142	141	0	0	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	4	8	0.3333333333333333	0.3125	1.9375	0.1388888888888889
142	141	3/4	3/4	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	4	4	0.5	0.375	0.625	0.375
143	142	1/4	1/4	2/2	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
143	142	1/2	1/2	2/2	2	1	V(64)			F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	1.0	0.0
143	142	3/4	3/4	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	3	0.25	0.125	0.625	0.16666666666666666
144	143	0	0	2/2	2	1	V43/V|DC			F	I		V43/V		V		43		V	DC		Mm7	0	0	2, -1, 1, 5		1	2	4	16	0.2	0.25	3.75	0.0625
145	144	0	0	2/2	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	4	16	0.2	0.25	3.75	0.0625
146	145	0	0	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.625	0.0
146	145	1/2	1/2	2/2	2	1	ii6			F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	4	0.0	0.0	0.625	0.0
147	146	0	0	2/2	2	1	V(64)			F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	1.625	0.0
147	146	1/2	1/2	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	2	3	0.4	0.0625	0.5625	0.1
147	146	3/4	3/4	2/2	2	1	#viio7/vi			F	I		#viio7/vi		#vii	o	7		vi			o7	0	0	7, 4, 1, -2		7	7	1	2	0.3333333333333333	0.125	0.375	0.25
148	147	0	0	2/2	2	1	V43/V|DC			F	I		V43/V		V		43		V	DC		Mm7	0	0	2, -1, 1, 5		1	2	4	16	0.2	0.25	3.75	0.0625
149	148	0	0	2/2	2	1	V65			F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	4	16	0.2	0.25	3.75	0.0625
150	149	0	0	2/2	2	1	V2/IV			F	I		V2/IV		V		2		IV			Mm7	0	0	-3, -1, 3, 0		-1	-3	6	12	0.3333333333333333	0.375	2.625	0.125
151	150	0	0	2/2	2	1	IV6			F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	8	8	0.5	0.5	0.6875	0.42105263157894735
152	151	0	0	2/2	2	1	Ger6			F	I		Ger6	Ger	vii	o	65	b3	V			Ger	0	0	-5, -1, -4, 5		5	-5	0	10	0.0	0.0	1.625	0.0
153	152	0	0	2/2	2	1	V|HC			F	I		V		V					HC		M	0	0	0, 4, 1		0	0	0	1	0.0	0.0	0.5	0.0
153	152	1/2	1/2	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	1.0	0.0
154	153	0	0	2/2	2	1	V6(4)			F	I		V6(4)		V		6	4				M	0	0	-1, 1, 0		0	-1	0	2	0.0	0.0	0.625	0.0
154	153	1/8	1/8	2/2	2	1	V6			F	I		V6		V		6					M	0	0	4, 1, 0		0	4	0	1	0.0	0.0	0.125	0.0
154	153	1/4	1/4	2/2	2	1	V			F	I		V		V							M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
154	153	1/2	1/2	2/2	2	1	I6(2)			F	I		I6(2)		I		6	2				M	0	0	3, 0, 1		-1	3	0	2	0.0	0.0	0.625	0.0
154	153	5/8	5/8	2/2	2	1	I6			F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.375	0.0
155	154	0	0	2/2	2	1	V43(6)			F	I		V43(6)		V		43	6				Mm7	0	0	3, -2, 0, 4		0	3	0	2	0.0	0.0	0.625	0.0
155	154	1/8	1/8	2/2	2	1	V43			F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	1	0.0	0.0	0.125	0.0
155	154	1/4	1/4	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	2	0.0	0.0	0.25	0.0
155	154	1/2	1/2	2/2	2	1	I(4)			F	I		I(4)		I			4				M	0	0	-1, -2, 0		-1	-1	0	3	0.0	0.0	0.875	0.0
155	154	5/8	5/8	2/2	2	1	I			F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	1	0.0	0.0	0.125	0.0
155	154	3/4	3/4	2/2	2	1	V6(6)			F	I		V6(6)		V		6	6				M	0	0	4, 3, 0		0	4	0	2	0.0	0.0	0.375	0.0
155	154	7/8	7/8	2/2	2	1	V6			F	I		V6		V		6					M	0	0	4, 1, 0		0	4	0	1	0.0	0.0	0.125	0.0
156	155	0	0	2/2	2	1	vi(2)			F	I		vi(2)		vi			2				m	0	0	4, -1, 3		2	4	0	4	0.0	0.0	1.375	0.0
156	155	1/8	1/8	2/2	2	1	vi			F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	1	0.0	0.0	0.125	0.0
156	155	1/4	1/4	2/2	2	1	V43/V			F	I		V43/V		V		43		V			Mm7	0	0	2, -1, 1, 5		1	2	0	3	0.0	0.0	0.5	0.0
156	155	1/2	1/2	2/2	2	1	V7(4)			F	I		V7(4)		V		7	4				Mm7	0	0	0, -1, 1, -2		0	0	0	4	0.0	0.0	1.375	0.0
156	155	5/8	5/8	2/2	2	1	V7			F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	4	0.0	0.0	0.625	0.0
