mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	1	0	0	3/4	2	1	G.I{	G	I		I		I						{	M	0	0	1, 5, 2		1	1	0	9	0.0	0.0	1.0	0.0
1	1	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	7	0.125	0.0625	0.4375	0.125
2	2	0	0	3/4	2	1	I	G	I		I		I							M	0	0	1, 5, 2		1	1	0	15	0.0	0.0	1.25	0.0
3	3	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	1, 0, 4		0	1	1	10	0.09090909090909091	0.0625	0.9375	0.0625
3	3	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	1, 10, 7, 4		1	1	2	6	0.25	0.125	0.375	0.25
4	4	0	0	3/4	2	1	I	G	I		I		I							M	0	0	1, 5, 2		1	1	0	15	0.0	0.0	1.25	0.0
5	5	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	17	0.05555555555555555	0.125	1.375	0.08333333333333333
6	6	0	0	3/4	2	1	I	G	I		I		I							M	0	0	1, 5, 2		1	1	0	6	0.0	0.0	0.5	0.0
6	6	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	5	0.0	0.0	0.5	0.0
6	6	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.25	0.0
7	7	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	3	3	0.5	0.1875	0.8125	0.1875
7	7	1/4	1/4	3/4	2	1	IV	G	I		IV		IV							M	0	0	0, 4, 1		0	0	2	3	0.4	0.125	0.625	0.16666666666666666
7	7	1/2	1/2	3/4	2	1	IV6	G	I		IV6		IV		6					M	0	0	4, 1, 0		0	4	2	3	0.4	0.125	0.375	0.25
8	8	0	0	3/4	2	1	V(64)}	G	I		V(64)		V			64			}	M	0	0	2, 1, 5		2	2	1	4	0.2	0.03125	0.96875	0.03125
8	8	1/4	1/4	3/4	2	1	V|HC	G	I		V		V					HC		M	0	0	2, 6, 3		2	2	2	3	0.4	0.25	0.5	0.3333333333333333
9	9	0	0	3/4	2	1	I{	G	I		I		I						{	M	0	0	1, 5, 2		1	1	1	12	0.07692307692307693	0.0625	0.9375	0.0625
9	9	1/2	1/2	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	1	7	0.125	0.0625	0.4375	0.125
10	10	0	0	3/4	2	1	I	G	I		I		I							M	0	0	1, 5, 2		1	1	4	18	0.18181818181818182	0.25	1.25	0.16666666666666666
11	11	0	0	3/4	2	1	IV64	G	I		IV64		IV		64					M	0	0	1, 0, 4		0	1	4	12	0.25	0.25	0.75	0.25
11	11	1/2	1/2	3/4	2	1	I(6#4#2)	G	I		I(6#4#2)		I			6#4#2				M	0	0	1, 10, 7, 4		1	1	2	6	0.25	0.125	0.375	0.25
12	12	0	0	3/4	2	1	I	G	I		I		I							M	0	0	1, 5, 2		1	1	0	17	0.0	0.0	1.25	0.0
13	13	0	0	3/4	2	1	V43	G	I		V43		V		43					Mm7	0	0	3, 0, 2, 6		2	3	4	20	0.16666666666666666	0.25	1.25	0.16666666666666666
14	14	0	0	3/4	2	1	I	G	I		I		I							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	0.5	0.0
14	14	1/4	1/4	3/4	2	1	vi	G	I		vi		vi							m	0	0	4, 1, 5		4	4	0	5	0.0	0.0	0.5	0.0
14	14	1/2	1/2	3/4	2	1	I6	G	I		I6		I		6					M	0	0	5, 2, 1		1	5	1	6	0.14285714285714285	0.0625	0.375	0.14285714285714285
15	15	0	0	3/4	2	1	ii6	G	I		ii6		ii		6					m	0	0	0, 4, 3		3	0	1	7	0.125	0.0625	0.4375	0.125
15	15	1/4	1/4	3/4	2	1	V(64)	G	I		V(64)		V			64				M	0	0	2, 1, 5		2	2	0	6	0.0	0.0	0.5	0.0
15	15	1/2	1/2	3/4	2	1	V7	G	I		V7		V		7					Mm7	0	0	2, 6, 3, 0		2	2	2	7	0.2222222222222222	0.125	0.625	0.16666666666666666
16	16	0	0	3/4	2	1	I(974)}	G	I		I(974)		I			974			}	M	0	0	1, 0, 2	3, 6	1	1	0	4	0.0	0.0	1.25	0.0
16	16	1/4	1/4	3/4	2	1	I|PAC	G	I		I		I					PAC		M	0	0	1, 5, 2		1	1	0	2	0.0	0.0	0.5	0.0
17	17	0	0	3/4	2	1	V.I{	G	V		I		I						{	M	0	0	2, 6, 3		2	2	4	17	0.19047619047619047	0.25	1.25	0.16666666666666666
18	18	0	0	3/4	2	1	V43	G	V		V43		V		43					Mm7	0	0	4, 1, 3, 7		3	4	1	14	0.06666666666666667	0.0625	1.1875	0.05
19	19	0	0	3/4	2	1	V65	G	V		V65		V		65					Mm7	0	0	7, 4, 1, 3		3	7	3	18	0.14285714285714285	0.1875	1.3125	0.125
20	20	0	0	3/4	2	1	I	G	V		I		I							M	0	0	2, 6, 3		2	2	1	5	0.16666666666666666	0.0625	0.4375	0.125
20	20	1/4	1/4	3/4	2	1	IM2	G	V		IM2		I	M	2					MM7	0	0	7, 2, 6, 3		2	7	0	5	0.0	0.0	0.5	0.0
20	20	1/2	1/2	3/4	2	1	IV6	G	V		IV6		IV		6					M	0	0	5, 2, 1		1	5	0	4	0.0	0.0	0.25	0.0
21	21	0	0	3/4	2	1	I64	G	V		I64		I		64					M	0	0	3, 2, 6		2	3	0	5	0.0	0.0	0.5	0.0
21	21	1/4	1/4	3/4	2	1	viio64	G	V		viio64		vii	o	64					o	0	0	1, 7, 4		7	1	2	6	0.25	0.125	0.375	0.25
21	21	1/2	1/2	3/4	2	1	I6	G	V		I6		I		6					M	0	0	6, 3, 2		2	6	2	6	0.25	0.125	0.375	0.25
22	22	0	0	3/4	2	1	ii64	G	V		ii64		ii		64					m	0	0	5, 4, 1		4	5	0	5	0.0	0.0	0.5	0.0
22	22	1/4	1/4	3/4	2	1	#viio64/ii	G	V		#viio64/ii		#vii	o	64		ii			o	0	0	3, 9, 6		9	3	2	6	0.25	0.125	0.375	0.25
