mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
15	15	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
16	16	0	0	3/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	0.75	0.0
16	16	1/4	1/4	3/4	2	1	I64		F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	0	3	0.0	0.0	0.25	0.0
16	16	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
17	17	0	0	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
17	17	1/4	1/4	3/4	2	1	vi6		F	I		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.25	0.0
17	17	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
18	18	0	0	3/4	2	1	viio43/V		F	I		viio43/V		vii	o	43		V			o7	0	0	-1, -4, 5, 2		5	-1	0	5	0.0	0.0	0.75	0.0
18	18	1/4	1/4	3/4	2	1	V6		F	I		V6		V		6					M	0	0	4, 1, 0		0	4	0	5	0.0	0.0	0.75	0.0
18	18	1/2	1/2	3/4	2	1	v6		F	I		v6		v		6					m	0	0	-3, 1, 0		0	-3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
19	19	0	0	3/4	2	1	viio43/IV		F	I		viio43/IV		vii	o	43		IV			o7	0	0	-3, -6, 3, 0		3	-3	0	5	0.0	0.0	0.75	0.0
19	19	1/4	1/4	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	5	0.0	0.0	0.75	0.0
19	19	1/2	1/2	3/4	2	1	vi		F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	3	0.0	0.0	0.25	0.0
20	20	0	0	3/4	2	1	#viio43/iii		F	I		#viio43/iii		#vii	o	43		iii			o7	0	0	2, -1, 8, 5		8	2	0	5	0.0	0.0	0.75	0.0
20	20	1/4	1/4	3/4	2	1	III6		F	I		III6		III		6					M	0	0	7, 4, 3		3	7	0	5	0.0	0.0	0.75	0.0
20	20	1/2	1/2	3/4	2	1	iii		F	I		iii		iii							m	0	0	3, 0, 4		3	3	1	2	0.3333333333333333	0.08333333333333333	0.16666666666666666	0.3333333333333333
21	21	0	0	3/4	2	1	#viio43/ii		F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	0, -3, 6, 3		6	0	0	5	0.0	0.0	0.75	0.0
21	21	1/4	1/4	3/4	2	1	II6		F	I		II6		II		6					M	0	0	5, 2, 1		1	5	0	5	0.0	0.0	0.75	0.0
21	21	1/2	1/2	3/4	2	1	IV		F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.25	0.0
22	22	0	0	3/4	2	1	viio43		F	I		viio43		vii	o	43					o7	0	0	-2, -5, 4, 1		4	-2	0	5	0.0	0.0	0.75	0.0
22	22	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	8	0.0	0.0	1.0	0.0
23	23	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	8	23	0.25806451612903225	0.6666666666666666	2.5833333333333335	0.20512820512820512
26	26	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	1.0	0.0
26	26	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
27	27	0	0	3/4	2	1	V.I{		F	V		I		I						{	M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	1.5	0.0
28	28	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	2	6	0.25	0.125	0.375	0.25
28	28	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0	4	0.0	0.0	0.25	0.0
29	29	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	4	12	0.25	0.25	0.75	0.25
29	29	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	1	7	0.125	0.0625	0.4375	0.125
30	30	0	0	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	1	6	0.14285714285714285	0.0625	0.9375	0.0625
30	30	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	8	0.0	0.0	2.0	0.0
32	32	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0	8	0.0	0.0	0.5	0.0
32	32	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	1	3	0.25	0.0625	0.1875	0.25
33	33	0	0	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	2	14	0.125	0.125	0.875	0.125
33	33	1/2	1/2	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	2	6	0.25	0.125	0.375	0.25
34	34	0	0	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.9375	0.0625
34	34	1/2	1/2	3/4	2	1	I}		F	V		I		I						}	M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
35	35	0	0	3/4	2	1	V65/IV{		F	V		V65/IV		V		65		IV		{	Mm7	0	0	4, 1, -2, 0		0	4	2	8	0.2	0.16666666666666666	1.0	0.14285714285714285
36	36	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	4	6	0.4	0.3333333333333333	0.8333333333333334	0.2857142857142857
37	37	0	0	3/4	2	1	V65/V		F	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6	2	8	0.2	0.16666666666666666	1.0	0.14285714285714285
38	38	0	0	3/4	2	1	iii6		F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1	4	6	0.4	0.3333333333333333	0.8333333333333334	0.2857142857142857
39	39	0	0	3/4	2	1	V65/vi		F	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8	2	8	0.2	0.16666666666666666	1.0	0.14285714285714285
40	40	0	0	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3	1	3	0.25	0.08333333333333333	0.5833333333333334	0.12499999999999999
40	40	1/4	1/4	3/4	2	1	IV6		F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.08333333333333333	0.3333333333333333	0.2
40	40	1/2	1/2	3/4	2	1	I64		F	V		I64		I		64					M	0	0	1, 0, 4		0	1	1	2	0.3333333333333333	0.08333333333333333	0.3333333333333333	0.2
41	41	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	4	0.3333333333333333	0.16666666666666666	0.6666666666666666	0.2
41	41	1/2	1/2	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	2	0.3333333333333333	0.08333333333333333	0.3333333333333333	0.2
42	42	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	2	4	0.3333333333333333	0.0625	0.6875	0.08333333333333333
42	42	1/4	1/4	3/4	2	1	V(64)		F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	1.0	0.0
42	42	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	3	0.25	0.03125	0.46875	0.0625
43	43	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0	4	9	0.3076923076923077	0.1875	0.875	0.17647058823529413
44	44	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	4	9	0.3076923076923077	0.1875	0.875	0.17647058823529413
45	45	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	4	9	0.3076923076923077	0.1875	0.875	0.17647058823529413
46	46	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	6	12	0.3333333333333333	0.3125	1.9375	0.1388888888888889
47	47	0	0	3/4	2	1	ii65		F	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1	1	6	0.14285714285714285	0.0625	0.9375	0.0625
47	47	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1	1	5	0.16666666666666666	0.0	1.25	0.0
47	47	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.25	0.0
48	48	0	0	3/4	2	1	I|PAC}{		F	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0	4	11	0.26666666666666666	0.1875	1.375	0.12
49	49	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	4	9	0.3076923076923077	0.1875	0.875	0.17647058823529413
50	50	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	4	9	0.3076923076923077	0.1875	0.875	0.17647058823529413
51	51	0	0	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	4	25	0.13793103448275862	0.25	2.0625	0.10810810810810811
53	53	1/4	1/4	3/4	2	1	V(4)		F	V		V(4)		V			4				M	0	0	1, 0, 2		1	1	1	5	0.16666666666666666	0.0	1.25	0.0
53	53	1/2	1/2	3/4	2	1	V		F	V		V		V							M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.25	0.0
54	54	0	0	3/4	2	1	I|PAC}		F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	11	0.0	0.0	1.0	0.0
54	54	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.03125	0.46875	0.0625
55	55	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	0	11	0.0	0.0	1.0	0.0
55	55	1/2	1/2	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.03125	0.46875	0.0625
56	56	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	3	16	0.15789473684210525	0.25	3.1666666666666665	0.07317073170731708
58	58	0	0	3/4	2	1	#viio64/ii		F	V		#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1	0	9	0.0	0.0	1.25	0.0
59	59	0	0	3/4	2	1	V7		F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	3	7	0.3	0.25	0.9166666666666666	0.2142857142857143
60	60	0	0	3/4	2	1	viio6		F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	0	9	0.0	0.0	1.25	0.0
61	61	0	0	3/4	2	1	I		F	V		I		I							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	1.0	0.0
61	61	1/2	1/2	3/4	2	1	vi		F	V		vi		vi							m	0	0	3, 0, 4		3	3	0	2	0.0	0.0	0.25	0.0
62	62	0	0	3/4	2	1	IV		F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	2	0.0	0.0	1.0	0.0
62	62	1/4	1/4	3/4	2	1	ii6		F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	2	0.0	0.0	0.25	0.0
62	62	1/2	1/2	3/4	2	1	V2		F	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1	0	2	0.0	0.0	0.25	0.0
63	63	0	0	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	5	0.16666666666666666	0.0625	1.6875	0.03571428571428571
63	63	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	1	3	0.25	0.0625	0.6875	0.08333333333333333
64	64	0	0	3/4	2	1	#viio7/ii		F	V		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7	0	4	0.0	0.0	1.5	0.0
64	64	1/4	1/4	3/4	2	1	V65/ii		F	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7	0	6	0.0	0.0	1.5	0.0
65	65	1/4	1/4	3/4	2	1	I6		F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.6875	0.08333333333333333
65	65	1/2	1/2	3/4	2	1	V43		F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	1	3	0.25	0.0625	0.6875	0.08333333333333333
66	66	0	0	3/4	2	1	#viio7/ii}		F	V		#viio7/ii		#vii	o	7		ii		}	o7	0	0	7, 4, 1, -2		7	7	0	4	0.0	0.0	1.75	0.0
66	66	1/4	1/4	3/4	2	1	V65/ii		F	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7	0	1	0.0	0.0	0.25	0.0
67	67	0	0	3/4	2	1	vi.i{		F	vi		i		i						{	m	0	1	2, -1, 3		2	2	5	13	0.2777777777777778	0.3125	1.9375	0.1388888888888889
69	69	0	0	3/4	2	1	iv		F	vi		iv		iv							m	0	1	1, -2, 2		1	1	5	17	0.22727272727272727	0.3125	2.9375	0.09615384615384616
71	71	0	0	3/4	2	1	VII		F	vi		VII		VII							M	0	1	0, 4, 1		0	0	5	17	0.22727272727272727	0.3125	2.9375	0.09615384615384616
73	73	0	0	3/4	2	1	III		F	vi		III		III							M	0	1	-1, 3, 0		-1	-1	5	17	0.22727272727272727	0.3125	2.9375	0.09615384615384616
75	75	0	0	3/4	2	1	Ger6		F	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-2, 2, -1, 8		8	-2	2	8	0.2	0.5	2.0	0.2
76	76	0	0	3/4	2	1	V(64)		F	vi		V(64)		V			64				M	0	1	3, 2, -1		3	3	2	8	0.2	0.5	2.0	0.2
77	77	0	0	3/4	2	1	viio7/V		F	vi		viio7/V		vii	o	7		V			o7	0	1	8, 5, 2, -1		8	8	2	8	0.2	0.5	2.0	0.2
78	78	0	0	3/4	2	1	V[V|HC}		F	vi	V	V		V					HC	}	M	0	1	3, 7, 4		3	3	0	5	0.0	0.0	1.75	0.0
78	78	1/4	1/4	3/4	2	1	VI6		F	vi	V	VI6		VI		6					M	0	1	2, -1, -2		-2	2	0	3	0.0	0.0	0.25	0.0
78	78	1/2	1/2	3/4	2	1	viio43/V	Ger43	F	vi	V	viio43/V		vii	o	43		V			o7	0	1	2, -1, 8, 5		8	2	0	3	0.0	0.0	0.25	0.0
79	79	0	0	3/4	2	1	V6		F	vi	V	V6		V		6					M	0	1	7, 4, 3		3	7	0	5	0.0	0.0	1.75	0.0
79	79	1/4	1/4	3/4	2	1	VI6		F	vi	V	VI6		VI		6					M	0	1	2, -1, -2		-2	2	0	3	0.0	0.0	0.25	0.0
79	79	1/2	1/2	3/4	2	1	viio43/V	Ger43	F	vi	V	viio43/V		vii	o	43		V			o7	0	1	2, -1, 8, 5		8	2	0	3	0.0	0.0	0.25	0.0
80	80	0	0	3/4	2	1	V]		F	vi	V	V		V							M	0	1	3, 7, 4		3	3	1	5	0.16666666666666666	0.125	1.125	0.1
81	81	0	0	3/4	2	1	viio7/V		F	vi		viio7/V		vii	o	7		V			o7	0	1	8, 5, 2, -1		8	8	1	5	0.16666666666666666	0.125	1.125	0.1
82	82	0	0	3/4	2	1	I.V43		F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	6	0.0	0.0	1.25	0.0
83	83	0	0	3/4	2	1	I[I{		F	I	I	I		I						{	M	0	0	-1, 3, 0		-1	-1	3	24	0.1111111111111111	0.1875	5.1875	0.03488372093023256
85	85	1/4	1/4	3/4	2	1	viio6		F	I	I	viio6		vii	o	6					o	0	0	1, -2, 4		4	1	2	5	0.2857142857142857	0.25	0.75	0.25
85	85	1/2	1/2	3/4	2	1	V7/IV		F	I	I	V7/IV		V		7		IV			Mm7	0	0	-1, 3, 0, -3		-1	-1	0	7	0.0	0.0	1.0	0.0
86	86	0	0	3/4	2	1	IV		F	I	I	IV		IV							M	0	0	-2, 2, -1		-2	-2	0	19	0.0	0.0	2.5	0.0
87	87	0	0	3/4	2	1	V43		F	I	I	V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	6	15	0.2857142857142857	0.75	2.0	0.2727272727272727
88	88	0	0	3/4	2	1	I]		F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	1	20	0.047619047619047616	0.125	2.625	0.045454545454545456
89	89	0	0	3/4	2	1	V65		F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	5	10	0.3333333333333333	0.3125	1.1875	0.20833333333333334
90	90	0	0	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.625	0.0
90	90	1/4	1/4	3/4	2	1	V43		F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.5	0.0
90	90	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	0.375	0.0
91	91	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.375	0.0
91	91	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.375	0.0
91	91	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
92	92	0	0	3/4	2	1	V65|EC		F	I		V65		V		65			EC		Mm7	0	0	4, 1, -2, 0		0	4	5	10	0.3333333333333333	0.3125	1.1875	0.20833333333333334
93	93	0	0	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	0.625	0.0
93	93	1/4	1/4	3/4	2	1	viio6		F	I		viio6		vii	o	6					o	0	0	1, -2, 4		4	1	0	5	0.0	0.0	0.5	0.0
93	93	1/2	1/2	3/4	2	1	I6		F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	0.375	0.0
94	94	0	0	3/4	2	1	IV		F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	0	3	0.0	0.0	0.375	0.0
94	94	1/4	1/4	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.375	0.0
94	94	1/2	1/2	3/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
95	95	0	0	3/4	2	1	I|PAC}{		F	I		I		I					PAC	}{	M	0	0	-1, 3, 0		-1	-1	0	8	0.0	0.0	1.0	0.0
95	95	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	5	0.0	0.0	0.75	0.0
96	96	0	0	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
96	96	1/4	1/4	3/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.25	0.0
96	96	1/2	1/2	3/4	2	1	I64		F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	0	3	0.0	0.0	0.25	0.0
97	97	0	0	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	8	0.0	0.0	1.0	0.0
97	97	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
98	98	0	0	3/4	2	1	V		F	I		V		V							M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	0.75	0.0
98	98	1/4	1/4	3/4	2	1	I64		F	I		I64		I		64					M	0	0	0, -1, 3		-1	0	0	3	0.0	0.0	0.25	0.0
98	98	1/2	1/2	3/4	2	1	V7		F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	3	0.0	0.0	0.25	0.0
99	99	0	0	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.75	0.0
99	99	1/4	1/4	3/4	2	1	vi6		F	I		vi6		vi		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.25	0.0
99	99	1/2	1/2	3/4	2	1	I		F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.25	0.0
100	100	0	0	3/4	2	1	viio43/V		F	I		viio43/V		vii	o	43		V			o7	0	0	-1, -4, 5, 2		5	-1	0	5	0.0	0.0	0.75	0.0
100	100	1/4	1/4	3/4	2	1	V6		F	I		V6		V		6					M	0	0	4, 1, 0		0	4	0	8	0.0	0.0	1.0	0.0
101	101	0	0	3/4	2	1	#viio43/vi		F	I		#viio43/vi		#vii	o	43		vi			o7	0	0	1, -2, 7, 4		7	1	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
101	101	1/4	1/4	3/4	2	1	VI6		F	I		VI6		VI		6					M	0	0	6, 3, 2		2	6	0	7	0.0	0.0	0.75	0.0
102	102	0	0	3/4	2	1	#viio43/iii		F	I		#viio43/iii		#vii	o	43		iii			o7	0	0	2, -1, 8, 5		8	2	0	5	0.0	0.0	0.75	0.0
102	102	1/4	1/4	3/4	2	1	iii6		F	I		iii6		iii		6					m	0	0	0, 4, 3		3	0	0	8	0.0	0.0	1.0	0.0
103	103	0	0	3/4	2	1	viio43/IV		F	I		viio43/IV		vii	o	43		IV			o7	0	0	-3, -6, 3, 0		3	-3	1	3	0.25	0.08333333333333333	0.4166666666666667	0.16666666666666666
103	103	1/4	1/4	3/4	2	1	IV6		F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	7	0.0	0.0	0.75	0.0
104	104	0	0	3/4	2	1	viio43		F	I		viio43		vii	o	43					o7	0	0	-2, -5, 4, 1		4	-2	0	5	0.0	0.0	0.75	0.0
104	104	1/4	1/4	3/4	2	1	I6		F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	8	0.0	0.0	1.0	0.0
105	105	0	0	3/4	2	1	ii6		F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	8	23	0.25806451612903225	0.6666666666666666	2.5833333333333335	0.20512820512820512
108	108	0	0	3/4	2	1	V(64)}		F	I		V(64)		V			64			}	M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	1.0	0.0
108	108	1/4	1/4	3/4	2	1	V|HC		F	I		V		V					HC		M	0	0	0, 4, 1		0	0	0	2	0.0	0.0	0.5	0.0
109	109	0	0	3/4	2	1	I{		F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.5	0.0
110	110	0	0	3/4	2	1	I6		F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	2	6	0.25	0.125	0.375	0.25
