mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
1	0	0	1/4	3/8	2	1	F.I{	F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
3	2	0	0	3/8	2	1	V43	F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	0.375	0.0
4	3	0	0	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
5	4	0	0	3/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.375	0.0
6	5	0	0	3/8	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	2	5	0.2857142857142857	0.125	0.625	0.16666666666666666
7	6	0	0	3/8	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	3	4	0.42857142857142855	0.1875	0.3125	0.375
8	7	0	0	3/8	2	1	ii	F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
8	7	1/8	1/8	3/8	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.25	0.0
8	7	1/4	1/4	3/8	2	1	viio/V	F	I		viio/V		vii	o			V			o	0	0	5, 2, -1		5	5	0	3	0.0	0.0	0.25	0.0
9	8	0	0	3/8	2	1	V|HC}	F	I		V		V					HC	}	M	0	0	0, 4, 1		0	0	1	4	0.2	0.0625	0.3125	0.16666666666666666
9	8	1/4	1/4	3/8	2	1	I{	F	I		I		I						{	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.5	0.0
11	10	0	0	3/8	2	1	V43	F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	4	0.0	0.0	0.375	0.0
12	11	0	0	3/8	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.375	0.0
13	12	0	0	3/8	2	1	V2	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	4	0.0	0.0	0.375	0.0
14	13	0	0	3/8	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	3	5	0.375	0.1875	0.9375	0.16666666666666666
15	14	0	0	3/8	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	3	5	0.375	0.1875	0.4375	0.3
16	15	0	0	3/8	2	1	V(64)	F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	0.5	0.0
16	15	1/4	1/4	3/8	2	1	V	F	I		V		V							M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
17	16	0	0	3/8	2	1	I[I|PAC}	F	I	I	I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.875	0.0
18	17	0	0	3/8	2	1	ii6{	F	I	I	ii6		ii		6				{	m	0	0	-2, 2, 1		1	-2	6	6	0.5	0.75	0.75	0.5
19	18	1/8	1/8	3/8	2	1	I	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	1.125	0.0
20	19	1/8	1/8	3/8	2	1	viio6	F	I	I	viio6		vii	o	6					o	0	0	1, -2, 4		4	1	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
21	20	0	0	3/8	2	1	I	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
22	21	0	0	3/8	2	1	ii	F	I	I	ii		ii							m	0	0	1, -2, 2		1	1	6	6	0.5	0.75	0.75	0.5
23	22	1/8	1/8	3/8	2	1	I	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	1.125	0.0
24	23	1/8	1/8	3/8	2	1	viio	F	I	I	viio		vii	o						o	0	0	4, 1, -2		4	4	2	4	0.3333333333333333	0.25	0.5	0.3333333333333333
25	24	0	0	3/8	2	1	I}	F	I	I	I		I						}	M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
26	25	0	0	3/8	2	1	V.ii6]{	F	V	IV	ii6		ii		6				{	m	0	0	-1, 3, 2		2	-1	0	6	0.0	0.0	0.5	0.0
27	26	0	0	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	0	6	0.0	0.0	0.5	0.0
28	27	0	0	3/8	2	1	viio6	F	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2	0	6	0.0	0.0	0.5	0.0
29	28	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	6	0.0	0.0	0.5	0.0
30	29	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	5	8	0.38461538461538464	0.3125	0.75	0.29411764705882354
32	31	1/4	1/4	3/8	2	1	vii%7/V	F	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	0	3	0.0	0.0	0.375	0.0
33	32	0	0	3/8	2	1	V|HC}	F	V		V		V					HC	}	M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.5	0.2
34	33	1/4	1/4	3/8	2	1	vii%7/V	F	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	0	3	0.0	0.0	0.375	0.0
35	34	0	0	3/8	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.5	0.2
36	35	1/4	1/4	3/8	2	1	vii%7/V	F	V		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6	0	3	0.0	0.0	0.375	0.0
37	36	0	0	3/8	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	1	4	0.2	0.125	0.5	0.2
39	38	0	0	3/8	2	1	V7{	F	V		V7		V		7				{	Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
40	39	0	0	3/8	2	1	V7(9)	F	V		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	5	0.0	0.0	0.375	0.0
41	40	0	0	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	3	0.0	0.0	0.375	0.0
42	41	0	0	3/8	2	1	V7(9)	F	V		V7(9)		V		7	9				Mm7	0	0	1, 5, 2, -1	3	1	1	0	5	0.0	0.0	0.375	0.0
43	42	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	8	0.0	0.0	0.625	0.0
44	43	0	0	3/8	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	8	0.0	0.0	0.75	0.0
45	44	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	8	0.0	0.0	0.625	0.0
46	45	0	0	3/8	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	8	0.0	0.0	0.75	0.0
47	46	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	1	7	0.125	0.0625	0.5625	0.1
48	47	0	0	3/8	2	1	IV6	F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	1	3	0.25	0.125	0.625	0.16666666666666666
48	47	1/4	1/4	3/8	2	1	iii6	F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1	0	3	0.0	0.0	0.375	0.0
49	48	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	3	0.25	0.125	0.625	0.16666666666666666
49	48	1/4	1/4	3/8	2	1	viio/V	F	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6	0	2	0.0	0.0	0.25	0.0
50	49	0	0	3/8	2	1	V(4)}	F	V		V(4)		V			4			}	M	0	0	1, 0, 2		1	1	0	3	0.0	0.0	0.375	0.0
50	49	1/4	1/4	3/8	2	1	V|HC	F	V		V		V					HC		M	0	0	1, 5, 2		1	1	0	1	0.0	0.0	0.125	0.0
51	50	0	0	3/8	2	1	ii{	F	V		ii		ii						{	m	0	0	2, -1, 3		2	2	8	24	0.25	0.25	2.75	0.08333333333333333
55	54	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	0.5	0.0
56	55	0	0	3/8	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	1	7	0.125	0.0625	1.0625	0.05555555555555555
57	56	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	8	0.0	0.0	0.625	0.0
58	57	0	0	3/8	2	1	V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	1	7	0.125	0.0625	1.0625	0.05555555555555555
59	58	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	2	6	0.25	0.125	0.5	0.2
60	59	0	0	3/8	2	1	IV6	F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
60	59	1/4	1/4	3/8	2	1	iii6	F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
61	60	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
61	60	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
62	61	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.25	0.0
62	61	1/8	1/8	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.25	0.0
62	61	1/4	1/4	3/8	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
63	62	0	0	3/8	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	2	5	0.2857142857142857	0.125	0.5	0.2
64	63	0	0	3/8	2	1	IV6{	F	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
64	63	1/4	1/4	3/8	2	1	iii6	F	V		iii6		iii		6					m	0	0	1, 5, 4		4	1	1	3	0.25	0.0625	0.3125	0.16666666666666666
65	64	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	5	0.16666666666666666	0.0625	0.6875	0.08333333333333333
65	64	1/4	1/4	3/8	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	1	3	0.25	0.0625	0.3125	0.16666666666666666
66	65	0	0	3/8	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	0	3	0.0	0.0	0.25	0.0
66	65	1/8	1/8	3/8	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	3	0.0	0.0	0.25	0.0
66	65	1/4	1/4	3/8	2	1	V	F	V		V		V							M	0	0	1, 5, 2		1	1	0	3	0.0	0.0	0.25	0.0
67	66	0	0	3/8	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.5	0.0
68	67	0	0	3/8	2	1	V65/IV	F	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4	0	5	0.0	0.0	0.625	0.0
69	68	0	0	3/8	2	1	IV	F	V		IV		IV							M	0	0	-1, 3, 0		-1	-1	0	4	0.0	0.0	0.5	0.0
70	69	0	0	3/8	2	1	IV6	F	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	0.625	0.0
71	70	0	0	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	0	9	0.0	0.0	1.125	0.0
73	72	0	0	3/8	2	1	I|PAC	F	V		I		I					PAC		M	0	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
74	73	0	0	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
75	74	0	0	3/8	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
76	75	0	0	3/8	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	6	0.14285714285714285	0.0625	0.5	0.1111111111111111
77	76	0	0	3/8	2	1	I}	F	V		I		I						}	M	0	0	0, 4, 1		0	0	0	17	0.0	0.0	1.75	0.0
81	79	0	0	3/8	2	1	i	F	V		i		i							m	0	0	0, -3, 1		0	0	4	9	0.3076923076923077	0.125	1.0	0.1111111111111111
84	82	0	0	3/8	2	1	ii.V7	F	ii		V7		V		7					Mm7	0	1	2, 6, 3, 0		2	2	2	6	0.25	0.125	1.0	0.1111111111111111
85	83	0	0	3/8	2	1	i	F	ii		i		i							m	0	1	1, -2, 2		1	1	2	6	0.25	0.125	1.0	0.1111111111111111
86	84	0	0	3/8	2	1	ii%65	F	ii		ii%65		ii	%	65					%7	0	1	0, -3, 1, 3		3	0	0	6	0.0	0.0	0.875	0.0
