mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note	n_colored	n_untouched	count_ratio	dur_colored	dur_untouched	dur_ratio
37	33	0	0	3/4	2	1	iv(6)	F	i		iv(6)		iv			6				m	0	1	-2, -5, 1		-2	-2	0	2	0.0	0.0	0.25	0.0
37	33	1/8	1/8	3/4	2	1	iv	F	i		iv		iv							m	0	1	-2, -5, -1		-2	-2	0	2	0.0	0.0	0.25	0.0
37	33	1/4	1/4	3/4	2	1	viio/V	F	i		viio/V		vii	o			V			o	0	1	5, 2, -1		5	5	0	1	0.0	0.0	0.125	0.0
37	33	3/8	3/8	3/4	2	1	V	F	i		V		V							M	0	1	0, 4, 1		0	0	0	2	0.0	0.0	0.25	0.0
37	33	1/2	1/2	3/4	2	1	i64	F	i		i64		i		64					m	0	1	0, -1, -4		-1	0	0	3	0.0	0.0	0.375	0.0
38	34	0	0	3/4	2	1	VI(4)	F	i		VI(4)		VI			4				M	0	1	-5, 1, -4		-5	-5	0	2	0.0	0.0	0.25	0.0
38	34	1/8	1/8	3/4	2	1	VI	F	i		VI		VI							M	0	1	-5, -1, -4		-5	-5	0	2	0.0	0.0	0.25	0.0
38	34	1/4	1/4	3/4	2	1	V7/iv	F	i		V7/iv		V		7		iv			Mm7	0	1	-1, 3, 0, -3		-1	-1	0	19	0.0	0.0	2.375	0.0
39	35	0	0	3/4	2	1	iv	F	i		iv		iv							m	0	1	-2, -5, -1		-2	-2	0	6	0.0	0.0	0.75	0.0
39	35	1/8	1/8	3/4	2	1	iio6	F	i		iio6		ii	o	6					o	0	1	-2, -5, 1		1	-2	0	4	0.0	0.0	0.25	0.0
39	35	1/4	1/4	3/4	2	1	V(64)	F	i		V(64)		V			64				M	0	1	0, -1, -4		0	0	0	4	0.0	0.0	1.0	0.0
39	35	1/2	1/2	3/4	2	1	V7	F	i		V7		V		7					Mm7	0	1	0, 4, 1, -2		0	0	2	5	0.2857142857142857	0.0625	0.9375	0.0625
40	36	0	0	3/4	2	1	i[i|PAC}	F	i	i	i		i					PAC	}	m	0	1	-1, -4, 0		-1	-1	0	17	0.0	0.0	2.5	0.0
42	37	3/8	3/8	3/4	2	1	iio6	F	i	i	iio6		ii	o	6					o	0	1	-2, -5, 1		1	-2	4	4	0.5	0.25	0.5	0.3333333333333333
42	37	5/8	5/8	3/4	2	1	#viio6	F	i	i	#viio6		#vii	o	6					o	0	1	1, -2, 4		4	1	2	2	0.5	0.125	0.25	0.3333333333333333
43	38	0	0	3/4	2	1	i	F	i	i	i		i							m	0	1	-1, -4, 0		-1	-1	0	20	0.0	0.0	2.25	0.0
44	39	0	0	3/4	2	1	#viio(64)	F	i	i	#viio(64)		#vii	o		64				o	0	1	4, -4, 0		4	4	6	3	0.6666666666666666	0.375	1.25	0.23076923076923078
44	39	3/8	3/8	3/4	2	1	#viio	F	i	i	#viio		#vii	o						o	0	1	4, 1, -2		4	4	2	2	0.5	0.125	0.25	0.3333333333333333
44	39	1/2	1/2	3/4	2	1	#viio7	F	i	i	#viio7		#vii	o	7					o7	0	1	4, 1, -2, -5		4	4	2	3	0.4	0.125	0.375	0.25
44	39	5/8	5/8	3/4	2	1	V2	F	i	i	V2		V		2					Mm7	0	1	-2, 0, 4, 1		0	-2	2	3	0.4	0.125	0.375	0.25
45	40	0	0	3/4	2	1	i]}	F	i	i	i		i						}	m	0	1	-1, -4, 0		-1	-1	0	4	0.0	0.0	1.0	0.0
46	40	0	3/8	3/4	2	1	I.V{	F	I		V		V						{	M	0	0	0, 4, 1		0	0	0	3	0.0	0.0	0.375	0.0
47	41	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	2	9	0.18181818181818182	0.0	2.0	0.0
47	41	1/2	1/2	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	0	5	0.0	0.0	1.0	0.0
48	42	0	0	3/4	2	1	vi(64)	F	I		vi(64)		vi			64				m	0	0	2, 1, -2		2	2	0	3	0.0	0.0	0.875	0.0
48	42	1/4	1/4	3/4	2	1	vi	F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	2	0.0	0.0	0.25	0.0
48	42	3/8	3/8	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.625	0.0
48	42	1/2	1/2	3/4	2	1	V64	F	I		V64		V		64					M	0	0	1, 0, 4		0	1	0	4	0.0	0.0	0.5	0.0
48	42	5/8	5/8	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	0.625	0.0
49	43	0	0	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	4	0.0	0.0	0.8125	0.0
49	43	1/8	1/8	3/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.03125	0.28125	0.1
49	43	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.5	0.0
49	43	1/2	1/2	3/4	2	1	viio6/V	F	I		viio6/V		vii	o	6		V			o	0	0	2, -1, 5		5	2	1	3	0.25	0.125	0.625	0.16666666666666666
50	44	0	0	3/4	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	1.5	0.0
50	44	1/4	1/4	3/4	2	1	V|HC	F	I		V		V					HC		M	0	0	0, 4, 1		0	0	0	7	0.0	0.0	1.125	0.0
51	45	0	0	3/4	2	1	V.V65	F	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5	0	9	0.0	0.0	2.0	0.0
51	45	1/2	1/2	3/4	2	1	I	F	V		I		I							M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.75	0.0
52	46	0	0	3/4	2	1	V43	F	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2	0	5	0.0	0.0	1.0	0.0
52	46	1/4	1/4	3/4	2	1	I6	F	V		I6		I		6					M	0	0	4, 1, 0		0	4	5	7	0.4166666666666667	0.21875	1.03125	0.175
53	47	0	0	3/4	2	1	ii6	F	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1	1	6	0.14285714285714285	0.0625	0.5625	0.1
53	47	1/4	1/4	3/4	2	1	V(64)	F	V		V(64)		V			64				M	0	0	1, 0, 4		1	1	0	4	0.0	0.0	1.375	0.0
53	47	1/2	1/2	3/4	2	1	V7(4)	F	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1	0	2	0.0	0.0	0.5	0.0
53	47	5/8	5/8	3/4	2	1	V7	F	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1	1	2	0.3333333333333333	0.0625	0.1875	0.25
54	48	0	0	3/4	2	1	I|PAC}	F	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0	0	4	0.0	0.0	0.875	0.0
54	48	3/8	3/8	3/4	2	1	I.V{	F	I		V		V						{	M	0	0	0, 4, 1		0	0	3	2	0.6	0.125	0.25	0.3333333333333333
55	49	0	0	3/4	2	1	#viio43(2)/ii	F	I		#viio43(2)/ii		#vii	o	43	2	ii			o7	0	0	0, -3, 1, 3		6	0	0	3	0.0	0.0	1.0	0.0
55	49	1/4	1/4	3/4	2	1	#viio43/ii	F	I		#viio43/ii		#vii	o	43		ii			o7	0	0	0, -3, 6, 3		6	0	0	4	0.0	0.0	0.5	0.0
55	49	1/2	1/2	3/4	2	1	ii6	F	I		ii6		ii		6					m	0	0	-2, 2, 1		1	-2	0	3	0.0	0.0	0.375	0.0
55	49	5/8	5/8	3/4	2	1	V43/ii	F	I		V43/ii		V		43		ii			Mm7	0	0	3, 0, 2, 6		2	3	0	5	0.0	0.0	0.625	0.0
56	50	0	0	3/4	2	1	ii(9#74)	F	I		ii(9#74)		ii			9#74				m	0	0	1, 0, 2	3, 6	1	1	0	5	0.0	0.0	1.5	0.0
56	50	1/4	1/4	3/4	2	1	ii	F	I		ii		ii							m	0	0	1, -2, 2		1	1	0	3	0.0	0.0	0.375	0.0
56	50	3/8	3/8	3/4	2	1	viio43	F	I		viio43		vii	o	43					o7	0	0	-2, -5, 4, 1		4	-2	0	3	0.0	0.0	0.375	0.0
56	50	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	3	0.0	0.0	0.375	0.0
56	50	5/8	5/8	3/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.625	0.0
57	51	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	5	0.0	0.0	1.0	0.0
57	51	1/8	1/8	3/4	2	1	IV6	F	I		IV6		IV		6					M	0	0	2, -1, -2		-2	2	0	2	0.0	0.0	0.25	0.0
57	51	1/4	1/4	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	1	2	0.3333333333333333	0.125	0.375	0.25
57	51	1/2	1/2	3/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	1	3	0.25	0.0	0.375	0.0
57	51	5/8	5/8	3/4	2	1	ii	F	I		ii		ii							m	0	0	1, -2, 2		1	1	1	3	0.25	0.0	0.375	0.0
58	52	0	0	3/4	2	1	V(64)}	F	I		V(64)		V			64			}	M	0	0	0, -1, 3		0	0	0	3	0.0	0.0	1.0	0.0
58	52	1/4	1/4	3/4	2	1	V|HC	F	I		V		V					HC		M	0	0	0, 4, 1		0	0	0	5	0.0	0.0	0.625	0.0
59	53	0	0	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	2	4	0.3333333333333333	0.125	1.5	0.07692307692307693
59	53	1/4	1/4	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	2	0.0	0.0	0.25	0.0
59	53	3/8	3/8	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	3	0.0	0.0	0.375	0.0
59	53	1/2	1/2	3/4	2	1	V64	F	I		V64		V		64					M	0	0	1, 0, 4		0	1	0	3	0.0	0.0	0.375	0.0
59	53	5/8	5/8	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	4	0.0	0.0	0.5	0.0
60	54	0	0	3/4	2	1	V2(4)	F	I		V2(4)		V		2	4				Mm7	0	0	-2, 0, -1, 1		0	-2	0	5	0.0	0.0	2.25	0.0
60	54	1/4	1/4	3/4	2	1	V2	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	1	0.0	0.0	0.125	0.0
60	54	3/8	3/8	3/4	2	1	V65/IV	F	I		V65/IV		V		65		IV			Mm7	0	0	3, 0, -3, -1		-1	3	4	17	0.19047619047619047	0.3125	3.0625	0.09259259259259259
62	56	0	0	3/4	2	1	IV(#9)	F	I		IV(#9)		IV			#9				M	0	0	-2, 2, -1	7	-2	-2	0	4	0.0	0.0	1.75	0.0
62	56	1/4	1/4	3/4	2	1	IV	F	I		IV		IV							M	0	0	-2, 2, -1		-2	-2	3	4	0.42857142857142855	0.1875	0.3125	0.375
63	57	0	0	3/4	2	1	I(64)	F	I		I(64)		I			64				M	0	0	-1, -2, 2		-1	-1	0	4	0.0	0.0	1.25	0.0
63	57	1/4	1/4	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	0	9	0.0	0.0	1.0	0.0
64	58	0	0	3/4	2	1	V6	F	I		V6		V		6					M	0	0	4, 1, 0		0	4	1	4	0.2	0.0625	1.3125	0.045454545454545456
64	58	1/4	1/4	3/4	2	1	V65	F	I		V65		V		65					Mm7	0	0	4, 1, -2, 0		0	4	0	1	0.0	0.0	0.125	0.0
64	58	3/8	3/8	3/4	2	1	V2	F	I		V2		V		2					Mm7	0	0	-2, 0, 4, 1		0	-2	0	5	0.0	0.0	0.5	0.0
64	58	1/2	1/2	3/4	2	1	I6	F	I		I6		I		6					M	0	0	3, 0, -1		-1	3	0	5	0.0	0.0	0.5	0.0
64	58	5/8	5/8	3/4	2	1	V43	F	I		V43		V		43					Mm7	0	0	1, -2, 0, 4		0	1	0	5	0.0	0.0	0.5	0.0
65	59	0	0	3/4	2	1	I	F	I		I		I							M	0	0	-1, 3, 0		-1	-1	2	5	0.2857142857142857	0.125	0.5	0.2
65	59	1/4	1/4	3/4	2	1	V(64)	F	I		V(64)		V			64				M	0	0	0, -1, 3		0	0	0	4	0.0	0.0	1.5	0.0
65	59	1/2	1/2	3/4	2	1	V7(4)	F	I		V7(4)		V		7	4				Mm7	0	0	0, -1, 1, -2		0	0	0	1	0.0	0.0	0.25	0.0
65	59	5/8	5/8	3/4	2	1	V7	F	I		V7		V		7					Mm7	0	0	0, 4, 1, -2		0	0	1	2	0.3333333333333333	0.0625	0.1875	0.25
66	60	0	0	3/4	2	1	I[I|PAC}	F	I	I	I		I					PAC	}	M	0	0	-1, 3, 0		-1	-1	0	22	0.0	0.0	3.125	0.0
67	61	1/2	1/2	3/4	2	1	viio	F	I	I	viio		vii	o						o	0	0	4, 1, -2		4	4	4	4	0.5	0.25	0.5	0.3333333333333333
68	62	0	0	3/4	2	1	I]	F	I	I	I		I							M	0	0	-1, 3, 0		-1	-1	0	6	0.0	0.0	1.0	0.0
68	62	1/4	1/4	3/4	2	1	vi	F	I		vi		vi							m	0	0	2, -1, 3		2	2	0	6	0.0	0.0	0.5	0.0
