mc	mn	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
1	1	-4	6/8	3/4	0						firstMeasure	2
2	2	-4	6/8	3/4	0							3
3	3	-4	6/8	3/4	0							4
4	4	-4	6/8	3/4	0							5
5	5	-4	6/8	3/4	0							6
6	6	-4	6/8	3/4	0							7
7	7	-4	6/8	3/4	0							8
8	8	-4	6/8	3/4	0							9
9	9	-4	6/8	3/4	0							10
10	10	-4	6/8	3/4	0							11
11	11	-4	6/8	3/4	0							12
12	12	-4	6/8	3/4	0							13
13	13	-4	6/8	3/4	0							14
14	14	-4	6/8	3/4	0							15
15	15	-4	6/8	3/4	0							16
16	16	-4	6/8	3/4	0							17
17	17	-4	6/8	3/4	0							18
18	18	-4	6/8	3/4	0							19
19	19	-4	6/8	3/4	0							20
20	20	-4	6/8	3/4	0							21
21	21	-4	6/8	3/4	0							22
22	22	-4	6/8	3/4	0							23
23	23	-4	6/8	3/4	0							24
24	24	-4	6/8	3/4	0						end	1, 25
25	25	-4	6/8	3/4	0						start	26
26	26	-4	6/8	3/4	0							27
27	27	-4	6/8	3/4	0							28
28	28	-4	6/8	3/4	0							29
29	29	-4	6/8	3/4	0							30
30	30	-4	6/8	3/4	0							31
31	31	-4	6/8	3/4	0							32
32	32	-4	6/8	3/4	0							33
33	33	-4	6/8	3/4	0							34
34	34	-4	6/8	3/4	0							35
35	35	-4	6/8	3/4	0							36
36	36	-4	6/8	3/4	0							37
37	37	-4	6/8	3/4	0							38
38	38	-4	6/8	3/4	0							39
39	39	-4	6/8	3/4	0							40
40	40	-4	6/8	3/4	0							41
41	41	-4	6/8	3/4	0							42
42	42	-4	6/8	3/4	0							43
43	43	-4	6/8	3/4	0							44
44	44	-4	6/8	3/4	0							45
45	45	-4	6/8	3/4	0							46
46	46	-4	6/8	3/4	0							47
47	47	-4	6/8	3/4	0							48
48	48	-4	6/8	3/4	0							49
49	49	-4	6/8	3/4	0							50
50	50	-4	6/8	3/4	0							51
51	51	-4	6/8	3/4	0							52
52	52	-4	6/8	3/4	0							53
53	53	-4	6/8	3/4	0							54
54	54	-4	6/8	3/4	0							55
55	55	-4	6/8	3/4	0							56
56	56	-4	6/8	3/4	0							57
57	57	-4	6/8	3/4	0							58
58	58	-4	6/8	3/4	0							59
59	59	-4	6/8	3/4	0							60
60	60	-4	6/8	3/4	0						end	25, -1
