mc	mn	keysig	timesig	act_dur	offset	voices	repeats	volta	barline	numbering_offset	dont_count	next
1	1	1	3/8	3/8	0	2	firstMeasure					2
2	2	1	3/8	3/8	0	2						3
3	3	1	3/8	3/8	0	2						4
4	4	1	3/8	3/8	0	2						5
5	5	1	3/8	3/8	0	2						6
6	6	1	3/8	3/8	0	2						7
7	7	1	3/8	3/8	0	2						8
8	8	1	3/8	3/8	0	2						9
9	9	1	3/8	3/8	0	2						10
10	10	1	3/8	3/8	0	2						11
11	11	1	3/8	3/8	0	2						12
12	12	1	3/8	3/8	0	2						13
13	13	1	3/8	3/8	0	2						14
14	14	1	3/8	3/8	0	2						15
15	15	1	3/8	3/8	0	2						16
16	16	1	3/8	3/8	0	2						17
17	17	1	3/8	3/8	0	2						18
18	18	1	3/8	3/8	0	2						19
19	19	1	3/8	3/8	0	2						20
20	20	1	3/8	3/8	0	2						21
21	21	1	3/8	3/8	0	2						22
22	22	1	3/8	3/8	0	2						23
23	23	1	3/8	3/8	0	2						24
24	24	1	3/8	3/8	0	2						25
25	25	1	3/8	3/8	0	2						26
26	26	1	3/8	3/8	0	2						27
27	27	1	3/8	3/8	0	2						28
28	28	1	3/8	3/8	0	2						29
29	29	1	3/8	3/8	0	2						30
30	30	1	3/8	3/8	0	2						31
31	31	1	3/8	3/8	0	2						32
32	32	1	3/8	3/8	0	2						33
33	33	1	3/8	3/8	0	2						34
34	34	1	3/8	3/8	0	2						35
35	35	1	3/8	3/8	0	2						36
36	36	1	3/8	3/8	0	2						37
37	37	1	3/8	3/8	0	2						38
38	38	1	3/8	3/8	0	2						39
39	39	1	3/8	3/8	0	2						40
40	40	1	3/8	3/8	0	2						41
41	41	1	3/8	3/8	0	2						42
42	42	1	3/8	3/8	0	2						43
43	43	1	3/8	3/8	0	4						44
44	44	1	3/8	3/8	0	4						45
45	45	1	3/8	3/8	0	4						46
46	46	1	3/8	3/8	0	3						47
47	47	1	3/8	3/8	0	3						48
48	48	1	3/8	3/8	0	3						49
49	49	1	3/8	3/8	0	2						50
50	50	1	3/8	3/8	0	2						51
51	51	1	3/8	3/8	0	4						52
52	52	1	3/8	3/8	0	4						53
53	53	1	3/8	3/8	0	4						54
54	54	1	3/8	3/8	0	3						55
55	55	1	3/8	3/8	0	3						56
56	56	1	3/8	3/8	0	4						57
57	57	1	3/8	3/8	0	3						58
58	58	1	3/8	3/8	0	3						59
59	59	1	3/8	3/8	0	3						60
60	60	1	3/8	3/8	0	3						61
61	61	1	3/8	3/8	0	4						62
62	62	1	3/8	3/8	0	3						63
63	63	1	3/8	3/8	0	4						64
64	64	1	3/8	3/8	0	2						65
65	65	1	3/8	3/8	0	2						66
66	66	1	3/8	3/8	0	2						67
67	67	1	3/8	3/8	0	2						68
68	68	1	3/8	3/8	0	2						69
69	69	1	3/8	3/8	0	2						70
70	70	1	3/8	3/8	0	2						71
71	71	1	3/8	3/8	0	2						72
72	72	1	3/8	3/8	0	2						73
73	73	1	3/8	3/8	0	2						74
74	74	1	3/8	3/8	0	2						75
75	75	1	3/8	3/8	0	2						76
76	76	1	3/8	3/8	0	3						77
77	77	1	3/8	3/8	0	3						78
78	78	1	3/8	3/8	0	3						79
79	79	1	3/8	3/8	0	2						80
80	80	1	3/8	3/8	0	3						81
81	81	1	3/8	3/8	0	3						82
82	82	1	3/8	3/8	0	3						83
83	83	1	3/8	3/8	0	2						84
84	84	1	3/8	3/8	0	2						85
85	85	1	3/8	3/8	0	2						86
86	86	1	3/8	3/8	0	3						87
87	87	1	3/8	3/8	0	2						88
88	88	1	3/8	3/8	0	2						89
89	89	1	3/8	3/8	0	2						90
90	90	1	3/8	3/8	0	2						91
91	91	1	3/8	3/8	0	2						92
92	92	1	3/8	3/8	0	2						93
93	93	1	3/8	3/8	0	2						94
94	94	1	3/8	3/8	0	2						95
95	95	1	3/8	3/8	0	2						96
96	96	1	3/8	3/8	0	2						97
97	97	1	3/8	3/8	0	2						98
98	98	1	3/8	3/8	0	2						99
99	99	1	3/8	3/8	0	2						100
100	100	1	3/8	3/8	0	2						101
101	101	1	3/8	3/8	0	2						102
102	102	1	3/8	3/8	0	2	endRepeat					103, 1
103	103	1	3/8	3/8	0	3	startRepeat		start-repeat			104
104	104	1	3/8	3/8	0	3						105
105	105	1	3/8	3/8	0	3						106
106	106	1	3/8	3/8	0	3						107
107	107	1	3/8	3/8	0	3						108
108	108	1	3/8	3/8	0	3						109
109	109	1	3/8	3/8	0	3						110
110	110	1	3/8	3/8	0	3						111
111	111	1	3/8	3/8	0	3						112
112	112	1	3/8	3/8	0	3						113
113	113	1	3/8	3/8	0	3						114
114	114	1	3/8	3/8	0	3						115
115	115	1	3/8	3/8	0	3						116
116	116	1	3/8	3/8	0	2						117
117	117	1	3/8	3/8	0	3						118
118	118	1	3/8	3/8	0	2						119
119	119	1	3/8	3/8	0	3						120
120	120	1	3/8	3/8	0	3						121
121	121	1	3/8	3/8	0	3						122
122	122	1	3/8	3/8	0	2						123
123	123	1	3/8	3/8	0	2						124
124	124	1	3/8	3/8	0	2						125
125	125	1	3/8	3/8	0	2						126
126	126	1	3/8	3/8	0	3						127
127	127	1	3/8	3/8	0	3						128
128	128	1	3/8	3/8	0	2						129
129	129	1	3/8	3/8	0	2						130
130	130	1	3/8	3/8	0	2						131
131	131	1	3/8	3/8	0	2						132
132	132	1	3/8	3/8	0	2						133
133	133	1	3/8	3/8	0	2						134
134	134	1	3/8	3/8	0	2						135
135	135	1	3/8	3/8	0	2						136
136	136	1	3/8	3/8	0	2						137
137	137	1	3/8	3/8	0	2						138
138	138	1	3/8	3/8	0	2						139
139	139	1	3/8	3/8	0	2						140
140	140	1	3/8	3/8	0	2						141
141	141	1	3/8	3/8	0	2						142
142	142	1	3/8	3/8	0	2						143
143	143	1	3/8	3/8	0	2						144
144	144	1	3/8	3/8	0	2						145
145	145	1	3/8	3/8	0	2						146
146	146	1	3/8	3/8	0	2						147
147	147	1	3/8	3/8	0	2						148
148	148	1	3/8	3/8	0	2						149
149	149	1	3/8	3/8	0	2						150
150	150	1	3/8	3/8	0	2						151
151	151	1	3/8	3/8	0	2						152
152	152	1	3/8	3/8	0	2						153
153	153	1	3/8	3/8	0	2						154
154	154	1	3/8	3/8	0	2						155
155	155	1	3/8	3/8	0	2						156
156	156	1	3/8	3/8	0	2						157
157	157	1	3/8	3/8	0	2						158
158	158	1	3/8	3/8	0	3						159
159	159	1	3/8	3/8	0	3						160
160	160	1	3/8	3/8	0	3						161
161	161	1	3/8	3/8	0	2						162
162	162	1	3/8	3/8	0	2						163
163	163	1	3/8	3/8	0	2						164
164	164	1	3/8	3/8	0	2						165
165	165	1	3/8	3/8	0	2						166
166	166	1	3/8	3/8	0	2						167
167	167	1	3/8	3/8	0	2						168
168	168	1	3/8	3/8	0	2						169
169	169	1	3/8	3/8	0	2						170
170	170	1	3/8	3/8	0	2						171
171	171	1	3/8	3/8	0	2						172
172	172	1	3/8	3/8	0	2						173
173	173	1	3/8	3/8	0	2						174
174	174	1	3/8	3/8	0	2						175
175	175	1	3/8	3/8	0	2						176
176	176	1	3/8	3/8	0	2						177
177	177	1	3/8	3/8	0	2						178
178	178	1	3/8	3/8	0	2						179
179	179	1	3/8	3/8	0	2						180
180	180	1	3/8	3/8	0	2						181
181	181	1	3/8	3/8	0	2						182
182	182	1	3/8	3/8	0	2						183
183	183	1	3/8	3/8	0	2						184
184	184	1	3/8	3/8	0	2						185
185	185	1	3/8	3/8	0	2						186
186	186	1	3/8	3/8	0	2						187
187	187	1	3/8	3/8	0	2						188
188	188	1	3/8	3/8	0	2						189
189	189	1	3/8	3/8	0	2						190
190	190	1	3/8	3/8	0	2						191
191	191	1	3/8	3/8	0	2						192
192	192	1	3/8	3/8	0	2						193
193	193	1	3/8	3/8	0	2						194
194	194	1	3/8	3/8	0	2						195
195	195	1	3/8	3/8	0	2						196
196	196	1	3/8	3/8	0	2						197
197	197	1	3/8	3/8	0	2						198
198	198	1	3/8	3/8	0	2						199
199	199	1	3/8	3/8	0	2						200
200	200	1	3/8	3/8	0	2						201
201	201	1	3/8	3/8	0	2						202
202	202	1	3/8	3/8	0	2						203
203	203	1	3/8	3/8	0	2						204
204	204	1	3/8	3/8	0	2						205
205	205	1	3/8	3/8	0	2						206
206	206	1	3/8	3/8	0	2						207
207	207	1	3/8	3/8	0	2						208
208	208	1	3/8	3/8	0	2						209
209	209	1	3/8	3/8	0	2						210
210	210	1	3/8	3/8	0	2						211
211	211	1	3/8	3/8	0	2						212
212	212	1	3/8	3/8	0	2						213
213	213	1	3/8	3/8	0	2						214
214	214	1	3/8	3/8	0	4						215
215	215	1	3/8	3/8	0	4						216
216	216	1	3/8	3/8	0	4						217
217	217	1	3/8	3/8	0	3						218
218	218	1	3/8	3/8	0	3						219
219	219	1	3/8	3/8	0	3						220
220	220	1	3/8	3/8	0	2						221
221	221	1	3/8	3/8	0	2						222
222	222	1	3/8	3/8	0	4						223
223	223	1	3/8	3/8	0	4						224
224	224	1	3/8	3/8	0	4						225
225	225	1	3/8	3/8	0	3						226
226	226	1	3/8	3/8	0	3						227
227	227	1	3/8	3/8	0	4						228
228	228	1	3/8	3/8	0	3						229
229	229	1	3/8	3/8	0	4						230
230	230	1	3/8	3/8	0	4						231
231	231	1	3/8	3/8	0	3						232
232	232	1	3/8	3/8	0	4						233
233	233	1	3/8	3/8	0	3						234
234	234	1	3/8	3/8	0	3						235
235	235	1	3/8	3/8	0	2						236
236	236	1	3/8	3/8	0	2						237
237	237	1	3/8	3/8	0	2						238
238	238	1	3/8	3/8	0	2						239
239	239	1	3/8	3/8	0	2						240
240	240	1	3/8	3/8	0	2						241
241	241	1	3/8	3/8	0	2						242
242	242	1	3/8	3/8	0	2						243
243	243	1	3/8	3/8	0	2						244
244	244	1	3/8	3/8	0	2						245
245	245	1	3/8	3/8	0	2						246
246	246	1	3/8	3/8	0	2						247
247	247	1	3/8	3/8	0	2						248
248	248	1	3/8	3/8	0	3						249
249	249	1	3/8	3/8	0	3						250
250	250	1	3/8	3/8	0	3						251
251	251	1	3/8	3/8	0	3						252
252	252	1	3/8	3/8	0	3						253
253	253	1	3/8	3/8	0	3						254
254	254	1	3/8	3/8	0	3						255
255	255	1	3/8	3/8	0	3						256
256	256	1	3/8	3/8	0	4						257
257	257	1	3/8	3/8	0	3						258
258	258	1	3/8	3/8	0	2						259
259	259	1	3/8	3/8	0	2						260
260	260	1	3/8	3/8	0	2						261
261	261	1	3/8	3/8	0	2						262
262	262	1	3/8	3/8	0	2						263
263	263	1	3/8	3/8	0	2						264
264	264	1	3/8	3/8	0	3						265
265	265	1	3/8	3/8	0	3						266
266	266	1	3/8	3/8	0	3						267
267	267	1	3/8	3/8	0	3						268
268	268	1	3/8	3/8	0	3						269
269	269	1	3/8	3/8	0	2						270
270	270	1	3/8	3/8	0	2						271
271	271	1	3/8	3/8	0	2						272
272	272	1	3/8	3/8	0	2						273
