mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.5	-1	3/4	3/8	3/8		1			firstMeasure	2
2	1	3/2	3.0	-1	3/4	3/4	0						3
3	2	9/2	3.0	-1	3/4	3/4	0						4
4	3	15/2	3.0	-1	3/4	3/4	0						5
5	4	21/2	3.0	-1	3/4	3/4	0						6
6	5	27/2	3.0	-1	3/4	3/4	0						7
7	6	33/2	3.0	-1	3/4	3/4	0						8
8	7	39/2	3.0	-1	3/4	3/4	0						9
9	8	45/2	1.5	-1	3/4	3/8	0					end	1, 10
10	8	24	1.5	-1	3/4	3/8	3/8		1	start-repeat		start	11
11	9	51/2	3.0	-1	3/4	3/4	0						12
12	10	57/2	3.0	-1	3/4	3/4	0						13
13	11	63/2	3.0	-1	3/4	3/4	0						14
14	12	69/2	3.0	-1	3/4	3/4	0						15
15	13	75/2	3.0	-1	3/4	3/4	0						16
16	14	81/2	3.0	-1	3/4	3/4	0						17
17	15	87/2	3.0	-1	3/4	3/4	0						18
18	16	93/2	3.0	-1	3/4	3/4	0						19
19	17	99/2	3.0	-1	3/4	3/4	0						20
20	18	105/2	3.0	-1	3/4	3/4	0						21
21	19	111/2	3.0	-1	3/4	3/4	0						22
22	20	117/2	1.5	-1	3/4	3/8	0					end	10, 23
23	20	60	1.5	-4	3/4	3/8	3/8		1			start	24
24	21	123/2	3.0	-4	3/4	3/4	0						25
25	22	129/2	3.0	-4	3/4	3/4	0						26
26	23	135/2	3.0	-4	3/4	3/4	0						27
27	24	141/2	3.0	-4	3/4	3/4	0						28
28	25	147/2	3.0	-4	3/4	3/4	0						29
29	26	153/2	3.0	-4	3/4	3/4	0						30
30	27	159/2	3.0	-4	3/4	3/4	0						31
31	28	165/2	1.5	-4	3/4	3/8	0					end	23, 32
32	28	84	1.5	-4	3/4	3/8	3/8		1			start	33
33	29	171/2	3.0	-4	3/4	3/4	0						34
34	30	177/2	3.0	-4	3/4	3/4	0						35
35	31	183/2	3.0	-4	3/4	3/4	0						36
36	32	189/2	3.0	-4	3/4	3/4	0						37
37	33	195/2	3.0	-4	3/4	3/4	0						38
38	34	201/2	3.0	-4	3/4	3/4	0						39
39	35	207/2	3.0	-4	3/4	3/4	0						40
40	36	213/2	1.5	-4	3/4	3/8	0					end	32, 41
41	36	108	1.5	-4	3/4	3/8	3/8	-1					42
42	37	219/2	3.0	-4	3/4	3/4	0						43
43	38	225/2	3.0	-4	3/4	3/4	0						44
44	39	231/2	3.0	-4	3/4	3/4	0						45
45	40	237/2	1.5	-4	3/4	3/8	0			double			46
46	40	120	1.5	-1	3/4	3/8	3/8		1				47
47	41	243/2	3.0	-1	3/4	3/4	0						48
48	42	249/2	3.0	-1	3/4	3/4	0						49
49	43	255/2	3.0	-1	3/4	3/4	0						50
50	44	261/2	3.0	-1	3/4	3/4	0						51
51	45	267/2	3.0	-1	3/4	3/4	0						52
52	46	273/2	3.0	-1	3/4	3/4	0						53
53	47	279/2	3.0	-1	3/4	3/4	0						54
54	48	285/2	3.0	-1	3/4	3/4	0						55
55	49	291/2	3.0	-1	3/4	3/4	0						56
56	50	297/2	3.0	-1	3/4	3/4	0						57
57	51	303/2	3.0	-1	3/4	3/4	0						58
58	52	309/2	3.0	-1	3/4	3/4	0						59
59	53	315/2	3.0	-1	3/4	3/4	0						60
60	54	321/2	3.0	-1	3/4	3/4	0						61
61	55	327/2	3.0	-1	3/4	3/4	0						62
62	56	333/2	3.0	-1	3/4	3/4	0						63
63	57	339/2	3.0	-1	3/4	3/4	0						64
64	58	345/2	3.0	-1	3/4	3/4	0						65
65	59	351/2	3.0	-1	3/4	3/4	0						66
66	60	357/2	3.0	-1	3/4	3/4	0						67
67	61	363/2	3.0	-1	3/4	3/4	0						68
68	62	369/2	3.0	-1	3/4	3/4	0						69
69	63	375/2	3.0	-1	3/4	3/4	0						70
70	64	381/2	1.5	-1	3/4	3/8	0			end		lastMeasure	-1
