mc	mn	quarterbeats	duration_qb	keysig	timesig	act_dur	mc_offset	numbering_offset	dont_count	barline	breaks	repeats	next
1	0	0	1.0	0	2/4	1/4	1/4		1			firstMeasure	2
2	1	1	2.0	0	2/4	1/2	0						3
3	2	3	2.0	0	2/4	1/2	0						4
4	3	5	2.0	0	2/4	1/2	0						5
5	4	7	2.0	0	2/4	1/2	0						6
6	5	9	2.0	0	2/4	1/2	0						7
7	6	11	2.0	0	2/4	1/2	0						8
8	7	13	2.0	0	2/4	1/2	0						9
9	8	15	2.0	0	2/4	1/2	0			end-repeat			10
10	9	17	2.0	0	2/4	1/2	0						11
11	10	19	2.0	0	2/4	1/2	0						12
12	11	21	2.0	0	2/4	1/2	0						13
13	12	23	2.0	0	2/4	1/2	0						14
14	13	25	2.0	0	2/4	1/2	0						15
15	14	27	2.0	0	2/4	1/2	0						16
16	15	29	2.0	0	2/4	1/2	0						17
17	16	31	2.0	0	2/4	1/2	0						18
18	17	33	2.0	0	2/4	1/2	0						19
19	18	35	2.0	0	2/4	1/2	0						20
20	19	37	2.0	0	2/4	1/2	0						21
21	20	39	2.0	0	2/4	1/2	0						22
22	21	41	2.0	0	2/4	1/2	0						23
23	22	43	2.0	0	2/4	1/2	0						24
24	23	45	2.0	0	2/4	1/2	0						25
25	24	47	2.0	0	2/4	1/2	0						26
26	25	49	2.0	0	2/4	1/2	0						27
27	26	51	2.0	0	2/4	1/2	0						28
28	27	53	2.0	0	2/4	1/2	0						29
29	28	55	2.0	0	2/4	1/2	0						30
30	29	57	2.0	0	2/4	1/2	0						31
31	30	59	2.0	0	2/4	1/2	0						32
32	31	61	2.0	0	2/4	1/2	0						33
33	32	63	2.0	0	2/4	1/2	0						34
34	33	65	2.0	0	2/4	1/2	0						35
35	34	67	2.0	0	2/4	1/2	0						36
36	35	69	2.0	0	2/4	1/2	0						37
37	36	71	2.0	0	2/4	1/2	0						38
38	37	73	2.0	0	2/4	1/2	0						39
39	38	75	2.0	0	2/4	1/2	0						40
40	39	77	2.0	0	2/4	1/2	0						41
41	40	79	2.0	0	2/4	1/2	0						42
42	41	81	2.0	0	2/4	1/2	0						43
43	42	83	2.0	0	2/4	1/2	0						44
44	43	85	2.0	0	2/4	1/2	0						45
45	44	87	2.0	0	2/4	1/2	0						46
46	45	89	2.0	0	2/4	1/2	0						47
47	46	91	2.0	0	2/4	1/2	0						48
48	47	93	2.0	0	2/4	1/2	0						49
49	48	95	2.0	0	2/4	1/2	0						50
50	49	97	2.0	0	2/4	1/2	0						51
51	50	99	2.0	0	2/4	1/2	0						52
52	51	101	2.0	0	2/4	1/2	0						53
53	52	103	2.0	0	2/4	1/2	0						54
54	53	105	2.0	0	2/4	1/2	0						55
55	54	107	2.0	0	2/4	1/2	0						56
56	55	109	2.0	0	2/4	1/2	0						57
57	56	111	2.0	0	2/4	1/2	0						58
58	57	113	2.0	0	2/4	1/2	0						59
59	58	115	2.0	0	2/4	1/2	0						60
60	59	117	2.0	0	2/4	1/2	0						61
61	60	119	2.0	0	2/4	1/2	0						62
62	61	121	2.0	0	2/4	1/2	0						63
63	62	123	2.0	0	2/4	1/2	0						64
64	63	125	2.0	0	2/4	1/2	0						65
65	64	127	2.0	0	2/4	1/2	0						66
66	65	129	2.0	0	2/4	1/2	0						67
67	66	131	2.0	0	2/4	1/2	0						68
68	67	133	2.0	0	2/4	1/2	0						69
69	68	135	2.0	0	2/4	1/2	0						70
70	69	137	2.0	0	2/4	1/2	0						71
71	70	139	2.0	0	2/4	1/2	0						72
72	71	141	2.0	0	2/4	1/2	0						73
73	72	143	2.0	0	2/4	1/2	0						74
74	73	145	2.0	0	2/4	1/2	0			end		lastMeasure	-1
