mc	mn	quarterbeats	quarterbeats_all_endings	duration_qb	keysig	timesig	act_dur	mc_offset	volta	numbering_offset	dont_count	barline	breaks	repeats	next
157	157	312	312	2.0	3	2/4	1/2	0							158
158	158	314	314	2.0	3	2/4	1/2	0						end	143, 159
159	159	316	316	2.0	3	2/4	1/2	0						start	160
160	160	318	318	2.0	3	2/4	1/2	0							161
161	161	320	320	2.0	3	2/4	1/2	0							162
162	162	322	322	2.0	3	2/4	1/2	0							163
163	163	324	324	2.0	3	2/4	1/2	0							164
164	164	326	326	2.0	3	2/4	1/2	0							165
165	165	328	328	2.0	3	2/4	1/2	0							166
166	166	330	330	2.0	3	2/4	1/2	0							167
167	167	332	332	2.0	3	2/4	1/2	0							168
168	168	334	334	2.0	3	2/4	1/2	0							169
169	169	336	336	2.0	3	2/4	1/2	0							170
170	170	338	338	2.0	3	2/4	1/2	0							171
171	171	340	340	2.0	3	2/4	1/2	0							172
172	172	342	342	2.0	3	2/4	1/2	0							173
173	173	344	344	2.0	3	2/4	1/2	0							174, 175
174	174		346	2.0	3	2/4	1/2	0	1					end	159
175	174	346	348	2.0	3	2/4	1/2	0	2	-1		double			176
176	175	348	350	2.0	0	2/4	1/2	0							177
177	176	350	352	2.0	0	2/4	1/2	0							178
178	177	352	354	2.0	0	2/4	1/2	0							179
179	178	354	356	2.0	0	2/4	1/2	0							180
180	179	356	358	2.0	0	2/4	1/2	0							181
181	180	358	360	2.0	0	2/4	1/2	0							182
182	181	360	362	2.0	0	2/4	1/2	0							183
183	182	362	364	2.0	0	2/4	1/2	0							184
184	183	364	366	2.0	0	2/4	1/2	0							185
185	184	366	368	2.0	0	2/4	1/2	0							186
186	185	368	370	2.0	0	2/4	1/2	0							187
187	186	370	372	2.0	0	2/4	1/2	0							188
188	187	372	374	2.0	0	2/4	1/2	0							189
189	188	374	376	2.0	0	2/4	1/2	0							190
190	189	376	378	2.0	0	2/4	1/2	0							191
191	190	378	380	2.0	0	2/4	1/2	0							192
192	191	380	382	2.0	0	2/4	1/2	0							193
193	192	382	384	2.0	0	2/4	1/2	0							194
194	193	384	386	2.0	0	2/4	1/2	0							195
195	194	386	388	2.0	0	2/4	1/2	0							196
196	195	388	390	2.0	0	2/4	1/2	0							197
197	196	390	392	2.0	0	2/4	1/2	0							198
198	197	392	394	2.0	0	2/4	1/2	0							199
199	198	394	396	2.0	0	2/4	1/2	0							200
200	199	396	398	2.0	0	2/4	1/2	0							201
201	200	398	400	2.0	0	2/4	1/2	0							202
202	201	400	402	2.0	0	2/4	1/2	0							203
203	202	402	404	2.0	0	2/4	1/2	0							204
204	203	404	406	2.0	0	2/4	1/2	0							205
205	204	406	408	2.0	0	2/4	1/2	0							206
206	205	408	410	2.0	0	2/4	1/2	0							207
207	206	410	412	2.0	0	2/4	1/2	0							208
208	207	412	414	2.0	0	2/4	1/2	0							209
209	208	414	416	2.0	0	2/4	1/2	0							210
210	209	416	418	2.0	0	2/4	1/2	0							211
211	210	418	420	2.0	0	2/4	1/2	0							212
212	211	420	422	2.0	0	2/4	1/2	0							213
213	212	422	424	2.0	0	2/4	1/2	0							214
214	213	424	426	2.0	0	2/4	1/2	0							215
215	214	426	428	2.0	0	2/4	1/2	0							216
216	215	428	430	2.0	0	2/4	1/2	0							217
217	216	430	432	2.0	0	2/4	1/2	0							218
218	217	432	434	2.0	0	2/4	1/2	0							219
219	218	434	436	2.0	0	2/4	1/2	0							220
220	219	436	438	2.0	0	2/4	1/2	0							221
221	220	438	440	2.0	0	2/4	1/2	0							222
222	221	440	442	2.0	0	2/4	1/2	0							223
223	222	442	444	2.0	0	2/4	1/2	0							224
224	223	444	446	2.0	0	2/4	1/2	0							225
225	224	446	448	2.0	0	2/4	1/2	0							226
226	225	448	450	2.0	0	2/4	1/2	0							227
227	226	450	452	2.0	0	2/4	1/2	0							228
228	227	452	454	2.0	0	2/4	1/2	0							229
229	228	454	456	2.0	0	2/4	1/2	0							230
230	229	456	458	2.0	0	2/4	1/2	0							231
231	230	458	460	2.0	0	2/4	1/2	0							232
232	231	460	462	2.0	0	2/4	1/2	0							233
233	232	462	464	2.0	0	2/4	1/2	0							234
234	233	464	466	2.0	0	2/4	1/2	0							235
235	234	466	468	2.0	0	2/4	1/2	0							236
236	235	468	470	2.0	0	2/4	1/2	0							237
237	236	470	472	2.0	0	2/4	1/2	0							238
238	237	472	474	2.0	0	2/4	1/2	0							239
239	238	474	476	2.0	0	2/4	1/2	0							240
240	239	476	478	2.0	0	2/4	1/2	0							241
241	240	478	480	2.0	0	2/4	1/2	0							242
242	241	480	482	2.0	0	2/4	1/2	0							243
243	242	482	484	2.0	0	2/4	1/2	0							244
244	243	484	486	2.0	0	2/4	1/2	0							245
245	244	486	488	2.0	0	2/4	1/2	0							246
246	245	488	490	2.0	0	2/4	1/2	0							247
247	246	490	492	2.0	0	2/4	1/2	0							248
248	247	492	494	2.0	0	2/4	1/2	0							249
249	248	494	496	2.0	0	2/4	1/2	0							250
250	249	496	498	2.0	0	2/4	1/2	0							251
251	250	498	500	2.0	0	2/4	1/2	0							252
252	251	500	502	2.0	0	2/4	1/2	0							253
253	252	502	504	2.0	0	2/4	1/2	0				end		lastMeasure	-1
