mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	16	16	16a	121/2	121/2	0.5	1/8	1/8	4/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
16	16	16	16a	61	61	0.5	1/4	1/4	4/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
16	16	16	16a	123/2	123/2	0.5	3/8	3/8	4/4	2	1	V|HC	Bb	V		V	V					HC		M	0	0	1, 5, 2		1	1
16	16	16	16a	62	62	0.75	1/2	1/2	4/4	2	1	I}{	Bb	V		I	I						}{	M	0	0	0, 4, 1		0	0
16	16	16	16a	251/4	251/4	0.25	11/16	11/16	4/4	2	1	vi	Bb	V		vi	vi							m	0	0	3, 0, 4		3	3
16	16	16	16a	63	63	1.0	3/4	3/4	4/4	2	1	viio6	Bb	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
17	17	17	17a	64	64	1.5	0	0	4/4	2	1	I6	Bb	V		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	17	17a	131/2	131/2	0.5	3/8	3/8	4/4	2	1	V65/IV	Bb	V		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
17	17	17	17a	66	66	1.0	1/2	1/2	4/4	2	1	IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	17	17	17a	67	67	1.0	3/4	3/4	4/4	2	1	ii6	Bb	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
18	18	18	18a	68	68	2.0	0	0	4/4	2	1	V(64)	Bb	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
18	18	18	18a	70	70	2.0	1/2	1/2	4/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
19	19	19	19a	72	72	0.75	0	0	4/4	2	1	I[I|PAC}{	Bb	V	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
19	19	19	19a	291/4	291/4	0.25	3/16	3/16	4/4	2	1	V7/IV	Bb	V	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
19	19	19	19a	73	73	0.5	1/4	1/4	4/4	2	1	IV6	Bb	V	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
19	19	19	19a	147/2	147/2	0.5	3/8	3/8	4/4	2	1	ii6	Bb	V	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
19	19	19	19a	74	74	0.75	1/2	1/2	4/4	2	1	I6	Bb	V	I	I6	I		6					M	0	0	4, 1, 0		0	4
19	19	19	19a	299/4	299/4	0.25	11/16	11/16	4/4	2	1	V7/IV	Bb	V	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
19	19	19	19a	75	75	0.5	3/4	3/4	4/4	2	1	IV6	Bb	V	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
19	19	19	19a	151/2	151/2	0.5	7/8	7/8	4/4	2	1	ii6	Bb	V	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
20	20	20	20a	76	76	1.0	0	0	4/4	2	1	I6]	Bb	V	I	I6	I		6					M	0	0	4, 1, 0		0	4
20	20	20	20a	77	77	3.0	1/4	1/4	4/4	2	1	I.V7}	Bb	I		V7	V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
21	21	21	21a	80	80	2.0	0	0	4/4	2	1	I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
21	21	21	21a	82	82	0.75	1/2	1/2	4/4	2	1	V6(#14)	Bb	I		V6(#14)	V		6	#14				M	0	0	5, 2, 1	6	1	5
21	21	21	21a	331/4	331/4	1.25	11/16	11/16	4/4	2	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
22	22	22	22a	84	84	1.0	0	0	4/4	2	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
22	22	22	22a	85	85	1.0	1/4	1/4	4/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	22	22	22a	86	86	0.75	1/2	1/2	4/4	2	1	I6(14)	Bb	I		I6(14)	I		6	14				M	0	0	4, 1, 0	5	0	4
22	22	22	22a	347/4	347/4	1.25	11/16	11/16	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	23	23	23a	88	88	0.5	0	0	4/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
23	23	23	23a	177/2	177/2	0.5	1/8	1/8	4/4	2	1	ii6(#7)	Bb	I		ii6(#7)	ii		6	#7				m	0	0	-1, 3, 7		2	-1
23	23	23	23a	89	89	1.0	1/4	1/4	4/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
23	23	23	23a	90	90	1.0	1/2	1/2	4/4	2	1	iii	Bb	I		iii	iii							m	0	0	4, 1, 5		4	4
23	23	23	23a	91	91	1.0	3/4	3/4	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
24	24	24	24a	92	92	1.0	0	0	4/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
24	24	24	24a	93	93	1.0	1/4	1/4	4/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
24	24	24	24a	94	94	1.0	1/2	1/2	4/4	2	1	V(64)}	Bb	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
24	24	24	24a	95	95	1.0	3/4	3/4	4/4	2	1	V|HC	Bb	I		V	V					HC		M	0	0	1, 5, 2		1	1
25	25	25	25a	96	96	2.0	0	0	4/4	2	1	i{	Bb	I		i	i						{	m	0	0	0, -3, 1		0	0
25	25	25	25a	98	98	0.75	1/2	1/2	4/4	2	1	v6(#14)	Bb	I		v6(#14)	v		6	#14				m	0	0	-2, 2, 1	6	1	-2
25	25	25	25a	395/4	395/4	1.25	11/16	11/16	4/4	2	1	v6	Bb	I		v6	v		6					m	0	0	-2, 2, 1		1	-2
26	26	26	26a	100	100	1.0	0	0	4/4	2	1	iv6	Bb	I		iv6	iv		6					m	0	0	-4, 0, -1		-1	-4
26	26	26	26a	101	101	1.0	1/4	1/4	4/4	2	1	iv	Bb	I		iv	iv							m	0	0	-1, -4, 0		-1	-1
26	26	26	26a	102	102	0.75	1/2	1/2	4/4	2	1	I6(14)	Bb	I		I6(14)	I		6	14				M	0	0	4, 1, 0	5	0	4
26	26	26	26a	411/4	411/4	0.25	11/16	11/16	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
26	26	26	26a	103	103	1.0	3/4	3/4	4/4	2	1	i6	Bb	I		i6	i		6					m	0	0	-3, 1, 0		0	-3
27	27	27	27a	104	104	1.0	0	0	4/4	2	1	V.V7(b9)	Bb	V		V7(b9)	V		7	b9				Mm7	0	0	1, 5, 2, -1	-4	1	1
27	27	27	27a	105	105	1.0	1/4	1/4	4/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	27	27a	106	106	0.5	1/2	1/2	4/4	2	1	bVI(4)	Bb	V		bVI(4)	bVI			4				M	0	0	-4, 2, -3		-4	-4
27	27	27	27a	213/2	213/2	0.5	5/8	5/8	4/4	2	1	bVI	Bb	V		bVI	bVI							M	0	0	-4, 0, -3		-4	-4
27	27	27	27a	107	107	1.0	3/4	3/4	4/4	2	1	ii%65	Bb	V		ii%65	ii	%	65					%7	0	0	-1, -4, 0, 2		2	-1
28	28	28	28a	108	108	1.0	0	0	4/4	2	1	V(b64)	Bb	V		V(b64)	V			b64				M	0	0	1, 0, -3		1	1
28	28	28	28a	109	109	0.5	1/4	1/4	4/4	2	1	V7(4)	Bb	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
28	28	28	28a	219/2	219/2	0.5	3/8	3/8	4/4	2	1	V7	Bb	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
28	28	28	28a	110	110	1.0	1/2	1/2	4/4	2	1	I|PAC}	Bb	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
28	28	28	28a	111	111	1.0	3/4	3/4	4/4	2	1	I.I{	Bb	I		I	I						{	M	0	0	0, 4, 1		0	0
29	29	29	29a	112	112	2.0	0	0	4/4	2	1	V65/IV	Bb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
29	29	29	29a	114	114	2.0	1/2	1/2	4/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
30	30	30	30a	116	116	2.0	0	0	4/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	30	30	30a	118	118	2.0	1/2	1/2	4/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
31	31	31	31a	120	120	1.0	0	0	4/4	2	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
31	31	31	31a	121	121	1.0	1/4	1/4	4/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	31	31	31a	122	122	1.0	1/2	1/2	4/4	2	1	V7/ii	Bb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
31	31	31	31a	123	123	0.5	3/4	3/4	4/4	2	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
31	31	31	31a	247/2	247/2	0.5	7/8	7/8	4/4	2	1	V64	Bb	I		V64	V		64					M	0	0	2, 1, 5		1	2
32	32	32	32a	124	124	0.5	0	0	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
32	32	32	32a	249/2	249/2	0.5	1/8	1/8	4/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
32	32	32	32a	125	125	0.5	1/4	1/4	4/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
32	32	32	32a	251/2	251/2	0.5	3/8	3/8	4/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
32	32	32	32a	126	126	0.5	1/2	1/2	4/4	2	1	I(974)}	Bb	I		I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
32	32	32	32a	253/2	253/2	1.5	5/8	5/8	4/4	2	1	I|IAC	Bb	I		I	I					IAC		M	0	0	0, 4, 1		0	0
32	32	32	32a	127	127	0.0	3/4	3/4	4/4	2	1	{	Bb	I									{		0	0				
33	33	33	33a	128	128	2.0	0	0	4/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
33	33	33	33a	130	130	2.0	1/2	1/2	4/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
34	34	34	34a	132	132	2.0	0	0	4/4	2	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
34	34	34	34a	134	134	2.0	1/2	1/2	4/4	2	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
35	35	35	35a	136	136	1.0	0	0	4/4	2	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
35	35	35	35a	137	137	1.0	1/4	1/4	4/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
35	35	35	35a	138	138	1.0	1/2	1/2	4/4	2	1	V7/ii	Bb	I		V7/ii	V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
35	35	35	35a	139	139	0.5	3/4	3/4	4/4	2	1	ii	Bb	I		ii	ii							m	0	0	2, -1, 3		2	2
35	35	35	35a	279/2	279/2	0.5	7/8	7/8	4/4	2	1	V64	Bb	I		V64	V		64					M	0	0	2, 1, 5		1	2
36	36	36	36a	140	140	0.5	0	0	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
36	36	36	36a	281/2	281/2	0.5	1/8	1/8	4/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
36	36	36	36a	141	141	0.5	1/4	1/4	4/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
36	36	36	36a	283/2	283/2	0.5	3/8	3/8	4/4	2	1	V|HC	Bb	I		V	V					HC		M	0	0	1, 5, 2		1	1
36	36	36	36a	142	142	0.75	1/2	1/2	4/4	2	1	I}{	Bb	I		I	I						}{	M	0	0	0, 4, 1		0	0
36	36	36	36a	571/4	571/4	0.25	11/16	11/16	4/4	2	1	vi	Bb	I		vi	vi							m	0	0	3, 0, 4		3	3
36	36	36	36a	143	143	1.0	3/4	3/4	4/4	2	1	viio6	Bb	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
37	37	37	37a	144	144	1.5	0	0	4/4	2	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
37	37	37	37a	291/2	291/2	0.5	3/8	3/8	4/4	2	1	V65/IV	Bb	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
37	37	37	37a	146	146	1.0	1/2	1/2	4/4	2	1	IV	Bb	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	37	37a	147	147	1.0	3/4	3/4	4/4	2	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
38	38	38	38a	148	148	2.0	0	0	4/4	2	1	V(64)	Bb	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
38	38	38	38a	150	150	2.0	1/2	1/2	4/4	2	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
39	39	39	39a	152	152	0.75	0	0	4/4	2	1	I[I|PAC}{	Bb	I	I	I	I					PAC	}{	M	0	0	0, 4, 1		0	0
39	39	39	39a	611/4	611/4	0.25	3/16	3/16	4/4	2	1	V7/IV	Bb	I	I	V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
39	39	39	39a	153	153	0.5	1/4	1/4	4/4	2	1	IV6	Bb	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
39	39	39	39a	307/2	307/2	0.5	3/8	3/8	4/4	2	1	ii6	Bb	I	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
39	39	39	39a	154	154	0.5	1/2	1/2	4/4	2	1	I6	Bb	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
39	39	39	39a	309/2	309/2	0.5	5/8	5/8	4/4	2	1	V+7/IV	Bb	I	I	V+7/IV	V	+	7		IV			+7	0	0	0, 4, 8, -2		0	0
39	39	39	39a	155	155	0.5	3/4	3/4	4/4	2	1	IV6	Bb	I	I	IV6	IV		6					M	0	0	3, 0, -1		-1	3
39	39	39	39a	311/2	311/2	0.5	7/8	7/8	4/4	2	1	ii6	Bb	I	I	ii6	ii		6					m	0	0	-1, 3, 2		2	-1
40	40	40	40a	156	156	0.5	0	0	4/4	2	1	I6	Bb	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
40	40	40	40a	313/2	313/2	0.5	1/8	1/8	4/4	2	1	vii%65	Bb	I	I	vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
40	40	40	40a	157	157	0.5	1/4	1/4	4/4	2	1	I6	Bb	I	I	I6	I		6					M	0	0	4, 1, 0		0	4
40	40	40	40a	315/2	315/2	0.5	3/8	3/8	4/4	2	1	vii%65	Bb	I	I	vii%65	vii	%	65					%7	0	0	2, -1, 3, 5		5	2
40	40	40	40a	158	158	1.0	1/2	1/2	4/4	2	1	I(974)}	Bb	I	I	I(974)	I			974			}	M	0	0	0, -1, 1	2, 5	0	0
40	40	40	40a	159	159	1.0	3/4	3/4	4/4	2	1	I]	Bb	I	I	I	I							M	0	0	0, 4, 1		0	0
