mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
25	23	38	23a	105	69	1.0	1/2	1/2	3/4	2	1	I	Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
26	24	39	24a	106	70	1.0	0	0	3/4	2	1	I6	Bb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
26	24	39	24a	107	71	1.0	1/4	1/4	3/4	2	1	V7	Bb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	24	39	24a	108	72	1.0	1/2	1/2	3/4	2	1	I	Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
27	25	40	25a	109	73	6.0	0	0	3/4	2	1	I6]	Bb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
29	27	42	27a	115	79	2.0	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
29	27	42	27a	117	81	1.0	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	28	43	28a	118	82	2.0	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
30	28	43	28a	120	84	1.0	1/2	1/2	3/4	2	1	IV{	Bb	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
31	29	44	29a	121	85	2.0	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
31	29	44	29a	123	87	1.0	1/2	1/2	3/4	2	1	viio64	Bb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
32	30	45	30a	124	88	2.0	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
32	30	45	30a	126	90	1.0	1/2	1/2	3/4	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
33	31	46	31a	127	91	1.0	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	31	46	31a	128	92	1.0	1/4	1/4	3/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
33	31	46	31a	129	93	1.0	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	32	47	32a	130	94	2.0	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
14	12	48	32a	132	36	1.0	0	1/2	3/4	2	1	I.viio43/ii{	Bb	I		viio43/ii		vii	o	43		ii		{	o7	0	0	-6, -9, 0, -3		0	-6
15	13	49	13b	133	37	1.0	0	0	3/4	2	1	II6	Bb	I		II6		II		6					M	0	0	6, 3, 2		2	6
15	13	49	13b	134	38	1.0	1/4	1/4	3/4	2	1	viio43	Bb	I		viio43		vii	o	43					o7	0	0	-1, -4, 5, 2		5	-1
15	13	49	13b	135	39	1.0	1/2	1/2	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
16	14	50	14b	136	40	1.0	0	0	3/4	2	1	viio6/V	Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
16	14	50	14b	137	41	1.0	1/4	1/4	3/4	2	1	viio7	Bb	I		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
16	14	50	14b	138	42	1.0	1/2	1/2	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
17	15	51	15b	139	43	2.0	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
17	15	51	15b	141	45	1.0	1/2	1/2	3/4	2	1	viio7/V	Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
18	16	52	16b	142	46	1.0	0	0	3/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
18	16	52	16b	143	47	1.0	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	16	52	16b	144	48	1.0	1/2	1/2	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
19	17	53	17b	145	49	1.0	0	0	3/4	2	1	viio	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
19	17	53	17b	146	50	1.0	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
19	17	53	17b	147	51	1.0	1/2	1/2	3/4	2	1	vii%7/V	Bb	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
20	18	54	18b	148	52	1.0	0	0	3/4	2	1	V(64)}	Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
20	18	54	18b	149	53	1.0	1/4	1/4	3/4	2	1	V|HC	Bb	I		V		V					HC		M	0	0	1, 5, 2		1	1
20	18	54	18b	150	54	1.0	1/2	1/2	3/4	2	1	I6{	Bb	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
21	19	55	19b	151	55	3.0	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
22	20	56	20b	154	58	3.0	0	0	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
23	21	57	21b	157	61	3.0	0	0	3/4	2	1	viio6	Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
24	22	58	22b	160	64	3.0	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
25	23	59	23b	163	67	1.0	0	0	3/4	2	1	V[I6	Bb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
25	23	59	23b	164	68	1.0	1/4	1/4	3/4	2	1	V7	Bb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
25	23	59	23b	165	69	1.0	1/2	1/2	3/4	2	1	I	Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
26	24	60	24b	166	70	1.0	0	0	3/4	2	1	I6	Bb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
26	24	60	24b	167	71	1.0	1/4	1/4	3/4	2	1	V7	Bb	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	24	60	24b	168	72	1.0	1/2	1/2	3/4	2	1	I	Bb	I	V	I		I							M	0	0	0, 4, 1		0	0
27	25	61	25b	169	73	6.0	0	0	3/4	2	1	I6]	Bb	I	V	I6		I		6					M	0	0	4, 1, 0		0	4
29	27	63	27b	175	79	2.0	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
29	27	63	27b	177	81	1.0	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
30	28	64	28b	178	82	2.0	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
30	28	64	28b	180	84	1.0	1/2	1/2	3/4	2	1	IV{	Bb	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
31	29	65	29b	181	85	2.0	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
31	29	65	29b	183	87	1.0	1/2	1/2	3/4	2	1	viio64	Bb	I		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
32	30	66	30b	184	88	2.0	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
32	30	66	30b	186	90	1.0	1/2	1/2	3/4	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
33	31	67	31b	187	91	1.0	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	31	67	31b	188	92	1.0	1/4	1/4	3/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
33	31	67	31b	189	93	1.0	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	32	68	32b	190	94	2.0	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
35	32	69	32b	192	96	1.0	0	1/2	3/4	2	1	IV.V[V{	Bb	IV	V	V		V						{	M	0	0	1, 5, 2		1	1
36	33	70	33a	193	97	3.0	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	0, 4, 1		0	0
37	34	71	34a	196	100	1.0	0	0	3/4	2	1	V7(4)	Bb	IV	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
37	34	71	34a	197	101	2.0	1/4	1/4	3/4	2	1	V7	Bb	IV	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	35	72	35a	199	103	3.0	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	0, 4, 1		0	0
39	36	73	36a	202	106	3.0	0	0	3/4	2	1	V7]	Bb	IV	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	37	74	37a	205	109	2.0	0	0	3/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
40	37	74	37a	207	111	1.0	1/2	1/2	3/4	2	1	V65/IV	Bb	IV		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
41	38	75	38a	208	112	2.0	0	0	3/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	38	75	38a	210	114	1.0	1/2	1/2	3/4	2	1	#viio43/ii	Bb	IV		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
42	39	76	39a	211	115	2.0	0	0	3/4	2	1	ii6	Bb	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	39	76	39a	213	117	1.0	1/2	1/2	3/4	2	1	vii%7/V	Bb	IV		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
43	40	77	40a	214	118	1.0	0	0	3/4	2	1	V(64)}	Bb	IV		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
43	40	77	40a	215	119	1.0	1/4	1/4	3/4	2	1	V|HC	Bb	IV		V		V					HC		M	0	0	1, 5, 2		1	1
43	40	77	40a	216	120	1.0	1/2	1/2	3/4	2	1	I.I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
44	41	78	41a	217	121	1.0	0	0	3/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	41	78	41a	218	122	2.0	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	42	79	42a	220	124	1.0	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
45	42	79	42a	221	125	2.0	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
46	43	80	43a	223	127	1.0	0	0	3/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	43	80	43a	224	128	2.0	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
47	44	81	44a	226	130	1.0	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	44	81	44a	227	131	3.0	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
48	45	82	45a	230	134	3.0	1/4	1/4	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	46	83	46a	233	137	1.0	1/4	1/4	3/4	2	1	ii65	Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
49	46	83	46a	234	138	1.0	1/2	1/2	3/4	2	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
50	47	84	47a	235	139	2.0	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	47	84	47a	237	141	1.0	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	48	85	48a	238	142	2.0	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
35	32	86	48a	240	96	1.0	0	1/2	3/4	2	1	IV.V[V{	Bb	IV	V	V		V						{	M	0	0	1, 5, 2		1	1
36	33	87	33b	241	97	3.0	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	0, 4, 1		0	0
37	34	88	34b	244	100	1.0	0	0	3/4	2	1	V7(4)	Bb	IV	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
37	34	88	34b	245	101	2.0	1/4	1/4	3/4	2	1	V7	Bb	IV	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
38	35	89	35b	247	103	3.0	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	0, 4, 1		0	0
39	36	90	36b	250	106	3.0	0	0	3/4	2	1	V7]	Bb	IV	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
40	37	91	37b	253	109	2.0	0	0	3/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
40	37	91	37b	255	111	1.0	1/2	1/2	3/4	2	1	V65/IV	Bb	IV		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
41	38	92	38b	256	112	2.0	0	0	3/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	38	92	38b	258	114	1.0	1/2	1/2	3/4	2	1	#viio43/ii	Bb	IV		#viio43/ii		#vii	o	43		ii			o7	0	0	1, -2, 7, 4		7	1
42	39	93	39b	259	115	2.0	0	0	3/4	2	1	ii6	Bb	IV		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
42	39	93	39b	261	117	1.0	1/2	1/2	3/4	2	1	vii%7/V	Bb	IV		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
43	40	94	40b	262	118	1.0	0	0	3/4	2	1	V(64)}	Bb	IV		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
43	40	94	40b	263	119	1.0	1/4	1/4	3/4	2	1	V|HC	Bb	IV		V		V					HC		M	0	0	1, 5, 2		1	1
43	40	94	40b	264	120	1.0	1/2	1/2	3/4	2	1	I.I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
44	41	95	41b	265	121	1.0	0	0	3/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
44	41	95	41b	266	122	2.0	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	42	96	42b	268	124	1.0	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
45	42	96	42b	269	125	2.0	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
46	43	97	43b	271	127	1.0	0	0	3/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	43	97	43b	272	128	2.0	1/4	1/4	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
47	44	98	44b	274	130	1.0	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	44	98	44b	275	131	3.0	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
48	45	99	45b	278	134	3.0	1/4	1/4	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
49	46	100	46b	281	137	1.0	1/4	1/4	3/4	2	1	ii65	Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
49	46	100	46b	282	138	1.0	1/2	1/2	3/4	2	1	V65/V	Bb	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
50	47	101	47b	283	139	2.0	0	0	3/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
50	47	101	47b	285	141	1.0	1/2	1/2	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	48	102	48b	286	142	3.0	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
52	48	103	48b	288	144	0.0	0	1/2	3/4	2	1	{	Bb	I										{		0	0				
53	49	104	49a	289	145	2.0	0	0	3/4	2	1	I[ii6	Bb	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
53	49	104	49a	291	147	1.0	1/2	1/2	3/4	2	1	I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
54	50	105	50a	292	148	2.0	0	0	3/4	2	1	IV6	Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
54	50	105	50a	294	150	1.0	1/2	1/2	3/4	2	1	I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
55	51	106	51a	295	151	2.0	0	0	3/4	2	1	IV	Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
55	51	106	51a	297	153	1.0	1/2	1/2	3/4	2	1	viio6	Bb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
56	52	107	52a	298	154	3.0	0	0	3/4	2	1	I]}	Bb	I	I	I		I						}	M	0	0	0, 4, 1		0	0
56	52	107	52a	300	156	0.0	1/2	1/2	3/4	2	1	{	Bb	I										{		0	0				
57	53	108	53a	301	157	5.5	0	0	3/4	2	1	IV.bVI	Bb	IV		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
58	54	109	54a	613/2	325/2	0.5	5/8	5/8	3/4	2	1	It6	Bb	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
59	55	110	55a	307	163	6.0	0	0	3/4	2	1	V[V|HC}	Bb	IV	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
60	56	111	56a	312	168	0.0	1/2	1/2	3/4	2	1	{	Bb	IV	V									{		0	0				
61	57	112	57a	313	169	3.0	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	0, 4, 1		0	0
62	58	113	58a	316	172	1.0	0	0	3/4	2	1	V7(4)	Bb	IV	V	V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
62	58	113	58a	317	173	2.0	1/4	1/4	3/4	2	1	V7	Bb	IV	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
63	59	114	59a	319	175	3.0	0	0	3/4	2	1	I	Bb	IV	V	I		I							M	0	0	0, 4, 1		0	0
64	60	115	60a	322	178	3.0	0	0	3/4	2	1	V7]	Bb	IV	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	61	116	61a	325	181	2.0	0	0	3/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
65	61	116	61a	327	183	1.0	1/2	1/2	3/4	2	1	V65/IV	Bb	IV		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
66	62	117	62a	328	184	2.0	0	0	3/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
