mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	26	27	26a	52	52	1.0	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
28	27	28	27a	53	53	1.0	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	27	28	27a	54	54	0.5	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
28	27	28	27a	109/2	109/2	0.5	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
29	28	29	28a	55	55	1.0	0	0	2/4	2	1	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
29	28	29	28a	56	56	1.0	1/4	1/4	2/4	2	1	vi.i6{	C	vi		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
30	29	30	29a	57	57	1.0	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
30	29	30	29a	58	58	1.0	1/4	1/4	2/4	2	1	iio	C	vi		iio		ii	o						o	0	1	2, -1, -4		2	2
31	30	31	30a	59	59	1.0	0	0	2/4	2	1	V6	C	vi		V6		V		6					M	0	1	5, 2, 1		1	5
31	30	31	30a	60	60	2.0	1/4	1/4	2/4	2	1	V(64)	C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
32	31	32	31a	62	62	1.0	1/4	1/4	2/4	2	1	V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
33	32	33	32a	63	63	1.0	0	0	2/4	2	1	V	C	vi		V		V							M	0	1	1, 5, 2		1	1
33	32	33	32a	64	64	1.0	1/4	1/4	2/4	2	1	i6	C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
34	33	34	33a	65	65	1.0	0	0	2/4	2	1	bII6	C	vi		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
34	33	34	33a	66	66	1.0	1/4	1/4	2/4	2	1	#viio6/iv	C	vi		#viio6/iv		#vii	o	6		iv			o	0	1	1, -2, 4		4	1
35	34	35	34a	67	67	0.5	0	0	2/4	2	1	iv6	C	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
35	34	35	34a	135/2	135/2	0.5	1/8	1/8	2/4	2	1	V6/iv	C	vi		V6/iv		V		6		iv			M	0	1	4, 1, 0		0	4
35	34	35	34a	68	68	0.5	1/4	1/4	2/4	2	1	iv	C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
35	34	35	34a	137/2	137/2	0.5	3/8	3/8	2/4	2	1	i64	C	vi		i64		i		64					m	0	1	1, 0, -3		0	1
36	35	36	35a	69	69	2.0	0	0	2/4	2	1	Ger6	C	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
37	36	37	36a	71	71	2.0	0	0	2/4	2	1	V|HC}	C	vi		V		V					HC	}	M	0	1	1, 5, 2		1	1
38	37	38	37a	73	73	2.0	0	0	2/4	2	1	V(64)	C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
39	38	39	38a	75	75	2.0	0	0	2/4	2	1	V	C	vi		V		V							M	0	1	1, 5, 2		1	1
40	39	40	39a	77	77	2.0	0	0	2/4	2	1	V(64)	C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
41	40	41	40a	79	79	1.0	0	0	2/4	2	1	V	C	vi		V		V							M	0	1	1, 5, 2		1	1
41	40	41	40a	80	80	1.0	1/4	1/4	2/4	2	1	i6{	C	vi		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
42	41	42	41a	81	81	1.0	0	0	2/4	2	1	V(64)	C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
42	41	42	41a	82	82	1.0	1/4	1/4	2/4	2	1	V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
43	42	43	42a	83	83	1.0	0	0	2/4	2	1	V	C	vi		V		V							M	0	1	1, 5, 2		1	1
43	42	43	42a	84	84	1.0	1/4	1/4	2/4	2	1	i64	C	vi		i64		i		64					m	0	1	1, 0, -3		0	1
44	43	44	43a	85	85	1.0	0	0	2/4	2	1	i6	C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
44	43	44	43a	86	86	1.0	1/4	1/4	2/4	2	1	iio6	C	vi		iio6		ii	o	6					o	0	1	-1, -4, 2		2	-1
45	44	45	44a	87	87	1.0	0	0	2/4	2	1	V64	C	vi		V64		V		64					M	0	1	2, 1, 5		1	2
45	44	45	44a	88	88	1.0	1/4	1/4	2/4	2	1	#viio	C	vi		#viio		#vii	o						o	0	1	5, 2, -1		5	5
46	45	46	45a	89	89	0.5	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
46	45	46	45a	179/2	179/2	0.5	1/8	1/8	2/4	2	1	iio	C	vi		iio		ii	o						o	0	1	2, -1, -4		2	2
46	45	46	45a	90	90	0.5	1/4	1/4	2/4	2	1	i6	C	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
46	45	46	45a	181/2	181/2	0.5	3/8	3/8	2/4	2	1	V65/iv	C	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
47	46	47	46a	91	91	0.5	0	0	2/4	2	1	iv	C	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
47	46	47	46a	183/2	183/2	0.5	1/8	1/8	2/4	2	1	i64	C	vi		i64		i		64					m	0	1	1, 0, -3		0	1
47	46	47	46a	92	92	0.5	1/4	1/4	2/4	2	1	iv6	C	vi		iv6		iv		6					m	0	1	-4, 0, -1		-1	-4
47	46	47	46a	185/2	185/2	0.5	3/8	3/8	2/4	2	1	i64	C	vi		i64		i		64					m	0	1	1, 0, -3		0	1
48	47	48	47a	93	93	1.0	0	0	2/4	2	1	bII6	C	vi		bII6		bII		6					M	0	1	-1, -4, -5		-5	-1
48	47	48	47a	94	94	0.5	1/4	1/4	2/4	2	1	V(64)	C	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
48	47	48	47a	189/2	189/2	0.5	3/8	3/8	2/4	2	1	V	C	vi		V		V							M	0	1	1, 5, 2		1	1
49	48	49	48a	95	95	1.0	0	0	2/4	2	1	i|PAC}	C	vi		i		i					PAC	}	m	0	1	0, -3, 1		0	0
49	48	49	48a	96	96	1.0	1/4	1/4	2/4	2	1	V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
50	49	50	49a	97	97	1.0	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
50	49	50	49a	98	98	1.0	1/4	1/4	2/4	2	1	V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
51	50	51	50a	99	99	1.0	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
51	50	51	50a	100	100	1.0	1/4	1/4	2/4	2	1	V7	C	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
52	51	52	51a	101	101	1.0	0	0	2/4	2	1	i	C	vi		i		i							m	0	1	0, -3, 1		0	0
52	51	52	51a	102	102	2.0	1/4	1/4	2/4	2	1	I.V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	53	52a	104	104	1.0	1/4	1/4	2/4	2	1	I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
54	53	54	53a	105	105	1.0	0	0	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
54	53	54	53a	106	106	1.0	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
55	54	55	54a	107	107	1.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
55	54	55	54a	108	108	1.0	1/4	1/4	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
56	55	56	55a	109	109	1.0	0	0	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	55	56	55a	110	110	0.5	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
56	55	56	55a	221/2	221/2	0.5	3/8	3/8	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
57	56	57	56a	111	111	1.0	0	0	2/4	2	1	V|HC}	C	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
57	56	57	56a	112	112	1.0	1/4	1/4	2/4	2	1	I6{	C	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
58	57	58	57a	113	113	1.0	0	0	2/4	2	1	vi	C	I		vi		vi							m	0	0	3, 0, 4		3	3
58	57	58	57a	114	114	1.0	1/4	1/4	2/4	2	1	ii	C	I		ii		ii							m	0	0	2, -1, 3		2	2
59	58	59	58a	115	115	1.0	0	0	2/4	2	1	V	C	I		V		V							M	0	0	1, 5, 2		1	1
59	58	59	58a	116	116	1.0	1/4	1/4	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
60	59	60	59a	117	117	1.0	0	0	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
60	59	60	59a	118	118	0.5	1/4	1/4	2/4	2	1	IV	C	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
60	59	60	59a	237/2	237/2	0.5	3/8	3/8	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	60	61	60a	119	119	1.0	0	0	2/4	2	1	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
61	60	61	60a	120	120	1.0	1/4	1/4	2/4	2	1	V2{	C	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
62	61	62	61a	121	121	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
62	61	62	61a	122	122	1.0	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
63	62	63	62a	123	123	1.0	0	0	2/4	2	1	I	C	I		I		I							M	0	0	0, 4, 1		0	0
63	62	63	62a	124	124	1.0	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
64	63	64	63a	125	125	1.0	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	63	64	63a	126	126	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	65	64a	127	127	0.5	0	0	2/4	2	1	I(9)}	C	I		I(9)		I			9			}	M	0	0	0, 4, 1	2	0	0
65	64	65	64a	255/2	255/2	0.5	1/8	1/8	2/4	2	1	I|PAC	C	I		I		I					PAC		M	0	0	0, 4, 1		0	0
65	64	65	64a	128	128	1.0	1/4	1/4	2/4	2	1	V2{	C	I		V2		V		2				{	Mm7	0	0	-1, 1, 5, 2		1	-1
66	65	66	65a	129	129	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
66	65	66	65a	130	130	1.0	1/4	1/4	2/4	2	1	V2	C	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
67	66	67	66a	131	131	1.0	0	0	2/4	2	1	I6	C	I		I6		I		6					M	0	0	4, 1, 0		0	4
67	66	67	66a	132	132	1.0	1/4	1/4	2/4	2	1	ii6	C	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
68	67	68	67a	133	133	1.0	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	67	68	67a	134	134	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	68	69	68a	135	135	2.0	0	0	2/4	2	1	I|PAC}	C	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
70	69	70	69a	137	137	1.0	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
70	69	70	69a	138	138	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	70	71	70a	139	139	2.0	0	0	2/4	2	1	I|PAC	C	I		I		I					PAC		M	0	0	0, 4, 1		0	0
72	71	72	71a	141	141	1.0	0	0	2/4	2	1	V(64)	C	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	71	72	71a	142	142	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	72	73	72a	143	143	4.0	0	0	2/4	2	1	I|PAC	C	I		I		I					PAC		M	0	0	0, 4, 1		0	0
