mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	16	17	16a	63	63	1.0	1/4	1/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	17	16a	64	64	1.0	1/2	1/2	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
17	16	17	16a	65	65	1.0	3/4	3/4	2/2	2	1	V7		Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	17	18	17a	66	66	12.0	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
19	18	19	18a	70	70	0.0	0	0	2/2	2	1	{		Bb	I										{		0	0				
21	20	21	20a	78	78	8.0	0	0	2/2	2	1	V6		Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
23	22	23	22a	86	86	1.0	0	0	2/2	2	1	V.viio6		Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
23	22	23	22a	87	87	1.0	1/4	1/4	2/2	2	1	viio		Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
23	22	23	22a	88	88	1.0	1/2	1/2	2/2	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
23	22	23	22a	89	89	1.0	3/4	3/4	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	23	24	23a	90	90	1.0	0	0	2/2	2	1	viio64		Bb	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
24	23	24	23a	91	91	1.0	1/4	1/4	2/2	2	1	viio6		Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
24	23	24	23a	92	92	1.0	1/2	1/2	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
24	23	24	23a	93	93	1.0	3/4	3/4	2/2	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
25	24	25	24a	94	94	1.0	0	0	2/2	2	1	viio6		Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
25	24	25	24a	95	95	1.0	1/4	1/4	2/2	2	1	viio		Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
25	24	25	24a	96	96	1.0	1/2	1/2	2/2	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
25	24	25	24a	97	97	1.0	3/4	3/4	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
26	25	26	25a	98	98	1.0	0	0	2/2	2	1	viio64		Bb	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
26	25	26	25a	99	99	1.0	1/4	1/4	2/2	2	1	viio6		Bb	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
26	25	26	25a	100	100	2.0	1/2	1/2	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
27	26	27	26a	102	102	4.0	0	0	2/2	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
28	27	28	27a	106	106	1.0	0	0	2/2	2	1	V(64)}		Bb	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
28	27	28	27a	107	107	3.0	1/4	1/4	2/2	2	1	V|HC		Bb	V		V		V					HC		M	0	0	1, 5, 2		1	1
29	28	29	28a	110	110	2.0	0	0	2/2	2	1	I{		Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
29	28	29	28a	112	112	2.0	1/2	1/2	2/2	2	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
30	29	30	29a	114	114	2.0	0	0	2/2	2	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
30	29	30	29a	116	116	2.0	1/2	1/2	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	30	31	30a	118	118	2.0	0	0	2/2	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
31	30	31	30a	120	120	2.0	1/2	1/2	2/2	2	1	V65		Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
32	31	32	31a	122	122	2.0	0	0	2/2	2	1	V43		Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
32	31	32	31a	124	124	1.0	1/2	1/2	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
32	31	32	31a	125	125	1.0	3/4	3/4	2/2	2	1	I		Bb	V		I		I							M	0	0	0, 4, 1		0	0
33	32	33	32a	126	126	4.0	0	0	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
34	33	34	33a	130	130	4.0	0	0	2/2	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
35	34	35	34a	134	134	1.0	0	0	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
35	34	35	34a	135	135	1.0	1/4	1/4	2/2	2	1	vi	IV6	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
35	34	35	34a	136	136	1.0	1/2	1/2	2/2	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
35	34	35	34a	137	137	1.0	3/4	3/4	2/2	2	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
36	35	36	35a	138	138	4.0	0	0	2/2	2	1	I6		Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
37	36	37	36a	142	142	4.0	0	0	2/2	2	1	ii6		Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
38	37	38	37a	146	146	5.0	0	0	2/2	2	1	IV		Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
39	38	39	38a	151	151	1.0	1/4	1/4	2/2	2	1	ii65		Bb	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
39	38	39	38a	152	152	1.0	1/2	1/2	2/2	2	1	V(4)		Bb	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
39	38	39	38a	153	153	1.0	3/4	3/4	2/2	2	1	V		Bb	V		V		V							M	0	0	1, 5, 2		1	1
40	39	40	39a	154	154	1.0	0	0	2/2	2	1	I[I|PAC}{		Bb	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
40	39	40	39a	155	155	3.0	1/4	1/4	2/2	2	1	V7/IV		Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
41	40	41	40a	158	158	1.0	0	0	2/2	2	1	IV		Bb	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
41	40	41	40a	159	159	3.0	1/4	1/4	2/2	2	1	viio6		Bb	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
42	41	42	41a	162	162	1.0	0	0	2/2	2	1	I		Bb	V	I	I		I							M	0	0	0, 4, 1		0	0
42	41	42	41a	163	163	3.0	1/4	1/4	2/2	2	1	V7/IV		Bb	V	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
43	42	43	42a	166	166	1.0	0	0	2/2	2	1	IV		Bb	V	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
43	42	43	42a	167	167	3.0	1/4	1/4	2/2	2	1	viio6		Bb	V	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
44	43	44	43a	170	170	2.0	0	0	2/2	2	1	I]}		Bb	V	I	I		I						}	M	0	0	0, 4, 1		0	0
44	43	44	43a	172	172	2.0	1/2	1/2	2/2	2	1	I.V65/ii{		Bb	I		V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
45	44	45	44a	174	174	2.0	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
45	44	45	44a	176	176	2.0	1/2	1/2	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
46	45	46	45a	178	178	3.0	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
46	45	46	45a	181	181	1.0	3/4	3/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	46	47	46a	182	182	1.0	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
47	46	47	46a	183	183	1.0	1/4	1/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
47	46	47	46a	184	184	1.0	1/2	1/2	2/2	2	1	viio6		Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
47	46	47	46a	185	185	1.0	3/4	3/4	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
48	47	48	47a	186	186	1.0	0	0	2/2	2	1	V(64)}		Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
48	47	48	47a	187	187	1.0	1/4	1/4	2/2	2	1	V|HC		Bb	I		V		V					HC		M	0	0	1, 5, 2		1	1
48	47	48	47a	188	188	2.0	1/2	1/2	2/2	2	1	V65/ii{		Bb	I		V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
49	48	49	48a	190	190	1.0	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
49	48	49	48a	191	191	2.0	1/4	1/4	2/2	2	1	ii6		Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
49	48	49	48a	193	193	1.0	3/4	3/4	2/2	2	1	V65		Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
50	49	50	49a	194	194	1.0	0	0	2/2	2	1	I		Bb	I		I		I							M	0	0	0, 4, 1		0	0
50	49	50	49a	195	195	3.0	1/4	1/4	2/2	2	1	I6		Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
51	50	51	50a	198	198	1.0	0	0	2/2	2	1	IV		Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
51	50	51	50a	199	199	1.0	1/4	1/4	2/2	2	1	ii43		Bb	I		ii43		ii		43					mm7	0	0	3, 0, 2, -1		2	3
51	50	51	50a	200	200	1.0	1/2	1/2	2/2	2	1	V(4)		Bb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
51	50	51	50a	201	201	1.0	3/4	3/4	2/2	2	1	V		Bb	I		V		V							M	0	0	1, 5, 2		1	1
52	51	52	51a	202	202	4.0	0	0	2/2	2	1	I|PAC}		Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
53	52	53	52a	206	206	4.0	0	0	2/2	2	1	vi.i{		Bb	vi		i		i						{	m	0	1	0, -3, 1		0	0
54	53	54	53a	210	210	4.0	0	0	2/2	2	1	#viio65		Bb	vi		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
55	54	55	54a	214	214	4.0	0	0	2/2	2	1	#viio43		Bb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
56	55	56	55a	218	218	1.0	0	0	2/2	2	1	i6		Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
56	55	56	55a	219	219	1.0	1/4	1/4	2/2	2	1	#viio		Bb	vi		#viio		#vii	o						o	0	1	5, 2, -1		5	5
56	55	56	55a	220	220	1.0	1/2	1/2	2/2	2	1	i		Bb	vi		i		i							m	0	1	0, -3, 1		0	0
56	55	56	55a	221	221	1.0	3/4	3/4	2/2	2	1	#viio6		Bb	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
57	56	57	56a	222	222	3.0	0	0	2/2	2	1	i6		Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
57	56	57	56a	225	225	1.0	3/4	3/4	2/2	2	1	V65/iv		Bb	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
58	57	58	57a	226	226	3.0	0	0	2/2	2	1	iv		Bb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
58	57	58	57a	229	229	1.0	3/4	3/4	2/2	2	1	i64		Bb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
59	58	59	58a	230	230	4.0	0	0	2/2	2	1	Ger6		Bb	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
60	59	60	59a	234	234	2.0	0	0	2/2	2	1	V(#764)}		Bb	vi		V(#764)		V			#764			}	M	0	1	1, 0, -3	6	1	1
60	59	60	59a	236	236	2.0	1/2	1/2	2/2	2	1	V|HC		Bb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
53	52	61	52b	238	206	4.0	0	0	2/2	2	1	vi.i{		Bb	vi		i		i						{	m	0	1	0, -3, 1		0	0
54	53	62	53b	242	210	4.0	0	0	2/2	2	1	#viio65		Bb	vi		#viio65		#vii	o	65					o7	0	1	2, -1, -4, 5		5	2
55	54	63	54b	246	214	4.0	0	0	2/2	2	1	#viio43		Bb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
56	55	64	55b	250	218	1.0	0	0	2/2	2	1	i6		Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
56	55	64	55b	251	219	1.0	1/4	1/4	2/2	2	1	#viio		Bb	vi		#viio		#vii	o						o	0	1	5, 2, -1		5	5
56	55	64	55b	252	220	1.0	1/2	1/2	2/2	2	1	i		Bb	vi		i		i							m	0	1	0, -3, 1		0	0
56	55	64	55b	253	221	1.0	3/4	3/4	2/2	2	1	#viio6		Bb	vi		#viio6		#vii	o	6					o	0	1	2, -1, 5		5	2
57	56	65	56b	254	222	3.0	0	0	2/2	2	1	i6		Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
57	56	65	56b	257	225	1.0	3/4	3/4	2/2	2	1	V65/iv		Bb	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
58	57	66	57b	258	226	3.0	0	0	2/2	2	1	iv		Bb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
58	57	66	57b	261	229	1.0	3/4	3/4	2/2	2	1	i64		Bb	vi		i64		i		64					m	0	1	1, 0, -3		0	1
59	58	67	58b	262	230	4.0	0	0	2/2	2	1	Ger6		Bb	vi		Ger6	Ger	vii	o	65	b3	V			Ger	0	1	-4, 0, -3, 6		6	-4
60	59	68	59b	266	234	2.0	0	0	2/2	2	1	V(#764)}		Bb	vi		V(#764)		V			#764			}	M	0	1	1, 0, -3	6	1	1
60	59	68	59b	268	236	2.0	1/2	1/2	2/2	2	1	V|HC		Bb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
61	60	69	60a	270	238	2.0	0	0	2/2	2	1	V{		Bb	vi		V		V						{	M	0	1	1, 5, 2		1	1
61	60	69	60a	272	240	2.0	1/2	1/2	2/2	2	1	V65		Bb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
62	61	70	61a	274	242	2.0	0	0	2/2	2	1	i		Bb	vi		i		i							m	0	1	0, -3, 1		0	0
62	61	70	61a	276	244	2.0	1/2	1/2	2/2	2	1	V2		Bb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
63	62	71	62a	278	246	3.5	0	0	2/2	2	1	i6		Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
63	62	71	62a	563/2	499/2	0.5	7/8	7/8	2/2	2	1	It6		Bb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
64	63	72	63a	282	250	2.0	0	0	2/2	2	1	V(#764)}		Bb	vi		V(#764)		V			#764			}	M	0	1	1, 0, -3	6	1	1
64	63	72	63a	284	252	2.0	1/2	1/2	2/2	2	1	V|HC		Bb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
65	64	73	64a	286	254	3.0	0	0	2/2	2	1	i6{		Bb	vi		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
65	64	73	64a	289	257	1.0	3/4	3/4	2/2	2	1	V65/iv		Bb	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
66	65	74	65a	290	258	1.0	0	0	2/2	2	1	iv		Bb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
66	65	74	65a	291	259	3.0	1/4	1/4	2/2	2	1	#viio43		Bb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
67	66	75	66a	294	262	2.0	0	0	2/2	2	1	V(64)		Bb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
67	66	75	66a	296	264	2.0	1/2	1/2	2/2	2	1	V7		Bb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
68	67	76	67a	298	266	2.0	0	0	2/2	2	1	i(9#74)}		Bb	vi		i(9#74)		i			9#74			}	m	0	1	0, -1, 1	2, 5	0	0
68	67	76	67a	300	268	2.0	1/2	1/2	2/2	2	1	i|PAC		Bb	vi		i		i					PAC		m	0	1	0, -3, 1		0	0
61	60	77	60b	302	238	2.0	0	0	2/2	2	1	V{		Bb	vi		V		V						{	M	0	1	1, 5, 2		1	1
61	60	77	60b	304	240	2.0	1/2	1/2	2/2	2	1	V65		Bb	vi		V65		V		65					Mm7	0	1	5, 2, -1, 1		1	5
62	61	78	61b	306	242	2.0	0	0	2/2	2	1	i		Bb	vi		i		i							m	0	1	0, -3, 1		0	0
62	61	78	61b	308	244	2.0	1/2	1/2	2/2	2	1	V2		Bb	vi		V2		V		2					Mm7	0	1	-1, 1, 5, 2		1	-1
63	62	79	62b	310	246	3.5	0	0	2/2	2	1	i6		Bb	vi		i6		i		6					m	0	1	-3, 1, 0		0	-3
63	62	79	62b	627/2	499/2	0.5	7/8	7/8	2/2	2	1	It6		Bb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
64	63	80	63b	314	250	2.0	0	0	2/2	2	1	V(#764)}		Bb	vi		V(#764)		V			#764			}	M	0	1	1, 0, -3	6	1	1
64	63	80	63b	316	252	2.0	1/2	1/2	2/2	2	1	V|HC		Bb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
65	64	81	64b	318	254	3.0	0	0	2/2	2	1	i6{		Bb	vi		i6		i		6				{	m	0	1	-3, 1, 0		0	-3
65	64	81	64b	321	257	1.0	3/4	3/4	2/2	2	1	V65/iv		Bb	vi		V65/iv		V		65		iv			Mm7	0	1	4, 1, -2, 0		0	4
66	65	82	65b	322	258	1.0	0	0	2/2	2	1	iv		Bb	vi		iv		iv							m	0	1	-1, -4, 0		-1	-1
66	65	82	65b	323	259	3.0	1/4	1/4	2/2	2	1	#viio43		Bb	vi		#viio43		#vii	o	43					o7	0	1	-1, -4, 5, 2		5	-1
67	66	83	66b	326	262	2.0	0	0	2/2	2	1	V(64)		Bb	vi		V(64)		V			64				M	0	1	1, 0, -3		1	1
67	66	83	66b	328	264	2.0	1/2	1/2	2/2	2	1	V7		Bb	vi		V7		V		7					Mm7	0	1	1, 5, 2, -1		1	1
68	67	84	67b	330	266	2.0	0	0	2/2	2	1	i(9#74)}		Bb	vi		i(9#74)		i			9#74			}	m	0	1	0, -1, 1	2, 5	0	0
68	67	84	67b	332	268	2.0	1/2	1/2	2/2	2	1	i|PAC		Bb	vi		i		i					PAC		m	0	1	0, -3, 1		0	0
69	68	85	68a	334	270	2.0	0	0	2/2	2	1	#viio43/iv{		Bb	vi		#viio43/iv		#vii	o	43		iv		{	o7	0	1	-2, -5, 4, 1		4	-2
69	68	85	68a	336	272	2.0	1/2	1/2	2/2	2	1	IV6		Bb	vi		IV6		IV		6					M	0	1	3, 0, -1		-1	3
70	69	86	69a	338	274	2.0	0	0	2/2	2	1	It6		Bb	vi		It6	It	vii	o	6	b3	V			It	0	1	-4, 0, 6		6	-4
70	69	86	69a	340	276	2.0	1/2	1/2	2/2	2	1	V|HC		Bb	vi		V		V					HC		M	0	1	1, 5, 2		1	1
71	70	87	70a	342	278	6.0	0	0	2/2	2	1	I.V43}		Bb	I		V43		V		43				}	Mm7	0	0	2, -1, 1, 5		1	2
72	71	88	71a	348	284	2.0	1/2	1/2	2/2	2	1	V65/ii{		Bb	I		V65/ii		V		65		ii		{	Mm7	0	0	7, 4, 1, 3		3	7
73	72	89	72a	350	286	2.0	0	0	2/2	2	1	ii		Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
