mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
18	18	18	18a	71	71	1.0	3/4	3/4	4/4	2	1	V7	a	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
19	19	19	19a	72	72	3.0	0	0	4/4	2	1	i	a	III	V	i		i							m	1	0	0, -3, 1		0	0
19	19	19	19a	75	75	1.0	3/4	3/4	4/4	2	1	viio43/V	a	III	V	viio43/V		vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
20	20	20	20a	76	76	1.0	0	0	4/4	2	1	V]	a	III	V	V		V							M	1	0	1, 5, 2		1	1
20	20	20	20a	77	77	1.0	1/4	1/4	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
20	20	20	20a	78	78	1.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
20	20	20	20a	79	79	1.0	3/4	3/4	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
21	21	21	21a	80	80	1.0	0	0	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
21	21	21	21a	81	81	1.0	1/4	1/4	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
21	21	21	21a	82	82	0.5	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
21	21	21	21a	165/2	165/2	0.5	5/8	5/8	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
21	21	21	21a	83	83	0.5	3/4	3/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
21	21	21	21a	167/2	167/2	0.5	7/8	7/8	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
22	22	22	22a	84	84	4.0	0	0	4/4	2	1	V}	a	III		V		V						}	M	1	0	1, 5, 2		1	1
22	22	22	22a	173/2	173/2	0.0	5/8	5/8	4/4	2	1	{	a	III										{		1	0				
23	23	23	23a	88	88	4.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
24	24	24	24a	92	92	4.0	0	0	4/4	2	1	ii	a	III		ii		ii							m	1	0	2, -1, 3		2	2
25	25	25	25a	96	96	4.0	0	0	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	26	26	26a	100	100	4.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
27	27	27	27a	104	104	4.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
28	28	28	28a	108	108	4.0	0	0	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
29	29	29	29a	112	112	2.0	0	0	4/4	2	1	I6(2)	a	III		I6(2)		I		6	2				M	1	0	4, 1, 2		0	4
29	29	29	29a	114	114	2.0	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
30	30	30	30a	116	116	1.0	0	0	4/4	2	1	ii7	a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
30	30	30	30a	117	117	1.0	1/4	1/4	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
30	30	30	30a	118	118	1.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
30	30	30	30a	119	119	1.0	3/4	3/4	4/4	2	1	V65	a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
31	31	31	31a	120	120	1.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
31	31	31	31a	121	121	1.0	1/4	1/4	4/4	2	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
31	31	31	31a	122	122	1.0	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
31	31	31	31a	123	123	1.0	3/4	3/4	4/4	2	1	V65/IV	a	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
32	32	32	32a	124	124	1.5	0	0	4/4	2	1	IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
32	32	32	32a	251/2	251/2	6.5	3/8	3/8	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
34	34	34	34a	132	132	2.0	0	0	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
34	34	34	34a	134	134	2.0	1/2	1/2	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
35	35	35	35a	136	136	3.0	0	0	4/4	2	1	I|EC}{	a	III		I		I					EC	}{	M	1	0	0, 4, 1		0	0
35	35	35	35a	139	139	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	36	36a	140	140	3.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
36	36	36	36a	143	143	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
37	37	37	37a	144	144	2.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
37	37	37	37a	146	146	2.0	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
38	38	38	38a	148	148	2.0	0	0	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
38	38	38	38a	150	150	2.0	1/2	1/2	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	39	39	39a	152	152	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	39	39	39a	153	153	1.0	1/4	1/4	4/4	2	1	IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
39	39	39	39a	154	154	1.0	1/2	1/2	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
39	39	39	39a	155	155	1.0	3/4	3/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	40	40a	156	156	1.0	0	0	4/4	2	1	I|EC}{	a	III		I		I					EC	}{	M	1	0	0, 4, 1		0	0
40	40	40	40a	157	157	2.5	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	40	40a	319/2	319/2	0.5	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
41	41	41	41a	160	160	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
41	41	41	41a	161	161	2.5	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
41	41	41	41a	327/2	327/2	0.5	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
42	42	42	42a	164	164	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
42	42	42	42a	165	165	1.0	1/4	1/4	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
42	42	42	42a	166	166	1.0	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
42	42	42	42a	167	167	1.0	3/4	3/4	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	43	43a	168	168	1.0	0	0	4/4	2	1	ii7	a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
43	43	43	43a	169	169	1.0	1/4	1/4	4/4	2	1	viio	a	III		viio		vii	o						o	1	0	5, 2, -1		5	5
43	43	43	43a	170	170	1.0	1/2	1/2	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	43	43	43a	171	171	1.0	3/4	3/4	4/4	2	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
44	44	44	44a	172	172	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
44	44	44	44a	173	173	1.0	1/4	1/4	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
44	44	44	44a	174	174	1.0	1/2	1/2	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
44	44	44	44a	175	175	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
45	45	45	45a	176	176	2.0	0	0	4/4	2	1	I|PAC}{	a	III		I		I					PAC	}{	M	1	0	0, 4, 1		0	0
45	45	45	45a	178	178	2.0	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
46	46	46	46a	180	180	2.0	0	0	4/4	2	1	ii65	a	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
46	46	46	46a	182	182	2.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
47	47	47	47a	184	184	2.0	0	0	4/4	2	1	I|IAC	a	III		I		I					IAC		M	1	0	0, 4, 1		0	0
47	47	47	47a	186	186	2.0	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
48	48	48	48a	188	188	2.0	0	0	4/4	2	1	ii65	a	III		ii65		ii		65					mm7	1	0	-1, 3, 0, 2		2	-1
48	48	48	48a	190	190	2.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
49	49	49	49a	192	192	4.0	0	0	4/4	2	1	I|PAC}	a	III		I		I					PAC	}	M	1	0	0, 4, 1		0	0
1	1	50	1b	196	0	4.0	0	0	4/4	2	1	a.i[i{	a	i	i	i		i						{	m	1	1	0, -3, 1		0	0
2	2	51	2b	200	4	4.0	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
3	3	52	3b	204	8	4.0	0	0	4/4	2	1	i	a	i	i	i		i							m	1	1	0, -3, 1		0	0
4	4	53	4b	208	12	4.0	0	0	4/4	2	1	V43	a	i	i	V43		V		43					Mm7	1	1	2, -1, 1, 5		1	2
5	5	54	5b	212	16	4.0	0	0	4/4	2	1	i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
6	6	55	6b	216	20	1.0	0	0	4/4	2	1	iv(9#7)	a	i		iv(9#7)		iv			9#7				m	1	1	-1, -4, 0	1, 4	-1	-1
6	6	55	6b	217	21	1.0	1/4	1/4	4/4	2	1	iv65	a	i		iv65		iv		65					mm7	1	1	-4, 0, -3, -1		-1	-4
6	6	55	6b	218	22	2.0	1/2	1/2	4/4	2	1	VII	a	i		VII		VII							M	1	1	-2, 2, -1		-2	-2
7	7	56	7b	220	24	1.0	0	0	4/4	2	1	III(7#2)	a	i		III(7#2)		III			7#2				M	1	1	-3, 6, -2	2	-3	-3
7	7	56	7b	221	25	1.0	1/4	1/4	4/4	2	1	IIIM65	a	i		IIIM65		III	M	65					MM7	1	1	1, -2, 2, -3		-3	1
7	7	56	7b	222	26	3.0	1/2	1/2	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
8	8	57	8b	225	29	1.0	1/4	1/4	4/4	2	1	iio6	a	i		iio6		ii	o	6					o	1	1	-1, -4, 2		2	-1
8	8	57	8b	226	30	1.0	1/2	1/2	4/4	2	1	V(64)	a	i		V(64)		V			64				M	1	1	1, 0, -3		1	1
8	8	57	8b	227	31	1.0	3/4	3/4	4/4	2	1	V7	a	i		V7		V		7					Mm7	1	1	1, 5, 2, -1		1	1
9	9	58	9b	228	32	4.0	0	0	4/4	2	1	i[i|EC}{	a	i	i	i		i					EC	}{	m	1	1	0, -3, 1		0	0
10	10	59	10b	232	36	4.0	0	0	4/4	2	1	#viio65	a	i	i	#viio65		#vii	o	65					o7	1	1	2, -1, -4, 5		5	2
11	11	60	11b	236	40	4.0	0	0	4/4	2	1	i]	a	i	i	i		i							m	1	1	0, -3, 1		0	0
12	12	61	12b	240	44	4.0	0	0	4/4	2	1	V43/VI	a	i		V43/VI		V		43		VI			Mm7	1	1	-2, -5, -3, 1		-3	-2
13	13	62	13b	244	48	1.0	0	0	4/4	2	1	VI	a	i		VI		VI							M	1	1	-4, 0, -3		-4	-4
13	13	62	13b	245	49	1.0	1/4	1/4	4/4	2	1	iv6	a	i		iv6		iv		6					m	1	1	-4, 0, -1		-1	-4
13	13	62	13b	246	50	2.0	1/2	1/2	4/4	2	1	V43/iv	a	i		V43/iv		V		43		iv			Mm7	1	1	1, -2, 0, 4		0	1
14	14	63	14b	248	52	1.0	0	0	4/4	2	1	IV	a	i		IV		IV							M	1	1	-1, 3, 0		-1	-1
14	14	63	14b	249	53	1.0	1/4	1/4	4/4	2	1	V65/III	a	i		V65/III		V		65		III			Mm7	1	1	2, -1, -4, -2		-2	2
14	14	63	14b	250	54	1.0	1/2	1/2	4/4	2	1	III(#9)	a	i		III(#9)		III			#9				M	1	1	-3, 1, -2	6	-3	-3
14	14	63	14b	251	55	1.0	3/4	3/4	4/4	2	1	i	a	i		i		i							m	1	1	0, -3, 1		0	0
15	15	64	15b	252	56	3.0	0	0	4/4	2	1	III.ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
15	15	64	15b	255	59	1.0	3/4	3/4	4/4	2	1	viio/V	a	III		viio/V		vii	o			V			o	1	0	6, 3, 0		6	6
16	16	65	16b	256	60	2.0	0	0	4/4	2	1	V[V|HC}{	a	III	V	V		V					HC	}{	M	1	0	1, 5, 2		1	1
16	16	65	16b	258	62	1.0	1/2	1/2	4/4	2	1	i	a	III	V	i		i							m	1	0	0, -3, 1		0	0
16	16	65	16b	259	63	1.0	3/4	3/4	4/4	2	1	V7	a	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
17	17	66	17b	260	64	3.0	0	0	4/4	2	1	i	a	III	V	i		i							m	1	0	0, -3, 1		0	0
17	17	66	17b	263	67	1.0	3/4	3/4	4/4	2	1	viio43/V	a	III	V	viio43/V		vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
18	18	67	18b	264	68	2.0	0	0	4/4	2	1	V	a	III	V	V		V							M	1	0	1, 5, 2		1	1
18	18	67	18b	266	70	1.0	1/2	1/2	4/4	2	1	i	a	III	V	i		i							m	1	0	0, -3, 1		0	0
18	18	67	18b	267	71	1.0	3/4	3/4	4/4	2	1	V7	a	III	V	V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
19	19	68	19b	268	72	3.0	0	0	4/4	2	1	i	a	III	V	i		i							m	1	0	0, -3, 1		0	0
19	19	68	19b	271	75	1.0	3/4	3/4	4/4	2	1	viio43/V	a	III	V	viio43/V		vii	o	43		V			o7	1	0	0, -3, 6, 3		6	0
20	20	69	20b	272	76	1.0	0	0	4/4	2	1	V]	a	III	V	V		V							M	1	0	1, 5, 2		1	1
20	20	69	20b	273	77	1.0	1/4	1/4	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
20	20	69	20b	274	78	1.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
20	20	69	20b	275	79	1.0	3/4	3/4	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
21	21	70	21b	276	80	1.0	0	0	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
21	21	70	21b	277	81	1.0	1/4	1/4	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
21	21	70	21b	278	82	0.5	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
21	21	70	21b	557/2	165/2	0.5	5/8	5/8	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
21	21	70	21b	279	83	0.5	3/4	3/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
21	21	70	21b	559/2	167/2	0.5	7/8	7/8	4/4	2	1	i	a	III		i		i							m	1	0	0, -3, 1		0	0
22	22	71	22b	280	84	4.0	0	0	4/4	2	1	V}	a	III		V		V						}	M	1	0	1, 5, 2		1	1
22	22	71	22b	565/2	173/2	0.0	5/8	5/8	4/4	2	1	{	a	III										{		1	0				
23	23	72	23b	284	88	4.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
24	24	73	24b	288	92	4.0	0	0	4/4	2	1	ii	a	III		ii		ii							m	1	0	2, -1, 3		2	2
25	25	74	25b	292	96	4.0	0	0	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
26	26	75	26b	296	100	4.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
27	27	76	27b	300	104	4.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
28	28	77	28b	304	108	4.0	0	0	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
29	29	78	29b	308	112	2.0	0	0	4/4	2	1	I6(2)	a	III		I6(2)		I		6	2				M	1	0	4, 1, 2		0	4
29	29	78	29b	310	114	2.0	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
30	30	79	30b	312	116	1.0	0	0	4/4	2	1	ii7	a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
30	30	79	30b	313	117	1.0	1/4	1/4	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
30	30	79	30b	314	118	1.0	1/2	1/2	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
30	30	79	30b	315	119	1.0	3/4	3/4	4/4	2	1	V65	a	III		V65		V		65					Mm7	1	0	5, 2, -1, 1		1	5
31	31	80	31b	316	120	1.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
31	31	80	31b	317	121	1.0	1/4	1/4	4/4	2	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
31	31	80	31b	318	122	1.0	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
31	31	80	31b	319	123	1.0	3/4	3/4	4/4	2	1	V65/IV	a	III		V65/IV		V		65		IV			Mm7	1	0	4, 1, -2, 0		0	4
32	32	81	32b	320	124	1.5	0	0	4/4	2	1	IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
32	32	81	32b	643/2	251/2	6.5	3/8	3/8	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
34	34	83	34b	328	132	2.0	0	0	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
34	34	83	34b	330	134	2.0	1/2	1/2	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
35	35	84	35b	332	136	3.0	0	0	4/4	2	1	I|EC}{	a	III		I		I					EC	}{	M	1	0	0, 4, 1		0	0
35	35	84	35b	335	139	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
36	36	85	36b	336	140	3.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
36	36	85	36b	339	143	1.0	3/4	3/4	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
37	37	86	37b	340	144	2.0	0	0	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
37	37	86	37b	342	146	2.0	1/2	1/2	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
38	38	87	38b	344	148	2.0	0	0	4/4	2	1	ii6	a	III		ii6		ii		6					m	1	0	-1, 3, 2		2	-1
38	38	87	38b	346	150	2.0	1/2	1/2	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
39	39	88	39b	348	152	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
39	39	88	39b	349	153	1.0	1/4	1/4	4/4	2	1	IV	a	III		IV		IV							M	1	0	-1, 3, 0		-1	-1
39	39	88	39b	350	154	1.0	1/2	1/2	4/4	2	1	V(64)	a	III		V(64)		V			64				M	1	0	1, 0, 4		1	1
39	39	88	39b	351	155	1.0	3/4	3/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	89	40b	352	156	1.0	0	0	4/4	2	1	I|EC}{	a	III		I		I					EC	}{	M	1	0	0, 4, 1		0	0
40	40	89	40b	353	157	2.5	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
40	40	89	40b	711/2	319/2	0.5	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
41	41	90	41b	356	160	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
41	41	90	41b	357	161	2.5	1/4	1/4	4/4	2	1	V	a	III		V		V							M	1	0	1, 5, 2		1	1
41	41	90	41b	719/2	327/2	0.5	7/8	7/8	4/4	2	1	V2	a	III		V2		V		2					Mm7	1	0	-1, 1, 5, 2		1	-1
42	42	91	42b	360	164	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
42	42	91	42b	361	165	1.0	1/4	1/4	4/4	2	1	I	a	III		I		I							M	1	0	0, 4, 1		0	0
42	42	91	42b	362	166	1.0	1/2	1/2	4/4	2	1	vi	a	III		vi		vi							m	1	0	3, 0, 4		3	3
42	42	91	42b	363	167	1.0	3/4	3/4	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
43	43	92	43b	364	168	1.0	0	0	4/4	2	1	ii7	a	III		ii7		ii		7					mm7	1	0	2, -1, 3, 0		2	2
43	43	92	43b	365	169	1.0	1/4	1/4	4/4	2	1	viio	a	III		viio		vii	o						o	1	0	5, 2, -1		5	5
43	43	92	43b	366	170	1.0	1/2	1/2	4/4	2	1	V7	a	III		V7		V		7					Mm7	1	0	1, 5, 2, -1		1	1
43	43	92	43b	367	171	1.0	3/4	3/4	4/4	2	1	V43	a	III		V43		V		43					Mm7	1	0	2, -1, 1, 5		1	2
44	44	93	44b	368	172	1.0	0	0	4/4	2	1	I6	a	III		I6		I		6					M	1	0	4, 1, 0		0	4
