mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
20	20	20	20a	79/2	79/2	0.5	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
21	21	21	21a	40	40	0.5	0	0	2/4	2	1	I[I		D	I	I	I		I							M	0	0	0, 4, 1		0	0
21	21	21	21a	81/2	81/2	0.5	1/8	1/8	2/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
21	21	21	21a	41	41	0.5	1/4	1/4	2/4	2	1	I]		D	I	I	I		I							M	0	0	0, 4, 1		0	0
21	21	21	21a	83/2	83/2	0.5	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
22	22	22	22a	42	42	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
23	23	23	23a	44	44	1.0	0	0	2/4	2	1	V|HC		D	I		V		V					HC		M	0	0	1, 5, 2		1	1
23	23	23	23a	45	45	1.0	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
24	24	24	24a	46	46	1.0	0	0	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
24	24	24	24a	47	47	1.0	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
25	25	25	25a	48	48	2.0	0	0	2/4	2	1	V}		D	I		V		V						}	M	0	0	1, 5, 2		1	1
26	26	26	26a	50	50	2.0	0	0	2/4	2	1	V.I{		D	V		I		I						{	M	0	0	0, 4, 1		0	0
27	27	27	27a	52	52	1.0	0	0	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
27	27	27	27a	53	53	3.0	1/4	1/4	2/4	2	1	viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
29	29	29	29a	56	56	1.0	0	0	2/4	2	1	iii		D	V		iii		iii							m	0	0	4, 1, 5		4	4
29	29	29	29a	57	57	1.0	1/4	1/4	2/4	2	1	#viio6/ii		D	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
30	30	30	30a	58	58	1.0	0	0	2/4	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	30	30	30a	59	59	0.5	1/4	1/4	2/4	2	1	#viio6/ii		D	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
30	30	30	30a	119/2	119/2	0.5	3/8	3/8	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
31	31	31	31a	60	60	1.0	0	0	2/4	2	1	V65/ii		D	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
31	31	31	31a	61	61	1.0	1/4	1/4	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
32	32	32	32a	62	62	1.0	0	0	2/4	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
32	32	32	32a	63	63	1.0	1/4	1/4	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
33	33	33	33a	64	64	0.5	0	0	2/4	2	1	vi(4)		D	V		vi(4)		vi			4				m	0	0	3, 2, 4		3	3
33	33	33	33a	129/2	129/2	0.5	1/8	1/8	2/4	2	1	vio		D	V		vio		vi	o						o	0	0	3, 0, -3		3	3
33	33	33	33a	65	65	1.0	1/4	1/4	2/4	2	1	It6		D	V		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
34	34	34	34a	66	66	2.0	0	0	2/4	2	1	V[V|HC}		D	V	V	V		V					HC	}	M	0	0	1, 5, 2		1	1
35	35	35	35a	68	68	2.0	0	0	2/4	2	1	viio/V{		D	V	V	viio/V		vii	o			V		{	o	0	0	6, 3, 0		6	6
36	36	36	36a	70	70	2.0	0	0	2/4	2	1	V7		D	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
37	37	37	37a	72	72	2.0	0	0	2/4	2	1	V(64)		D	V	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
38	38	38	38a	74	74	2.0	0	0	2/4	2	1	V		D	V	V	V		V							M	0	0	1, 5, 2		1	1
39	39	39	39a	76	76	1.0	0	0	2/4	2	1	V(64)		D	V	V	V(64)		V			64				M	0	0	1, 0, 4		1	1
39	39	39	39a	77	77	0.5	1/4	1/4	2/4	2	1	V		D	V	V	V		V							M	0	0	1, 5, 2		1	1
39	39	39	39a	155/2	155/2	0.5	3/8	3/8	2/4	2	1	#viio64/ii		D	V	V	#viio64/ii		#vii	o	64		ii			o	0	0	1, 7, 4		7	1
40	40	40	40a	78	78	4.0	0	0	2/4	2	1	V7]}		D	V	V	V7		V		7				}	Mm7	0	0	1, 5, 2, -1		1	1
42	42	42	42a	82	82	0.5	0	0	2/4	2	1	viio6{		D	V		viio6		vii	o	6				{	o	0	0	2, -1, 5		5	2
42	42	42	42a	165/2	165/2	0.5	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
42	42	42	42a	83	83	0.5	1/4	1/4	2/4	2	1	V6		D	V		V6		V		6					M	0	0	5, 2, 1		1	5
42	42	42	42a	167/2	167/2	0.5	3/8	3/8	2/4	2	1	IV6		D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
43	43	43	43a	84	84	0.5	0	0	2/4	2	1	V	iii6	D	V		V		V							M	0	0	1, 5, 2		1	1
43	43	43	43a	169/2	169/2	0.5	1/8	1/8	2/4	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
43	43	43	43a	85	85	0.5	1/4	1/4	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
43	43	43	43a	171/2	171/2	0.5	3/8	3/8	2/4	2	1	viio6		D	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
44	44	44	44a	86	86	1.0	0	0	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
44	44	44	44a	87	87	1.0	1/4	1/4	2/4	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	45	45a	88	88	1.0	0	0	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	45	45	45a	89	89	1.0	1/4	1/4	2/4	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
46	46	46	46a	90	90	0.5	0	0	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
46	46	46	46a	181/2	181/2	0.5	1/8	1/8	2/4	2	1	viio/IV		D	V		viio/IV		vii	o			IV			o	0	0	4, 1, -2		4	4
46	46	46	46a	91	91	0.5	1/4	1/4	2/4	2	1	V65/ii		D	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
46	46	46	46a	183/2	183/2	0.5	3/8	3/8	2/4	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
47	47	47	47a	92	92	0.5	0	0	2/4	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	47	47	47a	185/2	185/2	0.5	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
47	47	47	47a	93	93	0.5	1/4	1/4	2/4	2	1	IVM7		D	V		IVM7		IV	M	7					MM7	0	0	-1, 3, 0, 4		-1	-1
47	47	47	47a	187/2	187/2	0.5	3/8	3/8	2/4	2	1	viio		D	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	48	48	48a	94	94	0.5	0	0	2/4	2	1	V65/vi		D	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
48	48	48	48a	189/2	189/2	0.5	1/8	1/8	2/4	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
48	48	48	48a	95	95	0.5	1/4	1/4	2/4	2	1	V65/V		D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
48	48	48	48a	191/2	191/2	0.5	3/8	3/8	2/4	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	49	49	49a	96	96	0.5	0	0	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
49	49	49	49a	193/2	193/2	0.5	1/8	1/8	2/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
49	49	49	49a	97	97	0.5	1/4	1/4	2/4	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
49	49	49	49a	195/2	195/2	0.5	3/8	3/8	2/4	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
50	50	50	50a	98	98	1.5	0	0	2/4	2	1	I|PAC}		D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
50	50	50	50a	99	99	0.0	1/4	1/4	2/4	2	1	{		D	V										{		0	0				
50	50	50	50a	199/2	199/2	0.5	3/8	3/8	2/4	2	1	#viio6/vi		D	V		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
51	51	51	51a	100	100	0.5	0	0	2/4	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
51	51	51	51a	201/2	201/2	0.5	1/8	1/8	2/4	2	1	iii6		D	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
51	51	51	51a	101	101	0.5	1/4	1/4	2/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
51	51	51	51a	203/2	203/2	0.5	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	52	52a	102	102	0.5	0	0	2/4	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	52	52a	205/2	205/2	1.0	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
52	52	52	52a	207/2	207/2	0.5	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
53	53	53	53a	104	104	0.5	0	0	2/4	2	1	IV6		D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
53	53	53	53a	209/2	209/2	0.5	1/8	1/8	2/4	2	1	iii6		D	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
53	53	53	53a	105	105	0.5	1/4	1/4	2/4	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
53	53	53	53a	211/2	211/2	0.5	3/8	3/8	2/4	2	1	viio/V		D	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
54	54	54	54a	106	106	0.5	0	0	2/4	2	1	V(64)}		D	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
54	54	54	54a	213/2	213/2	0.5	1/8	1/8	2/4	2	1	V|HC		D	V		V		V					HC		M	0	0	1, 5, 2		1	1
54	54	54	54a	107	107	0.5	1/4	1/4	2/4	2	1	I{		D	V		I		I						{	M	0	0	0, 4, 1		0	0
54	54	54	54a	215/2	215/2	0.5	3/8	3/8	2/4	2	1	V6		D	V		V6		V		6					M	0	0	5, 2, 1		1	5
55	55	55	55a	108	108	0.5	0	0	2/4	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
55	55	55	55a	217/2	217/2	0.5	1/8	1/8	2/4	2	1	iii6		D	V		iii6		iii		6					m	0	0	1, 5, 4		4	1
55	55	55	55a	109	109	0.5	1/4	1/4	2/4	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
55	55	55	55a	219/2	219/2	0.5	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
56	56	56	56a	110	110	0.5	0	0	2/4	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
56	56	56	56a	221/2	221/2	1.0	1/8	1/8	2/4	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
56	56	56	56a	223/2	223/2	0.5	3/8	3/8	2/4	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
57	57	57	57a	112	112	1.0	0	0	2/4	2	1	ii65		D	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
57	57	57	57a	113	113	0.5	1/4	1/4	2/4	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
57	57	57	57a	227/2	227/2	0.5	3/8	3/8	2/4	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
58	58	58	58a	114	114	2.0	0	0	2/4	2	1	I[I|PAC}{		D	V	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
59	59	59	59a	116	116	2.0	0	0	2/4	2	1	V2		D	V	I	V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
60	60	60	60a	118	118	1.0	0	0	2/4	2	1	I		D	V	I	I		I							M	0	0	0, 4, 1		0	0
60	60	60	60a	119	119	1.0	1/4	1/4	2/4	2	1	I.V7		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
61	61	61	61a	120	120	2.0	0	0	2/4	2	1	I		D	I	V	I		I							M	0	0	0, 4, 1		0	0
62	62	62	62a	122	122	1.0	0	0	2/4	2	1	V}		D	I	V	V		V						}	M	0	0	1, 5, 2		1	1
62	62	62	62a	123	123	5.0	1/4	1/4	2/4	2	1	V7]		D	I	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	65	65	65a	128	128	2.0	0	0	2/4	2	1	I6{		D	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
66	66	66	66a	130	130	2.0	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
67	67	67	67a	132	132	2.0	0	0	2/4	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
68	68	68	68a	134	134	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
69	69	69	69a	136	136	0.5	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
69	69	69	69a	273/2	273/2	0.5	1/8	1/8	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
69	69	69	69a	137	137	1.0	1/4	1/4	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
70	70	70	70a	138	138	0.5	0	0	2/4	2	1	V43		D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
70	70	70	70a	277/2	277/2	0.5	1/8	1/8	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
70	70	70	70a	139	139	1.0	1/4	1/4	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
71	71	71	71a	140	140	1.0	0	0	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	71	71a	141	141	1.0	1/4	1/4	2/4	2	1	V(64)/V		D	I		V(64)/V		V			64	V			M	0	0	2, 1, 5		2	2
72	72	72	72a	142	142	1.0	0	0	2/4	2	1	V7/V		D	I		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
72	72	72	72a	143	143	1.0	1/4	1/4	2/4	2	1	I/V|PAC}		D	I		I/V		I				V	PAC	}	M	0	0	1, 5, 2		1	1
73	73	73	73a	144	144	1.0	0	0	2/4	2	1	I{		D	I		I		I						{	M	0	0	0, 4, 1		0	0
73	73	73	73a	145	145	1.0	1/4	1/4	2/4	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
74	74	74	74a	146	146	1.0	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
74	74	74	74a	147	147	1.0	1/4	1/4	2/4	2	1	ii		D	I		ii		ii							m	0	0	2, -1, 3		2	2
75	75	75	75a	148	148	1.0	0	0	2/4	2	1	viio		D	I		viio		vii	o						o	0	0	5, 2, -1		5	5
75	75	75	75a	149	149	1.0	1/4	1/4	2/4	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
76	76	76	76a	150	150	2.0	0	0	2/4	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
77	77	77	77a	152	152	1.0	0	0	2/4	2	1	V2/IV		D	I		V2/IV		V		2		IV			Mm7	0	0	-2, 0, 4, 1		0	-2
77	77	77	77a	153	153	1.0	1/4	1/4	2/4	2	1	IV6		D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
78	78	78	78a	154	154	1.0	0	0	2/4	2	1	V2		D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
78	78	78	78a	155	155	1.0	1/4	1/4	2/4	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
79	79	79	79a	156	156	1.0	0	0	2/4	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
79	79	79	79a	157	157	0.5	1/4	1/4	2/4	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
79	79	79	79a	315/2	315/2	0.5	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
80	80	80	80a	158	158	2.0	0	0	2/4	2	1	I[I|PAC}{		D	I	I	I		I					PAC	}{	M	0	0	0, 4, 1		0	0
81	81	81	81a	160	160	2.0	0	0	2/4	2	1	V43		D	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
82	82	82	82a	162	162	2.0	0	0	2/4	2	1	i		D	I	I	i		i							m	0	0	0, -3, 1		0	0
83	83	83	83a	164	164	2.0	0	0	2/4	2	1	V43		D	I	I	V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
84	84	84	84a	166	166	0.5	0	0	2/4	2	1	i		D	I	I	i		i							m	0	0	0, -3, 1		0	0
84	84	84	84a	333/2	333/2	0.5	1/8	1/8	2/4	2	1	viio		D	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
84	84	84	84a	167	167	0.5	1/4	1/4	2/4	2	1	i]		D	I	I	i		i							m	0	0	0, -3, 1		0	0
84	84	84	84a	335/2	335/2	0.5	3/8	3/8	2/4	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
85	85	85	85a	168	168	0.5	0	0	2/4	2	1	i[i		D	I	i	i		i							m	0	0	0, -3, 1		0	0
85	85	85	85a	337/2	337/2	0.5	1/8	1/8	2/4	2	1	viio		D	I	i	viio		vii	o						o	0	0	5, 2, -1		5	5
85	85	85	85a	169	169	0.5	1/4	1/4	2/4	2	1	i]		D	I	i	i		i							m	0	0	0, -3, 1		0	0
85	85	85	85a	339/2	339/2	0.5	3/8	3/8	2/4	2	1	bIII.V7		D	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	86	86a	170	170	0.5	0	0	2/4	2	1	I[I		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
86	86	86	86a	341/2	341/2	0.5	1/8	1/8	2/4	2	1	viio		D	bIII	I	viio		vii	o						o	0	0	5, 2, -1		5	5
86	86	86	86a	171	171	0.5	1/4	1/4	2/4	2	1	I]		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
86	86	86	86a	343/2	343/2	0.5	3/8	3/8	2/4	2	1	V7		D	bIII		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	87	87	87a	172	172	0.5	0	0	2/4	2	1	I[I		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
87	87	87	87a	345/2	345/2	0.5	1/8	1/8	2/4	2	1	viio		D	bIII	I	viio		vii	o						o	0	0	5, 2, -1		5	5
87	87	87	87a	173	173	0.5	1/4	1/4	2/4	2	1	I]		D	bIII	I	I		I							M	0	0	0, 4, 1		0	0
87	87	87	87a	347/2	347/2	0.5	3/8	3/8	2/4	2	1	V7/iii		D	bIII		V7/iii		V		7		iii			Mm7	0	0	5, 9, 6, 3		5	5
88	88	88	88a	174	174	0.5	0	0	2/4	2	1	iii		D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
88	88	88	88a	349/2	349/2	0.5	1/8	1/8	2/4	2	1	#viio(+2)/iii		D	bIII		#viio(+2)/iii		#vii	o		+2	iii			o	0	0	9, 6, 3	4	9	9
88	88	88	88a	175	175	0.5	1/4	1/4	2/4	2	1	iii		D	bIII		iii		iii							m	0	0	4, 1, 5		4	4
88	88	88	88a	351/2	351/2	0.5	3/8	3/8	2/4	2	1	#viio7/iii		D	bIII		#viio7/iii		#vii	o	7		iii			o7	0	0	9, 6, 3, 0		9	9
89	89	89	89a	176	176	0.5	0	0	2/4	2	1	III		D	bIII		III		III							M	0	0	4, 8, 5		4	4
89	89	89	89a	353/2	353/2	0.5	1/8	1/8	2/4	2	1	#viio7/ii		D	bIII		#viio7/ii		#vii	o	7		ii			o7	0	0	7, 4, 1, -2		7	7
89	89	89	89a	177	177	0.5	1/4	1/4	2/4	2	1	II		D	bIII		II		II							M	0	0	2, 6, 3		2	2
89	89	89	89a	355/2	355/2	0.5	3/8	3/8	2/4	2	1	viio7		D	bIII		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
90	90	90	90a	178	178	0.5	0	0	2/4	2	1	I		D	bIII		I		I							M	0	0	0, 4, 1		0	0
90	90	90	90a	357/2	357/2	0.5	1/8	1/8	2/4	2	1	#viio7/vi		D	bIII		#viio7/vi		#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
90	90	90	90a	179	179	0.5	1/4	1/4	2/4	2	1	vi		D	bIII		vi		vi							m	0	0	3, 0, 4		3	3
90	90	90	90a	359/2	359/2	0.5	3/8	3/8	2/4	2	1	#viio65/ii		D	bIII		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
91	91	91	91a	180	180	1.5	0	0	2/4	2	1	ii6		D	bIII		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
91	91	91	91a	363/2	363/2	0.5	3/8	3/8	2/4	2	1	vii%7/V		D	bIII		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
92	92	92	92a	182	182	1.0	0	0	2/4	2	1	V|HC}		D	bIII		V		V					HC	}	M	0	0	1, 5, 2		1	1
92	92	92	92a	183	183	1.0	1/4	1/4	2/4	2	1	I		D	bIII		I		I							M	0	0	0, 4, 1		0	0
93	93	93	93a	184	184	1.0	0	0	2/4	2	1	V		D	bIII		V		V							M	0	0	1, 5, 2		1	1
93	93	93	93a	185	185	1.0	1/4	1/4	2/4	2	1	V(64)		D	bIII		V(64)		V			64				M	0	0	1, 0, 4		1	1
