mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	alt_label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
27	26	27	26a	153/2	153/2	6.0	0	0	6/8	2	1	I|IAC		D	I		I		I					IAC		M	0	0	0, 4, 1		0	0
27	26	27	26a	157/2	157/2	0.0	1/2	1/2	6/8	2	1	{		D	I										{		0	0				
29	28	29	28a	165/2	165/2	6.0	0	0	6/8	2	1	V.I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
31	30	31	30a	177/2	177/2	1.5	0	0	6/8	2	1	ii7(4)		D	V		ii7(4)		ii		7	4				mm7	0	0	2, 1, 3, 0		2	2
31	30	31	30a	90	90	0.5	3/8	3/8	6/8	2	1	ii7		D	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
31	30	31	30a	181/2	181/2	2.5	1/2	1/2	6/8	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
32	31	32	31a	93	93	1.5	3/8	3/8	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
33	32	33	32a	189/2	189/2	6.0	0	0	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	34	35	34a	201/2	201/2	3.0	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	36	35a	207/2	207/2	3.0	0	0	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
37	36	37	36a	213/2	213/2	3.0	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	38	37a	219/2	219/2	3.0	0	0	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
39	38	39	38a	225/2	225/2	1.5	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
39	38	39	38a	114	114	1.5	3/8	3/8	6/8	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	40	39a	231/2	231/2	3.0	0	0	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
41	40	41	40a	237/2	237/2	3.0	0	0	6/8	2	1	V|HC}		D	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
42	41	42	41a	243/2	243/2	1.5	0	0	6/8	2	1	V(64){		D	V		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
42	41	42	41a	123	123	1.5	3/8	3/8	6/8	2	1	viio64	ii6	D	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
43	42	43	42a	249/2	249/2	3.0	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
44	43	44	43a	255/2	255/2	1.5	0	0	6/8	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
44	43	44	43a	129	129	1.0	3/8	3/8	6/8	2	1	IV6		D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
44	43	44	43a	130	130	0.5	5/8	5/8	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
45	44	45	44a	261/2	261/2	1.5	0	0	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	44	45	44a	132	132	1.5	3/8	3/8	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
46	45	46	45a	267/2	267/2	1.5	0	0	6/8	2	1	ii65		D	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
46	45	46	45a	135	135	1.5	3/8	3/8	6/8	2	1	V65/V		D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
47	46	47	46a	273/2	273/2	1.5	0	0	6/8	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
47	46	47	46a	138	138	1.5	3/8	3/8	6/8	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
48	47	48	47a	279/2	279/2	1.5	0	0	6/8	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
48	47	48	47a	141	141	1.0	3/8	3/8	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
48	47	48	47a	142	142	0.5	5/8	5/8	6/8	2	1	IV6		D	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
49	48	49	48a	285/2	285/2	1.5	0	0	6/8	2	1	V(64)}		D	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
49	48	49	48a	144	144	1.5	3/8	3/8	6/8	2	1	V|HC		D	V		V		V					HC		M	0	0	1, 5, 2		1	1
50	49	50	49a	291/2	291/2	1.5	0	0	6/8	2	1	V(64){		D	V		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
50	49	50	49a	147	147	1.5	3/8	3/8	6/8	2	1	viio64	ii6	D	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
51	50	51	50a	297/2	297/2	1.5	0	0	6/8	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
51	50	51	50a	150	150	1.5	3/8	3/8	6/8	2	1	V43/IV		D	V		V43/IV		V		43		IV			Mm7	0	0	1, -2, 0, 4		0	1
52	51	52	51a	303/2	303/2	1.0	0	0	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	52	51a	305/2	305/2	0.5	1/4	1/4	6/8	2	1	#viio6/ii		D	V		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
52	51	52	51a	153	153	1.0	3/8	3/8	6/8	2	1	ii		D	V		ii		ii							m	0	0	2, -1, 3		2	2
52	51	52	51a	154	154	0.5	5/8	5/8	6/8	2	1	vi6		D	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
53	52	53	52a	309/2	309/2	1.0	0	0	6/8	2	1	V6		D	V		V6		V		6					M	0	0	5, 2, 1		1	5
53	52	53	52a	311/2	311/2	0.5	1/4	1/4	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	52	53	52a	156	156	1.5	3/8	3/8	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
54	53	54	53a	315/2	315/2	1.5	0	0	6/8	2	1	ii65		D	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
54	53	54	53a	159	159	1.5	3/8	3/8	6/8	2	1	V65/V		D	V		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
55	54	55	54a	321/2	321/2	1.5	0	0	6/8	2	1	V2		D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
55	54	55	54a	162	162	1.5	3/8	3/8	6/8	2	1	V65/IV		D	V		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
56	55	56	55a	327/2	327/2	1.5	0	0	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	55	56	55a	165	165	1.5	3/8	3/8	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	56	57	56a	333/2	333/2	3.0	0	0	6/8	2	1	I|PAC}{		D	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
58	57	58	57a	339/2	339/2	1.5	0	0	6/8	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
58	57	58	57a	171	171	1.5	3/8	3/8	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	58	59	58a	345/2	345/2	3.0	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
60	59	60	59a	351/2	351/2	1.5	0	0	6/8	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
60	59	60	59a	177	177	1.5	3/8	3/8	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
61	60	61	60a	357/2	357/2	3.0	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
62	61	62	61a	363/2	363/2	3.0	0	0	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
63	62	63	62a	369/2	369/2	1.5	0	0	6/8	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
63	62	63	62a	186	186	1.5	3/8	3/8	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
64	63	64	63a	375/2	375/2	1.5	0	0	6/8	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	63	64	63a	189	189	1.5	3/8	3/8	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
65	64	65	64a	381/2	381/2	3.0	0	0	6/8	2	1	I|PAC}{		D	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
66	65	66	65a	387/2	387/2	1.5	0	0	6/8	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
66	65	66	65a	195	195	1.5	3/8	3/8	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
67	66	67	66a	393/2	393/2	3.0	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
68	67	68	67a	399/2	399/2	1.5	0	0	6/8	2	1	V43		D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
68	67	68	67a	201	201	1.5	3/8	3/8	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
69	68	69	68a	405/2	405/2	3.0	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
70	69	70	69a	411/2	411/2	3.0	0	0	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	70	71	70a	417/2	417/2	1.5	0	0	6/8	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
71	70	71	70a	210	210	1.5	3/8	3/8	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
72	71	72	71a	423/2	423/2	1.5	0	0	6/8	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	71	72	71a	213	213	1.5	3/8	3/8	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	72	73	72a	429/2	429/2	3.0	0	0	6/8	2	1	IV|EC		D	V		IV		IV					EC		M	0	0	-1, 3, 0		-1	-1
74	73	74	73a	435/2	435/2	1.5	0	0	6/8	2	1	I6		D	V		I6		I		6					M	0	0	4, 1, 0		0	4
74	73	74	73a	219	219	1.5	3/8	3/8	6/8	2	1	IV		D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
75	74	75	74a	441/2	441/2	1.5	0	0	6/8	2	1	V(64)		D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
75	74	75	74a	222	222	1.5	3/8	3/8	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
76	75	76	75a	447/2	447/2	1.5	0	0	6/8	2	1	I|PAC}{		D	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
76	75	76	75a	225	225	1.5	3/8	3/8	6/8	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
77	76	77	76a	453/2	453/2	1.5	0	0	6/8	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
77	76	77	76a	228	228	1.0	3/8	3/8	6/8	2	1	V(4)		D	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
77	76	77	76a	229	229	0.5	5/8	5/8	6/8	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
78	77	78	77a	459/2	459/2	1.5	0	0	6/8	2	1	I|PAC		D	V		I		I					PAC		M	0	0	0, 4, 1		0	0
78	77	78	77a	231	231	1.5	3/8	3/8	6/8	2	1	vi		D	V		vi		vi							m	0	0	3, 0, 4		3	3
79	78	79	78a	465/2	465/2	1.5	0	0	6/8	2	1	ii6		D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
79	78	79	78a	234	234	1.0	3/8	3/8	6/8	2	1	V(4)		D	V		V(4)		V			4				M	0	0	1, 0, 2		1	1
79	78	79	78a	235	235	0.5	5/8	5/8	6/8	2	1	V		D	V		V		V							M	0	0	1, 5, 2		1	1
80	79	80	79a	471/2	471/2	2.5	0	0	6/8	2	1	I|PAC}		D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
80	79	80	79a	238	238	0.5	5/8	5/8	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
81	80	81	80a	477/2	477/2	2.5	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
81	80	81	80a	241	241	0.5	5/8	5/8	6/8	2	1	V7		D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	82	81a	483/2	483/2	2.5	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
82	81	82	81a	244	244	0.5	5/8	5/8	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	82	83	82a	489/2	489/2	2.5	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
83	82	83	82a	247	247	0.5	5/8	5/8	6/8	2	1	V65		D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
84	83	84	83a	495/2	495/2	1.5	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
84	83	84	83a	249	249	1.5	3/8	3/8	6/8	2	1	I(42)		D	V		I(42)		I			42				M	0	0	2, -1, 1		0	2
85	84	85	84a	501/2	501/2	1.5	0	0	6/8	2	1	I		D	V		I		I							M	0	0	0, 4, 1		0	0
85	84	85	84a	252	252	1.5	3/8	3/8	6/8	2	1	I(64)		D	V		I(64)		I			64				M	0	0	0, -1, 3		0	0
86	85	86	85a	507/2	507/2	4.5	0	0	6/8	2	1	I.V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
87	86	87	86a	258	258	1.5	3/8	3/8	6/8	2	1	V{		D	I		V		V						{	M	0	0	1, 5, 2		1	1
88	87	88	87a	519/2	519/2	1.5	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
88	87	88	87a	261	261	1.5	3/8	3/8	6/8	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
89	88	89	88a	525/2	525/2	1.0	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
89	88	89	88a	527/2	527/2	0.5	1/4	1/4	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
89	88	89	88a	264	264	1.5	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
90	89	90	89a	531/2	531/2	1.5	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
90	89	90	89a	267	267	1.5	3/8	3/8	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
91	90	91	90a	537/2	537/2	1.0	0	0	6/8	2	1	I(94)		D	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
91	90	91	90a	539/2	539/2	1.5	1/4	1/4	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
91	90	91	90a	271	271	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
92	91	92	91a	543/2	543/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
92	91	92	91a	273	273	1.0	3/8	3/8	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
92	91	92	91a	274	274	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
93	92	93	92a	549/2	549/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
93	92	93	92a	276	276	1.0	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
93	92	93	92a	277	277	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
94	93	94	93a	555/2	555/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
94	93	94	93a	279	279	1.5	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
95	94	95	94a	561/2	561/2	3.0	0	0	6/8	2	1	V|HC}		D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
95	94	95	94a	282	282	0.0	3/8	3/8	6/8	2	1	{		D	I										{		0	0				
96	95	96	95a	567/2	567/2	1.5	0	0	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
96	95	96	95a	285	285	1.5	3/8	3/8	6/8	2	1	viio6/V		D	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
97	96	97	96a	573/2	573/2	1.0	0	0	6/8	2	1	V(#4)		D	I		V(#4)		V			#4				M	0	0	1, 5, 7		1	1
97	96	97	96a	575/2	575/2	0.5	1/4	1/4	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
97	96	97	96a	288	288	1.5	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
98	97	98	97a	579/2	579/2	1.5	0	0	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
98	97	98	97a	291	291	1.5	3/8	3/8	6/8	2	1	V6		D	I		V6		V		6					M	0	0	5, 2, 1		1	5
99	98	99	98a	585/2	585/2	1.0	0	0	6/8	2	1	I(94)		D	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
99	98	99	98a	587/2	587/2	1.5	1/4	1/4	6/8	2	1	I		D	I		I		I							M	0	0	0, 4, 1		0	0
99	98	99	98a	295	295	0.5	5/8	5/8	6/8	2	1	viio6		D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
100	99	100	99a	591/2	591/2	1.5	0	0	6/8	2	1	I6		D	I		I6		I		6					M	0	0	4, 1, 0		0	4
100	99	100	99a	297	297	1.0	3/8	3/8	6/8	2	1	IV		D	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
100	99	100	99a	298	298	0.5	5/8	5/8	6/8	2	1	V		D	I		V		V							M	0	0	1, 5, 2		1	1
101	100	101	100a	597/2	597/2	1.5	0	0	6/8	2	1	vi		D	I		vi		vi							m	0	0	3, 0, 4		3	3
101	100	101	100a	300	300	1.5	3/8	3/8	6/8	2	1	ii6		D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
102	101	102	101a	603/2	603/2	1.5	0	0	6/8	2	1	V(64)		D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
102	101	102	101a	303	303	1.5	3/8	3/8	6/8	2	1	V7		D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
103	102	103	102a	609/2	609/2	6.0	0	0	6/8	2	1	I|PAC}		D	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
105	104	105	104a	621/2	621/2	3.0	0	0	6/8	2	1	IV.V7		D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
106	105	106	105a	627/2	627/2	1.5	0	0	6/8	2	1	V(64){		D	IV		V(64)		V			64			{	M	0	0	1, 0, 4		1	1
106	105	106	105a	315	315	1.0	3/8	3/8	6/8	2	1	V7(4)		D	IV		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
106	105	106	105a	316	316	0.5	5/8	5/8	6/8	2	1	V7		D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
107	106	107	106a	633/2	633/2	4.5	0	0	6/8	2	1	V(64)		D	IV		V(64)		V			64				M	0	0	1, 0, 4		1	1
108	107	108	107a	321	321	1.0	3/8	3/8	6/8	2	1	V7(4)		D	IV		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
108	107	108	107a	322	322	0.5	5/8	5/8	6/8	2	1	V7		D	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
