mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
25	25	25	25a	96	96	4.0	0	0	4/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	26	26a	100	100	3.0	0	0	4/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
26	26	26	26a	103	103	1.0	3/4	3/4	4/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	27	27a	104	104	3.0	0	0	4/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
27	27	27	27a	107	107	1.0	3/4	3/4	4/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
28	28	28	28a	108	108	4.0	0	0	4/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
1	1	29	1b	112	0	4.0	0	0	4/4	2	1	C.I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
2	2	30	2b	116	4	2.0	0	0	4/4	2	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
2	2	30	2b	118	6	2.0	1/2	1/2	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
3	3	31	3b	120	8	2.0	0	0	4/4	2	1	IV64	C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
3	3	31	3b	122	10	2.0	1/2	1/2	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
4	4	32	4b	124	12	1.0	0	0	4/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	4	32	4b	125	13	1.0	1/4	1/4	4/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	4	32	4b	126	14	2.0	1/2	1/2	4/4	2	1	I}	C	I		I	I						}	M	0	0	0, 4, 1		0	0
5	5	33	5b	128	16	4.0	0	0	4/4	2	1	IV{	C	I		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
6	6	34	6b	132	20	4.0	0	0	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
7	7	35	7b	136	24	3.0	0	0	4/4	2	1	ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
7	7	35	7b	139	27	1.0	3/4	3/4	4/4	2	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
8	8	36	8b	140	28	4.0	0	0	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
9	9	37	9b	144	32	4.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
10	10	38	10b	148	36	2.0	0	0	4/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	10	38	10b	150	38	1.5	1/2	1/2	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
10	10	38	10b	303/2	79/2	0.5	7/8	7/8	4/4	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
11	11	39	11b	152	40	1.0	0	0	4/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
11	11	39	11b	153	41	1.0	1/4	1/4	4/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	39	11b	154	42	1.0	1/2	1/2	4/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
11	11	39	11b	155	43	1.0	3/4	3/4	4/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
12	12	40	12b	156	44	4.0	0	0	4/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1	1
13	13	41	13b	160	48	2.0	0	0	4/4	2	1	V.V{	C	V		V	V						{	M	0	0	1, 5, 2		1	1
13	13	41	13b	162	50	2.0	1/2	1/2	4/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
14	14	42	14b	164	52	4.0	0	0	4/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
15	15	43	15b	168	56	1.0	0	0	4/4	2	1	V2(4)	C	V		V2(4)	V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
15	15	43	15b	169	57	3.0	1/4	1/4	4/4	2	1	V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	16	44	16b	172	60	4.0	0	0	4/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	45	17b	176	64	1.0	0	0	4/4	2	1	V2(4)	C	V		V2(4)	V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
17	17	45	17b	177	65	3.0	1/4	1/4	4/4	2	1	V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
18	18	46	18b	180	68	2.0	0	0	4/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
18	18	46	18b	182	70	2.0	1/2	1/2	4/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
19	19	47	19b	184	72	2.0	0	0	4/4	2	1	viio6	C	V		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
19	19	47	19b	186	74	2.0	1/2	1/2	4/4	2	1	iii	C	V		iii	iii							m	0	0	4, 1, 5		4	4
20	20	48	20b	188	76	2.0	0	0	4/4	2	1	vi6	C	V		vi6	vi		6					m	0	0	0, 4, 3		3	0
20	20	48	20b	190	78	2.0	1/2	1/2	4/4	2	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
21	21	49	21b	192	80	2.0	0	0	4/4	2	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
21	21	49	21b	194	82	2.0	1/2	1/2	4/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
22	22	50	22b	196	84	8.0	0	0	4/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
24	24	52	24b	204	92	4.0	0	0	4/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
25	25	53	25b	208	96	4.0	0	0	4/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
26	26	54	26b	212	100	3.0	0	0	4/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
26	26	54	26b	215	103	1.0	3/4	3/4	4/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
27	27	55	27b	216	104	3.0	0	0	4/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
27	27	55	27b	219	107	1.0	3/4	3/4	4/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
28	28	56	28b	220	108	4.0	0	0	4/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
29	29	57	29a	224	112	3.0	0	0	4/4	2	1	v.i{	C	v		i	i						{	m	0	1	0, -3, 1		0	0
29	29	57	29a	227	115	1.0	3/4	3/4	4/4	2	1	V7	C	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
30	30	58	30a	228	116	3.0	0	0	4/4	2	1	i	C	v		i	i							m	0	1	0, -3, 1		0	0
30	30	58	30a	231	119	1.0	3/4	3/4	4/4	2	1	V7	C	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
31	31	59	31a	232	120	4.0	0	0	4/4	2	1	i	C	v		i	i							m	0	1	0, -3, 1		0	0
32	32	60	32a	236	124	4.0	0	0	4/4	2	1	ii.V	C	ii		V	V							M	0	1	1, 5, 2		1	1
33	33	61	33a	240	128	3.0	0	0	4/4	2	1	i	C	ii		i	i							m	0	1	0, -3, 1		0	0
33	33	61	33a	243	131	1.0	3/4	3/4	4/4	2	1	V7	C	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
34	34	62	34a	244	132	3.0	0	0	4/4	2	1	i	C	ii		i	i							m	0	1	0, -3, 1		0	0
34	34	62	34a	247	135	1.0	3/4	3/4	4/4	2	1	V7	C	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
35	35	63	35a	248	136	4.0	0	0	4/4	2	1	i	C	ii		i	i							m	0	1	0, -3, 1		0	0
36	36	64	36a	252	140	4.0	0	0	4/4	2	1	vi.V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
37	37	65	37a	256	144	2.0	0	0	4/4	2	1	i6	C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
37	37	65	37a	258	146	2.0	1/2	1/2	4/4	2	1	iv	C	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
38	38	66	38a	260	148	2.0	0	0	4/4	2	1	V6/III	C	vi		V6/III	V		6		III			M	0	1	2, -1, -2		-2	2
38	38	66	38a	262	150	2.0	1/2	1/2	4/4	2	1	III	C	vi		III	III							M	0	1	-3, 1, -2		-3	-3
39	39	67	39a	264	152	2.0	0	0	4/4	2	1	VI6	C	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
39	39	67	39a	266	154	2.0	1/2	1/2	4/4	2	1	iio	C	vi		iio	ii	o						o	0	1	2, -1, -4		2	2
40	40	68	40a	268	156	2.0	0	0	4/4	2	1	V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
40	40	68	40a	270	158	2.0	1/2	1/2	4/4	2	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
41	41	69	41a	272	160	2.0	0	0	4/4	2	1	IV.IV6	C	IV		IV6	IV		6					M	0	0	3, 0, -1		-1	3
41	41	69	41a	274	162	2.0	1/2	1/2	4/4	2	1	V7	C	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	70	42a	276	164	4.0	0	0	4/4	2	1	I|PAC}{	C	IV		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
43	43	71	43a	280	168	2.0	0	0	4/4	2	1	V43	C	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	43	71	43a	282	170	2.0	1/2	1/2	4/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
44	44	72	44a	284	172	2.0	0	0	4/4	2	1	IV64	C	IV		IV64	IV		64					M	0	0	0, -1, 3		-1	0
44	44	72	44a	286	174	2.0	1/2	1/2	4/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
45	45	73	45a	288	176	1.0	0	0	4/4	2	1	V6	C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
45	45	73	45a	289	177	1.0	1/4	1/4	4/4	2	1	V65	C	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
45	45	73	45a	290	178	2.0	1/2	1/2	4/4	2	1	I}	C	IV		I	I						}	M	0	0	0, 4, 1		0	0
46	46	74	46a	292	180	4.0	0	0	4/4	2	1	IV{	C	IV		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
47	47	75	47a	296	184	4.0	0	0	4/4	2	1	I6	C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	76	48a	300	188	3.0	0	0	4/4	2	1	ii7	C	IV		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
48	48	76	48a	303	191	1.0	3/4	3/4	4/4	2	1	V65	C	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	49	77	49a	304	192	8.0	0	0	4/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
51	51	79	51a	312	200	4.0	0	0	4/4	2	1	I.I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
52	52	80	52a	316	204	3.0	0	0	4/4	2	1	ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
52	52	80	52a	319	207	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	81	53a	320	208	4.0	0	0	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
54	54	82	54a	324	212	4.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
55	55	83	55a	328	216	2.0	0	0	4/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
55	55	83	55a	330	218	1.5	1/2	1/2	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
55	55	83	55a	663/2	439/2	0.5	7/8	7/8	4/4	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
56	56	84	56a	332	220	1.0	0	0	4/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
56	56	84	56a	333	221	1.0	1/4	1/4	4/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
56	56	84	56a	334	222	1.0	1/2	1/2	4/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
56	56	84	56a	335	223	1.0	3/4	3/4	4/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
57	57	85	57a	336	224	6.0	0	0	4/4	2	1	V}	C	I		V	V						}	M	0	0	1, 5, 2		1	1
58	58	86	58a	340	228	0.0	0	0	4/4	2	1	{	C	I									{		0	0				
58	58	86	58a	342	230	2.0	1/2	1/2	4/4	2	1	V2	C	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
59	59	87	59a	344	232	4.0	0	0	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
60	60	88	60a	348	236	1.0	0	0	4/4	2	1	V2(4)	C	I		V2(4)	V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
60	60	88	60a	349	237	3.0	1/4	1/4	4/4	2	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
61	61	89	61a	352	240	4.0	0	0	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
62	62	90	62a	356	244	1.0	0	0	4/4	2	1	V2(4)	C	I		V2(4)	V		2	4				Mm7	0	0	-1, 1, 0, 2		1	-1
62	62	90	62a	357	245	3.0	1/4	1/4	4/4	2	1	V43	C	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
63	63	91	63a	360	248	2.0	0	0	4/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
63	63	91	63a	362	250	2.0	1/2	1/2	4/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
64	64	92	64a	364	252	2.0	0	0	4/4	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
64	64	92	64a	366	254	2.0	1/2	1/2	4/4	2	1	iii	C	I		iii	iii							m	0	0	4, 1, 5		4	4
65	65	93	65a	368	256	2.0	0	0	4/4	2	1	vi6	C	I		vi6	vi		6					m	0	0	0, 4, 3		3	0
65	65	93	65a	370	258	2.0	1/2	1/2	4/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
66	66	94	66a	372	260	2.0	0	0	4/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
66	66	94	66a	374	262	2.0	1/2	1/2	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
67	67	95	67a	376	264	4.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
68	68	96	68a	380	268	4.0	0	0	4/4	2	1	viio7/V	C	I		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
69	69	97	69a	384	272	4.0	0	0	4/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
70	70	98	70a	388	276	4.0	0	0	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
71	71	99	71a	392	280	3.0	0	0	4/4	2	1	I|PAC}	C	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
71	71	99	71a	395	283	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
72	72	100	72a	396	284	3.0	0	0	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
72	72	100	72a	399	287	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	101	73a	400	288	4.0	0	0	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
29	29	102	29b	404	112	3.0	0	0	4/4	2	1	v.i{	C	v		i	i						{	m	0	1	0, -3, 1		0	0
29	29	102	29b	407	115	1.0	3/4	3/4	4/4	2	1	V7	C	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
30	30	103	30b	408	116	3.0	0	0	4/4	2	1	i	C	v		i	i							m	0	1	0, -3, 1		0	0
30	30	103	30b	411	119	1.0	3/4	3/4	4/4	2	1	V7	C	v		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
31	31	104	31b	412	120	4.0	0	0	4/4	2	1	i	C	v		i	i							m	0	1	0, -3, 1		0	0
32	32	105	32b	416	124	4.0	0	0	4/4	2	1	ii.V	C	ii		V	V							M	0	1	1, 5, 2		1	1
33	33	106	33b	420	128	3.0	0	0	4/4	2	1	i	C	ii		i	i							m	0	1	0, -3, 1		0	0
33	33	106	33b	423	131	1.0	3/4	3/4	4/4	2	1	V7	C	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
34	34	107	34b	424	132	3.0	0	0	4/4	2	1	i	C	ii		i	i							m	0	1	0, -3, 1		0	0
34	34	107	34b	427	135	1.0	3/4	3/4	4/4	2	1	V7	C	ii		V7	V		7					Mm7	0	1	1, 5, 2, -1		1	1
35	35	108	35b	428	136	4.0	0	0	4/4	2	1	i	C	ii		i	i							m	0	1	0, -3, 1		0	0
36	36	109	36b	432	140	4.0	0	0	4/4	2	1	vi.V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
37	37	110	37b	436	144	2.0	0	0	4/4	2	1	i6	C	vi		i6	i		6					m	0	1	-3, 1, 0		0	-3
37	37	110	37b	438	146	2.0	1/2	1/2	4/4	2	1	iv	C	vi		iv	iv							m	0	1	-1, -4, 0		-1	-1
38	38	111	38b	440	148	2.0	0	0	4/4	2	1	V6/III	C	vi		V6/III	V		6		III			M	0	1	2, -1, -2		-2	2
38	38	111	38b	442	150	2.0	1/2	1/2	4/4	2	1	III	C	vi		III	III							M	0	1	-3, 1, -2		-3	-3
39	39	112	39b	444	152	2.0	0	0	4/4	2	1	VI6	C	vi		VI6	VI		6					M	0	1	0, -3, -4		-4	0
39	39	112	39b	446	154	2.0	1/2	1/2	4/4	2	1	iio	C	vi		iio	ii	o						o	0	1	2, -1, -4		2	2
40	40	113	40b	448	156	2.0	0	0	4/4	2	1	V6	C	vi		V6	V		6					M	0	1	5, 2, 1		1	5
40	40	113	40b	450	158	2.0	1/2	1/2	4/4	2	1	i	C	vi		i	i							m	0	1	0, -3, 1		0	0
41	41	114	41b	452	160	2.0	0	0	4/4	2	1	IV.IV6	C	IV		IV6	IV		6					M	0	0	3, 0, -1		-1	3
41	41	114	41b	454	162	2.0	1/2	1/2	4/4	2	1	V7	C	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	115	42b	456	164	4.0	0	0	4/4	2	1	I|PAC}{	C	IV		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
43	43	116	43b	460	168	2.0	0	0	4/4	2	1	V43	C	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
43	43	116	43b	462	170	2.0	1/2	1/2	4/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
44	44	117	44b	464	172	2.0	0	0	4/4	2	1	IV64	C	IV		IV64	IV		64					M	0	0	0, -1, 3		-1	0
44	44	117	44b	466	174	2.0	1/2	1/2	4/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
45	45	118	45b	468	176	1.0	0	0	4/4	2	1	V6	C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
45	45	118	45b	469	177	1.0	1/4	1/4	4/4	2	1	V65	C	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
45	45	118	45b	470	178	2.0	1/2	1/2	4/4	2	1	I}	C	IV		I	I						}	M	0	0	0, 4, 1		0	0
46	46	119	46b	472	180	4.0	0	0	4/4	2	1	IV{	C	IV		IV	IV						{	M	0	0	-1, 3, 0		-1	-1
47	47	120	47b	476	184	4.0	0	0	4/4	2	1	I6	C	IV		I6	I		6					M	0	0	4, 1, 0		0	4
48	48	121	48b	480	188	3.0	0	0	4/4	2	1	ii7	C	IV		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
48	48	121	48b	483	191	1.0	3/4	3/4	4/4	2	1	V65	C	IV		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
49	49	122	49b	484	192	8.0	0	0	4/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
51	51	124	51b	492	200	4.0	0	0	4/4	2	1	I.I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
52	52	125	52b	496	204	3.0	0	0	4/4	2	1	ii7	C	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
52	52	125	52b	499	207	1.0	3/4	3/4	4/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
53	53	126	53b	500	208	4.0	0	0	4/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
54	54	127	54b	504	212	4.0	0	0	4/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
55	55	128	55b	508	216	2.0	0	0	4/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
55	55	128	55b	510	218	1.5	1/2	1/2	4/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
55	55	128	55b	1023/2	439/2	0.5	7/8	7/8	4/4	2	1	V65/V	C	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
