mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	14	15	14a	42	42	0.5	5/8	5/8	6/8	2	1	V65/ii	D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
16	15	16	15a	85/2	85/2	2.5	0	0	6/8	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
16	15	16	15a	45	45	0.5	5/8	5/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	17	16a	91/2	91/2	3.0	0	0	6/8	2	1	I|PAC}{	D	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
18	17	18	17a	97/2	97/2	1.5	0	0	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
18	17	18	17a	50	50	1.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	18	19	18a	103/2	103/2	3.0	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
20	19	20	19a	109/2	109/2	1.5	0	0	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
20	19	20	19a	56	56	1.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	20	21	20a	115/2	115/2	1.5	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
21	20	21	20a	59	59	1.5	3/8	3/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
22	21	22	21a	121/2	121/2	1.5	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
22	21	22	21a	62	62	0.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	21	22	21a	125/2	125/2	0.5	1/2	1/2	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	21	22	21a	63	63	0.5	5/8	5/8	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	22	23	22a	127/2	127/2	1.5	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	22	23	22a	65	65	1.5	3/8	3/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
24	23	24	23a	133/2	133/2	1.5	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
24	23	24	23a	68	68	0.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	23	24	23a	137/2	137/2	0.5	1/2	1/2	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
24	23	24	23a	69	69	0.5	5/8	5/8	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	24	25	24a	139/2	139/2	1.0	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
25	24	25	24a	141/2	141/2	0.5	1/4	1/4	6/8	2	1	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
25	24	25	24a	71	71	1.0	3/8	3/8	6/8	2	1	vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
25	24	25	24a	72	72	0.5	5/8	5/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
26	25	26	25a	145/2	145/2	1.0	0	0	6/8	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
26	25	26	25a	147/2	147/2	0.5	1/4	1/4	6/8	2	1	iii6	D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
26	25	26	25a	74	74	1.0	3/8	3/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	25	26	25a	75	75	0.5	5/8	5/8	6/8	2	1	V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
27	26	27	26a	151/2	151/2	1.0	0	0	6/8	2	1	V|HC}	D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
27	26	27	26a	153/2	153/2	0.5	1/4	1/4	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
27	26	27	26a	77	77	1.0	3/8	3/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
27	26	27	26a	78	78	0.5	5/8	5/8	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	27	28	27a	157/2	157/2	2.5	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
28	27	28	27a	81	81	5.0	5/8	5/8	6/8	2	1	V.I{	D	V		I		I						{	M	0	0	0, 4, 1		0	0
30	29	30	29a	86	86	1.5	3/8	3/8	6/8	2	1	V6/ii	D	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
31	30	31	30a	175/2	175/2	6.0	0	0	6/8	2	1	ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
33	32	33	32a	187/2	187/2	3.0	0	0	6/8	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
34	33	34	33a	193/2	193/2	3.0	0	0	6/8	2	1	V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	34	35	34a	199/2	199/2	3.0	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	36	35a	205/2	205/2	1.0	0	0	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
36	35	36	35a	207/2	207/2	0.5	1/4	1/4	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	36	35a	104	104	0.5	3/8	3/8	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	35	36	35a	209/2	209/2	0.5	1/2	1/2	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	36	35a	105	105	0.5	5/8	5/8	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
37	36	37	36a	211/2	211/2	3.0	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	38	37a	217/2	217/2	1.0	0	0	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
38	37	38	37a	219/2	219/2	0.5	1/4	1/4	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	38	37a	110	110	0.5	3/8	3/8	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	37	38	37a	221/2	221/2	0.5	1/2	1/2	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	38	37a	111	111	0.5	5/8	5/8	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
39	38	39	38a	223/2	223/2	2.0	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
39	38	39	38a	227/2	227/2	0.5	1/2	1/2	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	38	39	38a	114	114	0.5	5/8	5/8	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	40	39a	229/2	229/2	1.5	0	0	6/8	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	39	40	39a	116	116	0.5	3/8	3/8	6/8	2	1	ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
40	39	40	39a	233/2	233/2	0.5	1/2	1/2	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	40	39a	117	117	0.5	5/8	5/8	6/8	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	40	41	40a	235/2	235/2	1.5	0	0	6/8	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	40	41	40a	119	119	1.5	3/8	3/8	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	42	41a	241/2	241/2	3.0	0	0	6/8	2	1	I|PAC}	D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
42	41	42	41a	123	123	0.0	5/8	5/8	6/8	2	1	{	D	V										{		0	0				
43	42	43	42a	247/2	247/2	3.0	0	0	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
44	43	44	43a	253/2	253/2	1.5	0	0	6/8	2	1	V7(4)	D	V		V7(4)		V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
44	43	44	43a	128	128	1.0	3/8	3/8	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	43	44	43a	129	129	0.5	5/8	5/8	6/8	2	1	vii%43	D	V		vii%43		vii	%	43					%7	0	0	-1, 3, 5, 2		5	-1
45	44	45	44a	259/2	259/2	2.5	0	0	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
45	44	45	44a	132	132	0.5	5/8	5/8	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
46	45	46	45a	265/2	265/2	1.5	0	0	6/8	2	1	V(64)}	D	V		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
46	45	46	45a	134	134	1.5	3/8	3/8	6/8	2	1	V|HC	D	V		V		V					HC		M	0	0	1, 5, 2		1	1
46	45	46	45a	135	135	0.0	5/8	5/8	6/8	2	1	{	D	V										{		0	0				
47	46	47	46a	271/2	271/2	5.5	0	0	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	47	48	47a	141	141	0.5	5/8	5/8	6/8	2	1	V2	D	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
49	48	49	48a	283/2	283/2	1.0	0	0	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
49	48	49	48a	285/2	285/2	0.5	1/4	1/4	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
49	48	49	48a	143	143	1.0	3/8	3/8	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
49	48	49	48a	144	144	0.5	5/8	5/8	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
50	49	50	49a	289/2	289/2	1.5	0	0	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
50	49	50	49a	146	146	1.5	3/8	3/8	6/8	2	1	V7/vi	D	V		V7/vi		V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
51	50	51	50a	295/2	295/2	3.0	0	0	6/8	2	1	IV	D	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
52	51	52	51a	301/2	301/2	1.5	0	0	6/8	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
52	51	52	51a	152	152	1.0	3/8	3/8	6/8	2	1	iv6	D	V		iv6		iv		6					m	0	0	-4, 0, -1		-1	-4
52	51	52	51a	153	153	0.5	5/8	5/8	6/8	2	1	viio6/V	D	V		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
53	52	53	52a	307/2	307/2	1.5	0	0	6/8	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
53	52	53	52a	155	155	1.5	3/8	3/8	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	54	53a	313/2	313/2	3.0	0	0	6/8	2	1	I|PAC}	D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
55	54	55	54a	319/2	319/2	3.0	0	0	6/8	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
56	55	56	55a	325/2	325/2	3.0	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
57	56	57	56a	331/2	331/2	3.0	0	0	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	58	57a	337/2	337/2	5.5	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
1	0	60	58a	174	0	6.0	0	5/8	6/8	2	1	D.I{	D	I		I		I						{	M	0	0	0, 4, 1		0	0
3	2	62	2b	180	6	0.5	5/8	5/8	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
4	3	63	3b	361/2	13/2	1.0	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
4	3	63	3b	363/2	15/2	0.5	1/4	1/4	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
4	3	63	3b	182	8	1.0	3/8	3/8	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
4	3	63	3b	183	9	0.5	5/8	5/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
5	4	64	4b	367/2	19/2	1.5	0	0	6/8	2	1	V(64)}	D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
5	4	64	4b	185	11	1.0	3/8	3/8	6/8	2	1	V|HC	D	I		V		V					HC		M	0	0	1, 5, 2		1	1
5	4	64	4b	186	12	6.0	5/8	5/8	6/8	2	1	ii{	D	I		ii		ii						{	m	0	0	2, -1, 3		2	2
7	6	66	6b	192	18	0.5	5/8	5/8	6/8	2	1	#viio6/ii	D	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
8	7	67	7b	385/2	37/2	2.5	0	0	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
8	7	67	7b	195	21	0.5	5/8	5/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
9	8	68	8b	391/2	43/2	1.5	0	0	6/8	2	1	I(94)}	D	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
9	8	68	8b	197	23	4.5	3/8	3/8	6/8	2	1	I|PAC	D	I		I		I					PAC		M	0	0	0, 4, 1		0	0
9	8	68	8b	198	24	0.0	5/8	5/8	6/8	2	1	{	D	I										{		0	0				
11	10	70	10b	403/2	55/2	2.5	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
11	10	70	10b	204	30	0.5	5/8	5/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
12	11	71	11b	409/2	61/2	1.0	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
12	11	71	11b	411/2	63/2	0.5	1/4	1/4	6/8	2	1	V64	D	I		V64		V		64					M	0	0	2, 1, 5		1	2
12	11	71	11b	206	32	1.0	3/8	3/8	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
12	11	71	11b	207	33	0.5	5/8	5/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
13	12	72	12b	415/2	67/2	1.5	0	0	6/8	2	1	V(64)}	D	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
13	12	72	12b	209	35	1.0	3/8	3/8	6/8	2	1	V|HC	D	I		V		V					HC		M	0	0	1, 5, 2		1	1
13	12	72	12b	210	36	3.5	5/8	5/8	6/8	2	1	ii{	D	I		ii		ii						{	m	0	0	2, -1, 3		2	2
15	14	74	14b	427/2	79/2	2.5	0	0	6/8	2	1	V7/ii	D	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
15	14	74	14b	216	42	0.5	5/8	5/8	6/8	2	1	V65/ii	D	I		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
16	15	75	15b	433/2	85/2	2.5	0	0	6/8	2	1	ii	D	I		ii		ii							m	0	0	2, -1, 3		2	2
16	15	75	15b	219	45	0.5	5/8	5/8	6/8	2	1	V7	D	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
17	16	76	16b	439/2	91/2	3.0	0	0	6/8	2	1	I|PAC}{	D	I		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
18	17	77	17b	445/2	97/2	1.5	0	0	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
18	17	77	17b	224	50	1.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
19	18	78	18b	451/2	103/2	3.0	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
20	19	79	19b	457/2	109/2	1.5	0	0	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
20	19	79	19b	230	56	1.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
21	20	80	20b	463/2	115/2	1.5	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
21	20	80	20b	233	59	1.5	3/8	3/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
22	21	81	21b	469/2	121/2	1.5	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
22	21	81	21b	236	62	0.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
22	21	81	21b	473/2	125/2	0.5	1/2	1/2	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	21	81	21b	237	63	0.5	5/8	5/8	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
23	22	82	22b	475/2	127/2	1.5	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
23	22	82	22b	239	65	1.5	3/8	3/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
24	23	83	23b	481/2	133/2	1.5	0	0	6/8	2	1	I	D	I		I		I							M	0	0	0, 4, 1		0	0
24	23	83	23b	242	68	0.5	3/8	3/8	6/8	2	1	V43	D	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
24	23	83	23b	485/2	137/2	0.5	1/2	1/2	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
24	23	83	23b	243	69	0.5	5/8	5/8	6/8	2	1	V2	D	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
25	24	84	24b	487/2	139/2	1.0	0	0	6/8	2	1	I6	D	I		I6		I		6					M	0	0	4, 1, 0		0	4
25	24	84	24b	489/2	141/2	0.5	1/4	1/4	6/8	2	1	viio6	D	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
25	24	84	24b	245	71	1.0	3/8	3/8	6/8	2	1	vi6	D	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
25	24	84	24b	246	72	0.5	5/8	5/8	6/8	2	1	V6	D	I		V6		V		6					M	0	0	5, 2, 1		1	5
26	25	85	25b	493/2	145/2	1.0	0	0	6/8	2	1	IV6	D	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
26	25	85	25b	495/2	147/2	0.5	1/4	1/4	6/8	2	1	iii6	D	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
26	25	85	25b	248	74	1.0	3/8	3/8	6/8	2	1	ii6	D	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
26	25	85	25b	249	75	0.5	5/8	5/8	6/8	2	1	V65/V	D	I		V65/V		V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
27	26	86	26b	499/2	151/2	1.0	0	0	6/8	2	1	V|HC}	D	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
27	26	86	26b	501/2	153/2	0.5	1/4	1/4	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
27	26	86	26b	251	77	1.0	3/8	3/8	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
27	26	86	26b	252	78	0.5	5/8	5/8	6/8	2	1	V(64)	D	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
28	27	87	27b	505/2	157/2	2.5	0	0	6/8	2	1	V	D	I		V		V							M	0	0	1, 5, 2		1	1
28	27	87	27b	255	81	5.0	5/8	5/8	6/8	2	1	V.I{	D	V		I		I						{	M	0	0	0, 4, 1		0	0
30	29	89	29b	260	86	1.5	3/8	3/8	6/8	2	1	V6/ii	D	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
31	30	90	30b	523/2	175/2	6.0	0	0	6/8	2	1	ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
33	32	92	32b	535/2	187/2	3.0	0	0	6/8	2	1	V	D	V		V		V							M	0	0	1, 5, 2		1	1
34	33	93	33b	541/2	193/2	3.0	0	0	6/8	2	1	V65	D	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
35	34	94	34b	547/2	199/2	3.0	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	95	35b	553/2	205/2	1.0	0	0	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
36	35	95	35b	555/2	207/2	0.5	1/4	1/4	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	95	35b	278	104	0.5	3/8	3/8	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
36	35	95	35b	557/2	209/2	0.5	1/2	1/2	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
36	35	95	35b	279	105	0.5	5/8	5/8	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
37	36	96	36b	559/2	211/2	3.0	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	97	37b	565/2	217/2	1.0	0	0	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
38	37	97	37b	567/2	219/2	0.5	1/4	1/4	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	97	37b	284	110	0.5	3/8	3/8	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
38	37	97	37b	569/2	221/2	0.5	1/2	1/2	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
38	37	97	37b	285	111	0.5	5/8	5/8	6/8	2	1	V6	D	V		V6		V		6					M	0	0	5, 2, 1		1	5
39	38	98	38b	571/2	223/2	2.0	0	0	6/8	2	1	I	D	V		I		I							M	0	0	0, 4, 1		0	0
39	38	98	38b	575/2	227/2	0.5	1/2	1/2	6/8	2	1	V43	D	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
39	38	98	38b	288	114	0.5	5/8	5/8	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	99	39b	577/2	229/2	1.5	0	0	6/8	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
40	39	99	39b	290	116	0.5	3/8	3/8	6/8	2	1	ii	D	V		ii		ii							m	0	0	2, -1, 3		2	2
40	39	99	39b	581/2	233/2	0.5	1/2	1/2	6/8	2	1	I6	D	V		I6		I		6					M	0	0	4, 1, 0		0	4
40	39	99	39b	291	117	0.5	5/8	5/8	6/8	2	1	ii6	D	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	40	100	40b	583/2	235/2	1.5	0	0	6/8	2	1	V(64)	D	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
41	40	100	40b	293	119	1.5	3/8	3/8	6/8	2	1	V7	D	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	41	101	41b	589/2	241/2	3.0	0	0	6/8	2	1	I|PAC}	D	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
42	41	101	41b	297	123	0.0	5/8	5/8	6/8	2	1	{	D	V										{		0	0				
