mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
53	53	53	53a	156	156	3.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
54	54	54	54a	159	159	3.0	0	0	3/4	2	1	V7/ii	Bb	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
55	55	55	55a	162	162	1.0	0	0	3/4	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
55	55	55	55a	163	163	1.0	1/4	1/4	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
55	55	55	55a	164	164	1.0	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
56	56	56	56a	165	165	1.0	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
56	56	56	56a	166	166	1.0	1/4	1/4	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	56	56	56a	167	167	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	57	57a	168	168	3.0	0	0	3/4	2	1	I|PAC}{	Bb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
58	58	58	58a	171	171	2.0	0	0	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
58	58	58	58a	173	173	1.0	1/2	1/2	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	59	59	59a	174	174	3.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
60	60	60	60a	177	177	2.0	0	0	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
60	60	60	60a	179	179	1.0	1/2	1/2	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
61	61	61	61a	180	180	2.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
61	61	61	61a	182	182	1.0	1/2	1/2	3/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	62	62a	183	183	2.0	0	0	3/4	2	1	V6/ii	Bb	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
62	62	62	62a	185	185	1.0	1/2	1/2	3/4	2	1	V65/ii	Bb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
63	63	63	63a	186	186	1.0	0	0	3/4	2	1	II	Bb	V		II		II							M	0	0	2, 6, 3		2	2
63	63	63	63a	187	187	1.0	1/4	1/4	3/4	2	1	viio7	Bb	V		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
63	63	63	63a	188	188	1.0	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
64	64	64	64a	189	189	1.0	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
64	64	64	64a	190	190	1.0	1/4	1/4	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	64	64a	191	191	1.0	1/2	1/2	3/4	2	1	viio64	Bb	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
65	65	65	65a	192	192	3.0	0	0	3/4	2	1	I6|EC	Bb	V		I6		I		6			EC		M	0	0	4, 1, 0		0	4
66	66	66	66a	195	195	2.0	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
66	66	66	66a	197	197	1.0	1/2	1/2	3/4	2	1	V43/V	Bb	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
67	67	67	67a	198	198	3.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	68	68a	201	201	3.0	0	0	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	69	69a	204	204	3.0	0	0	3/4	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
70	70	70	70a	207	207	1.0	0	0	3/4	2	1	IV6{	Bb	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
70	70	70	70a	208	208	1.0	1/4	1/4	3/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
70	70	70	70a	209	209	1.0	1/2	1/2	3/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	71	71	71a	210	210	2.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	71	71a	212	212	1.0	1/2	1/2	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	72	72	72a	213	213	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	72	72a	215	215	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	73	73a	216	216	3.0	0	0	3/4	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
74	74	74	74a	219	219	1.0	0	0	3/4	2	1	IV6{	Bb	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
74	74	74	74a	220	220	1.0	1/4	1/4	3/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
74	74	74	74a	221	221	1.0	1/2	1/2	3/4	2	1	viio7/V	Bb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
75	75	75	75a	222	222	5.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
76	76	76	76a	227	227	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	77	77a	228	228	2.0	0	0	3/4	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
77	77	77	77a	230	230	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	78	78a	231	231	2.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
78	78	78	78a	233	233	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	79	79a	234	234	3.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
1	1	80	1b	237	0	12.0	0	0	3/4	2	1	Bb.I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
5	5	84	5b	249	12	6.0	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
7	7	86	7b	255	18	6.0	0	0	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
9	9	88	9b	261	24	6.0	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
11	11	90	11b	267	30	6.0	0	0	3/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
12	12	91	12b	1087/4	139/4	0.0	7/16	7/16	3/4	2	1	{	Bb	I										{		0	0				
13	13	92	13b	273	36	3.0	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
14	14	93	14b	276	39	3.0	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
15	15	94	15b	279	42	3.0	0	0	3/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	16	95	16b	282	45	1.0	0	0	3/4	2	1	I(#2)	Bb	I		I(#2)		I			#2				M	0	0	0, 9, 1		0	0
16	16	95	16b	283	46	2.0	1/4	1/4	3/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
17	17	96	17b	285	48	3.0	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
18	18	97	18b	288	51	3.0	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
19	19	98	19b	291	54	3.0	0	0	3/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	99	20b	294	57	3.0	0	0	3/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
21	21	100	21b	297	60	3.0	0	0	3/4	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
22	22	101	22b	300	63	3.0	0	0	3/4	2	1	V/vi	Bb	I		V/vi		V				vi			M	0	0	4, 8, 5		4	4
23	23	102	23b	303	66	3.0	0	0	3/4	2	1	IV{	Bb	I		IV		IV						{	M	0	0	-1, 3, 0		-1	-1
24	24	103	24b	306	69	3.0	0	0	3/4	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
25	25	104	25b	309	72	3.0	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
26	26	105	26b	312	75	3.0	0	0	3/4	2	1	V65/IV	Bb	I		V65/IV		V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
27	27	106	27b	315	78	3.0	0	0	3/4	2	1	IV	Bb	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
28	28	107	28b	318	81	3.0	0	0	3/4	2	1	#viio65/ii	Bb	I		#viio65/ii		#vii	o	65		ii			o7	0	0	4, 1, -2, 7		7	4
29	29	108	29b	321	84	3.0	0	0	3/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
30	30	109	30b	324	87	3.0	0	0	3/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
31	31	110	31b	327	90	3.0	0	0	3/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
32	32	111	32b	330	93	3.0	0	0	3/4	2	1	V.V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
33	33	112	33b	333	96	3.0	0	0	3/4	2	1	vi	Bb	V		vi		vi							m	0	0	3, 0, 4		3	3
34	34	113	34b	336	99	3.0	0	0	3/4	2	1	V7/V	Bb	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
35	35	114	35b	339	102	2.0	0	0	3/4	2	1	V|HC	Bb	V		V		V					HC		M	0	0	1, 5, 2		1	1
35	35	114	35b	341	104	1.0	1/2	1/2	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
36	36	115	36b	342	105	1.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
36	36	115	36b	343	106	1.0	1/4	1/4	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	115	36b	344	107	1.0	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
37	37	116	37b	345	108	2.0	0	0	3/4	2	1	V|HC	Bb	V		V		V					HC		M	0	0	1, 5, 2		1	1
37	37	116	37b	347	110	1.0	1/2	1/2	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
38	38	117	38b	348	111	1.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
38	38	117	38b	349	112	1.0	1/4	1/4	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
38	38	117	38b	350	113	1.0	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
39	39	118	39b	351	114	6.0	0	0	3/4	2	1	V|HC}	Bb	V		V		V					HC	}	M	0	0	1, 5, 2		1	1
41	41	120	41b	357	120	12.0	0	0	3/4	2	1	I{	Bb	V		I		I						{	M	0	0	0, 4, 1		0	0
45	45	124	45b	369	132	9.0	0	0	3/4	2	1	viio	Bb	V		viio		vii	o						o	0	0	5, 2, -1		5	5
48	48	127	48b	378	141	3.0	0	0	3/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
49	49	128	49b	381	144	3.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
50	50	129	50b	384	147	3.0	0	0	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	130	51b	387	150	3.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
52	52	131	52b	390	153	3.0	0	0	3/4	2	1	V2	Bb	V		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
53	53	132	53b	393	156	3.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
54	54	133	54b	396	159	3.0	0	0	3/4	2	1	V7/ii	Bb	V		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
55	55	134	55b	399	162	1.0	0	0	3/4	2	1	ii	Bb	V		ii		ii							m	0	0	2, -1, 3		2	2
55	55	134	55b	400	163	1.0	1/4	1/4	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
55	55	134	55b	401	164	1.0	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
56	56	135	56b	402	165	1.0	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
56	56	135	56b	403	166	1.0	1/4	1/4	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
56	56	135	56b	404	167	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
57	57	136	57b	405	168	3.0	0	0	3/4	2	1	I|PAC}{	Bb	V		I		I					PAC	}{	M	0	0	0, 4, 1		0	0
58	58	137	58b	408	171	2.0	0	0	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
58	58	137	58b	410	173	1.0	1/2	1/2	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
59	59	138	59b	411	174	3.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
60	60	139	60b	414	177	2.0	0	0	3/4	2	1	V6	Bb	V		V6		V		6					M	0	0	5, 2, 1		1	5
60	60	139	60b	416	179	1.0	1/2	1/2	3/4	2	1	V65	Bb	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
61	61	140	61b	417	180	2.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
61	61	140	61b	419	182	1.0	1/2	1/2	3/4	2	1	V43	Bb	V		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
62	62	141	62b	420	183	2.0	0	0	3/4	2	1	V6/ii	Bb	V		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
62	62	141	62b	422	185	1.0	1/2	1/2	3/4	2	1	V65/ii	Bb	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
63	63	142	63b	423	186	1.0	0	0	3/4	2	1	II	Bb	V		II		II							M	0	0	2, 6, 3		2	2
63	63	142	63b	424	187	1.0	1/4	1/4	3/4	2	1	viio7	Bb	V		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
63	63	142	63b	425	188	1.0	1/2	1/2	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
64	64	143	64b	426	189	1.0	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
64	64	143	64b	427	190	1.0	1/4	1/4	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
64	64	143	64b	428	191	1.0	1/2	1/2	3/4	2	1	viio64	Bb	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
65	65	144	65b	429	192	3.0	0	0	3/4	2	1	I6|EC	Bb	V		I6		I		6			EC		M	0	0	4, 1, 0		0	4
66	66	145	66b	432	195	2.0	0	0	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
66	66	145	66b	434	197	1.0	1/2	1/2	3/4	2	1	V43/V	Bb	V		V43/V		V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
67	67	146	67b	435	198	3.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
68	68	147	68b	438	201	3.0	0	0	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
69	69	148	69b	441	204	3.0	0	0	3/4	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
70	70	149	70b	444	207	1.0	0	0	3/4	2	1	IV6{	Bb	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
70	70	149	70b	445	208	1.0	1/4	1/4	3/4	2	1	I64	Bb	V		I64		I		64					M	0	0	1, 0, 4		0	1
70	70	149	70b	446	209	1.0	1/2	1/2	3/4	2	1	IV	Bb	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	71	150	71b	447	210	2.0	0	0	3/4	2	1	I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
71	71	150	71b	449	212	1.0	1/2	1/2	3/4	2	1	ii6	Bb	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
72	72	151	72b	450	213	2.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	151	72b	452	215	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	152	73b	453	216	3.0	0	0	3/4	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
74	74	153	74b	456	219	1.0	0	0	3/4	2	1	IV6{	Bb	V		IV6		IV		6				{	M	0	0	3, 0, -1		-1	3
74	74	153	74b	457	220	1.0	1/4	1/4	3/4	2	1	V	Bb	V		V		V							M	0	0	1, 5, 2		1	1
74	74	153	74b	458	221	1.0	1/2	1/2	3/4	2	1	viio7/V	Bb	V		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
75	75	154	75b	459	222	5.0	0	0	3/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
76	76	155	76b	464	227	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
77	77	156	77b	465	228	2.0	0	0	3/4	2	1	I|PAC}	Bb	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
77	77	156	77b	467	230	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	78	157	78b	468	231	2.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
78	78	157	78b	470	233	1.0	1/2	1/2	3/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	158	79b	471	234	3.0	0	0	3/4	2	1	I	Bb	V		I		I							M	0	0	0, 4, 1		0	0
80	80	159	80a	474	237	3.0	0	0	3/4	2	1	bIII.V43	Bb	bIII		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
81	81	160	81a	477	240	3.0	0	0	3/4	2	1	I{	Bb	bIII		I		I						{	M	0	0	0, 4, 1		0	0
82	82	161	82a	480	243	3.0	0	0	3/4	2	1	V65	Bb	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
83	83	162	83a	483	246	3.0	0	0	3/4	2	1	I	Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
84	84	163	84a	486	249	3.0	0	0	3/4	2	1	V65	Bb	bIII		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
85	85	164	85a	489	252	3.0	0	0	3/4	2	1	I	Bb	bIII		I		I							M	0	0	0, 4, 1		0	0
86	86	165	86a	492	255	3.0	0	0	3/4	2	1	#viio65/vi	Bb	bIII		#viio65/vi		#vii	o	65		vi			o7	0	0	5, 2, -1, 8		8	5
87	87	166	87a	495	258	3.0	0	0	3/4	2	1	vi6	Bb	bIII		vi6		vi		6					m	0	0	0, 4, 3		3	0
88	88	167	88a	498	261	3.0	0	0	3/4	2	1	ii.#viio7/iv	Bb	ii		#viio7/iv		#vii	o	7		iv			o7	0	1	4, 1, -2, -5		4	4
89	89	168	89a	501	264	3.0	0	0	3/4	2	1	iv	Bb	ii		iv		iv							m	0	1	-1, -4, 0		-1	-1
