mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
16	15	59	15b	449/2	113/2	1.0	0	0	4/4	2	1	I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
16	15	59	15b	451/2	115/2	1.0	1/4	1/4	4/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	15	59	15b	453/2	117/2	1.0	1/2	1/2	4/4	2	1	I6(#11)	Bb	I		I6(#11)		I		6	#11				M	0	0	4, 1, 0	6	0	4
16	15	59	15b	455/2	119/2	1.0	3/4	3/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
17	16	60	16b	457/2	121/2	1.0	0	0	4/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
17	16	60	16b	459/2	123/2	1.0	1/4	1/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
17	16	60	16b	461/2	125/2	1.0	1/2	1/2	4/4	2	1	V64	Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
17	16	60	16b	463/2	127/2	1.0	3/4	3/4	4/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
18	17	61	17b	465/2	129/2	2.0	0	0	4/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
18	17	61	17b	469/2	133/2	2.0	1/2	1/2	4/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
19	18	62	18b	473/2	137/2	1.5	0	0	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
19	18	62	18b	238	70	0.5	3/8	3/8	4/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
19	18	62	18b	477/2	141/2	1.0	1/2	1/2	4/4	2	1	V(64)}	Bb	I		V(64)		V			64			}	M	0	0	1, 0, 4		1	1
19	18	62	18b	479/2	143/2	1.0	3/4	3/4	4/4	2	1	V|HC	Bb	I		V		V					HC		M	0	0	1, 5, 2		1	1
20	19	63	19b	481/2	145/2	1.0	0	0	4/4	2	1	I{	Bb	I		I		I						{	M	0	0	0, 4, 1		0	0
20	19	63	19b	483/2	147/2	1.0	1/4	1/4	4/4	2	1	V43	Bb	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
20	19	63	19b	485/2	149/2	1.0	1/2	1/2	4/4	2	1	I6(#11)	Bb	I		I6(#11)		I		6	#11				M	0	0	4, 1, 0	6	0	4
20	19	63	19b	487/2	151/2	1.0	3/4	3/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
21	20	64	20b	489/2	153/2	1.0	0	0	4/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
21	20	64	20b	491/2	155/2	1.0	1/4	1/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
21	20	64	20b	493/2	157/2	1.0	1/2	1/2	4/4	2	1	V64	Bb	I		V64		V		64					M	0	0	2, 1, 5		1	2
21	20	64	20b	495/2	159/2	1.0	3/4	3/4	4/4	2	1	V2	Bb	I		V2		V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
22	21	65	21b	497/2	161/2	2.0	0	0	4/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
22	21	65	21b	501/2	165/2	2.0	1/2	1/2	4/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
23	22	66	22b	505/2	169/2	1.0	0	0	4/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	22	66	22b	507/2	171/2	1.0	1/4	1/4	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
23	22	66	22b	509/2	173/2	2.0	1/2	1/2	4/4	2	1	I|PAC}	Bb	I		I		I					PAC	}	M	0	0	0, 4, 1		0	0
23	22	66	22b	256	88	0.0	7/8	7/8	4/4	2	1	{	Bb	I										{		0	0				
24	23	67	23b	513/2	177/2	2.0	0	0	4/4	2	1	I[I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
24	23	67	23b	517/2	181/2	1.5	1/2	1/2	4/4	2	1	IV6	Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
24	23	67	23b	260	92	0.5	7/8	7/8	4/4	2	1	ii6	Bb	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
25	24	68	24b	521/2	185/2	1.0	0	0	4/4	2	1	IV	Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
25	24	68	24b	523/2	187/2	1.0	1/4	1/4	4/4	2	1	viio6	Bb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
25	24	68	24b	525/2	189/2	2.0	1/2	1/2	4/4	2	1	I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
26	25	69	25b	529/2	193/2	2.0	0	0	4/4	2	1	I6	Bb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
26	25	69	25b	533/2	197/2	1.5	1/2	1/2	4/4	2	1	IV	Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
26	25	69	25b	268	100	0.5	7/8	7/8	4/4	2	1	ii	Bb	I	I	ii		ii							m	0	0	2, -1, 3		2	2
27	26	70	26b	537/2	201/2	1.0	0	0	4/4	2	1	vi	Bb	I	I	vi		vi							m	0	0	3, 0, 4		3	3
27	26	70	26b	539/2	203/2	1.0	1/4	1/4	4/4	2	1	viio	Bb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
27	26	70	26b	541/2	205/2	2.0	1/2	1/2	4/4	2	1	I]}	Bb	I	I	I		I						}	M	0	0	0, 4, 1		0	0
28	27	71	27b	545/2	209/2	1.0	0	0	4/4	2	1	V6/vi{	Bb	I		V6/vi		V		6		vi		{	M	0	0	8, 5, 4		4	8
28	27	71	27b	547/2	211/2	1.0	1/4	1/4	4/4	2	1	vi	Bb	I		vi		vi							m	0	0	3, 0, 4		3	3
28	27	71	27b	549/2	213/2	1.0	1/2	1/2	4/4	2	1	#viio6/vi	Bb	I		#viio6/vi		#vii	o	6		vi			o	0	0	5, 2, 8		8	5
28	27	71	27b	551/2	215/2	1.0	3/4	3/4	4/4	2	1	vi6	Bb	I		vi6		vi		6					m	0	0	0, 4, 3		3	0
29	28	72	28b	553/2	217/2	1.0	0	0	4/4	2	1	V6/V	Bb	I		V6/V		V		6		V			M	0	0	6, 3, 2		2	6
29	28	72	28b	555/2	219/2	1.0	1/4	1/4	4/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
29	28	72	28b	557/2	221/2	1.0	1/2	1/2	4/4	2	1	viio6/V	Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
29	28	72	28b	559/2	223/2	1.0	3/4	3/4	4/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
30	29	73	29b	561/2	225/2	2.0	0	0	4/4	2	1	V.I6	Bb	V		I6		I		6					M	0	0	4, 1, 0		0	4
30	29	73	29b	565/2	229/2	2.0	1/2	1/2	4/4	2	1	ii65	Bb	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
31	30	74	30b	569/2	233/2	1.0	0	0	4/4	2	1	V(64)	Bb	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
31	30	74	30b	571/2	235/2	1.0	1/4	1/4	4/4	2	1	V7	Bb	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
31	30	74	30b	573/2	237/2	1.0	1/2	1/2	4/4	2	1	I(94)}	Bb	V		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
31	30	74	30b	575/2	239/2	1.0	3/4	3/4	4/4	2	1	I|PAC	Bb	V		I		I					PAC		M	0	0	0, 4, 1		0	0
31	30	74	30b	288	120	0.0	7/8	7/8	4/4	2	1	{	Bb	V										{		0	0				
32	31	75	31b	577/2	241/2	2.0	0	0	4/4	2	1	I.iio/ii	Bb	I		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
32	31	75	31b	581/2	245/2	2.0	1/2	1/2	4/4	2	1	V7/ii	Bb	I		V7/ii		V		7		ii			Mm7	0	0	3, 7, 4, 1		3	3
33	32	76	32b	585/2	249/2	2.0	0	0	4/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
33	32	76	32b	589/2	253/2	2.0	1/2	1/2	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	33	77	33b	593/2	257/2	2.0	0	0	4/4	2	1	i	Bb	I		i		i							m	0	0	0, -3, 1		0	0
34	33	77	33b	597/2	261/2	2.0	1/2	1/2	4/4	2	1	bVI	Bb	I		bVI		bVI							M	0	0	-4, 0, -3		-4	-4
35	34	78	34b	601/2	265/2	1.0	0	0	4/4	2	1	viio/V	Bb	I		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
35	34	78	34b	603/2	267/2	1.0	1/4	1/4	4/4	2	1	viio6/V	Bb	I		viio6/V		vii	o	6		V			o	0	0	3, 0, 6		6	3
35	34	78	34b	605/2	269/2	1.0	1/2	1/2	4/4	2	1	V(94)}	Bb	I		V(94)		V			94			}	M	0	0	1, 0, 2	3	1	1
35	34	78	34b	607/2	271/2	1.0	3/4	3/4	4/4	2	1	V|HC	Bb	I		V		V					HC		M	0	0	1, 5, 2		1	1
35	34	78	34b	304	136	0.0	7/8	7/8	4/4	2	1	{	Bb	I										{		0	0				
36	35	79	35b	609/2	273/2	2.0	0	0	4/4	2	1	I[I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
36	35	79	35b	613/2	277/2	1.5	1/2	1/2	4/4	2	1	IV6	Bb	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	35	79	35b	308	140	0.5	7/8	7/8	4/4	2	1	ii6	Bb	I	I	ii6		ii		6					m	0	0	-1, 3, 2		2	-1
37	36	80	36b	617/2	281/2	1.0	0	0	4/4	2	1	IV	Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
37	36	80	36b	619/2	283/2	1.0	1/4	1/4	4/4	2	1	viio6	Bb	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
37	36	80	36b	621/2	285/2	2.0	1/2	1/2	4/4	2	1	I	Bb	I	I	I		I							M	0	0	0, 4, 1		0	0
38	37	81	37b	625/2	289/2	2.0	0	0	4/4	2	1	I6	Bb	I	I	I6		I		6					M	0	0	4, 1, 0		0	4
38	37	81	37b	629/2	293/2	1.5	1/2	1/2	4/4	2	1	IV	Bb	I	I	IV		IV							M	0	0	-1, 3, 0		-1	-1
38	37	81	37b	316	148	0.5	7/8	7/8	4/4	2	1	ii	Bb	I	I	ii		ii							m	0	0	2, -1, 3		2	2
39	38	82	38b	633/2	297/2	1.0	0	0	4/4	2	1	vi	Bb	I	I	vi		vi							m	0	0	3, 0, 4		3	3
39	38	82	38b	635/2	299/2	1.0	1/4	1/4	4/4	2	1	viio	Bb	I	I	viio		vii	o						o	0	0	5, 2, -1		5	5
39	38	82	38b	637/2	301/2	2.0	1/2	1/2	4/4	2	1	I]}	Bb	I	I	I		I						}	M	0	0	0, 4, 1		0	0
40	39	83	39b	641/2	305/2	1.0	0	0	4/4	2	1	V6/ii{	Bb	I		V6/ii		V		6		ii		{	M	0	0	7, 4, 3		3	7
40	39	83	39b	643/2	307/2	1.0	1/4	1/4	4/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
40	39	83	39b	645/2	309/2	1.0	1/2	1/2	4/4	2	1	#viio6/ii	Bb	I		#viio6/ii		#vii	o	6		ii			o	0	0	4, 1, 7		7	4
40	39	83	39b	647/2	311/2	1.0	3/4	3/4	4/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
41	40	84	40b	649/2	313/2	1.0	0	0	4/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
41	40	84	40b	651/2	315/2	1.0	1/4	1/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
41	40	84	40b	653/2	317/2	1.0	1/2	1/2	4/4	2	1	viio6	Bb	I		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
41	40	84	40b	655/2	319/2	1.0	3/4	3/4	4/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
42	41	85	41b	657/2	321/2	2.0	0	0	4/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
42	41	85	41b	661/2	325/2	2.0	1/2	1/2	4/4	2	1	ii65	Bb	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
43	42	86	42b	665/2	329/2	1.0	0	0	4/4	2	1	V(64)	Bb	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
43	42	86	42b	667/2	331/2	1.0	1/4	1/4	4/4	2	1	V7	Bb	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
43	42	86	42b	669/2	333/2	1.0	1/2	1/2	4/4	2	1	I(94)}	Bb	I		I(94)		I			94			}	M	0	0	0, -1, 1	2	0	0
43	42	86	42b	671/2	335/2	5.0	3/4	3/4	4/4	2	1	I|PAC	Bb	I		I		I					PAC		M	0	0	0, 4, 1		0	0
46	44	89	44a	681/2	345/2	4.0	0	0	4/4	2	1	IV.V7	Bb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	45	90	45a	689/2	353/2	2.0	0	0	4/4	2	1	I6{	Bb	IV		I6		I		6				{	M	0	0	4, 1, 0		0	4
47	45	90	45a	693/2	357/2	2.0	1/2	1/2	4/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
48	46	91	46a	697/2	361/2	2.0	0	0	4/4	2	1	V6	Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
48	46	91	46a	701/2	365/2	3.0	1/2	1/2	4/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
49	47	92	47a	707/2	371/2	0.5	1/4	1/4	4/4	2	1	I.V/V/ii	Bb	I		V/V/ii		V				V/ii			M	0	0	4, 8, 5		4	4
49	47	92	47a	354	186	0.5	3/8	3/8	4/4	2	1	#viio/ii	Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
49	47	92	47a	709/2	373/2	0.5	1/2	1/2	4/4	2	1	II|PAC	Bb	I		II		II					PAC		M	0	0	2, 6, 3		2	2
49	47	92	47a	355	187	0.5	5/8	5/8	4/4	2	1	viio	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
49	47	92	47a	711/2	375/2	0.5	3/4	3/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
49	47	92	47a	356	188	0.5	7/8	7/8	4/4	2	1	viio7/V	Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
50	48	93	48a	713/2	377/2	1.0	0	0	4/4	2	1	V(4)	Bb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
50	48	93	48a	715/2	379/2	1.0	1/4	1/4	4/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
50	48	93	48a	717/2	381/2	2.0	1/2	1/2	4/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
47	45	94	45b	721/2	353/2	2.0	0	0	4/4	2	1	I6{	Bb	IV		I6		I		6				{	M	0	0	4, 1, 0		0	4
47	45	94	45b	725/2	357/2	2.0	1/2	1/2	4/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
48	46	95	46b	729/2	361/2	2.0	0	0	4/4	2	1	V6	Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
48	46	95	46b	733/2	365/2	3.0	1/2	1/2	4/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
49	47	96	47b	739/2	371/2	0.5	1/4	1/4	4/4	2	1	I.V/V/ii	Bb	I		V/V/ii		V				V/ii			M	0	0	4, 8, 5		4	4
49	47	96	47b	370	186	0.5	3/8	3/8	4/4	2	1	#viio/ii	Bb	I		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
49	47	96	47b	741/2	373/2	0.5	1/2	1/2	4/4	2	1	II|PAC	Bb	I		II		II					PAC		M	0	0	2, 6, 3		2	2
49	47	96	47b	371	187	0.5	5/8	5/8	4/4	2	1	viio	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
49	47	96	47b	743/2	375/2	0.5	3/4	3/4	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
49	47	96	47b	372	188	0.5	7/8	7/8	4/4	2	1	viio7/V	Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
50	48	97	48b	745/2	377/2	1.0	0	0	4/4	2	1	V(4)	Bb	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
50	48	97	48b	747/2	379/2	1.0	1/4	1/4	4/4	2	1	V	Bb	I		V		V							M	0	0	1, 5, 2		1	1
50	48	97	48b	749/2	381/2	2.0	1/2	1/2	4/4	2	1	I}	Bb	I		I		I						}	M	0	0	0, 4, 1		0	0
51	49	98	49a	753/2	385/2	2.0	0	0	4/4	2	1	viio2/V{	Bb	I		viio2/V		vii	o	2		V		{	o7	0	0	-3, 6, 3, 0		6	-3
51	49	98	49a	757/2	389/2	2.0	1/2	1/2	4/4	2	1	viio7/V	Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
52	50	99	50a	761/2	393/2	2.0	0	0	4/4	2	1	IV.viio2	Bb	IV		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
52	50	99	50a	765/2	397/2	2.0	1/2	1/2	4/4	2	1	viio7	Bb	IV		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
53	51	100	51a	769/2	401/2	0.5	0	0	4/4	2	1	I|HC	Bb	IV		I		I					HC		M	0	0	0, 4, 1		0	0
53	51	100	51a	385	201	0.5	1/8	1/8	4/4	2	1	i	Bb	IV		i		i							m	0	0	0, -3, 1		0	0
53	51	100	51a	771/2	403/2	0.5	1/4	1/4	4/4	2	1	V6	Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
53	51	100	51a	386	202	0.5	3/8	3/8	4/4	2	1	v6	Bb	IV		v6		v		6					m	0	0	-2, 2, 1		1	-2
53	51	100	51a	773/2	405/2	0.5	1/2	1/2	4/4	2	1	IV6	Bb	IV		IV6		IV		6					M	0	0	3, 0, -1		-1	3
53	51	100	51a	387	203	0.5	5/8	5/8	4/4	2	1	It6	Bb	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
53	51	100	51a	775/2	407/2	0.5	3/4	3/4	4/4	2	1	V	Bb	IV		V		V							M	0	0	1, 5, 2		1	1
53	51	100	51a	388	204	0.5	7/8	7/8	4/4	2	1	viio7/V	Bb	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
54	52	101	52a	777/2	409/2	3.0	0	0	4/4	2	1	V}	Bb	IV		V		V						}	M	0	0	1, 5, 2		1	1
54	52	101	52a	783/2	415/2	1.0	3/4	3/4	4/4	2	1	V7	Bb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	53	102	53a	785/2	417/2	2.0	0	0	4/4	2	1	I6{	Bb	IV		I6		I		6				{	M	0	0	4, 1, 0		0	4
55	53	102	53a	789/2	421/2	2.0	1/2	1/2	4/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	54	103	54a	793/2	425/2	2.0	0	0	4/4	2	1	V6	Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
56	54	103	54a	797/2	429/2	2.0	1/2	1/2	4/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
57	55	104	55a	801/2	433/2	1.0	0	0	4/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
57	55	104	55a	803/2	435/2	0.5	1/4	1/4	4/4	2	1	V/V/ii	Bb	IV		V/V/ii		V				V/ii			M	0	0	4, 8, 5		4	4
57	55	104	55a	402	218	0.5	3/8	3/8	4/4	2	1	#viio/ii	Bb	IV		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
57	55	104	55a	805/2	437/2	0.5	1/2	1/2	4/4	2	1	II|PAC	Bb	IV		II		II					PAC		M	0	0	2, 6, 3		2	2
57	55	104	55a	403	219	0.5	5/8	5/8	4/4	2	1	viio	Bb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
57	55	104	55a	807/2	439/2	0.5	3/4	3/4	4/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
57	55	104	55a	404	220	0.5	7/8	7/8	4/4	2	1	viio7/V	Bb	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
58	56	105	56a	809/2	441/2	1.0	0	0	4/4	2	1	V(4)	Bb	IV		V(4)		V			4				M	0	0	1, 0, 2		1	1
58	56	105	56a	811/2	443/2	1.0	1/4	1/4	4/4	2	1	V	Bb	IV		V		V							M	0	0	1, 5, 2		1	1
58	56	105	56a	813/2	445/2	2.0	1/2	1/2	4/4	2	1	I}	Bb	IV		I		I						}	M	0	0	0, 4, 1		0	0
51	49	106	49b	817/2	385/2	2.0	0	0	4/4	2	1	viio2/V{	Bb	I		viio2/V		vii	o	2		V		{	o7	0	0	-3, 6, 3, 0		6	-3
51	49	106	49b	821/2	389/2	2.0	1/2	1/2	4/4	2	1	viio7/V	Bb	I		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
52	50	107	50b	825/2	393/2	2.0	0	0	4/4	2	1	IV.viio2	Bb	IV		viio2		vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
52	50	107	50b	829/2	397/2	2.0	1/2	1/2	4/4	2	1	viio7	Bb	IV		viio7		vii	o	7					o7	0	0	5, 2, -1, -4		5	5
53	51	108	51b	833/2	401/2	0.5	0	0	4/4	2	1	I|HC	Bb	IV		I		I					HC		M	0	0	0, 4, 1		0	0
53	51	108	51b	417	201	0.5	1/8	1/8	4/4	2	1	i	Bb	IV		i		i							m	0	0	0, -3, 1		0	0
53	51	108	51b	835/2	403/2	0.5	1/4	1/4	4/4	2	1	V6	Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
53	51	108	51b	418	202	0.5	3/8	3/8	4/4	2	1	v6	Bb	IV		v6		v		6					m	0	0	-2, 2, 1		1	-2
53	51	108	51b	837/2	405/2	0.5	1/2	1/2	4/4	2	1	IV6	Bb	IV		IV6		IV		6					M	0	0	3, 0, -1		-1	3
53	51	108	51b	419	203	0.5	5/8	5/8	4/4	2	1	It6	Bb	IV		It6	It	vii	o	6	b3	V			It	0	0	-4, 0, 6		6	-4
53	51	108	51b	839/2	407/2	0.5	3/4	3/4	4/4	2	1	V	Bb	IV		V		V							M	0	0	1, 5, 2		1	1
53	51	108	51b	420	204	0.5	7/8	7/8	4/4	2	1	viio7/V	Bb	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
54	52	109	52b	841/2	409/2	3.0	0	0	4/4	2	1	V}	Bb	IV		V		V						}	M	0	0	1, 5, 2		1	1
54	52	109	52b	847/2	415/2	1.0	3/4	3/4	4/4	2	1	V7	Bb	IV		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	53	110	53b	849/2	417/2	2.0	0	0	4/4	2	1	I6{	Bb	IV		I6		I		6				{	M	0	0	4, 1, 0		0	4
55	53	110	53b	853/2	421/2	2.0	1/2	1/2	4/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
56	54	111	54b	857/2	425/2	2.0	0	0	4/4	2	1	V6	Bb	IV		V6		V		6					M	0	0	5, 2, 1		1	5
56	54	111	54b	861/2	429/2	2.0	1/2	1/2	4/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
57	55	112	55b	865/2	433/2	1.0	0	0	4/4	2	1	IV	Bb	IV		IV		IV							M	0	0	-1, 3, 0		-1	-1
57	55	112	55b	867/2	435/2	0.5	1/4	1/4	4/4	2	1	V/V/ii	Bb	IV		V/V/ii		V				V/ii			M	0	0	4, 8, 5		4	4
57	55	112	55b	434	218	0.5	3/8	3/8	4/4	2	1	#viio/ii	Bb	IV		#viio/ii		#vii	o			ii			o	0	0	7, 4, 1		7	7
57	55	112	55b	869/2	437/2	0.5	1/2	1/2	4/4	2	1	II|PAC	Bb	IV		II		II					PAC		M	0	0	2, 6, 3		2	2
57	55	112	55b	435	219	0.5	5/8	5/8	4/4	2	1	viio	Bb	IV		viio		vii	o						o	0	0	5, 2, -1		5	5
57	55	112	55b	871/2	439/2	0.5	3/4	3/4	4/4	2	1	I	Bb	IV		I		I							M	0	0	0, 4, 1		0	0
57	55	112	55b	436	220	0.5	7/8	7/8	4/4	2	1	viio7/V	Bb	IV		viio7/V		vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
58	56	113	56b	873/2	441/2	1.0	0	0	4/4	2	1	V(4)	Bb	IV		V(4)		V			4				M	0	0	1, 0, 2		1	1
58	56	113	56b	875/2	443/2	1.0	1/4	1/4	4/4	2	1	V	Bb	IV		V		V							M	0	0	1, 5, 2		1	1
58	56	113	56b	877/2	445/2	2.0	1/2	1/2	4/4	2	1	I}	Bb	IV		I		I						}	M	0	0	0, 4, 1		0	0
59	57	114	57a	881/2	449/2	2.0	0	0	4/4	2	1	I.V/ii{	Bb	I		V/ii		V				ii		{	M	0	0	3, 7, 4		3	3
59	57	114	57a	885/2	453/2	1.0	1/2	1/2	4/4	2	1	ii6	Bb	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
59	57	114	57a	887/2	455/2	0.5	3/4	3/4	4/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
59	57	114	57a	444	228	0.5	7/8	7/8	4/4	2	1	viio64/V	Bb	I		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
60	58	115	58a	889/2	457/2	2.0	0	0	4/4	2	1	V65	Bb	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
60	58	115	58a	893/2	461/2	1.0	1/2	1/2	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
60	58	115	58a	895/2	463/2	1.0	3/4	3/4	4/4	2	1	I6	Bb	I		I6		I		6					M	0	0	4, 1, 0		0	4
61	59	116	59a	897/2	465/2	0.5	0	0	4/4	2	1	V6/ii	Bb	I		V6/ii		V		6		ii			M	0	0	7, 4, 3		3	7
61	59	116	59a	449	233	0.5	1/8	1/8	4/4	2	1	ii	Bb	I		ii		ii							m	0	0	2, -1, 3		2	2
61	59	116	59a	899/2	467/2	0.5	1/4	1/4	4/4	2	1	V6	Bb	I		V6		V		6					M	0	0	5, 2, 1		1	5
61	59	116	59a	450	234	0.5	3/8	3/8	4/4	2	1	I	Bb	I		I		I							M	0	0	0, 4, 1		0	0
61	59	116	59a	901/2	469/2	0.5	1/2	1/2	4/4	2	1	IV6	Bb	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
61	59	116	59a	451	235	0.5	5/8	5/8	4/4	2	1	viio	Bb	I		viio		vii	o						o	0	0	5, 2, -1		5	5
61	59	116	59a	903/2	471/2	0.5	3/4	3/4	4/4	2	1	V6/vi	Bb	I		V6/vi		V		6		vi			M	0	0	8, 5, 4		4	8
