mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
17	17	17	17a	32	32	0.5	0	0	2/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	17	17a	65/2	65/2	1.5	1/8	1/8	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
18	18	18	18a	34	34	1.0	0	0	2/4	2	1	V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
18	18	18	18a	35	35	1.0	1/4	1/4	2/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
19	19	19	19a	36	36	2.0	0	0	2/4	2	1	V.I{	C	V		I	I						{	M	0	0	0, 4, 1		0	0
20	20	20	20a	38	38	2.0	0	0	2/4	2	1	IV64	C	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
21	21	21	21a	40	40	2.0	0	0	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	22	22	22a	42	42	4.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
24	24	24	24a	46	46	2.0	0	0	2/4	2	1	IV64	C	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
25	25	25	25a	48	48	2.0	0	0	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
26	26	26	26a	50	50	0.5	0	0	2/4	2	1	I}{	C	V		I	I						}{	M	0	0	0, 4, 1		0	0
26	26	26	26a	101/2	101/2	0.5	1/8	1/8	2/4	2	1	ii7	C	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
26	26	26	26a	51	51	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
26	26	26	26a	103/2	103/2	0.5	3/8	3/8	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
27	27	27	27a	52	52	2.0	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	28	28	28a	54	54	0.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
28	28	28	28a	109/2	109/2	0.5	1/8	1/8	2/4	2	1	ii7	C	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
28	28	28	28a	55	55	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
28	28	28	28a	111/2	111/2	0.5	3/8	3/8	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
29	29	29	29a	56	56	2.0	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	30	30a	58	58	1.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
30	30	30	30a	59	59	1.0	1/4	1/4	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	31	31	31a	60	60	0.5	0	0	2/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
31	31	31	31a	121/2	121/2	1.0	1/8	1/8	2/4	2	1	#viio7/vi	C	V		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
31	31	31	31a	123/2	123/2	0.5	3/8	3/8	2/4	2	1	vi|DC	C	V		vi	vi					DC		m	0	0	3, 0, 4		3	3
32	32	32	32a	62	62	2.0	0	0	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
33	33	33	33a	64	64	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	33	33	33a	65	65	0.5	1/4	1/4	2/4	2	1	V7(4)	C	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
33	33	33	33a	131/2	131/2	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	34	34a	66	66	4.0	0	0	2/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
34	34	34	34a	67	67	0.0	1/4	1/4	2/4	2	1	{	C	V									{		0	0				
36	36	36	36a	70	70	1.0	0	0	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	36	36a	71	71	1.0	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
37	37	37	37a	72	72	1.5	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	37	37a	147/2	147/2	0.5	3/8	3/8	2/4	2	1	vii%7/V	C	V		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
38	38	38	38a	74	74	0.5	0	0	2/4	2	1	V(64)}	C	V		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
38	38	38	38a	149/2	149/2	5.5	1/8	1/8	2/4	2	1	V|HC	C	V		V	V					HC		M	0	0	1, 5, 2		1	1
38	38	38	38a	75	75	0.0	1/4	1/4	2/4	2	1	{	C	V									{		0	0				
41	41	41	41a	80	80	0.5	0	0	2/4	2	1	vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
41	41	41	41a	161/2	161/2	0.5	1/8	1/8	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
41	41	41	41a	81	81	0.5	1/4	1/4	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	41	41	41a	163/2	163/2	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	42	42a	82	82	1.0	0	0	2/4	2	1	I|PAC}{	C	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
42	42	42	42a	83	83	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
43	43	43	43a	84	84	1.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
43	43	43	43a	85	85	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
44	44	44	44a	86	86	0.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
44	44	44	44a	173/2	173/2	0.5	1/8	1/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
44	44	44	44a	87	87	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
44	44	44	44a	175/2	175/2	0.5	3/8	3/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	45	45a	88	88	0.5	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	45	45a	177/2	177/2	0.5	1/8	1/8	2/4	2	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
45	45	45	45a	89	89	0.5	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
45	45	45	45a	179/2	179/2	0.5	3/8	3/8	2/4	2	1	V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	46	46	46a	90	90	2.0	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	47	47a	92	92	1.0	0	0	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
47	47	47	47a	93	93	0.5	1/4	1/4	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
47	47	47	47a	187/2	187/2	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	48	48a	94	94	1.0	0	0	2/4	2	1	I|PAC}{	C	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
48	48	48	48a	95	95	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
49	49	49	49a	96	96	1.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
49	49	49	49a	97	97	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
50	50	50	50a	98	98	0.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
50	50	50	50a	197/2	197/2	0.5	1/8	1/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	50	50	50a	99	99	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
50	50	50	50a	199/2	199/2	0.5	3/8	3/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	51	51a	100	100	0.5	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
51	51	51	51a	201/2	201/2	0.5	1/8	1/8	2/4	2	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
51	51	51	51a	101	101	0.5	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
51	51	51	51a	203/2	203/2	0.5	3/8	3/8	2/4	2	1	V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
52	52	52	52a	102	102	2.0	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
53	53	53	53a	104	104	1.0	0	0	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
53	53	53	53a	105	105	0.5	1/4	1/4	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
53	53	53	53a	211/2	211/2	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	54	54a	106	106	2.0	0	0	2/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
55	55	55	55a	108	108	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
55	55	55	55a	109	109	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	56	56	56a	110	110	2.0	0	0	2/4	2	1	I|PAC	C	V		I	I					PAC		M	0	0	0, 4, 1		0	0
57	57	57	57a	112	112	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
57	57	57	57a	113	113	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	58	58	58a	114	114	2.0	0	0	2/4	2	1	I|PAC	C	V		I	I					PAC		M	0	0	0, 4, 1		0	0
1	1	59	1b	116	0	5.5	0	0	2/4	2	1	C.I[I{	C	I	I	I	I						{	M	0	0	0, 4, 1		0	0
3	3	61	3b	243/2	11/2	0.5	3/8	3/8	2/4	2	1	viio64	C	I	I	viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
4	4	62	4b	122	6	2.0	0	0	2/4	2	1	I	C	I	I	I	I							M	0	0	0, 4, 1		0	0
5	5	63	5b	124	8	2.0	0	0	2/4	2	1	IV	C	I	I	IV	IV							M	0	0	-1, 3, 0		-1	-1
6	6	64	6b	126	10	2.0	0	0	2/4	2	1	I]	C	I	I	I	I							M	0	0	0, 4, 1		0	0
7	7	65	7b	128	12	1.0	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
7	7	65	7b	129	13	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
8	8	66	8b	130	14	0.5	0	0	2/4	2	1	I(#2)	C	I		I(#2)	I			#2				M	0	0	0, 9, 1		0	0
8	8	66	8b	261/2	29/2	1.5	1/8	1/8	2/4	2	1	I|IAC	C	I		I	I					IAC		M	0	0	0, 4, 1		0	0
9	9	67	9b	132	16	2.0	0	0	2/4	2	1	IV64	C	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
10	10	68	10b	134	18	2.0	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
11	11	69	11b	136	20	1.0	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	69	11b	137	21	1.0	1/4	1/4	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
12	12	70	12b	138	22	2.0	0	0	2/4	2	1	I|PAC}{	C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
13	13	71	13b	140	24	0.5	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
13	13	71	13b	281/2	49/2	0.5	1/8	1/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
13	13	71	13b	141	25	0.5	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
13	13	71	13b	283/2	51/2	0.5	3/8	3/8	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
14	14	72	14b	142	26	2.0	0	0	2/4	2	1	I|PAC	C	I		I	I					PAC		M	0	0	0, 4, 1		0	0
15	15	73	15b	144	28	0.5	0	0	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	73	15b	289/2	57/2	0.5	1/8	1/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
15	15	73	15b	145	29	0.5	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
15	15	73	15b	291/2	59/2	0.5	3/8	3/8	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
16	16	74	16b	146	30	0.75	0	0	2/4	2	1	I|PAC	C	I		I	I					PAC		M	0	0	0, 4, 1		0	0
16	16	74	16b	587/4	123/4	0.25	3/16	3/16	2/4	2	1	viio64/IV	C	I		viio64/IV	vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
16	16	74	16b	147	31	0.5	1/4	1/4	2/4	2	1	IV6	C	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
16	16	74	16b	295/2	63/2	0.5	3/8	3/8	2/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
17	17	75	17b	148	32	0.5	0	0	2/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
17	17	75	17b	297/2	65/2	1.5	1/8	1/8	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
18	18	76	18b	150	34	1.0	0	0	2/4	2	1	V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
18	18	76	18b	151	35	1.0	1/4	1/4	2/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
19	19	77	19b	152	36	2.0	0	0	2/4	2	1	V.I{	C	V		I	I						{	M	0	0	0, 4, 1		0	0
20	20	78	20b	154	38	2.0	0	0	2/4	2	1	IV64	C	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
21	21	79	21b	156	40	2.0	0	0	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
22	22	80	22b	158	42	4.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
24	24	82	24b	162	46	2.0	0	0	2/4	2	1	IV64	C	V		IV64	IV		64					M	0	0	0, -1, 3		-1	0
25	25	83	25b	164	48	2.0	0	0	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
26	26	84	26b	166	50	0.5	0	0	2/4	2	1	I}{	C	V		I	I						}{	M	0	0	0, 4, 1		0	0
26	26	84	26b	333/2	101/2	0.5	1/8	1/8	2/4	2	1	ii7	C	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
26	26	84	26b	167	51	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
26	26	84	26b	335/2	103/2	0.5	3/8	3/8	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
27	27	85	27b	168	52	2.0	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
28	28	86	28b	170	54	0.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
28	28	86	28b	341/2	109/2	0.5	1/8	1/8	2/4	2	1	ii7	C	V		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
28	28	86	28b	171	55	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
28	28	86	28b	343/2	111/2	0.5	3/8	3/8	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
29	29	87	29b	172	56	2.0	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
30	30	88	30b	174	58	1.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
30	30	88	30b	175	59	1.0	1/4	1/4	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
31	31	89	31b	176	60	0.5	0	0	2/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
31	31	89	31b	353/2	121/2	1.0	1/8	1/8	2/4	2	1	#viio7/vi	C	V		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
31	31	89	31b	355/2	123/2	0.5	3/8	3/8	2/4	2	1	vi|DC	C	V		vi	vi					DC		m	0	0	3, 0, 4		3	3
32	32	90	32b	178	62	2.0	0	0	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
33	33	91	33b	180	64	1.0	0	0	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
33	33	91	33b	181	65	0.5	1/4	1/4	2/4	2	1	V7(4)	C	V		V7(4)	V		7	4				Mm7	0	0	1, 0, 2, -1		1	1
33	33	91	33b	363/2	131/2	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
34	34	92	34b	182	66	4.0	0	0	2/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
34	34	92	34b	183	67	0.0	1/4	1/4	2/4	2	1	{	C	V									{		0	0				
36	36	94	36b	186	70	1.0	0	0	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
36	36	94	36b	187	71	1.0	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
37	37	95	37b	188	72	1.5	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
37	37	95	37b	379/2	147/2	0.5	3/8	3/8	2/4	2	1	vii%7/V	C	V		vii%7/V	vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
38	38	96	38b	190	74	0.5	0	0	2/4	2	1	V(64)}	C	V		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
38	38	96	38b	381/2	149/2	5.5	1/8	1/8	2/4	2	1	V|HC	C	V		V	V					HC		M	0	0	1, 5, 2		1	1
38	38	96	38b	191	75	0.0	1/4	1/4	2/4	2	1	{	C	V									{		0	0				
41	41	99	41b	196	80	0.5	0	0	2/4	2	1	vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
41	41	99	41b	393/2	161/2	0.5	1/8	1/8	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
41	41	99	41b	197	81	0.5	1/4	1/4	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
41	41	99	41b	395/2	163/2	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
42	42	100	42b	198	82	1.0	0	0	2/4	2	1	I|PAC}{	C	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
42	42	100	42b	199	83	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
43	43	101	43b	200	84	1.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
43	43	101	43b	201	85	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
44	44	102	44b	202	86	0.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
44	44	102	44b	405/2	173/2	0.5	1/8	1/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
44	44	102	44b	203	87	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
44	44	102	44b	407/2	175/2	0.5	3/8	3/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
45	45	103	45b	204	88	0.5	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
45	45	103	45b	409/2	177/2	0.5	1/8	1/8	2/4	2	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
45	45	103	45b	205	89	0.5	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
45	45	103	45b	411/2	179/2	0.5	3/8	3/8	2/4	2	1	V43	C	V		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
46	46	104	46b	206	90	2.0	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
47	47	105	47b	208	92	1.0	0	0	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
47	47	105	47b	209	93	0.5	1/4	1/4	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
47	47	105	47b	419/2	187/2	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
48	48	106	48b	210	94	1.0	0	0	2/4	2	1	I|PAC}{	C	V		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
48	48	106	48b	211	95	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
49	49	107	49b	212	96	1.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
49	49	107	49b	213	97	1.0	1/4	1/4	2/4	2	1	I(64)	C	V		I(64)	I			64				M	0	0	0, -1, 3		0	0
50	50	108	50b	214	98	0.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
50	50	108	50b	429/2	197/2	0.5	1/8	1/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
50	50	108	50b	215	99	0.5	1/4	1/4	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
50	50	108	50b	431/2	199/2	0.5	3/8	3/8	2/4	2	1	V2	C	V		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
51	51	109	51b	216	100	0.5	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
51	51	109	51b	433/2	201/2	0.5	1/8	1/8	2/4	2	1	V6	C	V		V6	V		6					M	0	0	5, 2, 1		1	5
