mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
36	35	36	35a	70	70	0.5	3/8	3/8	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
37	36	37	36a	141/2	141/2	3.0	0	0	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
38	37	38	37a	147/2	147/2	1.0	1/4	1/4	2/4	2	1	viio/V	C	I		viio/V	vii	o			V			o	0	0	6, 3, 0		6	6
39	38	39	38a	149/2	149/2	2.0	0	0	2/4	2	1	V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
40	39	40	39a	153/2	153/2	1.5	0	0	2/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
40	39	40	39a	78	78	0.5	3/8	3/8	2/4	2	1	V.V6{	C	V		V6	V		6				{	M	0	0	5, 2, 1		1	5
41	40	41	40a	157/2	157/2	4.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
43	42	43	42a	165/2	165/2	2.0	0	0	2/4	2	1	ii2	C	V		ii2	ii		2					mm7	0	0	0, 2, -1, 3		2	0
44	43	44	43a	169/2	169/2	2.0	0	0	2/4	2	1	ii%2	C	V		ii%2	ii	%	2					%7	0	0	0, 2, -1, -4		2	0
45	44	45	44a	173/2	173/2	4.0	0	0	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
47	46	47	46a	181/2	181/2	4.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
49	48	49	48a	189/2	189/2	2.0	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
50	49	50	49a	193/2	193/2	2.0	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
51	50	51	50a	197/2	197/2	1.5	0	0	2/4	2	1	ii	C	V		ii	ii							m	0	0	2, -1, 3		2	2
51	50	51	50a	100	100	0.5	3/8	3/8	2/4	2	1	V6/V	C	V		V6/V	V		6		V			M	0	0	6, 3, 2		2	6
52	51	52	51a	201/2	201/2	2.0	0	0	2/4	2	1	V}	C	V		V	V						}	M	0	0	1, 5, 2		1	1
53	52	53	52a	205/2	205/2	2.5	0	0	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	54	53a	209/2	209/2	0.0	0	0	2/4	2	1	{	C	V									{		0	0				
54	53	54	53a	105	105	0.5	1/8	1/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
54	53	54	53a	211/2	211/2	0.5	1/4	1/4	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	53	54	53a	106	106	0.5	3/8	3/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
55	54	55	54a	213/2	213/2	0.5	0	0	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	55	54a	107	107	0.5	1/8	1/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
55	54	55	54a	215/2	215/2	0.5	1/4	1/4	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
55	54	55	54a	108	108	0.5	3/8	3/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
56	55	56	55a	217/2	217/2	0.5	0	0	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	56	55a	109	109	0.5	1/8	1/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
56	55	56	55a	219/2	219/2	0.5	1/4	1/4	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
56	55	56	55a	110	110	0.5	3/8	3/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
57	56	57	56a	221/2	221/2	0.5	0	0	2/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
57	56	57	56a	111	111	0.5	1/8	1/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
57	56	57	56a	223/2	223/2	0.5	1/4	1/4	2/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
57	56	57	56a	112	112	0.5	3/8	3/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
58	57	58	57a	225/2	225/2	0.5	0	0	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
58	57	58	57a	113	113	0.5	1/8	1/8	2/4	2	1	viio2	C	V		viio2	vii	o	2					o7	0	0	-4, 5, 2, -1		5	-4
58	57	58	57a	227/2	227/2	0.5	1/4	1/4	2/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
58	57	58	57a	114	114	0.5	3/8	3/8	2/4	2	1	viio64	C	V		viio64	vii	o	64					o	0	0	-1, 5, 2		5	-1
59	58	59	58a	229/2	229/2	1.0	0	0	2/4	2	1	I6	C	V		I6	I		6					M	0	0	4, 1, 0		0	4
59	58	59	58a	231/2	231/2	0.5	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
59	58	59	58a	116	116	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
60	59	60	59a	233/2	233/2	1.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
60	59	60	59a	118	118	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
61	60	61	60a	237/2	237/2	1.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
61	60	61	60a	120	120	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
62	61	62	61a	241/2	241/2	1.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
62	61	62	61a	122	122	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
63	62	63	62a	245/2	245/2	2.0	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
64	63	64	63a	249/2	249/2	2.0	0	0	2/4	2	1	IV6	C	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
65	64	65	64a	253/2	253/2	1.0	0	0	2/4	2	1	V	C	V		V	V							M	0	0	1, 5, 2		1	1
65	64	65	64a	255/2	255/2	1.0	1/4	1/4	2/4	2	1	#viio7/vi	C	V		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
66	65	66	65a	257/2	257/2	2.0	0	0	2/4	2	1	vi|DC	C	V		vi	vi					DC		m	0	0	3, 0, 4		3	3
67	66	67	66a	261/2	261/2	2.0	0	0	2/4	2	1	V65/V	C	V		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
68	67	68	67a	265/2	265/2	2.0	0	0	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
69	68	69	68a	269/2	269/2	2.0	0	0	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
70	69	70	69a	273/2	273/2	1.5	0	0	2/4	2	1	i}{	C	V		i	i						}{	m	0	0	0, -3, 1		0	0
70	69	70	69a	138	138	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
71	70	71	70a	277/2	277/2	1.5	0	0	2/4	2	1	i	C	V		i	i							m	0	0	0, -3, 1		0	0
71	70	71	70a	140	140	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
72	71	72	71a	281/2	281/2	1.0	0	0	2/4	2	1	i	C	V		i	i							m	0	0	0, -3, 1		0	0
72	71	72	71a	283/2	283/2	0.5	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
72	71	72	71a	142	142	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
73	72	73	72a	285/2	285/2	1.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
73	72	73	72a	144	144	0.5	3/8	3/8	2/4	2	1	V65	C	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
74	73	74	73a	289/2	289/2	0.5	0	0	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
74	73	74	73a	145	145	1.5	1/8	1/8	2/4	2	1	V7/vi	C	V		V7/vi	V		7		vi			Mm7	0	0	4, 8, 5, 2		4	4
75	74	75	74a	293/2	293/2	0.5	0	0	2/4	2	1	IV	C	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
75	74	75	74a	147	147	1.5	1/8	1/8	2/4	2	1	viio7/V	C	V		viio7/V	vii	o	7		V			o7	0	0	6, 3, 0, -3		6	6
76	75	76	75a	297/2	297/2	3.0	0	0	2/4	2	1	V(64)	C	V		V(64)	V			64				M	0	0	1, 0, 4		1	1
77	76	77	76a	303/2	303/2	1.0	1/4	1/4	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
78	77	78	77a	305/2	305/2	4.0	0	0	2/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
78	77	78	77a	307/2	307/2	0.0	1/4	1/4	2/4	2	1	{	C	V									{		0	0				
80	79	80	79a	313/2	313/2	1.0	0	0	2/4	2	1	viio7	C	V		viio7	vii	o	7					o7	0	0	5, 2, -1, -4		5	5
80	79	80	79a	315/2	315/2	1.0	1/4	1/4	2/4	2	1	I	C	V		I	I							M	0	0	0, 4, 1		0	0
81	80	81	80a	317/2	317/2	1.5	0	0	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
81	80	81	80a	160	160	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
82	81	82	81a	321/2	321/2	4.0	0	0	2/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
82	81	82	81a	323/2	323/2	0.0	1/4	1/4	2/4	2	1	{	C	V									{		0	0				
84	83	84	83a	329/2	329/2	1.0	0	0	2/4	2	1	#viio7/vi	C	V		#viio7/vi	#vii	o	7		vi			o7	0	0	8, 5, 2, -1		8	8
84	83	84	83a	331/2	331/2	1.0	1/4	1/4	2/4	2	1	vi	C	V		vi	vi							m	0	0	3, 0, 4		3	3
85	84	85	84a	333/2	333/2	1.5	0	0	2/4	2	1	ii6	C	V		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
85	84	85	84a	168	168	0.5	3/8	3/8	2/4	2	1	V7	C	V		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	85	86	85a	337/2	337/2	2.0	0	0	2/4	2	1	I|PAC}	C	V		I	I					PAC	}	M	0	0	0, 4, 1		0	0
87	86	87	86a	341/2	341/2	2.0	0	0	2/4	2	1	I.V64	C	I		V64	V		64					M	0	0	2, 1, 5		1	2
88	87	88	87a	345/2	345/2	2.0	0	0	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
89	88	89	88a	349/2	349/2	10.0	0	0	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
94	93	94	93a	369/2	369/2	4.0	0	0	2/4	2	1	I{	C	I		I	I						{	M	0	0	0, 4, 1		0	0
96	95	96	95a	377/2	377/2	4.0	0	0	2/4	2	1	I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
98	97	98	97a	385/2	385/2	2.0	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
99	98	99	98a	389/2	389/2	1.5	0	0	2/4	2	1	V6	C	I		V6	V		6					M	0	0	5, 2, 1		1	5
99	98	99	98a	196	196	0.5	3/8	3/8	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
100	99	100	99a	393/2	393/2	0.5	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
100	99	100	99a	197	197	0.5	1/8	1/8	2/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
100	99	100	99a	395/2	395/2	0.5	1/4	1/4	2/4	2	1	viio6	C	I		viio6	vii	o	6					o	0	0	2, -1, 5		5	2
100	99	100	99a	198	198	0.5	3/8	3/8	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
101	100	101	100a	397/2	397/2	1.0	0	0	2/4	2	1	V(64)}	C	I		V(64)	V			64			}	M	0	0	1, 0, 4		1	1
101	100	101	100a	399/2	399/2	1.0	1/4	1/4	2/4	2	1	V|HC	C	I		V	V					HC		M	0	0	1, 5, 2		1	1
101	100	101	100a	799/4	799/4	0.0	5/16	5/16	2/4	2	1	{	C	I									{		0	0				
102	101	102	101a	401/2	401/2	4.0	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
104	103	104	103a	409/2	409/2	4.0	0	0	2/4	2	1	I(64)	C	I		I(64)	I			64				M	0	0	0, -1, 3		0	0
106	105	106	105a	417/2	417/2	1.0	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
106	105	106	105a	419/2	419/2	1.0	1/4	1/4	2/4	2	1	V65/ii	C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
107	106	107	106a	421/2	421/2	1.0	0	0	2/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
107	106	107	106a	423/2	423/2	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
108	107	108	107a	425/2	425/2	0.5	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
108	107	108	107a	213	213	0.5	1/8	1/8	2/4	2	1	ii6	C	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
108	107	108	107a	427/2	427/2	0.5	1/4	1/4	2/4	2	1	V(64)	C	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
108	107	108	107a	214	214	0.5	3/8	3/8	2/4	2	1	V	C	I		V	V							M	0	0	1, 5, 2		1	1
109	108	109	108a	429/2	429/2	1.0	0	0	2/4	2	1	#viio/ii|EC	C	I		#viio/ii	#vii	o			ii	EC		o	0	0	7, 4, 1		7	7
109	108	109	108a	431/2	431/2	1.0	1/4	1/4	2/4	2	1	V65/ii	C	I		V65/ii	V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
110	109	110	109a	433/2	433/2	1.0	0	0	2/4	2	1	ii	C	I		ii	ii							m	0	0	2, -1, 3		2	2
110	109	110	109a	435/2	435/2	1.0	1/4	1/4	2/4	2	1	V65	C	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
111	110	111	110a	437/2	437/2	0.5	0	0	2/4	2	1	I	C	I		I	I							M	0	0	0, 4, 1		0	0
111	110	111	110a	219	219	0.5	1/8	1/8	2/4	2	1	IV	C	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
111	110	111	110a	439/2	439/2	0.5	1/4	1/4	2/4	2	1	I6	C	I		I6	I		6					M	0	0	4, 1, 0		0	4
111	110	111	110a	220	220	0.5	3/8	3/8	2/4	2	1	V7	C	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
112	111	112	111a	441/2	441/2	1.0	0	0	2/4	2	1	I|PAC}{	C	I		I	I					PAC	}{	M	0	0	0, 4, 1		0	0
112	111	112	111a	443/2	443/2	0.5	1/4	1/4	2/4	2	1	IV.V6	C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
112	111	112	111a	222	222	0.5	3/8	3/8	2/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
113	112	113	112a	445/2	445/2	1.0	0	0	2/4	2	1	V43	C	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
113	112	113	112a	447/2	447/2	0.5	1/4	1/4	2/4	2	1	V6	C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
113	112	113	112a	224	224	0.5	3/8	3/8	2/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
114	113	114	113a	449/2	449/2	1.0	0	0	2/4	2	1	V43	C	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
114	113	114	113a	451/2	451/2	0.5	1/4	1/4	2/4	2	1	V6	C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
114	113	114	113a	226	226	0.5	3/8	3/8	2/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
115	114	115	114a	453/2	453/2	1.0	0	0	2/4	2	1	V43	C	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
115	114	115	114a	455/2	455/2	0.5	1/4	1/4	2/4	2	1	V6	C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
115	114	115	114a	228	228	0.5	3/8	3/8	2/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
116	115	116	115a	457/2	457/2	2.0	0	0	2/4	2	1	V43	C	IV		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
117	116	117	116a	461/2	461/2	2.0	0	0	2/4	2	1	I}{	C	IV		I	I						}{	M	0	0	0, 4, 1		0	0
118	117	118	117a	465/2	465/2	1.0	0	0	2/4	2	1	V6	C	IV		V6	V		6					M	0	0	5, 2, 1		1	5
118	117	118	117a	467/2	467/2	1.0	1/4	1/4	2/4	2	1	V7	C	IV		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
119	118	119	118a	469/2	469/2	2.0	0	0	2/4	2	1	I	C	IV		I	I							M	0	0	0, 4, 1		0	0
120	119	120	119a	473/2	473/2	0.5	0	0	2/4	2	1	V(64)	C	IV		V(64)	V			64				M	0	0	1, 0, 4		1	1
