mc	mn	mc_playthrough	mn_playthrough	quarterbeats_playthrough	quarterbeats_all_endings	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	special	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
15	15	15	15a	21	21	1.5	0	0	3/8	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	16	16	16a	45/2	45/2	1.5	0	0	3/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
17	17	17	17a	24	24	2.0	0	0	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
18	18	18	18a	26	26	1.0	1/8	1/8	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	19	19	19a	27	27	0.5	0	0	3/8	2	1	V(9)	G	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
19	19	19	19a	55/2	55/2	1.0	1/8	1/8	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	20	20a	57/2	57/2	0.5	0	0	3/8	2	1	vi(6)	G	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
20	20	20	20a	29	29	1.0	1/8	1/8	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
21	21	21	21a	30	30	0.5	0	0	3/8	2	1	ii6(2)	G	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
21	21	21	21a	61/2	61/2	1.0	1/8	1/8	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
22	22	22	22a	63/2	63/2	0.5	0	0	3/8	2	1	V(6v5)	G	I		V(6v5)		V			6v5				M	0	0	1, 5, 4		1	1
22	22	22	22a	32	32	1.0	1/8	1/8	3/8	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	23	23a	33	33	0.5	0	0	3/8	2	1	V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
23	23	23	23a	67/2	67/2	1.0	1/8	1/8	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
24	24	24	24a	69/2	69/2	0.5	0	0	3/8	2	1	I(7)|EC}	G	I		I(7)		I			7		EC	}	M	0	0	0, 4, 1	5	0	0
24	24	24	24a	35	35	1.0	1/8	1/8	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
25	25	25	25a	36	36	1.5	0	0	3/8	2	1	I[V7/IV{	G	I	I	V7/IV		V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
26	26	26	26a	75/2	75/2	1.5	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
27	27	27	27a	39	39	1.5	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
28	28	28	28a	81/2	81/2	1.5	0	0	3/8	2	1	I	G	I	I	I		I							M	0	0	0, 4, 1		0	0
29	29	29	29a	42	42	1.5	0	0	3/8	2	1	V7/IV	G	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
30	30	30	30a	87/2	87/2	1.5	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	31	31	31a	45	45	1.5	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	32	32	32a	93/2	93/2	1.5	0	0	3/8	2	1	I]	G	I	I	I		I							M	0	0	0, 4, 1		0	0
33	33	33	33a	48	48	1.0	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	33	33a	49	49	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
34	34	34	34a	99/2	99/2	1.0	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
34	34	34	34a	101/2	101/2	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
35	35	35	35a	51	51	0.5	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
35	35	35	35a	103/2	103/2	0.5	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	35	35	35a	52	52	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
36	36	36	36a	105/2	105/2	1.0	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	36	36	36a	107/2	107/2	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
37	37	37	37a	54	54	0.5	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
37	37	37	37a	109/2	109/2	0.5	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
37	37	37	37a	55	55	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
38	38	38	38a	111/2	111/2	1.0	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	38	38	38a	113/2	113/2	0.5	1/4	1/4	3/8	2	1	vii%7/V	G	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
39	39	39	39a	57	57	6.0	0	0	3/8	2	1	V|HC}	G	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
41	41	41	41a	60	60	0.0	0	0	3/8	2	1	{	G	I										{		0	0				
43	43	43	43a	63	63	0.5	0	0	3/8	2	1	V.V[I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
43	43	43	43a	127/2	127/2	0.5	1/8	1/8	3/8	2	1	V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
43	43	43	43a	64	64	0.5	1/4	1/4	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	44	44a	129/2	129/2	0.5	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
44	44	44	44a	65	65	0.5	1/8	1/8	3/8	2	1	V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
44	44	44	44a	131/2	131/2	0.5	1/4	1/4	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	45	45a	66	66	1.0	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
45	45	45	45a	67	67	0.5	1/4	1/4	3/8	2	1	I	G	V	V	I		I							M	0	0	0, 4, 1		0	0
46	46	46	46a	135/2	135/2	1.5	0	0	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
47	47	47	47a	69	69	1.0	0	0	3/8	2	1	I6]	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
47	47	47	47a	70	70	0.5	1/4	1/4	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
48	48	48	48a	141/2	141/2	4.5	0	0	3/8	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
51	51	51	51a	75	75	0.5	0	0	3/8	2	1	V[V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
51	51	51	51a	151/2	151/2	1.0	1/8	1/8	3/8	2	1	IV64	G	V	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
52	52	52	52a	153/2	153/2	0.5	0	0	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
52	52	52	52a	77	77	1.0	1/8	1/8	3/8	2	1	IV64	G	V	V	IV64		IV		64					M	0	0	0, -1, 3		-1	0
53	53	53	53a	78	78	1.5	0	0	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
54	54	54	54a	159/2	159/2	1.0	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
54	54	54	54a	161/2	161/2	0.5	1/4	1/4	3/8	2	1	I	G	V	V	I		I							M	0	0	0, 4, 1		0	0
55	55	55	55a	81	81	1.0	0	0	3/8	2	1	V]	G	V	V	V		V							M	0	0	1, 5, 2		1	1
55	55	55	55a	82	82	0.5	1/4	1/4	3/8	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
56	56	56	56a	165/2	165/2	1.0	0	0	3/8	2	1	I}	G	V		I		I						}	M	0	0	0, 4, 1		0	0
56	56	56	56a	83	83	0.0	1/8	1/8	3/8	2	1	{	G	V										{		0	0				
56	56	56	56a	167/2	167/2	0.5	1/4	1/4	3/8	2	1	ii	G	V		ii		ii							m	0	0	2, -1, 3		2	2
57	57	57	57a	84	84	2.0	0	0	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
58	58	58	58a	86	86	0.5	1/8	1/8	3/8	2	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
58	58	58	58a	173/2	173/2	0.5	1/4	1/4	3/8	2	1	iio/vi	G	V		iio/vi		ii	o			vi			o	0	0	5, 2, -1		5	5
59	59	59	59a	87	87	2.0	0	0	3/8	2	1	vi6	G	V		vi6		vi		6					m	0	0	0, 4, 3		3	0
60	60	60	60a	89	89	0.5	1/8	1/8	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
60	60	60	60a	179/2	179/2	0.5	1/4	1/4	3/8	2	1	ii/IV	G	V		ii/IV		ii				IV			m	0	0	1, -2, 2		1	1
61	61	61	61a	90	90	2.0	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
62	62	62	62a	92	92	0.5	1/8	1/8	3/8	2	1	ii	G	V		ii		ii							m	0	0	2, -1, 3		2	2
62	62	62	62a	185/2	185/2	0.5	1/4	1/4	3/8	2	1	iio/ii	G	V		iio/ii		ii	o			ii			o	0	0	4, 1, -2		4	4
63	63	63	63a	93	93	3.0	0	0	3/8	2	1	ii6	G	V		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
65	65	65	65a	96	96	6.0	0	0	3/8	2	1	V65	G	V		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
69	69	69	69a	102	102	1.5	0	0	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
70	70	70	70a	207/2	207/2	1.5	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
71	71	71	71a	105	105	1.5	0	0	3/8	2	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
72	72	72	72a	213/2	213/2	1.5	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
73	73	73	73a	108	108	1.5	0	0	3/8	2	1	I|PAC}	G	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
73	73	73	73a	109	109	0.0	1/4	1/4	3/8	2	1	{	G	V										{		0	0				
74	74	74	74a	219/2	219/2	1.5	0	0	3/8	2	1	V65/vi	G	V		V65/vi		V		65		vi			Mm7	0	0	8, 5, 2, 4		4	8
75	75	75	75a	111	111	1.5	0	0	3/8	2	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
76	76	76	76a	225/2	225/2	1.5	0	0	3/8	2	1	V65/ii	G	V		V65/ii		V		65		ii			Mm7	0	0	7, 4, 1, 3		3	7
77	77	77	77a	114	114	1.0	0	0	3/8	2	1	viio64/V	G	V		viio64/V		vii	o	64		V			o	0	0	0, 6, 3		6	0
77	77	77	77a	115	115	0.5	1/4	1/4	3/8	2	1	viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
78	78	78	78a	231/2	231/2	1.0	0	0	3/8	2	1	viio64/IV	G	V		viio64/IV		vii	o	64		IV			o	0	0	-2, 4, 1		4	-2
78	78	78	78a	233/2	233/2	0.5	1/4	1/4	3/8	2	1	IV6	G	V		IV6		IV		6					M	0	0	3, 0, -1		-1	3
79	79	79	79a	117	117	1.0	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
79	79	79	79a	118	118	0.5	1/4	1/4	3/8	2	1	vi	G	V		vi		vi							m	0	0	3, 0, 4		3	3
80	80	80	80a	237/2	237/2	0.5	0	0	3/8	2	1	ii65	G	V		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
80	80	80	80a	119	119	0.5	1/8	1/8	3/8	2	1	ii7	G	V		ii7		ii		7					mm7	0	0	2, -1, 3, 0		2	2
80	80	80	80a	239/2	239/2	0.5	1/4	1/4	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
81	81	81	81a	120	120	1.5	0	0	3/8	2	1	I|PAC}	G	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
81	81	81	81a	121	121	0.0	1/4	1/4	3/8	2	1	{	G	V										{		0	0				
82	82	82	82a	243/2	243/2	1.5	0	0	3/8	2	1	It6/vi	G	V		It6/vi	It	vii	o	6	b3	V/vi			It	0	0	-1, 3, 9		9	-1
83	83	83	83a	123	123	1.5	0	0	3/8	2	1	V/vi	G	V		V/vi		V				vi			M	0	0	4, 8, 5		4	4
84	84	84	84a	249/2	249/2	1.5	0	0	3/8	2	1	It6/ii	G	V		It6/ii	It	vii	o	6	b3	V/ii			It	0	0	-2, 2, 8		8	-2
85	85	85	85a	126	126	1.0	0	0	3/8	2	1	V/ii	G	V		V/ii		V				ii			M	0	0	3, 7, 4		3	3
85	85	85	85a	127	127	0.5	1/4	1/4	3/8	2	1	V7/V	G	V		V7/V		V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
86	86	86	86a	255/2	255/2	1.0	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
86	86	86	86a	257/2	257/2	0.5	1/4	1/4	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
87	87	87	87a	129	129	1.5	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
88	88	88	88a	261/2	261/2	1.5	0	0	3/8	2	1	V7	G	V		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
89	89	89	89a	132	132	1.5	0	0	3/8	2	1	I6	G	V		I6		I		6					M	0	0	4, 1, 0		0	4
90	90	90	90a	267/2	267/2	1.5	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
91	91	91	91a	135	135	1.5	0	0	3/8	2	1	I	G	V		I		I							M	0	0	0, 4, 1		0	0
92	92	92	92a	273/2	273/2	1.5	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
93	93	93	93a	138	138	3.0	0	0	3/8	2	1	V(64)	G	V		V(64)		V			64				M	0	0	1, 0, 4		1	1
95	95	95	95a	141	141	1.0	0	0	3/8	2	1	viio64	G	V		viio64		vii	o	64					o	0	0	-1, 5, 2		5	-1
95	95	95	95a	142	142	0.5	1/4	1/4	3/8	2	1	viio6	G	V		viio6		vii	o	6					o	0	0	2, -1, 5		5	2
96	96	96	96a	285/2	285/2	1.0	0	0	3/8	2	1	viio	G	V		viio		vii	o						o	0	0	5, 2, -1		5	5
96	96	96	96a	287/2	287/2	0.5	1/4	1/4	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
97	97	97	97a	144	144	1.0	0	0	3/8	2	1	I|PAC}	G	V		I		I					PAC	}	M	0	0	0, 4, 1		0	0
97	97	97	97a	145	145	0.5	1/4	1/4	3/8	2	1	I6{	G	V		I6		I		6				{	M	0	0	4, 1, 0		0	4
98	98	98	98a	291/2	291/2	2.5	0	0	3/8	2	1	IV	G	V		IV		IV							M	0	0	-1, 3, 0		-1	-1
99	99	99	99a	148	148	0.5	1/4	1/4	3/8	2	1	viio/V	G	V		viio/V		vii	o			V			o	0	0	6, 3, 0		6	6
100	100	100	100a	297/2	297/2	1.5	0	0	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
101	101	101	101a	150	150	1.0	0	0	3/8	2	1	I|PAC	G	V		I		I					PAC		M	0	0	0, 4, 1		0	0
101	101	101	101a	151	151	0.5	1/4	1/4	3/8	2	1	V	G	V		V		V							M	0	0	1, 5, 2		1	1
102	102	102	102a	303/2	303/2	1.5	0	0	3/8	2	1	I}	G	V		I		I						}	M	0	0	0, 4, 1		0	0
1	1	103	1b	153	0	3.0	0	0	3/8	2	1	G.I{	G	I		I		I						{	M	0	0	0, 4, 1		0	0
3	3	105	3b	156	3	1.0	0	0	3/8	2	1	I(6)	G	I		I(6)		I			6				M	0	0	0, 4, 3		0	0
3	3	105	3b	157	4	0.5	1/4	1/4	3/8	2	1	I(+7)	G	I		I(+7)		I			+7				M	0	0	0, 4, 1	5	0	0
4	4	106	4b	315/2	9/2	1.0	0	0	3/8	2	1	I(64)	G	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
4	4	106	4b	317/2	11/2	3.5	1/4	1/4	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
7	7	109	7b	162	9	1.0	0	0	3/8	2	1	I(64)	G	I		I(64)		I			64				M	0	0	0, -1, 3		0	0
7	7	109	7b	163	10	0.5	1/4	1/4	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
8	8	110	8b	327/2	21/2	1.0	0	0	3/8	2	1	I(94)	G	I		I(94)		I			94				M	0	0	0, -1, 1	2	0	0
8	8	110	8b	329/2	23/2	0.5	1/4	1/4	3/8	2	1	I}	G	I		I		I						}	M	0	0	0, 4, 1		0	0
9	9	111	9b	165	12	1.5	0	0	3/8	2	1	I6{	G	I		I6		I		6				{	M	0	0	4, 1, 0		0	4
10	10	112	10b	333/2	27/2	1.5	0	0	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
11	11	113	11b	168	15	1.5	0	0	3/8	2	1	iii6	G	I		iii6		iii		6					m	0	0	1, 5, 4		4	1
12	12	114	12b	339/2	33/2	1.5	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
13	13	115	13b	171	18	1.0	0	0	3/8	2	1	V6	G	I		V6		V		6					M	0	0	5, 2, 1		1	5
13	13	115	13b	172	19	0.5	1/4	1/4	3/8	2	1	V65	G	I		V65		V		65					Mm7	0	0	5, 2, -1, 1		1	5
14	14	116	14b	345/2	39/2	1.5	0	0	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
15	15	117	15b	174	21	1.5	0	0	3/8	2	1	V43	G	I		V43		V		43					Mm7	0	0	2, -1, 1, 5		1	2
16	16	118	16b	351/2	45/2	1.5	0	0	3/8	2	1	I6	G	I		I6		I		6					M	0	0	4, 1, 0		0	4
17	17	119	17b	177	24	2.0	0	0	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
18	18	120	18b	179	26	1.0	1/8	1/8	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
19	19	121	19b	180	27	0.5	0	0	3/8	2	1	V(9)	G	I		V(9)		V			9				M	0	0	1, 5, 2	3	1	1
19	19	121	19b	361/2	55/2	1.0	1/8	1/8	3/8	2	1	V7	G	I		V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
20	20	122	20b	363/2	57/2	0.5	0	0	3/8	2	1	vi(6)	G	I		vi(6)		vi			6				m	0	0	3, 0, -1		3	3
20	20	122	20b	182	29	1.0	1/8	1/8	3/8	2	1	vi	G	I		vi		vi							m	0	0	3, 0, 4		3	3
21	21	123	21b	183	30	0.5	0	0	3/8	2	1	ii6(2)	G	I		ii6(2)		ii		6	2				m	0	0	-1, 3, 4		2	-1
21	21	123	21b	367/2	61/2	1.0	1/8	1/8	3/8	2	1	ii6	G	I		ii6		ii		6					m	0	0	-1, 3, 2		2	-1
22	22	124	22b	369/2	63/2	0.5	0	0	3/8	2	1	V(6v5)	G	I		V(6v5)		V			6v5				M	0	0	1, 5, 4		1	1
22	22	124	22b	185	32	1.0	1/8	1/8	3/8	2	1	V(64)	G	I		V(64)		V			64				M	0	0	1, 0, 4		1	1
23	23	125	23b	186	33	0.5	0	0	3/8	2	1	V(4)	G	I		V(4)		V			4				M	0	0	1, 0, 2		1	1
23	23	125	23b	373/2	67/2	1.0	1/8	1/8	3/8	2	1	V	G	I		V		V							M	0	0	1, 5, 2		1	1
24	24	126	24b	375/2	69/2	0.5	0	0	3/8	2	1	I(7)|EC}	G	I		I(7)		I			7		EC	}	M	0	0	0, 4, 1	5	0	0
24	24	126	24b	188	35	1.0	1/8	1/8	3/8	2	1	I	G	I		I		I							M	0	0	0, 4, 1		0	0
25	25	127	25b	189	36	1.5	0	0	3/8	2	1	I[V7/IV{	G	I	I	V7/IV		V		7		IV		{	Mm7	0	0	0, 4, 1, -2		0	0
26	26	128	26b	381/2	75/2	1.5	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
27	27	129	27b	192	39	1.5	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
28	28	130	28b	387/2	81/2	1.5	0	0	3/8	2	1	I	G	I	I	I		I							M	0	0	0, 4, 1		0	0
29	29	131	29b	195	42	1.5	0	0	3/8	2	1	V7/IV	G	I	I	V7/IV		V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
30	30	132	30b	393/2	87/2	1.5	0	0	3/8	2	1	IV6	G	I	I	IV6		IV		6					M	0	0	3, 0, -1		-1	3
31	31	133	31b	198	45	1.5	0	0	3/8	2	1	viio6	G	I	I	viio6		vii	o	6					o	0	0	2, -1, 5		5	2
32	32	134	32b	399/2	93/2	1.5	0	0	3/8	2	1	I]	G	I	I	I		I							M	0	0	0, 4, 1		0	0
33	33	135	33b	201	48	1.0	0	0	3/8	2	1	IV	G	I		IV		IV							M	0	0	-1, 3, 0		-1	-1
33	33	135	33b	202	49	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
34	34	136	34b	405/2	99/2	1.0	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
34	34	136	34b	407/2	101/2	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
35	35	137	35b	204	51	0.5	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
35	35	137	35b	409/2	103/2	0.5	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
35	35	137	35b	205	52	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
36	36	138	36b	411/2	105/2	1.0	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
36	36	138	36b	413/2	107/2	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
37	37	139	37b	207	54	0.5	0	0	3/8	2	1	ii65(2)	G	I		ii65(2)		ii		65	2				mm7	0	0	-1, 3, 0, 4		2	-1
37	37	139	37b	415/2	109/2	0.5	1/8	1/8	3/8	2	1	ii65	G	I		ii65		ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
37	37	139	37b	208	55	0.5	1/4	1/4	3/8	2	1	I64	G	I		I64		I		64					M	0	0	1, 0, 4		0	1
38	38	140	38b	417/2	111/2	1.0	0	0	3/8	2	1	IV6	G	I		IV6		IV		6					M	0	0	3, 0, -1		-1	3
38	38	140	38b	419/2	113/2	0.5	1/4	1/4	3/8	2	1	vii%7/V	G	I		vii%7/V		vii	%	7		V			%7	0	0	6, 3, 0, 4		6	6
39	39	141	39b	210	57	6.0	0	0	3/8	2	1	V|HC}	G	I		V		V					HC	}	M	0	0	1, 5, 2		1	1
41	41	143	41b	213	60	0.0	0	0	3/8	2	1	{	G	I										{		0	0				
43	43	145	43b	216	63	0.5	0	0	3/8	2	1	V.V[I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
43	43	145	43b	433/2	127/2	0.5	1/8	1/8	3/8	2	1	V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
43	43	145	43b	217	64	0.5	1/4	1/4	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
44	44	146	44b	435/2	129/2	0.5	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
44	44	146	44b	218	65	0.5	1/8	1/8	3/8	2	1	V	G	V	V	V		V							M	0	0	1, 5, 2		1	1
44	44	146	44b	437/2	131/2	0.5	1/4	1/4	3/8	2	1	V7	G	V	V	V7		V		7					Mm7	0	0	1, 5, 2, -1		1	1
45	45	147	45b	219	66	1.0	0	0	3/8	2	1	I6	G	V	V	I6		I		6					M	0	0	4, 1, 0		0	4
